actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M55.00S,2023-03-18T02:12:58.2Z,1,REGULAR,foul,personal,['2freethrow'],203081,,,1610612738,0,2,2023-03-18T02:13:10Z,150000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Tatum 2 FT),"[203081, 1628369]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Tatum,1628369.0,,,,,,
17,PT10M55.00S,2023-03-18T02:13:20.9Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,0,3,2023-03-18T02:13:40Z,170000,False,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
18,PT10M55.00S,2023-03-18T02:13:20.9Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,0,3,2023-03-18T02:13:40Z,180000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT10M53.00S,2023-03-18T02:13:22.9Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,0,3,2023-03-18T02:13:40Z,190000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M42.00S,2023-03-18T02:13:49.3Z,1,REGULAR,3pt,Jump Shot,[],1629680,94.03745072273325,96.81372549019608,1610612757,0,3,2023-03-18T02:13:53Z,200000,False,234.0,4.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
21,PT10M39.00S,2023-03-18T02:13:52.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,3,2023-03-18T02:13:53Z,210000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M33.00S,2023-03-18T02:13:58.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,29.911300919842315,72.79411764705883,1610612738,0,3,2023-03-18T02:14:36Z,220000,False,-114.0,229.0,1,left,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
23,PT10M29.00S,2023-03-18T02:14:02.6Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,0,3,2023-03-18T02:14:03Z,230000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M21.00S,2023-03-18T02:14:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629680,94.95729303547962,3.431372549019608,1610612757,3,3,2023-03-18T02:14:15Z,240000,False,-233.0,-5.0,1,right,M. Thybulle 3PT  (3 PTS) (D. Lillard 1 AST),"[1629680, 203081]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,,,3.0,,,,,,D. Lillard,203081.0,1.0,,,
26,PT09M57.00S,2023-03-18T02:14:34.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,19.267411300919843,93.62745098039215,1610612738,3,3,2023-03-18T02:14:39Z,260000,False,-218.0,129.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
27,PT09M55.00S,2023-03-18T02:14:36.2Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,3,3,2023-03-18T02:14:39Z,270000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M42.00S,2023-03-18T02:14:52.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,92.06636005256242,49.754901960784316,1610612757,5,3,2023-03-18T02:15:02Z,280000,False,-1.0,22.0,1,right,J. Nurkic driving Hook (2 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,2.0,,,,,,,,,,,
29,PT09M42.00S,2023-03-18T02:14:56.3Z,1,REGULAR,foul,personal,['1freethrow'],201143,,,1610612757,5,3,2023-03-18T02:15:03Z,290000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Nurkic 1 FT),"[201143, 203994]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,1.0,0.0,Nurkic,203994.0,,,,,,
31,PT09M42.00S,2023-03-18T02:15:23.0Z,1,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,6,3,2023-03-18T02:15:23Z,310000,False,,,0,,J. Nurkic Free Throw 1 of 1 (3 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
32,PT09M27.00S,2023-03-18T02:15:40.4Z,1,REGULAR,3pt,Jump Shot,[],201143,30.56833114323259,68.62745098039215,1610612738,6,6,2023-03-18T02:15:47Z,320000,False,-93.0,235.0,1,left,A. Horford 25' 3PT  (5 PTS) (J. Tatum 1 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,,,5.0,,,,,,J. Tatum,1628369.0,1.0,,,
34,PT09M16.00S,2023-03-18T02:15:51.4Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,6,6,2023-03-18T02:15:54Z,340000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 203935]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0
35,PT09M16.00S,2023-03-18T02:15:51.4Z,1,REGULAR,steal,,[],203935,,,1610612738,6,6,2023-03-18T02:15:52Z,350000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M07.00S,2023-03-18T02:16:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,6.389618922470433,49.754901960784316,1610612738,6,8,2023-03-18T02:16:04Z,360000,False,1.0,8.0,1,left,J. Tatum driving Layup (3 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,3.0,,,,,,A. Horford,201143.0,1.0,,,
38,PT08M56.00S,2023-03-18T02:16:12.9Z,1,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,6,8,2023-03-18T02:16:20Z,380000,False,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (1 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,,,,,,,,1.0,,
39,PT08M36.00S,2023-03-18T02:16:38.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201143,23.99802890932983,86.76470588235294,1610612738,6,11,2023-03-18T02:16:42Z,390000,False,-184.0,173.0,1,left,A. Horford 25' 3PT  (8 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,8.0,,,,,,J. Brown,1627759.0,1.0,,,
41,PT08M24.00S,2023-03-18T02:16:50.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,71.96123521681997,79.41176470588235,1610612757,9,11,2023-03-18T02:16:54Z,410000,False,147.0,211.0,1,right,A. Simons 25' 3PT pullup (3 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.73,Made,,,,,,,3.0,,,,,,,,,,,
42,PT08M08.00S,2023-03-18T02:17:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,9.280551905387648,50.245098039215684,1610612738,9,11,2023-03-18T02:17:21Z,420000,False,-1.0,35.0,1,left,MISS J. Brown driving floating bank Shot,[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2023-03-18T02:17:16.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,9,11,2023-03-18T02:17:21Z,430000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M59.00S,2023-03-18T02:17:23.7Z,1,REGULAR,3pt,Jump Shot,[],203081,67.09921156373193,43.13725490196079,1610612757,9,11,2023-03-18T02:17:34Z,440000,False,-34.0,257.0,1,right,MISS D. Lillard 25' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
45,PT07M53.00S,2023-03-18T02:17:29.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,11,2023-03-18T02:17:29Z,450000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT07M50.00S,2023-03-18T02:17:33.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,6.652431011826544,47.30392156862745,1610612738,9,13,2023-03-18T02:18:16Z,460000,False,13.0,10.0,1,left,J. Brown running Layup (2 PTS) (A. Horford 2 AST),"[1627759, 201143]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,,,2.0,,,,,,A. Horford,201143.0,2.0,,,
48,PT07M50.00S,2023-03-18T02:17:37.5Z,1,REGULAR,foul,personal,['1freethrow'],1630570,,,1610612738,9,13,2023-03-18T02:17:44Z,480000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Brown 1 FT),"[1630570, 1627759]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Brown,1627759.0,,,,,,
50,PT07M50.00S,2023-03-18T02:18:06.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627759,,,1610612738,9,13,2023-03-18T02:18:11Z,500000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M48.00S,2023-03-18T02:18:08.0Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,9,13,2023-03-18T02:18:11Z,510000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,50.0,3.0,3.0,0.0,,,,,,,,,,,,,,
52,PT07M41.00S,2023-03-18T02:18:15.7Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612757,9,13,2023-03-18T02:18:32Z,520000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Nurkic 2 FT),"[201143, 203994]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Nurkic,203994.0,,,,,,
54,PT07M41.00S,2023-03-18T02:18:39.8Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,10,13,2023-03-18T02:19:06Z,540000,False,,,0,,J. Nurkic Free Throw 1 of 2 (4 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
55,PT07M41.00S,2023-03-18T02:18:41.1Z,1,REGULAR,substitution,out,[],201143,,,1610612757,10,13,2023-03-18T02:18:47Z,550000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M41.00S,2023-03-18T02:18:41.1Z,1,REGULAR,substitution,in,[],201933,,,1610612757,10,13,2023-03-18T02:18:47Z,560000,False,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M41.00S,2023-03-18T02:18:39.8Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,10,13,2023-03-18T02:19:06Z,570000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2023-03-18T02:18:41.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,13,2023-03-18T02:19:06Z,580000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT07M27.00S,2023-03-18T02:19:16.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,26.888961892247043,81.61764705882352,1610612738,10,16,2023-03-18T02:19:23Z,590000,False,-158.0,200.0,1,left,J. Tatum 25' 3PT  (6 PTS) (B. Griffin 1 AST),"[1628369, 201933]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,,,6.0,,,,,,B. Griffin,201933.0,1.0,,,
61,PT07M09.00S,2023-03-18T02:19:33.9Z,1,REGULAR,3pt,Jump Shot,[],203081,79.58278580814718,94.36274509803921,1610612757,13,16,2023-03-18T02:19:39Z,610000,False,222.0,139.0,1,right,D. Lillard 26' 3PT step back (3 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.2,Made,,,,,,,3.0,,,,,,,,,,,
62,PT06M47.00S,2023-03-18T02:19:55.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,31.09395532194481,25.0,1610612738,13,16,2023-03-18T02:20:01Z,620000,False,125.0,240.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.04,Missed,,,,,,,,,,,,,,,,,,
63,PT06M44.00S,2023-03-18T02:19:58.9Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,13,16,2023-03-18T02:20:01Z,630000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M35.00S,2023-03-18T02:20:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.9060446780552,49.50980392156863,1610612757,15,16,2023-03-18T02:20:11Z,640000,False,-2.0,5.0,1,right,T. Watford driving Layup (2 PTS) (D. Lillard 2 AST),"[1630570, 203081]",1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,2.0,,,,,,D. Lillard,203081.0,2.0,,,
66,PT06M19.00S,2023-03-18T02:20:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.601182654402102,49.01960784313725,1610612738,15,18,2023-03-18T02:20:29Z,660000,False,5.0,0.0,1,left,J. Brown alley-oop Layup (4 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,alley-oop,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,4.0,,,,,,M. Smart,203935.0,1.0,,,
68,PT06M09.00S,2023-03-18T02:20:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,81.15965834428384,50.0,1610612757,15,18,2023-03-18T02:20:41Z,680000,False,0.0,125.0,1,right,MISS D. Lillard 12' driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,12.46,Missed,,,,,,,,,,,,,,,,,,
69,PT06M08.00S,2023-03-18T02:20:35.2Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,15,18,2023-03-18T02:20:41Z,690000,False,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT05M54.00S,2023-03-18T02:20:49.4Z,1,REGULAR,3pt,Jump Shot,[],203935,13.091327201051248,2.941176470588235,1610612738,15,18,2023-03-18T02:20:54Z,700000,False,235.0,71.0,1,left,MISS M. Smart 24' step back 3PT,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,24.57,Missed,,,,,,,,,,,,,,,,,,
71,PT05M51.00S,2023-03-18T02:20:52.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,15,18,2023-03-18T02:20:54Z,710000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT05M39.00S,2023-03-18T02:21:04.1Z,1,REGULAR,3pt,Jump Shot,[],203994,69.07030223390277,73.0392156862745,1610612757,15,18,2023-03-18T02:21:09Z,720000,False,115.0,238.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
73,PT05M37.00S,2023-03-18T02:21:06.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,15,18,2023-03-18T02:21:09Z,730000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M30.00S,2023-03-18T02:21:14.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,32.013797634691194,31.862745098039213,1610612738,15,18,2023-03-18T02:21:19Z,740000,False,91.0,248.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2023-03-18T02:21:17.5Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,15,18,2023-03-18T02:21:19Z,750000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M20.00S,2023-03-18T02:21:24.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,94.30026281208936,96.32352941176471,1610612757,15,18,2023-03-18T02:21:29Z,760000,False,232.0,1.0,1,right,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
77,PT05M18.00S,2023-03-18T02:21:26.3Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,15,18,2023-03-18T02:21:29Z,770000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT05M11.00S,2023-03-18T02:21:32.8Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612738,15,18,2023-03-18T02:21:36Z,780000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1630570]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Watford,1630570.0
79,PT05M11.00S,2023-03-18T02:21:32.8Z,1,REGULAR,steal,,[],1630570,,,1610612757,15,18,2023-03-18T02:21:34Z,790000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
80,PT05M06.00S,2023-03-18T02:21:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,93.77463863337714,48.28431372549019,1610612757,17,18,2023-03-18T02:21:42Z,800000,False,-9.0,6.0,1,right,M. Thybulle running Layup (5 PTS) (T. Watford 1 AST),"[1629680, 1630570]",1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,5.0,,,,,,T. Watford,1630570.0,1.0,,,
82,PT04M45.00S,2023-03-18T02:21:58.3Z,1,REGULAR,3pt,Jump Shot,[],203935,32.53942181340342,60.5392156862745,1610612738,17,21,2023-03-18T02:22:05Z,820000,False,-53.0,253.0,1,left,M. Smart 25' 3PT  (3 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,25.88,Made,,,,,,,3.0,,,,,,J. Brown,1627759.0,2.0,,,
84,PT04M31.00S,2023-03-18T02:22:13.2Z,1,REGULAR,3pt,Jump Shot,[],203081,71.96123521681997,80.88235294117648,1610612757,17,21,2023-03-18T02:22:18Z,840000,False,154.0,211.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
