actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-26T23:12:48.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-26T23:12:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-26T23:12:50.5Z,1,REGULAR,jumpball,recovered,[],1627853,,,1610612757,0,0,2023-03-26T23:12:50Z,40000,False,,,0,,Jump Ball D. Eubanks vs. J. Williams: Tip to R. Arcidiacono,"[1627853, 1629234, 1631119]",1610612757.0,POR,startperiod,R. Arcidiacono,1627853.0,Arcidiacono,R. Arcidiacono,Eubanks,1629234.0,Williams,1631119.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-03-26T23:13:07.8Z,1,REGULAR,3pt,Jump Shot,[],1629680,77.61169513797634,86.51960784313727,1610612757,0,0,2023-03-26T23:13:12Z,70000,False,183.0,158.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,24.15,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2023-03-26T23:13:10.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,0,2023-03-26T23:13:12Z,80000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M16.00S,2023-03-26T23:13:31.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,8.492115637319317,48.28431372549019,1610612760,0,0,2023-03-26T23:13:36Z,90000,False,9.0,27.0,1,left,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
10,PT11M14.00S,2023-03-26T23:13:33.8Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,0,0,2023-03-26T23:13:36Z,100000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M06.00S,2023-03-26T23:13:41.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,84.31340341655716,2.941176470588235,1610612757,3,0,2023-03-26T23:17:00Z,110000,False,-235.0,95.0,1,right,S. Sharpe 25' 3PT step back (3 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.38,Made,,,,,3.0,,,,,,,,,,,,,
12,PT10M51.00S,2023-03-26T23:13:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,18.74178712220762,34.068627450980394,1610612760,3,0,2023-03-26T23:15:02Z,120000,False,80.0,124.0,1,left,MISS J. Williams 14' floating Shot,[1631114],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,14.72,Missed,,,,,,,,,,,,,,,,,,
13,PT10M49.00S,2023-03-26T23:13:58.3Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,3,0,2023-03-26T23:14:00Z,130000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M41.00S,2023-03-26T23:14:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,94.1688567674113,45.83333333333333,1610612757,5,0,2023-03-26T23:14:10Z,140000,False,-21.0,2.0,1,right,T. Watford driving Layup (2 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,2.0,,,,,,,,,,,,,
