actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-02-11T03:14:54.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-11T03:14:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-11T03:14:56.5Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2023-02-11T03:14:56Z,40000,False,,,0,,Jump Ball D. Eubanks vs. K. Williams: Tip to J. Grant,"[203924, 1629234, 1629026]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Eubanks,1629234.0,Williams,1629026.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-02-11T03:15:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,80.76544021024968,50.98039215686274,1610612757,2,0,2023-02-11T03:15:15Z,70000,False,5.0,128.0,1,right,J. Grant 12' fadeaway Jump Shot (2 PTS) (A. Simons 1 AST),"[203924, 1629014]",1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,12.84,Made,2.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
8,PT11M24.00S,2023-02-11T03:15:29.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,8.360709592641262,38.48039215686275,1610612760,2,0,2023-02-11T03:15:32Z,80000,False,58.0,26.0,1,left,MISS J. Giddey 6' Hook,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
9,PT11M23.00S,2023-02-11T03:15:30.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,2,0,2023-02-11T03:15:32Z,90000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,
10,PT11M19.00S,2023-02-11T03:15:39.8Z,1,REGULAR,foul,personal,[],1630581,,,1610612757,2,0,2023-02-11T03:16:06Z,100000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1629014]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1179.0,1.0,0.0,Simons,1629014.0,,,,,
12,PT11M08.00S,2023-02-11T03:16:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,94.95729303547962,47.794117647058826,1610612757,4,0,2023-02-11T03:16:12Z,120000,False,-11.0,-5.0,1,right,C. Reddish cutting finger roll Layup (2 PTS) (D. Eubanks 1 AST),"[1629629, 1629234]",1610612757.0,POR,cutting finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
14,PT10M47.00S,2023-02-11T03:16:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,6.915243101182654,45.09803921568628,1610612760,4,0,2023-02-11T03:16:31Z,140000,False,25.0,13.0,1,left,MISS A. Wiggins driving floating Shot,[1630598],1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
15,PT10M45.00S,2023-02-11T03:16:27.4Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,4,0,2023-02-11T03:16:31Z,150000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M45.00S,2023-02-11T03:16:29.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630598,5.590000152587891,50.0,1610612760,4,0,2023-02-11T03:16:51Z,160000,False,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
17,PT10M45.00S,2023-02-11T03:16:29.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,4,0,2023-02-11T03:16:51Z,170000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,16.0,,,,,,,,,,,,,
18,PT10M45.00S,2023-02-11T03:16:34.4Z,1,REGULAR,foul,personal,[],1629026,,,1610612757,4,0,2023-02-11T03:16:56Z,180000,False,,,0,,K. Williams loose ball personal FOUL (1 PF),"[1629026, 1629234]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Eubanks,1629234.0,,,,,
20,PT10M20.00S,2023-02-11T03:17:05.9Z,1,REGULAR,3pt,Jump Shot,[],1629629,76.69185282522996,7.8431372549019605,1610612757,7,0,2023-02-11T03:17:14Z,200000,False,-211.0,167.0,1,right,C. Reddish 26' 3PT  (5 PTS) (D. Lillard 1 AST),"[1629629, 203081]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,26.87,Made,5.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
22,PT10M07.00S,2023-02-11T03:17:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.1268068331143235,55.63725490196079,1610612760,7,2,2023-02-11T03:17:26Z,220000,False,-28.0,5.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.87,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M57.00S,2023-02-11T03:17:32.0Z,1,REGULAR,foul,personal,['3freethrow'],1630598,,,1610612757,7,2,2023-02-11T03:17:50Z,230000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Lillard 3 FT),"[1630598, 203081]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627534.0,1.0,0.0,Lillard,203081.0,,,,,
25,PT09M57.00S,2023-02-11T03:17:58.0Z,1,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,8,2,2023-02-11T03:17:58Z,250000,False,,,0,,D. Lillard Free Throw 1 of 3 (1 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT09M57.00S,2023-02-11T03:18:13.3Z,1,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,9,2,2023-02-11T03:18:13Z,260000,False,,,0,,D. Lillard Free Throw 2 of 3 (2 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M57.00S,2023-02-11T03:18:28.9Z,1,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,10,2,2023-02-11T03:18:29Z,270000,False,,,0,,D. Lillard Free Throw 3 of 3 (3 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT09M39.00S,2023-02-11T03:18:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,6.915243101182654,44.85294117647059,1610612760,10,4,2023-02-11T03:18:54Z,280000,False,26.0,13.0,1,left,K. Williams cutting Layup (2 PTS) (J. Giddey 1 AST),"[1629026, 1630581]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
30,PT09M22.00S,2023-02-11T03:19:06.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,70.25295663600527,18.627450980392158,1610612757,10,4,2023-02-11T03:19:10Z,300000,False,-157.0,227.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2023-02-11T03:19:09.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,10,4,2023-02-11T03:19:10Z,310000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M07.00S,2023-02-11T03:19:24.0Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612760,10,4,2023-02-11T03:19:36Z,320000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629234, 1628983]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
34,PT09M07.00S,2023-02-11T03:19:50.2Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,10,5,2023-02-11T03:19:50Z,340000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
35,PT09M07.00S,2023-02-11T03:20:04.5Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,10,6,2023-02-11T03:20:04Z,350000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
36,PT08M46.00S,2023-02-11T03:20:27.1Z,1,REGULAR,3pt,Jump Shot,[],1629629,82.60512483574244,93.13725490196079,1610612757,10,6,2023-02-11T03:20:31Z,360000,False,216.0,111.0,1,right,MISS C. Reddish 24' 3PT - blocked,"[1629629, 1628983]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,24.26,Missed,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,
