shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
10:06,22,PT10M06.00S,2022-12-09T03:13:27.0Z,1,REGULAR,foul,personal,[],1629014,,,1610612743,0,4,2022-12-09T03:13:37Z,220000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 203932]",1,1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627963.0,1.0,0.0,Gordon,203932.0,,,,,
09:56,25,PT09M56.00S,2022-12-09T03:14:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.674770039421814,48.77450980392157,1610612743,0,4,2022-12-09T03:14:12Z,250000,False,6.0,38.0,1,left,MISS N. Jokic floating Shot,[203999],15,1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
09:54,26,PT09M54.00S,2022-12-09T03:14:05.8Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,0,4,2022-12-09T03:14:05Z,260000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
09:52,27,PT09M52.00S,2022-12-09T03:14:07.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628971,4.812746386333772,96.32352941176471,1610612743,0,4,2022-12-09T03:14:15Z,270000,False,-232.0,-7.0,1,left,MISS B. Brown 3PT,[1628971],11,1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
09:49,28,PT09M49.00S,2022-12-09T03:14:10.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,0,4,2022-12-09T03:14:15Z,280000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:34,29,PT09M34.00S,2022-12-09T03:14:25.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,94.82588699080158,48.03921568627451,1610612757,2,4,2022-12-09T03:14:30Z,290000,False,-10.0,-4.0,1,right,J. Nurkic cutting DUNK (2 PTS) (D. Lillard 1 AST),"[203994, 203081]",27,1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,
09:07,31,PT09M07.00S,2022-12-09T03:14:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.1268068331143235,47.05882352941176,1610612743,2,6,2022-12-09T03:14:55Z,310000,False,15.0,5.0,1,left,B. Brown driving finger roll Layup (2 PTS) (N. Jokic 1 AST),"[1628971, 203999]",11,1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,
08:56,33,PT08M56.00S,2022-12-09T03:15:02.6Z,1,REGULAR,3pt,Jump Shot,[],203081,69.72733245729303,26.96078431372549,1610612757,2,6,2022-12-09T03:15:06Z,330000,False,-115.0,232.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],0,1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
08:55,34,PT08M55.00S,2022-12-09T03:15:03.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,6,2022-12-09T03:15:06Z,340000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,33.0,3.0,2.0,1.0,,,,,,,,,,,,,,
08:46,35,PT08M46.00S,2022-12-09T03:15:13.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,2,6,2022-12-09T03:15:16Z,350000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 203994]",15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,,
08:46,36,PT08M46.00S,2022-12-09T03:15:13.1Z,1,REGULAR,steal,,[],203994,,,1610612757,2,6,2022-12-09T03:15:14Z,360000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],27,1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
08:42,37,PT08M42.00S,2022-12-09T03:15:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.51182654402102,50.98039215686274,1610612757,4,6,2022-12-09T03:15:23Z,370000,False,5.0,8.0,1,right,J. Hart running Layup (2 PTS),[1628404],11,1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,2.0,,,,,,,,,,,,,
08:26,38,PT08M26.00S,2022-12-09T03:15:33.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.258212877792378,47.05882352941176,1610612743,4,6,2022-12-09T03:15:37Z,380000,False,15.0,6.0,1,left,MISS A. Gordon driving DUNK,[203932],50,1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
08:24,39,PT08M24.00S,2022-12-09T03:15:35.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,4,6,2022-12-09T03:15:37Z,390000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],27,1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
08:18,40,PT08M18.00S,2022-12-09T03:15:40.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203924,92.59198423127464,96.32352941176471,1610612757,7,6,2022-12-09T03:15:48Z,400000,False,232.0,17.0,1,right,J. Grant 3PT running (3 PTS) (A. Simons 1 AST),"[203924, 1629014]",9,1610612757.0,POR,running,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.22,Made,,,,,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,
08:10,42,PT08M10.00S,2022-12-09T03:15:52.2Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612743,7,6,2022-12-09T03:16:09Z,420000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Jokic 2 FT),"[203994, 203999]",27,1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Jokic,203999.0,,,,,
08:10,44,PT08M10.00S,2022-12-09T03:16:24.2Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,7,6,2022-12-09T03:16:24Z,440000,False,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:10,45,PT08M10.00S,2022-12-09T03:16:24.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,7,6,2022-12-09T03:16:24Z,450000,False,,,0,,TEAM offensive REBOUND,[],,1610612743.0,DEN,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,
08:10,46,PT08M10.00S,2022-12-09T03:16:40.8Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,7,7,2022-12-09T03:16:40Z,460000,False,,,0,,N. Jokic Free Throw 2 of 2 (5 PTS),[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
08:01,47,PT08M01.00S,2022-12-09T03:16:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.43166885676742,47.05882352941176,1610612757,7,7,2022-12-09T03:17:48Z,470000,False,-15.0,0.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],0,1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
08:00,48,PT08M00.00S,2022-12-09T03:16:51.8Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,7,7,2022-12-09T03:17:11Z,480000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],11,1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:57,49,PT07M57.00S,2022-12-09T03:16:55.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,28.597240473061763,18.872549019607842,1610612743,7,7,2022-12-09T03:18:36Z,490000,False,156.0,216.0,1,left,MISS J. Murray 26' running 3PT,[1627750],27,1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
07:57,50,PT07M57.00S,2022-12-09T03:16:55.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,7,7,2022-12-09T03:17:15Z,500000,False,,,0,,TEAM offensive REBOUND,[],,1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,49.0,,,,,,,,,,,,,,,,,
07:56,51,PT07M56.00S,2022-12-09T03:17:00.4Z,1,REGULAR,foul,personal,[],1629014,,,1610612743,7,7,2022-12-09T03:17:05Z,510000,False,,,0,,A. Simons loose ball personal FOUL (2 PF),"[1629014, 203484]",1,1610612757.0,POR,loose ball,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,
07:56,53,PT07M56.00S,2022-12-09T03:17:14.1Z,1,REGULAR,substitution,out,[],1629014,,,1610612743,7,7,2022-12-09T03:17:19Z,530000,False,,,0,,SUB out: A. Simons,[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
07:56,54,PT07M56.00S,2022-12-09T03:17:14.1Z,1,REGULAR,substitution,in,[],1626159,,,1610612743,7,7,2022-12-09T03:17:19Z,540000,False,,,0,,SUB in: J. Winslow,[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
07:53,55,PT07M53.00S,2022-12-09T03:17:28.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,22.421156373193167,90.19607843137256,1610612743,7,7,2022-12-09T03:17:32Z,550000,False,-201.0,158.0,1,left,MISS J. Murray 25' 3PT,[1627750],27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
07:50,56,PT07M50.00S,2022-12-09T03:17:31.7Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,7,7,2022-12-09T03:17:32Z,560000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:41,57,PT07M41.00S,2022-12-09T03:17:41.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,93.51182654402102,50.98039215686274,1610612757,9,7,2022-12-09T03:17:44Z,570000,False,5.0,8.0,1,right,J. Grant cutting DUNK (5 PTS) (D. Lillard 2 AST),"[203924, 203081]",9,1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,5.0,D. Lillard,203081.0,2.0,,,,,,,,,,
07:23,59,PT07M23.00S,2022-12-09T03:17:58.3Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,9,7,2022-12-09T03:18:03Z,590000,False,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 203081]",15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Lillard,203081.0,,
07:23,60,PT07M23.00S,2022-12-09T03:17:58.3Z,1,REGULAR,steal,,[],203081,,,1610612757,9,7,2022-12-09T03:17:59Z,600000,False,,,0,,D. Lillard STEAL (1 STL),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
07:19,61,PT07M19.00S,2022-12-09T03:18:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203994,93.64323258869908,53.18627450980392,1610612757,11,7,2022-12-09T03:18:09Z,610000,False,16.0,7.0,1,right,J. Nurkic running reverse Layup (4 PTS) (D. Lillard 3 AST),"[203994, 203081]",27,1610612757.0,POR,running reverse,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,4.0,D. Lillard,203081.0,3.0,,,,,,,,,,
06:58,63,PT06M58.00S,2022-12-09T03:18:23.2Z,1,REGULAR,3pt,Jump Shot,[],203932,20.18725361366623,93.87254901960785,1610612743,11,10,2022-12-09T03:18:27Z,630000,False,-219.0,137.0,1,left,A. Gordon 25' 3PT  (3 PTS) (J. Murray 2 AST),"[203932, 1627750]",50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,3.0,J. Murray,1627750.0,2.0,,,,,,,,,,
06:44,65,PT06M44.00S,2022-12-09T03:18:37.6Z,1,REGULAR,3pt,Jump Shot,[],203924,74.45795006570303,82.35294117647058,1610612757,14,10,2022-12-09T03:18:42Z,650000,False,162.0,188.0,1,right,J. Grant 24' 3PT  (8 PTS) (J. Hart 1 AST),"[203924, 1628404]",9,1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.77,Made,,,,,8.0,J. Hart,1628404.0,1.0,,,,,,,,,,
06:34,67,PT06M34.00S,2022-12-09T03:18:49.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.652431011826544,48.28431372549019,1610612743,14,12,2022-12-09T03:19:02Z,670000,False,9.0,10.0,1,left,A. Gordon driving reverse DUNK (5 PTS) (N. Jokic 2 AST),"[203932, 203999]",50,1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,5.0,N. Jokic,203999.0,2.0,,,,,,,,,,
06:34,69,PT06M34.00S,2022-12-09T03:18:52.5Z,1,REGULAR,foul,personal,['1freethrow'],203924,,,1610612743,14,12,2022-12-09T03:19:08Z,690000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Gordon 1 FT),"[203924, 203932]",9,1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Gordon,203932.0,,,,,
06:34,71,PT06M34.00S,2022-12-09T03:19:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,12,2022-12-09T03:23:26Z,710000,False,,,0,,POR Timeout,[],,1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:34,72,PT06M34.00S,2022-12-09T03:20:07.8Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,14,12,2022-12-09T03:23:26Z,720000,False,,,0,,SUB out: J. Murray,[1627750],27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
06:34,73,PT06M34.00S,2022-12-09T03:20:07.8Z,1,REGULAR,substitution,in,[],1628427,,,1610612743,14,12,2022-12-09T03:23:26Z,730000,False,,,0,,SUB in: V. Cancar,[1628427],31,1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
06:34,74,PT06M34.00S,2022-12-09T03:22:03.1Z,1,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,14,13,2022-12-09T03:22:03Z,740000,False,,,0,,A. Gordon Free Throw 1 of 1 (6 PTS),[203932],50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
06:23,75,PT06M23.00S,2022-12-09T03:22:17.2Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612757,14,13,2022-12-09T03:22:25Z,750000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Grant 2 FT),"[203932, 203924]",50,1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Grant,203924.0,,,,,
06:23,77,PT06M23.00S,2022-12-09T03:22:47.0Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,15,13,2022-12-09T03:22:47Z,770000,False,,,0,,J. Grant Free Throw 1 of 2 (9 PTS),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
06:23,78,PT06M23.00S,2022-12-09T03:23:04.9Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,16,13,2022-12-09T03:23:04Z,780000,False,,,0,,J. Grant Free Throw 2 of 2 (10 PTS),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
06:07,79,PT06M07.00S,2022-12-09T03:23:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.5722733245729295,41.17647058823529,1610612743,16,13,2022-12-09T03:24:00Z,790000,False,44.0,19.0,1,left,MISS N. Jokic cutting Layup - blocked,"[203999, 203924]",15,1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
06:07,80,PT06M07.00S,2022-12-09T03:23:24.5Z,1,REGULAR,block,,[],203924,,,1610612743,16,13,2022-12-09T03:23:26Z,800000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
06:05,81,PT06M05.00S,2022-12-09T03:23:26.5Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,16,13,2022-12-09T03:23:31Z,810000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:58,82,PT05M58.00S,2022-12-09T03:23:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,91.93495400788436,48.03921568627451,1610612757,18,13,2022-12-09T03:23:39Z,820000,False,-10.0,23.0,1,right,J. Hart cutting Layup (4 PTS) (J. Winslow 1 AST),"[1628404, 1626159]",11,1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,4.0,J. Winslow,1626159.0,1.0,,,,,,,,,,
05:38,84,PT05M38.00S,2022-12-09T03:23:54.3Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,18,13,2022-12-09T03:23:59Z,840000,False,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 203081]",15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,Lillard,203081.0,,
