actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
84,PT05M27.00S,2023-01-11T03:23:57.8Z,1,REGULAR,substitution,out,[],1630532,,,1610612757,10,22,2023-01-11T03:24:09Z,830000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M27.00S,2023-01-11T03:23:57.8Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,10,22,2023-01-11T03:24:09Z,840000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M27.00S,2023-01-11T03:23:57.8Z,1,REGULAR,substitution,in,[],1630175,,,1610612757,10,22,2023-01-11T03:24:09Z,850000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M12.00S,2023-01-11T03:24:29.9Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612757,10,22,2023-01-11T03:24:35Z,860000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1631094]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Banchero,1631094.0
88,PT05M12.00S,2023-01-11T03:24:29.9Z,1,REGULAR,steal,,[],1631094,,,1610612753,10,22,2023-01-11T03:24:31Z,870000,False,,,0,,P. Banchero STEAL (2 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT05M08.00S,2023-01-11T03:24:34.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,6.783837056504599,48.529411764705884,1610612753,10,24,2023-01-11T03:24:39Z,880000,False,7.0,11.0,1,left,P. Banchero running DUNK (9 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,9.0,,,,,,,,,,,,,
90,PT04M56.00S,2023-01-11T03:24:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,66.70499342969777,47.794117647058826,1610612757,10,24,2023-01-11T03:24:51Z,890000,False,-11.0,260.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
91,PT04M54.00S,2023-01-11T03:24:48.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,10,24,2023-01-11T03:24:51Z,900000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,90.0,6.0,6.0,0.0,,,,,,,,,,,,,,
92,PT04M43.00S,2023-01-11T03:24:58.6Z,1,REGULAR,2pt,Jump Shot,[],1631094,20.97568988173456,82.35294117647058,1610612753,10,24,2023-01-11T03:25:01Z,910000,False,-162.0,145.0,1,left,MISS P. Banchero 21' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,21.71,Missed,,,,,,,,,,,,,,,,,,
93,PT04M42.00S,2023-01-11T03:24:59.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,10,24,2023-01-11T03:25:01Z,920000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,92.0,4.0,2.0,2.0,,,,,,,,,,,,,,
94,PT04M32.00S,2023-01-11T03:25:12.3Z,1,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,10,24,2023-01-11T03:25:18Z,930000,False,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (2 TO),[203994],1610612757.0,POR,lost ball,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,,,,,2.0,,,,,,,
95,PT04M32.00S,2023-01-11T03:25:14.4Z,1,REGULAR,substitution,out,[],203994,,,1610612753,10,24,2023-01-11T03:25:28Z,940000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M32.00S,2023-01-11T03:25:14.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612753,10,24,2023-01-11T03:25:28Z,950000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2023-01-11T03:25:42.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203914,23.603810775295663,50.0,1610612753,10,26,2023-01-11T03:25:47Z,960000,False,0.0,169.0,1,left,G. Harris 16' pullup Jump Shot (2 PTS),[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,16.94,Made,,,,,2.0,,,,,,,,,,,,,
98,PT04M08.00S,2023-01-11T03:25:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.9060446780552,52.69607843137255,1610612757,12,26,2023-01-11T03:25:58Z,970000,False,13.0,5.0,1,right,A. Simons driving Layup (2 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,2.0,,,,,,,,,,,,,
100,PT04M03.00S,2023-01-11T03:26:03.3Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,12,26,2023-01-11T03:26:29Z,990000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1628404]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Hart,1628404.0
101,PT04M03.00S,2023-01-11T03:26:03.3Z,1,REGULAR,steal,,[],1628404,,,1610612757,12,26,2023-01-11T03:26:29Z,1000000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
102,PT04M03.00S,2023-01-11T03:26:07.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612757,12,26,2023-01-11T03:26:16Z,1010000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1628976, 1631101]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,
104,PT04M03.00S,2023-01-11T03:26:32.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631101,,,1610612757,12,26,2023-01-11T03:26:32Z,1030000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT04M03.00S,2023-01-11T03:26:32.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,12,26,2023-01-11T03:26:32Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,
106,PT04M03.00S,2023-01-11T03:26:33.3Z,1,REGULAR,substitution,out,[],1628404,,,1610612757,12,26,2023-01-11T03:26:53Z,1050000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M03.00S,2023-01-11T03:26:33.3Z,1,REGULAR,substitution,out,[],203914,,,1610612757,12,26,2023-01-11T03:26:53Z,1060000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2023-01-11T03:26:33.3Z,1,REGULAR,substitution,out,[],1628365,,,1610612757,12,26,2023-01-11T03:26:53Z,1070000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M03.00S,2023-01-11T03:26:33.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612757,12,26,2023-01-11T03:26:53Z,1080000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M03.00S,2023-01-11T03:26:33.3Z,1,REGULAR,substitution,in,[],203082,,,1610612757,12,26,2023-01-11T03:26:53Z,1090000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M03.00S,2023-01-11T03:26:33.3Z,1,REGULAR,substitution,in,[],1630591,,,1610612757,12,26,2023-01-11T03:26:53Z,1100000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2023-01-11T03:27:07.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631101,,,1610612757,13,26,2023-01-11T03:27:07Z,1110000,False,,,0,,S. Sharpe Free Throw 2 of 2 (1 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
113,PT03M46.00S,2023-01-11T03:27:27.2Z,1,REGULAR,2pt,Jump Shot,[],1628976,23.73521681997372,27.450980392156865,1610612753,13,26,2023-01-11T03:27:35Z,1120000,False,113.0,171.0,1,left,MISS W. Carter Jr. 20' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,20.45,Missed,,,,,,,,,,,,,,,,,,
114,PT03M43.00S,2023-01-11T03:27:30.2Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,13,26,2023-01-11T03:27:32Z,1130000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M38.00S,2023-01-11T03:27:34.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631101,76.5604467805519,26.225490196078432,1610612757,13,26,2023-01-11T03:27:42Z,1140000,False,-119.0,168.0,1,right,MISS S. Sharpe 20' running pullup Shot,[1631101],1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,20.57,Missed,,,,,,,,,,,,,,,,,,
116,PT03M35.00S,2023-01-11T03:27:37.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,26,2023-01-11T03:27:42Z,1150000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
118,PT03M25.00S,2023-01-11T03:27:55.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,13,26,2023-01-11T03:28:43Z,1170000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M25.00S,2023-01-11T03:27:55.1Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,13,26,2023-01-11T03:28:43Z,1180000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M25.00S,2023-01-11T03:27:55.1Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,13,26,2023-01-11T03:28:43Z,1190000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M25.00S,2023-01-11T03:27:55.1Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,13,26,2023-01-11T03:28:43Z,1200000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M21.00S,2023-01-11T03:28:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.915243101182654,56.127450980392155,1610612753,13,26,2023-01-11T03:29:47Z,1210000,False,-31.0,13.0,1,left,MISS F. Wagner driving finger roll Layup - blocked,"[1630532, 1629234]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,Eubanks,1629234.0,,
123,PT03M21.00S,2023-01-11T03:28:49.3Z,1,REGULAR,block,,[],1629234,,,1610612753,13,26,2023-01-11T03:28:51Z,1220000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT03M21.00S,2023-01-11T03:28:49.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,13,26,2023-01-11T03:29:47Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,122.0,,,,,,,,,,,,,,,,,
126,PT03M18.00S,2023-01-11T03:29:07.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,10.463206307490145,95.58823529411765,1610612753,13,26,2023-01-11T03:29:14Z,1250000,False,-228.0,46.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
127,PT03M14.00S,2023-01-11T03:29:11.9Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,13,26,2023-01-11T03:29:14Z,1260000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,
128,PT03M08.00S,2023-01-11T03:29:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,4.812746386333772,51.9607843137255,1610612753,13,28,2023-01-11T03:29:21Z,1270000,False,-10.0,-7.0,1,left,F. Wagner cutting Layup (4 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,,,,,,,J. Suggs,1630591.0,1.0,,,,
130,PT02M54.00S,2023-01-11T03:29:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.15045992115637,26.715686274509803,1610612757,13,28,2023-01-11T03:29:39Z,1290000,False,-116.0,247.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
131,PT02M50.00S,2023-01-11T03:29:35.0Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,13,28,2023-01-11T03:29:35Z,1300000,False,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT02M42.00S,2023-01-11T03:29:43.4Z,1,REGULAR,3pt,Jump Shot,[],1630591,16.376478318002626,95.34313725490196,1610612753,13,28,2023-01-11T03:29:50Z,1310000,False,-227.0,101.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
133,PT02M40.00S,2023-01-11T03:29:45.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,13,28,2023-01-11T03:29:50Z,1320000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M33.00S,2023-01-11T03:29:53.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,94.30026281208936,50.73529411764706,1610612757,15,28,2023-01-11T03:30:03Z,1330000,False,4.0,1.0,1,right,J. Grant driving DUNK (4 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,4.0,,,,,,,,,,,,,
135,PT02M33.00S,2023-01-11T03:30:00.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,15,28,2023-01-11T03:30:00Z,1340000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M33.00S,2023-01-11T03:30:55.5Z,1,REGULAR,substitution,out,[],1629014,,,1610612753,15,28,2023-01-11T03:32:38Z,1350000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M33.00S,2023-01-11T03:30:55.5Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,15,28,2023-01-11T03:32:38Z,1360000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M33.00S,2023-01-11T03:30:55.5Z,1,REGULAR,substitution,in,[],203081,,,1610612753,15,28,2023-01-11T03:32:38Z,1370000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M33.00S,2023-01-11T03:30:55.5Z,1,REGULAR,substitution,in,[],1631216,,,1610612753,15,28,2023-01-11T03:32:38Z,1380000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M12.00S,2023-01-11T03:33:21.5Z,1,REGULAR,3pt,Jump Shot,[],1630532,32.933639947437584,34.55882352941176,1610612753,15,28,2023-01-11T03:33:25Z,1400000,False,77.0,257.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
142,PT02M09.00S,2023-01-11T03:33:24.5Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,15,28,2023-01-11T03:33:25Z,1410000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT02M01.00S,2023-01-11T03:33:32.3Z,1,REGULAR,3pt,Jump Shot,[],203081,70.64717477003943,23.284313725490197,1610612757,18,28,2023-01-11T03:33:36Z,1420000,False,-134.0,223.0,1,right,D. Lillard 26' 3PT step back (6 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,6.0,,,,,,,,,,,,,
144,PT01M53.00S,2023-01-11T03:33:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,27.020367936925098,13.480392156862745,1610612753,18,28,2023-01-11T03:33:44Z,1430000,False,183.0,201.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
145,PT01M51.00S,2023-01-11T03:33:43.0Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,18,28,2023-01-11T03:33:44Z,1440000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M46.00S,2023-01-11T03:33:54.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631216,,,1610612757,18,28,2023-01-11T03:33:59Z,1450000,False,,,0,,C. Houstan personal FOUL (1 PF) (Eubanks 2 FT),"[1631216, 1629234]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628159.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,
148,PT01M46.00S,2023-01-11T03:34:18.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629234,,,1610612757,19,28,2023-01-11T03:34:18Z,1470000,False,,,0,,D. Eubanks Free Throw 1 of 2 (1 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
149,PT01M46.00S,2023-01-11T03:34:33.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629234,,,1610612757,20,28,2023-01-11T03:34:33Z,1480000,False,,,0,,D. Eubanks Free Throw 2 of 2 (2 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
150,PT01M29.00S,2023-01-11T03:34:51.2Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,20,28,2023-01-11T03:34:56Z,1490000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 203081]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,,,,,,Lillard,203081.0
151,PT01M29.00S,2023-01-11T03:34:51.2Z,1,REGULAR,steal,,[],203081,,,1610612757,20,28,2023-01-11T03:34:53Z,1500000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
152,PT01M26.00S,2023-01-11T03:34:54.6Z,1,REGULAR,turnover,bad pass,[],1629234,,,1610612757,20,28,2023-01-11T03:34:59Z,1510000,False,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 1630532]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,,,Wagner,1630532.0
153,PT01M26.00S,2023-01-11T03:34:54.6Z,1,REGULAR,steal,,[],1630532,,,1610612753,20,28,2023-01-11T03:34:57Z,1520000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
154,PT01M16.00S,2023-01-11T03:35:03.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631216,11.383048620236531,3.9215686274509802,1610612753,20,28,2023-01-11T03:35:08Z,1530000,False,230.0,55.0,1,left,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
155,PT01M12.00S,2023-01-11T03:35:07.7Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612757,20,28,2023-01-11T03:35:08Z,1540000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT00M59.60S,2023-01-11T03:35:24.1Z,1,REGULAR,foul,offensive,[],1629234,,,1610612757,20,28,2023-01-11T03:35:34Z,1550000,False,,,0,,D. Eubanks offensive FOUL (1 PF),"[1629234, 1630532]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,1628159.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
158,PT00M59.60S,2023-01-11T03:35:24.1Z,1,REGULAR,turnover,offensive foul,[],1629234,,,1610612757,20,28,2023-01-11T03:35:24Z,1570000,False,,,0,,D. Eubanks offensive foul TURNOVER (2 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,1628159.0,,,,,2.0,,,,,,,
159,PT00M47.20S,2023-01-11T03:36:10.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,32.276609724047304,25.245098039215684,1610612753,20,31,2023-01-11T03:36:15Z,1580000,False,124.0,251.0,1,left,M. Wagner 27' 3PT  (3 PTS) (J. Suggs 2 AST),"[1629021, 1630591]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,27.98,Made,,,,,3.0,,,,,,,J. Suggs,1630591.0,2.0,,,,
161,PT00M30.60S,2023-01-11T03:36:29.9Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,20,31,2023-01-11T03:36:33Z,1600000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 203082]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,,,,,,Ross,203082.0
162,PT00M30.60S,2023-01-11T03:36:29.9Z,1,REGULAR,steal,,[],203082,,,1610612753,20,31,2023-01-11T03:36:31Z,1610000,False,,,0,,T. Ross STEAL (1 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
163,PT00M12.70S,2023-01-11T03:36:50.5Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612753,20,31,2023-01-11T03:36:59Z,1620000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Wagner 2 FT),"[1629234, 1630532]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Center,,,,,,,,1626302.0,2.0,0.0,Wagner,1630532.0,,,,,,,,
165,PT00M12.70S,2023-01-11T03:37:16.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,20,32,2023-01-11T03:37:16Z,1640000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
166,PT00M12.70S,2023-01-11T03:37:31.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,20,33,2023-01-11T03:37:31Z,1650000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
