actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M46.00S,2023-01-15T03:13:40.9Z,1,REGULAR,turnover,traveling,[],203924,,,1610612757,0,3,2023-01-15T03:13:47Z,170000,False,,,0,,J. Grant traveling TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,200834.0,,,,,,,,,1.0,,,,
18,PT10M25.00S,2023-01-15T03:14:12.4Z,1,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,0,3,2023-01-15T03:14:18Z,180000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200834.0,,,,,,,,,1.0,,,,
19,PT10M16.00S,2023-01-15T03:14:31.3Z,1,REGULAR,turnover,traveling,[],1628404,,,1610612757,0,3,2023-01-15T03:14:38Z,190000,False,,,0,,J. Hart traveling TURNOVER (1 TO),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right,,,,,,,1151.0,,,,,,,,,1.0,,,,
20,PT10M04.00S,2023-01-15T03:14:54.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,8.886333771353483,44.85294117647059,1610612742,0,3,2023-01-15T03:15:08Z,200000,False,26.0,31.0,1,left,MISS L. Doncic driving Layup - blocked,"[1629029, 1629014]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,Simons,1629014.0,,
22,PT10M04.00S,2023-01-15T03:14:54.6Z,1,REGULAR,block,,[],1629014,,,1610612742,0,3,2023-01-15T03:15:08Z,205000,False,,,0,,A. Simons BLOCK (1 BLK),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M04.00S,2023-01-15T03:14:54.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,0,3,2023-01-15T03:15:08Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,20.0,,,,,,,,,,,,,,,,,
23,PT10M02.00S,2023-01-15T03:15:08.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203501,6.783837056504599,23.284313725490197,1610612742,0,5,2023-01-15T03:16:08Z,220000,False,134.0,11.0,1,left,T. Hardaway Jr. 13' Jump Shot (2 PTS) (L. Doncic 2 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,13.41,Made,,,,,,,,,,2.0,L. Doncic,1629029.0,2.0,,,,,
25,PT09M50.00S,2023-01-15T03:15:21.7Z,1,REGULAR,2pt,Jump Shot,[],203081,89.30683311432325,30.88235294117647,1610612757,2,5,2023-01-15T03:15:27Z,240000,False,-96.0,48.0,1,right,D. Lillard 10' fadeaway Jump Shot (2 PTS),[203081],1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,10.7,Made,,,,,,,,,,2.0,,,,,,,,
26,PT09M39.00S,2023-01-15T03:15:32.5Z,1,REGULAR,3pt,Jump Shot,[],203915,24.392247043363994,12.5,1610612742,2,8,2023-01-15T03:15:38Z,250000,False,188.0,177.0,1,left,S. Dinwiddie 25' 3PT pullup (3 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.77,Made,,,,,,,,,,3.0,,,,,,,,
27,PT09M26.00S,2023-01-15T03:15:45.2Z,1,REGULAR,2pt,Jump Shot,[],1629014,78.40013140604468,49.50980392156863,1610612757,4,8,2023-01-15T03:15:49Z,260000,False,-2.0,151.0,1,right,A. Simons 15' pullup Jump Shot (2 PTS) (D. Lillard 1 AST),"[1629014, 203081]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,15.05,Made,,,,,,,,,,2.0,D. Lillard,203081.0,1.0,,,,,
29,PT09M13.00S,2023-01-15T03:15:58.1Z,1,REGULAR,3pt,Jump Shot,[],203493,30.17411300919842,74.01960784313727,1610612742,4,8,2023-01-15T03:16:10Z,280000,False,-120.0,231.0,1,left,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
30,PT09M13.00S,2023-01-15T03:15:58.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,4,8,2023-01-15T03:16:10Z,290000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M00.00S,2023-01-15T03:16:11.7Z,1,REGULAR,3pt,Jump Shot,[],203994,68.80749014454665,67.15686274509804,1610612757,7,8,2023-01-15T03:16:17Z,300000,False,86.0,241.0,1,right,J. Nurkic 25' 3PT  (3 PTS) (J. Hart 1 AST),"[203994, 1628404]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,25.55,Made,,,,,,,,,,3.0,J. Hart,1628404.0,1.0,,,,,
33,PT08M45.00S,2023-01-15T03:16:26.2Z,1,REGULAR,3pt,Jump Shot,[],203501,35.03613666228647,32.35294117647059,1610612742,7,8,2023-01-15T03:16:31Z,320000,False,88.0,277.0,1,left,MISS T. Hardaway Jr. 29' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,29.05,Missed,,,,,,,,,,,,,,,,,,
34,PT08M42.00S,2023-01-15T03:16:29.2Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,7,8,2023-01-15T03:16:31Z,330000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M37.00S,2023-01-15T03:16:36.9Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612757,7,8,2023-01-15T03:16:50Z,340000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Lillard 2 FT),"[203939, 203081]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
37,PT08M37.00S,2023-01-15T03:17:07.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612757,8,8,2023-01-15T03:17:07Z,360000,False,,,0,,D. Lillard Free Throw 1 of 2 (3 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
38,PT08M37.00S,2023-01-15T03:17:29.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612757,9,8,2023-01-15T03:17:29Z,370000,False,,,0,,D. Lillard Free Throw 2 of 2 (4 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
39,PT08M23.00S,2023-01-15T03:17:47.4Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612742,9,8,2023-01-15T03:17:56Z,380000,False,,,0,,A. Simons shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629014, 1629029]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200834.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
41,PT08M23.00S,2023-01-15T03:18:14.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,9,8,2023-01-15T03:18:47Z,400000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M23.00S,2023-01-15T03:18:14.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,9,8,2023-01-15T03:18:47Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
43,PT08M23.00S,2023-01-15T03:18:15.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612742,9,8,2023-01-15T03:18:19Z,420000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M23.00S,2023-01-15T03:18:15.9Z,1,REGULAR,substitution,in,[],1631101,,,1610612742,9,8,2023-01-15T03:18:19Z,430000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M23.00S,2023-01-15T03:18:14.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,9,8,2023-01-15T03:18:47Z,440000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2023-01-15T03:18:16.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,9,8,2023-01-15T03:18:47Z,450000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT08M14.00S,2023-01-15T03:18:51.4Z,1,REGULAR,2pt,Jump Shot,[],203081,93.77463863337714,26.47058823529412,1610612757,11,8,2023-01-15T03:19:01Z,460000,False,-118.0,6.0,1,right,D. Lillard 11' pullup Jump Shot (6 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,11.78,Made,,,,,,,,,,6.0,,,,,,,,
48,PT08M00.00S,2023-01-15T03:19:03.8Z,1,REGULAR,3pt,Jump Shot,[],203915,6.1268068331143235,96.07843137254902,1610612742,11,11,2023-01-15T03:19:09Z,470000,False,-230.0,5.0,1,left,S. Dinwiddie 3PT  (6 PTS) (R. Bullock 1 AST),"[203915, 203493]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,,,6.0,R. Bullock,203493.0,1.0,,,,,
50,PT07M39.00S,2023-01-15T03:19:25.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.70105124835742,57.35294117647059,1610612757,11,11,2023-01-15T03:19:30Z,490000,False,37.0,44.0,1,right,MISS J. Nurkic turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
51,PT07M39.00S,2023-01-15T03:19:25.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,11,11,2023-01-15T03:19:30Z,500000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M31.00S,2023-01-15T03:19:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.258212877792378,47.794117647058826,1610612742,11,13,2023-01-15T03:19:37Z,510000,False,11.0,6.0,1,left,L. Doncic driving Layup (2 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,2.0,,,,,,,,
53,PT07M19.00S,2023-01-15T03:19:45.5Z,1,REGULAR,3pt,Jump Shot,[],203081,79.84559789750328,94.6078431372549,1610612757,11,13,2023-01-15T03:19:51Z,520000,False,223.0,137.0,1,right,MISS D. Lillard 26' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
54,PT07M17.00S,2023-01-15T03:19:47.5Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,11,13,2023-01-15T03:19:51Z,530000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT07M16.00S,2023-01-15T03:19:48.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,92.72339027595268,49.50980392156863,1610612757,11,13,2023-01-15T03:19:57Z,540000,False,-2.0,16.0,1,right,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
56,PT07M15.00S,2023-01-15T03:19:49.8Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,11,13,2023-01-15T03:19:57Z,550000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT07M01.00S,2023-01-15T03:20:03.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,11.514454664914586,41.911764705882355,1610612742,11,13,2023-01-15T03:20:07Z,560000,False,40.0,56.0,1,left,MISS S. Dinwiddie 6' driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2023-01-15T03:20:05.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,11,13,2023-01-15T03:20:07Z,570000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT06M55.00S,2023-01-15T03:20:10.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.9060446780552,49.50980392156863,1610612757,13,13,2023-01-15T03:20:24Z,580000,False,-2.0,5.0,1,right,J. Hart running Layup (2 PTS) (D. Lillard 2 AST),"[1628404, 203081]",1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,2.0,D. Lillard,203081.0,2.0,,,,,
62,PT06M55.00S,2023-01-15T03:20:17.3Z,1,REGULAR,foul,personal,['1freethrow'],203939,,,1610612757,13,13,2023-01-15T03:20:27Z,610000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Hart 1 FT),"[203939, 1628404]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
64,PT06M55.00S,2023-01-15T03:20:31.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,13,13,2023-01-15T03:23:33Z,630000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M55.00S,2023-01-15T03:22:41.5Z,1,REGULAR,substitution,out,[],203924,,,1610612757,13,13,2023-01-15T03:23:33Z,640000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M55.00S,2023-01-15T03:22:41.5Z,1,REGULAR,substitution,out,[],203994,,,1610612757,13,13,2023-01-15T03:23:33Z,650000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M55.00S,2023-01-15T03:22:41.5Z,1,REGULAR,substitution,out,[],203939,,,1610612757,13,13,2023-01-15T03:23:33Z,660000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M55.00S,2023-01-15T03:22:41.5Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,13,13,2023-01-15T03:23:33Z,670000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M55.00S,2023-01-15T03:22:41.5Z,1,REGULAR,substitution,in,[],1629234,,,1610612757,13,13,2023-01-15T03:23:33Z,680000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M55.00S,2023-01-15T03:22:41.5Z,1,REGULAR,substitution,in,[],201580,,,1610612757,13,13,2023-01-15T03:23:33Z,690000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M55.00S,2023-01-15T03:23:31.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628404,,,1610612757,13,13,2023-01-15T03:23:35Z,700000,False,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT06M52.00S,2023-01-15T03:23:34.2Z,1,REGULAR,rebound,defensive,[],201580,,,1610612742,13,13,2023-01-15T03:23:35Z,710000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT06M52.00S,2023-01-15T03:23:38.6Z,1,REGULAR,turnover,out-of-bounds,[],201580,,,1610612742,13,13,2023-01-15T03:23:47Z,720000,False,,,0,,J. McGee lost ball out-of-bounds TURNOVER (1 TO),[201580],1610612742.0,DAL,lost ball,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,,1.0,,,,
74,PT06M46.00S,2023-01-15T03:24:10.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203081,68.28186596583443,63.725490196078425,1610612757,13,13,2023-01-15T03:24:16Z,730000,False,69.0,246.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2023-01-15T03:24:14.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,13,13,2023-01-15T03:24:14Z,740000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,74.0,1.0,0.0,1.0,,,,,,,,,,,,,,
76,PT06M35.00S,2023-01-15T03:24:21.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203081,83.65637319316689,73.2843137254902,1610612757,13,13,2023-01-15T03:24:28Z,750000,False,116.0,101.0,1,right,MISS D. Lillard 15' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,15.42,Missed,,,,,,,,,,,,,,,,,,
77,PT06M31.00S,2023-01-15T03:24:25.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,13,13,2023-01-15T03:24:28Z,760000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,76.0,,,,,,,,,,,,,,,,,
78,PT06M31.00S,2023-01-15T03:24:27.8Z,1,REGULAR,foul,personal,[],201580,,,1610612757,13,13,2023-01-15T03:24:40Z,770000,False,,,0,,J. McGee loose ball personal FOUL (1 PF),"[201580, 203081]",1610612742.0,DAL,loose ball,,,McGee,J. McGee,,,,,Mid-Range,16-24 Center,,,,,,,1151.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
80,PT06M20.00S,2023-01-15T03:24:55.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203081,88.64980289093299,27.696078431372552,1610612757,15,13,2023-01-15T03:25:00Z,790000,False,-112.0,54.0,1,right,D. Lillard 12' driving floating Jump Shot (8 PTS) (D. Eubanks 1 AST),"[203081, 1629234]",1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,12.4,Made,,,,,,,,,,8.0,D. Eubanks,1629234.0,1.0,,,,,
82,PT05M51.00S,2023-01-15T03:25:26.5Z,1,REGULAR,3pt,Jump Shot,[],203915,37.27003942181341,45.34313725490196,1610612742,15,13,2023-01-15T03:25:51Z,810000,False,23.0,298.0,1,left,MISS S. Dinwiddie 29' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,29.87,Missed,,,,,,,,,,,,,,,,,,
83,PT05M51.00S,2023-01-15T03:25:26.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,15,13,2023-01-15T03:25:51Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,82.0,,,,,,,,,,,,,,,,,
84,PT05M49.00S,2023-01-15T03:25:30.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,15,13,2023-01-15T03:25:54Z,830000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,1151.0,,,,,,,,,,,,,
85,PT05M38.00S,2023-01-15T03:25:59.2Z,1,REGULAR,foul,personal,['3freethrow'],203493,,,1610612757,15,13,2023-01-15T03:26:19Z,840000,False,,,0,,R. Bullock shooting personal FOUL (1 PF) (Lillard 3 FT),"[203493, 203081]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
