actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-01-26T03:11:55.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-26T03:11:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-26T03:11:57.7Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612757,0,0,2023-01-26T03:11:57Z,40000,False,,,0,,Jump Ball J. Nurkic vs. W. Kessler: Tip to D. Lillard,"[203081, 203994, 1631117]",1610612757.0,POR,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Nurkic,203994.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-01-26T03:12:14.0Z,1,REGULAR,2pt,Jump Shot,[],203924,8.492115637319317,75.49019607843137,1610612757,0,0,2023-01-26T03:12:41Z,70000,False,-127.0,27.0,1,left,MISS J. Grant 13' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,13.04,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-01-26T03:12:16.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,0,0,2023-01-26T03:12:21Z,80000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-01-26T03:12:26.2Z,1,REGULAR,3pt,Jump Shot,[],1628374,76.69185282522996,87.74509803921569,1610612762,0,0,2023-01-26T03:12:30Z,90000,False,189.0,167.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2023-01-26T03:12:29.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,0,0,2023-01-26T03:12:30Z,100000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M22.00S,2023-01-26T03:12:32.3Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612757,0,0,2023-01-26T03:47:51Z,110000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 203903]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Clarkson,203903.0,,,,,,,,,,,
12,PT11M22.00S,2023-01-26T03:12:32.3Z,1,REGULAR,steal,,[],203903,,,1610612762,0,0,2023-01-26T03:12:34Z,120000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2023-01-26T03:12:54.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,93.24901445466492,61.029411764705884,1610612762,0,0,2023-01-26T03:12:59Z,130000,False,55.0,11.0,1,right,MISS L. Markkanen turnaround Shot,[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2023-01-26T03:12:56.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,0,0,2023-01-26T03:12:59Z,140000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
