actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT04M17.00S,2022-12-27T03:23:50.5Z,1,REGULAR,foul,personal,[],1628404,,,1610612766,20,20,2022-12-27T03:24:08Z,830000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1626162]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Oubre Jr.,1626162.0
88,PT04M17.00S,2022-12-27T03:23:54.6Z,1,REGULAR,substitution,out,[],203994,,,1610612766,20,20,2022-12-27T03:23:58Z,850000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M17.00S,2022-12-27T03:23:54.6Z,1,REGULAR,substitution,in,[],1629234,,,1610612766,20,20,2022-12-27T03:23:58Z,860000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M09.00S,2022-12-27T03:24:18.4Z,1,REGULAR,turnover,bad pass,[],1629667,,,1610612766,20,20,2022-12-27T03:24:22Z,870000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1629667, 1630570]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Watford,1630570.0,,,,,,,,,,,
91,PT04M09.00S,2022-12-27T03:24:18.4Z,1,REGULAR,steal,,[],1630570,,,1610612757,20,20,2022-12-27T03:24:19Z,880000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M06.00S,2022-12-27T03:24:23.4Z,1,REGULAR,foul,personal,[],1629667,,,1610612757,20,20,2022-12-27T03:24:35Z,890000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1630570]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Watford,1630570.0
94,PT04M06.00S,2022-12-27T03:24:35.0Z,1,REGULAR,substitution,out,[],203486,,,1610612757,20,20,2022-12-27T03:24:37Z,910000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M06.00S,2022-12-27T03:24:35.0Z,1,REGULAR,substitution,in,[],1631109,,,1610612757,20,20,2022-12-27T03:24:37Z,920000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M58.00S,2022-12-27T03:25:01.7Z,1,REGULAR,turnover,double dribble,[],203081,,,1610612757,20,20,2022-12-27T03:25:09Z,930000,False,,,0,,D. Lillard double dribble TURNOVER (2 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,1662.0,,,,,,
98,PT03M58.00S,2022-12-27T03:25:05.1Z,1,REGULAR,substitution,in,[],1630177,,,1610612766,20,20,2022-12-27T03:25:08Z,950000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M58.00S,2022-12-27T03:25:05.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,20,20,2022-12-27T03:25:22Z,960000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M33.00S,2022-12-27T03:26:21.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,11.645860709592641,96.07843137254902,1610612766,20,20,2022-12-27T03:26:29Z,990000,False,-230.0,57.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
103,PT03M30.00S,2022-12-27T03:26:23.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,20,20,2022-12-27T03:26:23Z,1000000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,,102.0,3.0,3.0,0.0,,,,,,,
104,PT03M28.00S,2022-12-27T03:26:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,94.1688567674113,51.71568627450981,1610612757,22,20,2022-12-27T03:26:50Z,1010000,False,9.0,2.0,1,right,J. Hart running Layup (2 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2022-12-27T03:26:29.9Z,1,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612757,22,20,2022-12-27T03:26:38Z,1020000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Hart 1 FT),"[1629667, 1628404]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1662.0,,,2.0,0.0,Hart,1628404.0
107,PT03M28.00S,2022-12-27T03:26:39.1Z,1,REGULAR,substitution,out,[],203081,,,1610612757,22,20,2022-12-27T03:28:28Z,1040000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M28.00S,2022-12-27T03:26:39.1Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,22,20,2022-12-27T03:28:28Z,1050000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2022-12-27T03:26:59.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628404,,,1610612757,23,20,2022-12-27T03:26:59Z,1060000,False,,,0,,J. Hart Free Throw 1 of 1 (3 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
110,PT03M16.00S,2022-12-27T03:27:15.8Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612766,23,20,2022-12-27T03:27:26Z,1070000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Rozier 2 FT),"[1629234, 1626179]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Rozier,1626179.0
112,PT03M16.00S,2022-12-27T03:27:44.4Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,23,21,2022-12-27T03:27:44Z,1090000,False,,,0,,T. Rozier Free Throw 1 of 2 (1 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2022-12-27T03:28:03.6Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,23,22,2022-12-27T03:28:03Z,1100000,False,,,0,,T. Rozier Free Throw 2 of 2 (2 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2022-12-27T03:28:19.7Z,1,REGULAR,turnover,out-of-bounds,[],1630553,,,1610612757,23,22,2022-12-27T03:45:35Z,1110000,False,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1630553],1610612757.0,POR,bad pass,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,1201.0,,,,,,
115,PT02M46.00S,2022-12-27T03:28:44.8Z,1,REGULAR,foul,personal,[],1630570,,,1610612766,23,22,2022-12-27T03:28:53Z,1120000,False,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 1626162]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Oubre Jr.,1626162.0
117,PT02M46.00S,2022-12-27T03:28:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,23,22,2022-12-27T03:28:54Z,1140000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M46.00S,2022-12-27T03:31:08.0Z,1,REGULAR,substitution,out,[],1628404,,,1610612766,23,22,2022-12-27T03:31:35Z,1150000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2022-12-27T03:31:08.0Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,23,22,2022-12-27T03:31:35Z,1160000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2022-12-27T03:31:08.0Z,1,REGULAR,substitution,in,[],1631101,,,1610612766,23,22,2022-12-27T03:31:35Z,1170000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M46.00S,2022-12-27T03:31:08.0Z,1,REGULAR,substitution,in,[],202330,,,1610612766,23,22,2022-12-27T03:31:35Z,1180000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M44.00S,2022-12-27T03:31:48.3Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612766,23,22,2022-12-27T03:31:53Z,1190000,False,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1630553]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Johnson,1630553.0,,,,,,,,,,,
123,PT02M44.00S,2022-12-27T03:31:48.3Z,1,REGULAR,steal,,[],1630553,,,1610612757,23,22,2022-12-27T03:31:49Z,1200000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
124,PT02M41.00S,2022-12-27T03:31:50.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630553,93.51182654402102,50.245098039215684,1610612757,25,22,2022-12-27T03:31:58Z,1210000,False,1.0,8.0,1,right,K. Johnson running DUNK (4 PTS),[1630553],1610612757.0,POR,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,,,,,,,,,,,,,,,,,
125,PT02M27.00S,2022-12-27T03:32:06.9Z,1,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612766,25,22,2022-12-27T03:32:16Z,1220000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Maledon 2 FT),"[1630553, 1630177]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Maledon,1630177.0
127,PT02M27.00S,2022-12-27T03:32:29.5Z,1,REGULAR,freethrow,1 of 2,[],1630177,,,1610612766,25,23,2022-12-27T03:32:29Z,1240000,False,,,0,,T. Maledon Free Throw 1 of 2 (1 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
128,PT02M27.00S,2022-12-27T03:32:44.7Z,1,REGULAR,freethrow,2 of 2,[],1630177,,,1610612766,25,24,2022-12-27T03:32:44Z,1250000,False,,,0,,T. Maledon Free Throw 2 of 2 (2 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
129,PT02M17.00S,2022-12-27T03:32:57.2Z,1,REGULAR,2pt,Jump Shot,[],1630553,75.3777923784494,46.32352941176471,1610612757,25,24,2022-12-27T03:33:03Z,1260000,False,-18.0,179.0,1,right,MISS K. Johnson 17' pullup Shot,[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,17.98,Missed,,,,,,,,,,,,,,,,,,
130,PT02M12.00S,2022-12-27T03:33:02.2Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,25,24,2022-12-27T03:33:03Z,1270000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,
131,PT02M08.00S,2022-12-27T03:33:12.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612766,25,24,2022-12-27T03:33:19Z,1280000,False,,,0,,K. Johnson personal FOUL (2 PF) (Williams 2 FT),"[1630553, 1631109]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,,,2.0,0.0,Williams,1631109.0
133,PT02M08.00S,2022-12-27T03:33:39.9Z,1,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,25,25,2022-12-27T03:33:39Z,1300000,False,,,0,,M. Williams Free Throw 1 of 2 (1 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT02M08.00S,2022-12-27T03:33:54.9Z,1,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,25,26,2022-12-27T03:33:55Z,1310000,False,,,0,,M. Williams Free Throw 2 of 2 (2 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
135,PT01M56.00S,2022-12-27T03:34:11.1Z,1,REGULAR,turnover,traveling,[],1630553,,,1610612757,25,26,2022-12-27T03:34:19Z,1320000,False,,,0,,K. Johnson traveling TURNOVER (2 TO),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,,,,,1662.0,,,,,,
136,PT01M43.00S,2022-12-27T03:34:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202330,6.915243101182654,45.34313725490196,1610612766,25,28,2022-12-27T03:34:44Z,1330000,False,23.0,13.0,1,left,G. Hayward driving Layup (4 PTS),[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,2.64,Made,4.0,,,,,,,,,,,,,,,,,
137,PT01M28.00S,2022-12-27T03:34:51.5Z,1,REGULAR,3pt,Jump Shot,[],1630553,70.90998685939553,75.24509803921569,1610612757,25,28,2022-12-27T03:34:57Z,1340000,False,126.0,221.0,1,right,MISS K. Johnson 25' 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
138,PT01M24.00S,2022-12-27T03:34:55.5Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,25,28,2022-12-27T03:34:57Z,1350000,False,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,137.0,3.0,2.0,1.0,,,,,,,
139,PT01M18.00S,2022-12-27T03:35:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629667,5.469776609724048,95.58823529411765,1610612766,25,28,2022-12-27T03:35:06Z,1360000,False,-228.0,-1.0,1,left,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
140,PT01M16.00S,2022-12-27T03:35:04.1Z,1,REGULAR,rebound,offensive,[],1630177,,,1610612766,25,28,2022-12-27T03:35:04Z,1370000,False,,,0,,T. Maledon REBOUND (Off:1 Def:0),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Left Corner 3,24+ Left,,,,,,,,,,139.0,1.0,0.0,1.0,,,,,,,
141,PT01M12.00S,2022-12-27T03:35:07.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631109,7.178055190538765,49.50980392156863,1610612766,25,30,2022-12-27T03:35:11Z,1380000,False,2.0,15.0,1,left,M. Williams DUNK (4 PTS) (T. Maledon 1 AST),"[1631109, 1630177]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
143,PT00M52.60S,2022-12-27T03:35:28.1Z,1,REGULAR,turnover,bad pass,[],1630553,,,1610612757,25,30,2022-12-27T03:35:34Z,1400000,False,,,0,,K. Johnson bad pass TURNOVER (3 TO),"[1630553, 1629667]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,3.0,McDaniels,1629667.0,,,,,,,,,,,
144,PT00M52.60S,2022-12-27T03:35:28.1Z,1,REGULAR,steal,,[],1629667,,,1610612766,25,30,2022-12-27T03:35:29Z,1410000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT00M49.20S,2022-12-27T03:35:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,6.389618922470433,49.50980392156863,1610612766,25,32,2022-12-27T03:35:44Z,1420000,False,2.0,8.0,1,left,G. Hayward running Layup (6 PTS) (J. McDaniels 1 AST),"[202330, 1629667]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,0.8,Made,6.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
147,PT00M40.00S,2022-12-27T03:35:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,73.27529566360053,16.911764705882355,1610612757,28,32,2022-12-27T03:35:53Z,1440000,False,-165.0,199.0,1,right,A. Simons 25' 3PT step back (11 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.85,Made,11.0,,,,,,,,,,,,,,,,,
148,PT00M31.90S,2022-12-27T03:35:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.915243101182654,48.28431372549019,1610612766,28,34,2022-12-27T03:36:05Z,1450000,False,9.0,13.0,1,left,M. Williams alley-oop Layup (6 PTS) (G. Hayward 2 AST),"[1631109, 202330]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.52,Made,6.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
150,PT00M13.10S,2022-12-27T03:36:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.24901445466492,49.50980392156863,1610612757,30,34,2022-12-27T03:36:31Z,1470000,False,-2.0,11.0,1,right,A. Simons driving finger roll Layup (13 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.13,Made,13.0,,,,,,,,,,,,,,,,,
151,PT00M00.60S,2022-12-27T03:36:37.6Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612766,30,34,2022-12-27T03:36:46Z,1480000,False,,,0,,T. Maledon bad pass TURNOVER (2 TO),"[1630177, 1630553]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Johnson,1630553.0,,,,,,,,,,,
152,PT00M00.60S,2022-12-27T03:36:37.6Z,1,REGULAR,steal,,[],1630553,,,1610612757,30,34,2022-12-27T03:36:39Z,1490000,False,,,0,,K. Johnson STEAL (2 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-12-27T03:36:40.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630553,40.42378449408673,23.774509803921568,1610612757,30,34,2022-12-27T03:37:42Z,1500000,False,-131.0,508.0,1,right,MISS K. Johnson 52' running pullup 3PT,[1630553],1610612757.0,POR,running pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,52.42,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-12-27T03:36:40.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,34,2022-12-27T03:37:29Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,153.0,,,,,,,,,,
155,PT00M00.00S,2022-12-27T03:36:43.7Z,1,REGULAR,period,end,[],0,,,1610612757,30,34,2022-12-27T03:36:43Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-12-27T03:38:44.9Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,30,34,2022-12-27T03:39:07Z,1530000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-12-27T03:38:44.9Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,30,34,2022-12-27T03:39:07Z,1540000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-27T03:38:44.9Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,30,34,2022-12-27T03:39:07Z,1550000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-27T03:38:44.9Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,30,34,2022-12-27T03:39:07Z,1560000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-27T03:39:30.1Z,2,REGULAR,period,start,[],0,,,1610612766,30,34,2022-12-27T03:39:30Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M51.00S,2022-12-27T03:39:38.4Z,2,REGULAR,3pt,Jump Shot,[],202330,31.488173455978973,62.99019607843137,1610612766,30,34,2022-12-27T03:39:44Z,1580000,False,-65.0,243.0,1,left,MISS G. Hayward 25' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
162,PT11M48.00S,2022-12-27T03:39:41.4Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,30,34,2022-12-27T03:39:44Z,1590000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,
163,PT11M39.00S,2022-12-27T03:39:53.1Z,2,REGULAR,foul,personal,[],1631109,,,1610612757,30,34,2022-12-27T03:39:59Z,1600000,False,,,0,,M. Williams personal FOUL (1 PF),"[1631109, 203994]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Nurkic,203994.0
165,PT11M36.00S,2022-12-27T03:40:17.0Z,2,REGULAR,foul,personal,['3freethrow'],1626162,,,1610612757,30,34,2022-12-27T03:40:23Z,1620000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Simons 3 FT),"[1626162, 1629014]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Simons,1629014.0
167,PT11M36.00S,2022-12-27T03:40:45.4Z,2,REGULAR,freethrow,1 of 3,[],1629014,,,1610612757,31,34,2022-12-27T03:40:45Z,1640000,False,,,0,,A. Simons Free Throw 1 of 3 (14 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
168,PT11M36.00S,2022-12-27T03:40:59.7Z,2,REGULAR,freethrow,2 of 3,[],1629014,,,1610612757,32,34,2022-12-27T03:40:59Z,1650000,False,,,0,,A. Simons Free Throw 2 of 3 (15 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
169,PT11M36.00S,2022-12-27T03:41:12.5Z,2,REGULAR,freethrow,3 of 3,[],1629014,,,1610612757,33,34,2022-12-27T03:41:12Z,1660000,False,,,0,,A. Simons Free Throw 3 of 3 (16 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
170,PT11M22.00S,2022-12-27T03:41:28.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,7.440867279894875,47.30392156862745,1610612766,33,36,2022-12-27T03:56:21Z,1670000,False,13.0,17.0,1,left,K. Oubre Jr. driving floating Jump Shot (5 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.2,Made,5.0,,,,,,,,,,,,,,,,,
171,PT11M07.00S,2022-12-27T03:41:43.2Z,2,REGULAR,3pt,Jump Shot,[],1630553,94.95729303547962,94.85294117647058,1610612757,33,36,2022-12-27T03:41:53Z,1680000,False,224.0,-5.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
172,PT11M07.00S,2022-12-27T03:41:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,33,36,2022-12-27T03:41:53Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,171.0,,,,,,,,,,
173,PT11M07.00S,2022-12-27T03:41:50.6Z,2,REGULAR,foul,personal,[],1631109,,,1610612757,33,36,2022-12-27T03:41:56Z,1700000,False,,,0,,M. Williams loose ball personal FOUL (2 PF),"[1631109, 203994]",1610612766.0,CHA,loose ball,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,,,2.0,0.0,Nurkic,203994.0
