actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M21.00S,2023-02-14T03:13:19.1Z,1,REGULAR,2pt,Jump Shot,[],1626156,77.4802890932983,62.5,1610612747,0,2,2023-02-14T03:13:24Z,210000,False,62.0,159.0,1,right,D. Russell 17' pullup Jump Shot (2 PTS) (R. Hachimura 1 AST),"[1626156, 1629060]",1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,17.1,Made,,,,,,,,2.0,R. Hachimura,1629060.0,1.0,,,,,,,
22,PT10M04.00S,2023-02-14T03:13:35.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.338370565045992,51.470588235294116,1610612757,0,2,2023-02-14T03:13:42Z,220000,False,-7.0,-2.0,1,left,MISS D. Lillard driving finger roll Layup,[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
23,PT10M03.00S,2023-02-14T03:13:36.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,2,2023-02-14T03:13:42Z,230000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,22.0,3.0,3.0,0.0,,,,,,,,,,,,,,
24,PT10M00.00S,2023-02-14T03:13:40.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,93.24901445466492,46.568627450980394,1610612747,0,2,2023-02-14T03:13:49Z,240000,False,-17.0,11.0,1,right,MISS D. Russell running Layup - blocked,"[1626156, 1629680]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,Thybulle,1629680.0,,,,,
25,PT10M00.00S,2023-02-14T03:13:40.9Z,1,REGULAR,block,,[],1629680,,,1610612747,0,2,2023-02-14T03:13:43Z,250000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M00.00S,2023-02-14T03:13:40.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,0,2,2023-02-14T03:13:49Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,24.0,,,,,,,,,,,,,,,,,
28,PT09M51.00S,2023-02-14T03:14:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,94.56307490144546,47.794117647058826,1610612747,0,4,2023-02-14T03:14:13Z,280000,False,-11.0,-1.0,1,right,A. Davis driving finger roll Layup (2 PTS),[203076],1610612747.0,LAL,driving finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,2.0,,,,,,,,,,
29,PT09M33.00S,2023-02-14T03:14:25.9Z,1,REGULAR,2pt,Jump Shot,[],1629014,20.18725361366623,66.91176470588235,1610612757,2,4,2023-02-14T03:14:28Z,290000,False,-85.0,137.0,1,left,A. Simons 16' pullup Jump Shot (2 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,16.13,Made,,,,,,,,2.0,,,,,,,,,,
30,PT09M23.00S,2023-02-14T03:14:35.4Z,1,REGULAR,3pt,Jump Shot,[],1626156,67.49342969776609,24.019607843137255,1610612747,2,4,2023-02-14T03:14:40Z,300000,False,-130.0,253.0,1,right,MISS D. Russell 28' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,28.45,Missed,,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2023-02-14T03:14:38.4Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,2,4,2023-02-14T03:14:40Z,310000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M10.00S,2023-02-14T03:14:48.0Z,1,REGULAR,3pt,Jump Shot,[],203081,35.69316688567674,35.53921568627451,1610612757,5,4,2023-02-14T03:14:52Z,320000,False,72.0,283.0,1,left,D. Lillard 29' 3PT pullup (3 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,29.21,Made,,,,,,,,3.0,,,,,,,,,,
33,PT08M55.00S,2023-02-14T03:15:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,93.24901445466492,48.77450980392157,1610612747,5,6,2023-02-14T03:15:07Z,330000,False,-6.0,11.0,1,right,D. Russell cutting Layup (4 PTS) (T. Brown Jr. 1 AST),"[1626156, 1628972]",1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,4.0,T. Brown Jr.,1628972.0,1.0,,,,,,,
35,PT08M43.00S,2023-02-14T03:15:14.7Z,1,REGULAR,2pt,Jump Shot,[],203081,18.610381077529567,77.69607843137256,1610612757,5,6,2023-02-14T03:15:19Z,350000,False,-138.0,122.0,1,left,MISS D. Lillard 18' fadeaway Shot,[203081],1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,18.48,Missed,,,,,,,,,,,,,,,,,,
36,PT08M42.00S,2023-02-14T03:15:15.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,6,2023-02-14T03:15:19Z,360000,False,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,35.0,4.0,4.0,0.0,,,,,,,,,,,,,,
37,PT08M34.00S,2023-02-14T03:15:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.46057818659659,44.11764705882353,1610612747,5,6,2023-02-14T03:15:28Z,370000,False,-29.0,18.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
38,PT08M32.00S,2023-02-14T03:15:26.5Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,5,6,2023-02-14T03:15:28Z,380000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M28.00S,2023-02-14T03:15:34.4Z,1,REGULAR,foul,personal,[],203076,,,1610612757,5,6,2023-02-14T03:15:49Z,390000,False,,,0,,A. Davis personal FOUL (1 PF),"[203076, 203081]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Lillard,203081.0
41,PT08M23.00S,2023-02-14T03:15:58.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,17.95335085413929,50.245098039215684,1610612757,5,6,2023-02-14T03:16:03Z,410000,False,-1.0,116.0,1,left,MISS D. Eubanks 11' driving Hook,[1629234],1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,11.63,Missed,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2023-02-14T03:16:01.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,6,2023-02-14T03:16:03Z,420000,False,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,41.0,5.0,5.0,0.0,,,,,,,,,,,,,,
43,PT08M16.00S,2023-02-14T03:16:05.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,76.82325886990802,90.93137254901961,1610612747,5,6,2023-02-14T03:16:15Z,430000,False,205.0,165.0,1,right,MISS D. Russell 26' running pullup 3PT,[1626156],1610612747.0,LAL,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
44,PT08M13.00S,2023-02-14T03:16:08.2Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,5,6,2023-02-14T03:16:08Z,440000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT08M13.00S,2023-02-14T03:16:10.3Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612747,5,6,2023-02-14T03:16:16Z,450000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1629234, 1629060]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Hachimura,1629060.0
47,PT08M13.00S,2023-02-14T03:16:40.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629060,,,1610612747,5,7,2023-02-14T03:16:40Z,470000,False,,,0,,R. Hachimura Free Throw 1 of 2 (1 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
48,PT08M13.00S,2023-02-14T03:16:55.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629060,,,1610612747,5,8,2023-02-14T03:16:55Z,480000,False,,,0,,R. Hachimura Free Throw 2 of 2 (2 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
49,PT07M56.00S,2023-02-14T03:17:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,12.040078843626807,38.23529411764706,1610612757,5,8,2023-02-14T03:17:27Z,490000,False,59.0,61.0,1,left,MISS M. Thybulle 8' driving floating Shot,[1629680],1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Right,8.45,Missed,,,,,,,,,,,,,,,,,,
50,PT07M55.00S,2023-02-14T03:17:14.2Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612757,5,8,2023-02-14T03:17:14Z,500000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Right,,,49.0,1.0,0.0,1.0,,,,,,,,,,,,,,
51,PT07M54.00S,2023-02-14T03:17:15.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629680,10.85742444152431,44.36274509803921,1610612757,5,8,2023-02-14T03:17:31Z,510000,False,28.0,50.0,1,left,MISS M. Thybulle floating Shot - blocked,"[1629680, 203076]",1610612757.0,POR,floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
52,PT07M54.00S,2023-02-14T03:17:15.1Z,1,REGULAR,block,,[],203076,,,1610612757,5,8,2023-02-14T03:17:16Z,520000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M53.00S,2023-02-14T03:17:16.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,5,8,2023-02-14T03:17:31Z,530000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT07M44.00S,2023-02-14T03:17:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,95.22010512483574,53.18627450980392,1610612747,5,10,2023-02-14T03:17:35Z,540000,False,16.0,-8.0,1,right,A. Davis Layup (4 PTS) (D. Schroder 1 AST),"[203076, 203471]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,4.0,D. Schroder,203471.0,1.0,,,,,,,
56,PT07M31.00S,2023-02-14T03:17:38.5Z,1,REGULAR,3pt,Jump Shot,[],1629680,6.389618922470433,3.431372549019608,1610612757,5,10,2023-02-14T03:17:43Z,560000,False,233.0,8.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
57,PT07M28.00S,2023-02-14T03:17:41.5Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,5,10,2023-02-14T03:17:43Z,570000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M16.00S,2023-02-14T03:17:53.1Z,1,REGULAR,2pt,Jump Shot,[],1629060,89.83245729303549,28.921568627450984,1610612747,5,12,2023-02-14T03:17:57Z,580000,False,-105.0,43.0,1,right,R. Hachimura 11' turnaround fadeaway Jump Shot (4 PTS),[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,11.39,Made,,,,,,,,4.0,,,,,,,,,,
60,PT06M53.00S,2023-02-14T03:18:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,5.995400788436268,53.431372549019606,1610612757,5,12,2023-02-14T03:18:22Z,590000,False,-17.0,4.0,1,left,MISS C. Reddish driving finger roll Layup,[1629629],1610612757.0,POR,driving finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
61,PT06M52.00S,2023-02-14T03:18:17.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,12,2023-02-14T03:18:56Z,600000,False,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,60.0,6.0,6.0,0.0,,,,,,,,,,,,,,
62,PT06M52.00S,2023-02-14T03:18:21.7Z,1,REGULAR,foul,personal,[],1629680,,,1610612747,5,12,2023-02-14T03:18:52Z,610000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1626156]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Russell,1626156.0
64,PT06M52.00S,2023-02-14T03:18:30.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,5,12,2023-02-14T03:18:30Z,630000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2023-02-14T03:20:44.4Z,1,REGULAR,substitution,out,[],1629629,,,1610612747,5,12,2023-02-14T03:21:14Z,640000,False,,,0,,SUB out: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M52.00S,2023-02-14T03:20:44.4Z,1,REGULAR,substitution,out,[],203081,,,1610612747,5,12,2023-02-14T03:21:14Z,650000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M52.00S,2023-02-14T03:20:44.4Z,1,REGULAR,substitution,in,[],1629642,,,1610612747,5,12,2023-02-14T03:21:14Z,660000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M52.00S,2023-02-14T03:20:44.4Z,1,REGULAR,substitution,in,[],1631101,,,1610612747,5,12,2023-02-14T03:21:14Z,670000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2023-02-14T03:21:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,94.30026281208936,47.05882352941176,1610612747,5,14,2023-02-14T03:21:37Z,680000,False,-15.0,1.0,1,right,A. Davis driving Layup (6 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,6.0,,,,,,,,,,
70,PT06M10.00S,2023-02-14T03:21:58.1Z,1,REGULAR,3pt,Jump Shot,[],1629680,9.674770039421814,3.9215686274509802,1610612757,8,14,2023-02-14T03:22:03Z,690000,False,230.0,38.0,1,left,M. Thybulle 3PT  (3 PTS) (S. Sharpe 1 AST),"[1629680, 1631101]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,23.36,Made,,,,,,,,3.0,S. Sharpe,1631101.0,1.0,,,,,,,
72,PT05M46.00S,2023-02-14T03:22:22.4Z,1,REGULAR,2pt,Jump Shot,[],203471,90.09526938239159,15.441176470588236,1610612747,8,14,2023-02-14T03:22:26Z,710000,False,-173.0,41.0,1,right,MISS D. Schroder 17' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left,17.75,Missed,,,,,,,,,,,,,,,,,,
73,PT05M43.00S,2023-02-14T03:22:25.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,8,14,2023-02-14T03:22:26Z,720000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Left,,,72.0,3.0,2.0,1.0,,,,,,,,,,,,,,
74,PT05M32.00S,2023-02-14T03:22:36.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,18.610381077529567,94.11764705882352,1610612757,11,14,2023-02-14T03:22:43Z,730000,False,-221.0,122.0,1,left,S. Sharpe 25' 3PT step back (3 PTS) (D. Eubanks 1 AST),"[1631101, 1629234]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.23,Made,,,,,,,,3.0,D. Eubanks,1629234.0,1.0,,,,,,,
76,PT05M15.00S,2023-02-14T03:22:53.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,65.39093298291722,58.333333333333336,1610612747,11,14,2023-02-14T03:23:03Z,750000,False,42.0,273.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.6,Missed,,,,,,,,,,,,,,,,,,
77,PT05M15.00S,2023-02-14T03:22:53.2Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,11,14,2023-02-14T03:23:03Z,760000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,
78,PT05M08.00S,2023-02-14T03:23:04.3Z,1,REGULAR,foul,personal,[],1631101,,,1610612747,11,14,2023-02-14T03:23:24Z,770000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1626156]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Russell,1626156.0
80,PT05M08.00S,2023-02-14T03:23:10.9Z,1,REGULAR,substitution,out,[],203471,,,1610612747,11,14,2023-02-14T03:23:20Z,790000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
