actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M42.00S,2022-11-30T03:10:54.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,93.11760840998686,45.34313725490196,1610612746,0,3,2022-11-30T03:11:02Z,170000,False,-23.0,12.0,1,right,I. Zubac turnaround Hook (2 PTS) (M. Morris Sr. 1 AST),"[1627826, 202694]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,2.0,M. Morris Sr.,202694.0,1.0,,,,,
19,PT10M25.00S,2022-11-30T03:11:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.783837056504599,47.30392156862745,1610612757,2,3,2022-11-30T03:11:17Z,190000,False,13.0,11.0,1,left,J. Nurkic driving Layup (2 PTS) (A. Simons 1 AST),"[203994, 1629014]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,,,2.0,A. Simons,1629014.0,1.0,,,,,
21,PT10M04.00S,2022-11-30T03:11:32.0Z,1,REGULAR,2pt,Jump Shot,[],202694,79.188567674113,56.127450980392155,1610612746,2,3,2022-11-30T03:11:36Z,210000,False,31.0,143.0,1,right,MISS M. Morris Sr. 14' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Center,14.63,Missed,,,,,,,,,,,,,,,,,,
22,PT10M01.00S,2022-11-30T03:11:35.0Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,2,3,2022-11-30T03:11:36Z,220000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M46.00S,2022-11-30T03:11:50.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,25.312089356110377,86.76470588235294,1610612757,2,3,2022-11-30T03:11:54Z,230000,False,-184.0,185.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
24,PT09M43.00S,2022-11-30T03:11:53.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,2,3,2022-11-30T03:11:54Z,240000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M35.00S,2022-11-30T03:12:06.5Z,1,REGULAR,foul,offensive,[],1627826,,,1610612746,2,3,2022-11-30T03:12:15Z,250000,False,,,0,,I. Zubac offensive FOUL (1 PF),"[1627826, 1629014]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,1.0,0.0,Simons,1629014.0,,,,,,,,,
27,PT09M35.00S,2022-11-30T03:12:06.5Z,1,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,2,3,2022-11-30T03:12:06Z,270000,False,,,0,,I. Zubac offensive foul TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,,,,,,,,,1.0,,,,
28,PT09M24.00S,2022-11-30T03:12:28.0Z,1,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612757,2,3,2022-11-30T03:12:36Z,280000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Grant 2 FT),"[1629599, 203924]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,Grant,203924.0,,,,,,,,,
30,PT09M24.00S,2022-11-30T03:12:54.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612757,2,3,2022-11-30T03:12:54Z,300000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M24.00S,2022-11-30T03:12:54.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,2,3,2022-11-30T03:12:54Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2022-11-30T03:13:07.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612757,3,3,2022-11-30T03:13:07Z,320000,False,,,0,,J. Grant Free Throw 2 of 2 (1 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
33,PT09M07.00S,2022-11-30T03:13:27.1Z,1,REGULAR,2pt,Jump Shot,[],202704,71.56701708278581,45.83333333333333,1610612746,3,5,2022-11-30T03:13:38Z,330000,False,-21.0,215.0,1,right,R. Jackson 21' pullup Jump Shot (2 PTS) (T. Mann 1 AST),"[202704, 1629611]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,21.58,Made,,,,,,,,,,2.0,T. Mann,1629611.0,1.0,,,,,
35,PT09M07.00S,2022-11-30T03:13:31.7Z,1,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612746,3,5,2022-11-30T03:13:37Z,350000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Jackson 1 FT),"[1629014, 202704]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
37,PT09M07.00S,2022-11-30T03:14:02.6Z,1,REGULAR,freethrow,1 of 1,[],202704,,,1610612746,3,6,2022-11-30T03:14:02Z,370000,False,,,0,,R. Jackson Free Throw 1 of 1 (3 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
38,PT08M55.00S,2022-11-30T03:14:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,4.944152431011826,46.81372549019608,1610612757,5,6,2022-11-30T03:14:23Z,380000,False,16.0,-6.0,1,left,J. Nurkic cutting Layup (4 PTS) (J. Hart 1 AST),"[203994, 1628404]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,4.0,J. Hart,1628404.0,1.0,,,,,
40,PT08M36.00S,2022-11-30T03:14:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,80.89684625492772,37.5,1610612746,5,6,2022-11-30T03:14:46Z,400000,False,-62.0,127.0,1,right,MISS R. Jackson 14' floating Shot - blocked,"[202704, 203924]",1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,14.16,Missed,,,,,,,,,,,,,,,Grant,203924.0,,
41,PT08M36.00S,2022-11-30T03:14:36.4Z,1,REGULAR,block,,[],203924,,,1610612746,5,6,2022-11-30T03:14:38Z,410000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M33.00S,2022-11-30T03:14:39.4Z,1,REGULAR,rebound,offensive,[],202704,,,1610612746,5,6,2022-11-30T03:14:46Z,420000,False,,,0,,R. Jackson REBOUND (Off:1 Def:0),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT08M27.00S,2022-11-30T03:14:45.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202704,84.44480946123521,38.23529411764706,1610612746,5,8,2022-11-30T03:15:01Z,430000,False,-59.0,94.0,1,right,R. Jackson 11' driving floating bank Jump Shot (5 PTS),[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Left,11.06,Made,,,,,,,,,,5.0,,,,,,,,
44,PT08M09.00S,2022-11-30T03:15:03.5Z,1,REGULAR,3pt,Jump Shot,[],203994,23.340998685939553,87.99019607843137,1610612757,5,8,2022-11-30T03:15:12Z,440000,False,-190.0,167.0,1,left,MISS J. Nurkic 25' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
45,PT08M05.00S,2022-11-30T03:15:07.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,8,2022-11-30T03:15:12Z,450000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,
46,PT07M44.00S,2022-11-30T03:15:27.6Z,1,REGULAR,3pt,Jump Shot,[],1629611,75.77201051248358,14.705882352941178,1610612746,5,11,2022-11-30T03:15:35Z,460000,False,-176.0,175.0,1,right,T. Mann 24' 3PT turnaround (4 PTS),[1629611],1610612746.0,LAC,turnaround,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,,,,,,4.0,,,,,,,,
47,PT07M33.00S,2022-11-30T03:15:39.7Z,1,REGULAR,2pt,Jump Shot,[],1629014,21.50131406044678,50.0,1610612757,7,11,2022-11-30T03:15:46Z,470000,False,0.0,150.0,1,left,A. Simons 14' driving floating Jump Shot (2 PTS) (J. Nurkic 1 AST),"[1629014, 203994]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,14.96,Made,,,,,,,,,,2.0,J. Nurkic,203994.0,1.0,,,,,
48,PT07M17.00S,2022-11-30T03:15:55.4Z,1,REGULAR,2pt,Jump Shot,[],202704,73.27529566360053,36.27450980392157,1610612746,7,11,2022-11-30T03:16:01Z,480000,False,-69.0,199.0,1,right,MISS R. Jackson 21' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,21.02,Missed,,,,,,,,,,,,,,,,,,
49,PT07M15.00S,2022-11-30T03:15:57.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,7,11,2022-11-30T03:16:01Z,490000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M03.00S,2022-11-30T03:16:09.5Z,1,REGULAR,3pt,Jump Shot,[],203994,32.013797634691194,34.31372549019608,1610612757,10,11,2022-11-30T03:16:17Z,500000,False,78.0,248.0,1,left,J. Nurkic 26' 3PT  (7 PTS) (J. Hart 2 AST),"[203994, 1628404]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,26.05,Made,,,,,,,,,,7.0,J. Hart,1628404.0,2.0,,,,,
53,PT06M38.00S,2022-11-30T03:16:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.72339027595268,49.754901960784316,1610612746,10,13,2022-11-30T03:16:40Z,520000,False,-1.0,16.0,1,right,T. Mann driving Layup (6 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,6.0,,,,,,,,
54,PT06M25.00S,2022-11-30T03:16:47.7Z,1,REGULAR,3pt,Jump Shot,[],203924,28.597240473061763,20.833333333333336,1610612757,13,13,2022-11-30T03:16:51Z,530000,False,146.0,216.0,1,left,J. Grant 26' 3PT pullup (4 PTS) (J. Nurkic 2 AST),"[203924, 203994]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.09,Made,,,,,,,,,,4.0,J. Nurkic,203994.0,2.0,,,,,
56,PT06M07.00S,2022-11-30T03:17:05.2Z,1,REGULAR,3pt,Jump Shot,[],202694,76.5604467805519,11.76470588235294,1610612746,13,13,2022-11-30T03:17:09Z,550000,False,-191.0,168.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
57,PT06M05.00S,2022-11-30T03:17:07.2Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,13,13,2022-11-30T03:17:09Z,560000,False,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT05M58.00S,2022-11-30T03:17:14.0Z,1,REGULAR,3pt,Jump Shot,[],203994,32.276609724047304,43.38235294117647,1610612757,13,13,2022-11-30T03:17:24Z,570000,False,33.0,251.0,1,left,MISS J. Nurkic 25' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
59,PT05M57.00S,2022-11-30T03:17:15.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,13,13,2022-11-30T03:17:25Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,58.0,,,,,,,,,,,,,,,,,
60,PT05M57.00S,2022-11-30T03:17:27.0Z,1,REGULAR,foul,personal,[],1628404,,,1610612746,13,13,2022-11-30T03:17:37Z,590000,False,,,0,,J. Hart loose ball personal FOUL (1 PF),"[1628404, 202704]",1610612757.0,POR,loose ball,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
62,PT05M57.00S,2022-11-30T03:17:34.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,13,2022-11-30T03:17:34Z,610000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M57.00S,2022-11-30T03:21:23.6Z,1,REGULAR,substitution,out,[],203994,,,1610612746,13,13,2022-11-30T03:22:20Z,615000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2022-11-30T03:21:23.6Z,1,REGULAR,substitution,in,[],1629234,,,1610612746,13,13,2022-11-30T03:22:20Z,617500,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M43.00S,2022-11-30T03:21:27.3Z,1,REGULAR,2pt,Jump Shot,[],202694,90.22667542706965,87.5,1610612746,13,13,2022-11-30T03:21:36Z,620000,False,188.0,39.0,1,right,MISS M. Morris Sr. 19' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right,19.16,Missed,,,,,,,,,,,,,,,,,,
64,PT05M40.00S,2022-11-30T03:21:28.9Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,13,13,2022-11-30T03:21:28Z,630000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT05M39.00S,2022-11-30T03:21:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,92.72339027595268,48.28431372549019,1610612746,13,13,2022-11-30T03:21:43Z,640000,False,-9.0,16.0,1,right,MISS T. Mann driving Layup - blocked,"[1629611, 1629234]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,Eubanks,1629234.0,,
66,PT05M39.00S,2022-11-30T03:21:30.5Z,1,REGULAR,block,,[],1629234,,,1610612746,13,13,2022-11-30T03:21:52Z,650000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT05M36.00S,2022-11-30T03:21:33.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,13,13,2022-11-30T03:21:43Z,660000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,65.0,4.0,3.0,1.0,,,,,,,,,,,,,,
68,PT05M32.00S,2022-11-30T03:21:37.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,88.25558475689881,94.11764705882352,1610612746,13,13,2022-11-30T03:21:50Z,670000,False,221.0,58.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
69,PT05M31.00S,2022-11-30T03:21:38.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,13,13,2022-11-30T03:21:38Z,680000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT05M16.00S,2022-11-30T03:21:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.521024967148489,46.568627450980394,1610612757,15,13,2022-11-30T03:21:59Z,710000,False,17.0,9.0,1,left,A. Simons driving Layup (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,,4.0,,,,,,,,
73,PT05M04.00S,2022-11-30T03:22:08.4Z,1,REGULAR,foul,personal,[],1629234,,,1610612746,15,13,2022-11-30T03:22:25Z,720000,False,,,0,,D. Eubanks personal FOUL (1 PF),"[1629234, 202704]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
75,PT05M04.00S,2022-11-30T03:22:23.1Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,15,13,2022-11-30T03:22:27Z,740000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M04.00S,2022-11-30T03:22:23.1Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,15,13,2022-11-30T03:22:27Z,750000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M59.00S,2022-11-30T03:22:45.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,95.48291721419186,49.26470588235294,1610612746,15,15,2022-11-30T03:23:01Z,760000,False,-4.0,-10.0,1,right,I. Zubac cutting DUNK (4 PTS) (R. Jackson 1 AST),"[1627826, 202704]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,4.0,R. Jackson,202704.0,1.0,,,,,
79,PT04M37.00S,2022-11-30T03:23:06.6Z,1,REGULAR,2pt,Jump Shot,[],1626159,28.07161629434954,41.17647058823529,1610612757,15,15,2022-11-30T03:23:11Z,780000,False,44.0,211.0,1,left,MISS J. Winslow 21' Jump Shot,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Center,21.6,Missed,,,,,,,,,,,,,,,,,,
80,PT04M34.00S,2022-11-30T03:23:09.6Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,15,15,2022-11-30T03:23:11Z,790000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT04M23.00S,2022-11-30T03:23:21.0Z,1,REGULAR,2pt,Jump Shot,[],202704,78.53153745072274,46.81372549019608,1610612746,15,15,2022-11-30T03:23:28Z,800000,False,-16.0,149.0,1,right,MISS R. Jackson 15' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Center,15.01,Missed,,,,,,,,,,,,,,,,,,
82,PT04M17.00S,2022-11-30T03:23:27.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,15,15,2022-11-30T03:23:28Z,810000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,
85,PT04M17.00S,2022-11-30T03:23:40.1Z,1,REGULAR,foul,personal,['1freethrow'],1626181,,,1610612757,15,15,2022-11-30T03:23:53Z,840000,False,,,0,,N. Powell transition take personal FOUL (1 PF) (Hart 1 FT),"[1626181, 1628404]",1610612746.0,LAC,transition take,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,202037.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
87,PT04M17.00S,2022-11-30T03:23:58.4Z,1,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,15,15,2022-11-30T03:23:58Z,860000,False,,,0,,MISS A. Simons transition take Free Throw 1 of 1,[1629014],1610612757.0,POR,transition take,,,Simons,A. Simons,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT04M17.00S,2022-11-30T03:24:02.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,15,15,2022-11-30T03:24:02Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,
89,PT04M17.00S,2022-11-30T03:24:04.5Z,1,REGULAR,substitution,out,[],203924,,,1610612757,15,15,2022-11-30T03:24:15Z,880000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
