actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M34.00S,2023-03-30T02:13:24.6Z,1,REGULAR,rebound,offensive,[],1628995,,,1610612757,2,0,2023-03-30T02:13:25Z,170000,False,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Center,,,,,,,16.0,2.0,1.0,1.0,,,,,,,,,,
18,PT10M34.00S,2023-03-30T02:13:24.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,94.40999984741211,50.0,1610612757,4,0,2023-03-30T02:13:24Z,180000,False,0.0,0.0,1,right,K. Knox II tip Layup (4 PTS),[1628995],1610612757.0,POR,tip,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
19,PT10M22.00S,2023-03-30T02:13:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,7.30946123521682,45.34313725490196,1610612758,4,2,2023-03-30T02:13:46Z,190000,False,23.0,16.0,1,left,K. Huerter cutting Layup (2 PTS) (H. Barnes 1 AST),"[1628989, 203084]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.84,Made,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
21,PT10M08.00S,2023-03-30T02:13:50.0Z,1,REGULAR,3pt,Jump Shot,[],1629680,79.58278580814718,91.91176470588235,1610612757,7,2,2023-03-30T02:13:53Z,210000,False,210.0,139.0,1,right,M. Thybulle 25' 3PT  (3 PTS) (D. Eubanks 2 AST),"[1629680, 1629234]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,25.17,Made,3.0,D. Eubanks,1629234.0,2.0,,,,,,,,,,,,,,
23,PT09M57.00S,2023-03-30T02:14:00.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,17.559132720105126,96.07843137254902,1610612758,7,5,2023-03-30T02:14:04Z,230000,False,-230.0,113.0,1,left,K. Murray 25' 3PT  (3 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.64,Made,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
25,PT09M44.00S,2023-03-30T02:14:13.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,64.86530880420499,49.01960784313725,1610612757,7,5,2023-03-30T02:14:18Z,250000,False,-5.0,278.0,1,right,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.78,Missed,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2023-03-30T02:14:16.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,5,2023-03-30T02:14:18Z,260000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M32.00S,2023-03-30T02:14:26.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,29.6484888304862,20.098039215686274,1610612758,7,5,2023-03-30T02:14:31Z,270000,False,150.0,226.0,1,left,MISS K. Huerter 27' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.11,Missed,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2023-03-30T02:14:29.3Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,7,5,2023-03-30T02:14:29Z,280000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
29,PT09M19.00S,2023-03-30T02:14:39.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,21.369908015768726,42.64705882352941,1610612758,7,5,2023-03-30T02:14:42Z,290000,False,37.0,148.0,1,left,MISS D. Sabonis 15' pullup Shot,[1627734],1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,15.29,Missed,,,,,,,,,,,,,,,,,,
30,PT09M17.00S,2023-03-30T02:14:41.6Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612757,7,5,2023-03-30T02:14:42Z,300000,False,,,0,,K. Knox II REBOUND (Off:1 Def:2),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Center,,,,,,,29.0,3.0,2.0,1.0,,,,,,,,,,
31,PT09M06.00S,2023-03-30T02:14:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,89.83245729303549,50.0,1610612757,7,5,2023-03-30T02:14:56Z,310000,False,0.0,43.0,1,right,MISS D. Eubanks driving floating Shot,[1629234],1610612757.0,POR,driving floating,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
32,PT09M04.00S,2023-03-30T02:14:54.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,5,2023-03-30T02:14:56Z,320000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,31.0,3.0,3.0,0.0,,,,,,,,,,
33,PT08M58.00S,2023-03-30T02:15:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,34.90473061760841,69.6078431372549,1610612758,7,5,2023-03-30T02:15:05Z,330000,False,-98.0,276.0,1,left,MISS H. Barnes 29' running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,29.25,Missed,,,,,,,,,,,,,,,,,,
34,PT08M54.00S,2023-03-30T02:15:04.0Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,7,5,2023-03-30T02:15:05Z,340000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
35,PT08M54.00S,2023-03-30T02:15:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,5.590000152587891,50.0,1610612758,7,7,2023-03-30T02:15:04Z,350000,False,0.0,0.0,1,left,K. Murray tip Layup (5 PTS),[1631099],1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M45.00S,2023-03-30T02:15:12.8Z,1,REGULAR,3pt,Jump Shot,[],1629642,71.17279894875165,79.90196078431373,1610612757,7,7,2023-03-30T02:15:16Z,360000,False,150.0,218.0,1,right,MISS N. Little 26' step back 3PT,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
37,PT08M44.00S,2023-03-30T02:15:13.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,7,2023-03-30T02:15:16Z,370000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,36.0,4.0,4.0,0.0,,,,,,,,,,
38,PT08M38.00S,2023-03-30T02:15:23.9Z,1,REGULAR,turnover,traveling,[],1627734,,,1610612758,7,7,2023-03-30T02:15:31Z,380000,False,,,0,,D. Sabonis traveling TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627961.0,1.0,,,,,,,,
39,PT08M20.00S,2023-03-30T02:15:49.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,92.32917214191852,68.13725490196079,1610612757,7,7,2023-03-30T02:15:54Z,390000,False,91.0,20.0,1,right,MISS S. Sharpe 9' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,9.28,Missed,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2023-03-30T02:15:51.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,7,2023-03-30T02:15:54Z,400000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,39.0,5.0,5.0,0.0,,,,,,,,,,
41,PT08M02.00S,2023-03-30T02:16:07.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,26.363337713534822,84.06862745098039,1610612758,7,7,2023-03-30T02:16:11Z,410000,False,-170.0,195.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
42,PT07M59.00S,2023-03-30T02:16:10.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,7,7,2023-03-30T02:16:11Z,420000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT07M48.00S,2023-03-30T02:16:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,92.46057818659659,54.90196078431373,1610612757,7,7,2023-03-30T02:16:23Z,430000,False,25.0,18.0,1,right,MISS S. Sharpe driving floating Shot - blocked,"[1631101, 1628989]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,Huerter,1628989.0,,,,,,
44,PT07M48.00S,2023-03-30T02:16:20.6Z,1,REGULAR,block,,[],1628989,,,1610612757,7,7,2023-03-30T02:16:22Z,440000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M47.00S,2023-03-30T02:16:21.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,7,7,2023-03-30T02:16:23Z,450000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M44.00S,2023-03-30T02:16:25.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628989,6.258212877792378,52.94117647058824,1610612758,7,7,2023-03-30T02:18:00Z,460000,False,-15.0,6.0,1,left,MISS K. Huerter running Layup - blocked,"[1628989, 1629680]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,Thybulle,1629680.0,,,,,,
47,PT07M44.00S,2023-03-30T02:16:25.9Z,1,REGULAR,block,,[],1629680,,,1610612758,7,7,2023-03-30T02:16:34Z,470000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2023-03-30T02:16:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,7,7,2023-03-30T02:16:31Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,46.0,,,,,,,,,,,,,
50,PT07M38.00S,2023-03-30T02:16:47.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628368,5.075558475689881,52.450980392156865,1610612758,7,9,2023-03-30T02:16:51Z,500000,False,-12.0,-5.0,1,left,D. Fox cutting DUNK (2 PTS) (K. Huerter 1 AST),"[1628368, 1628989]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
52,PT07M27.00S,2023-03-30T02:16:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,93.77463863337714,51.470588235294116,1610612757,9,9,2023-03-30T02:17:02Z,520000,False,7.0,6.0,1,right,N. Little driving Layup (2 PTS),[1629642],1610612757.0,POR,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,,,,,,,,,,,,,,,,,
53,PT07M22.00S,2023-03-30T02:17:06.4Z,1,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,9,9,2023-03-30T02:17:11Z,530000,False,,,0,,K. Murray lost ball out-of-bounds TURNOVER (1 TO),[1631099],1610612758.0,SAC,lost ball,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2534.0,1.0,,,,,,,,
54,PT07M09.00S,2023-03-30T02:17:29.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629642,92.59198423127464,39.46078431372549,1610612757,9,9,2023-03-30T02:18:07Z,540000,False,-53.0,17.0,1,right,MISS N. Little driving floating bank Shot,[1629642],1610612757.0,POR,driving floating bank,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
58,PT07M04.00S,2023-03-30T02:17:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,9,9,2023-03-30T02:18:07Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,54.0,,,,,,,,,,,,,
55,PT07M04.00S,2023-03-30T02:18:06.4Z,1,REGULAR,jumpball,recovered,[],1629642,,,1610612757,9,9,2023-03-30T02:18:06Z,560000,False,,,0,,Jump Ball D. Eubanks vs. K. Huerter: Tip to N. Little,"[1629642, 1629234, 1628989]",1610612757.0,POR,heldball,N. Little,1629642.0,Little,N. Little,Eubanks,1629234.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,,,,,,
59,PT06M53.00S,2023-03-30T02:18:17.4Z,1,REGULAR,turnover,lost ball,[],1629234,,,1610612757,9,9,2023-03-30T02:18:20Z,590000,False,,,0,,D. Eubanks lost ball TURNOVER (1 TO),"[1629234, 1628368]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,Fox,1628368.0,,,,
60,PT06M53.00S,2023-03-30T02:18:17.4Z,1,REGULAR,steal,,[],1628368,,,1610612758,9,9,2023-03-30T02:18:19Z,600000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M46.00S,2023-03-30T02:18:25.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,6.915243101182654,94.85294117647058,1610612758,9,12,2023-03-30T02:23:56Z,610000,False,-224.0,13.0,1,left,K. Huerter 3PT running (5 PTS) (D. Fox 2 AST),"[1628989, 1628368]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,22.46,Made,5.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
63,PT06M46.00S,2023-03-30T02:20:28.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,9,12,2023-03-30T02:20:28Z,630000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,out,[],1629642,,,1610612757,9,12,2023-03-30T02:21:18Z,640000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,out,[],1629234,,,1610612757,9,12,2023-03-30T02:21:18Z,650000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,out,[],203084,,,1610612757,9,12,2023-03-30T02:21:18Z,660000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612757,9,12,2023-03-30T02:21:18Z,670000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,9,12,2023-03-30T02:21:18Z,680000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,in,[],1631219,,,1610612757,9,12,2023-03-30T02:21:18Z,690000,False,,,0,,SUB in: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,in,[],1630558,,,1610612757,9,12,2023-03-30T02:21:18Z,700000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M46.00S,2023-03-30T02:20:57.7Z,1,REGULAR,substitution,in,[],1630556,,,1610612757,9,12,2023-03-30T02:21:18Z,710000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M40.00S,2023-03-30T02:21:31.5Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612757,9,12,2023-03-30T02:21:39Z,720000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Thybulle 2 FT),"[1628989, 1629680]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,,,1.0,0.0,Thybulle,1629680.0
74,PT06M40.00S,2023-03-30T02:21:52.6Z,1,REGULAR,freethrow,1 of 2,[],1629680,,,1610612757,10,12,2023-03-30T02:21:52Z,740000,False,,,0,,M. Thybulle Free Throw 1 of 2 (4 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
75,PT06M40.00S,2023-03-30T02:22:08.6Z,1,REGULAR,freethrow,2 of 2,[],1629680,,,1610612757,11,12,2023-03-30T02:22:08Z,750000,False,,,0,,M. Thybulle Free Throw 2 of 2 (5 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
76,PT06M16.00S,2023-03-30T02:22:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630556,6.389618922470433,94.6078431372549,1610612758,11,12,2023-03-30T02:22:39Z,760000,False,-223.0,8.0,1,left,MISS K. Edwards 3PT,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
77,PT06M12.00S,2023-03-30T02:22:38.9Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612757,11,12,2023-03-30T02:22:39Z,770000,False,,,0,,K. Knox II REBOUND (Off:1 Def:3),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Left Corner 3,24+ Left,,,,,,,76.0,4.0,3.0,1.0,,,,,,,,,,
78,PT06M05.00S,2023-03-30T02:22:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.51182654402102,53.67647058823529,1610612757,13,12,2023-03-30T02:22:50Z,780000,False,18.0,8.0,1,right,S. Sharpe driving Layup (2 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2023-03-30T02:22:55.6Z,1,REGULAR,3pt,Jump Shot,[],1628989,34.773324572930356,62.99019607843137,1610612758,13,12,2023-03-30T02:22:59Z,790000,False,-65.0,274.0,1,left,MISS K. Huerter 28' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,28.2,Missed,,,,,,,,,,,,,,,,,,
80,PT05M53.00S,2023-03-30T02:22:57.3Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,13,12,2023-03-30T02:22:57Z,800000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,79.0,2.0,0.0,2.0,,,,,,,,,,
81,PT05M49.00S,2023-03-30T02:23:01.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,32.933639947437584,25.98039215686275,1610612758,13,12,2023-03-30T02:23:06Z,810000,False,120.0,257.0,1,left,MISS K. Murray 28' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2023-03-30T02:23:04.5Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,13,12,2023-03-30T02:23:06Z,820000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
