actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M27.00S,2023-01-24T03:14:44.6Z,1,REGULAR,jumpball,recovered,[],1630200,,,1610612757,2,2,2023-01-24T03:14:44Z,190000,False,,,0,,Jump Ball J. Poeltl vs. J. Grant: Tip to T. Jones,"[1630200, 1627751, 203924]",1610612759.0,SAS,heldball,T. Jones,1630200.0,Jones,T. Jones,Poeltl,1627751.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,,
22,PT10M27.00S,2023-01-24T03:14:44.6Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612757,2,2,2023-01-24T03:14:44Z,220000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1627751]",1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0,,,,,
23,PT10M27.00S,2023-01-24T03:14:44.6Z,1,REGULAR,steal,,[],1627751,,,1610612759,2,2,2023-01-24T03:14:44Z,230000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M19.00S,2023-01-24T03:14:52.7Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,2,2,2023-01-24T03:14:56Z,240000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 203994]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Nurkic,203994.0,,,,,
25,PT10M19.00S,2023-01-24T03:14:52.7Z,1,REGULAR,steal,,[],203994,,,1610612757,2,2,2023-01-24T03:14:54Z,250000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M11.00S,2023-01-24T03:15:00.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203994,72.35545335085413,82.1078431372549,1610612757,2,2,2023-01-24T03:15:05Z,260000,False,161.0,207.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
27,PT10M08.00S,2023-01-24T03:15:03.5Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,2,2,2023-01-24T03:15:05Z,270000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M55.00S,2023-01-24T03:15:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,8.360709592641262,62.5,1610612759,2,2,2023-01-24T03:15:21Z,280000,False,-62.0,26.0,1,left,MISS J. Sochan 6' driving floating Shot,[1631110],1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
29,PT09M53.00S,2023-01-24T03:15:19.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,2,2,2023-01-24T03:15:21Z,290000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M49.00S,2023-01-24T03:15:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.77463863337714,51.225490196078425,1610612757,4,2,2023-01-24T03:15:28Z,300000,False,6.0,6.0,1,right,J. Hart running Layup (2 PTS) (D. Lillard 2 AST),"[1628404, 203081]",1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,2.0,D. Lillard,203081.0,2.0,,,,,,,,,,
32,PT09M35.00S,2023-01-24T03:15:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,20.18725361366623,52.20588235294118,1610612759,4,4,2023-01-24T03:15:46Z,320000,False,-11.0,137.0,1,left,J. Poeltl 13' floating Jump Shot (2 PTS) (T. Jones 1 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,13.77,Made,,,,,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,
34,PT09M25.00S,2023-01-24T03:15:47.1Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,4,4,2023-01-24T03:15:50Z,340000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1630200]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Jones,1630200.0,,,,,
35,PT09M25.00S,2023-01-24T03:15:47.1Z,1,REGULAR,steal,,[],1630200,,,1610612759,4,4,2023-01-24T03:15:48Z,350000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
36,PT09M17.00S,2023-01-24T03:15:54.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.783837056504599,46.568627450980394,1610612759,4,6,2023-01-24T03:16:10Z,360000,False,17.0,11.0,1,left,K. Johnson driving reverse Layup (2 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,driving reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,2.0,T. Jones,1630200.0,2.0,,,,,,,,,,
38,PT09M08.00S,2023-01-24T03:16:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.9060446780552,53.67647058823529,1610612757,6,6,2023-01-24T03:16:17Z,380000,False,18.0,5.0,1,right,J. Nurkic driving Layup (4 PTS) (D. Lillard 3 AST),"[203994, 203081]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,4.0,D. Lillard,203081.0,3.0,,,,,,,,,,
40,PT09M02.00S,2023-01-24T03:16:12.0Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612759,6,6,2023-01-24T03:16:19Z,400000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Sochan 2 FT),"[1629014, 1631110]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Sochan,1631110.0
42,PT09M02.00S,2023-01-24T03:16:38.5Z,1,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,6,7,2023-01-24T03:16:38Z,420000,False,,,0,,J. Sochan Free Throw 1 of 2 (1 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
43,PT09M02.00S,2023-01-24T03:16:51.9Z,1,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,6,8,2023-01-24T03:16:51Z,430000,False,,,0,,J. Sochan Free Throw 2 of 2 (2 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
44,PT08M51.00S,2023-01-24T03:17:08.4Z,1,REGULAR,violation,kicked ball,[],1627751,,,1610612757,6,8,2023-01-24T03:17:14Z,440000,False,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,
45,PT08M38.00S,2023-01-24T03:17:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,95.3515111695138,46.81372549019608,1610612757,8,8,2023-01-24T03:17:40Z,450000,False,-16.0,-9.0,1,right,D. Lillard driving Layup (2 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,2.0,,,,,,,,,,,,,
46,PT08M30.00S,2023-01-24T03:17:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.521024967148489,50.73529411764706,1610612759,8,10,2023-01-24T03:17:49Z,460000,False,-4.0,9.0,1,left,J. Poeltl driving Layup (4 PTS) (T. Jones 3 AST),"[1627751, 1630200]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,4.0,T. Jones,1630200.0,3.0,,,,,,,,,,
48,PT08M16.00S,2023-01-24T03:18:00.2Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612757,8,10,2023-01-24T03:20:21Z,480000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1627751, 203994]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Nurkic,203994.0
50,PT08M16.00S,2023-01-24T03:18:27.6Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,9,10,2023-01-24T03:18:27Z,500000,False,,,0,,J. Nurkic Free Throw 1 of 2 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
51,PT08M16.00S,2023-01-24T03:18:27.6Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,9,10,2023-01-24T03:18:47Z,510000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT08M14.00S,2023-01-24T03:18:29.6Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,9,10,2023-01-24T03:18:47Z,520000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT08M02.00S,2023-01-24T03:18:57.4Z,1,REGULAR,2pt,Jump Shot,[],1627751,12.040078843626807,66.17647058823529,1610612759,9,10,2023-01-24T03:19:08Z,530000,False,-81.0,61.0,1,left,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,10.11,Missed,,,,,,,,,,,,,,,,,,
54,PT08M00.00S,2023-01-24T03:18:59.4Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,9,10,2023-01-24T03:19:08Z,540000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT08M00.00S,2023-01-24T03:19:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,9,10,2023-01-24T03:19:00Z,550000,False,0.0,0.0,1,left,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
56,PT07M59.00S,2023-01-24T03:19:00.5Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,9,10,2023-01-24T03:19:00Z,560000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,55.0,3.0,1.0,2.0,,,,,,,,,,,,,,
57,PT07M58.00S,2023-01-24T03:19:01.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,9.017739816031538,48.529411764705884,1610612759,9,10,2023-01-24T03:19:11Z,570000,False,7.0,32.0,1,left,MISS J. Sochan putback Layup - blocked,"[1631110, 203924]",1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,Grant,203924.0,,,,,,,,
58,PT07M58.00S,2023-01-24T03:19:01.9Z,1,REGULAR,block,,[],203924,,,1610612759,9,10,2023-01-24T03:19:04Z,580000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M54.00S,2023-01-24T03:19:05.9Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,9,10,2023-01-24T03:19:11Z,590000,False,,,0,,J. Sochan REBOUND (Off:3 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,57.0,4.0,1.0,3.0,,,,,,,,,,,,,,
60,PT07M53.00S,2023-01-24T03:19:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,6.915243101182654,47.794117647058826,1610612759,9,12,2023-01-24T03:19:14Z,600000,False,11.0,13.0,1,left,J. Sochan Layup (4 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,4.0,,,,,,,,,,,,,
61,PT07M45.00S,2023-01-24T03:19:17.9Z,1,REGULAR,foul,personal,[],1629641,,,1610612757,9,12,2023-01-24T03:19:31Z,610000,False,,,0,,R. Langford personal FOUL (1 PF),"[1629641, 203081]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Lillard,203081.0
63,PT07M41.00S,2023-01-24T03:19:38.4Z,1,REGULAR,3pt,Jump Shot,[],1628404,72.88107752956637,83.08823529411765,1610612757,9,12,2023-01-24T03:19:44Z,630000,False,165.0,202.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
64,PT07M40.00S,2023-01-24T03:19:39.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,9,12,2023-01-24T03:19:44Z,640000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,63.0,,,,,,,,,,,,,,,,,
66,PT07M19.00S,2023-01-24T03:20:13.1Z,1,REGULAR,2pt,Jump Shot,[],1631110,21.369908015768726,42.40196078431372,1610612759,9,12,2023-01-24T03:24:42Z,660000,False,38.0,148.0,1,left,MISS J. Sochan 15' turnaround fadeaway Shot,[1631110],1610612759.0,SAS,turnaround fadeaway,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,15.32,Missed,,,,,,,,,,,,,,,,,,
67,PT07M17.00S,2023-01-24T03:20:15.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,9,12,2023-01-24T03:24:42Z,670000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT07M11.00S,2023-01-24T03:20:22.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,79.05716162943496,90.93137254901961,1610612757,9,12,2023-01-24T04:01:56Z,680000,False,205.0,144.0,1,right,MISS A. Simons 25' running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
69,PT07M09.00S,2023-01-24T03:20:24.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,9,12,2023-01-24T03:20:31Z,690000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT06M58.00S,2023-01-24T03:20:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,8.492115637319317,44.6078431372549,1610612759,9,14,2023-01-24T03:26:05Z,700000,False,27.0,27.0,1,left,J. Poeltl driving finger roll Layup (6 PTS) (T. Jones 4 AST),"[1627751, 1630200]",1610612759.0,SAS,driving finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,6.0,T. Jones,1630200.0,4.0,,,,,,,,,,
72,PT06M41.00S,2023-01-24T03:20:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.38042049934296,54.65686274509803,1610612757,11,14,2023-01-24T03:21:14Z,720000,False,23.0,10.0,1,right,J. Nurkic cutting Layup (7 PTS) (D. Lillard 4 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,7.0,D. Lillard,203081.0,4.0,,,,,,,,,,
74,PT06M36.00S,2023-01-24T03:20:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612759,11,14,2023-01-24T03:21:46Z,740000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628404, 1629640]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Johnson,1629640.0
76,PT06M36.00S,2023-01-24T03:21:11.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,11,14,2023-01-24T03:21:11Z,760000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,out,[],203924,,,1610612759,11,14,2023-01-24T03:24:00Z,770000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,out,[],203081,,,1610612759,11,14,2023-01-24T03:24:00Z,780000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,out,[],1629641,,,1610612759,11,14,2023-01-24T03:24:00Z,790000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,11,14,2023-01-24T03:24:00Z,800000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,in,[],1629642,,,1610612759,11,14,2023-01-24T03:24:00Z,810000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,in,[],1631101,,,1610612759,11,14,2023-01-24T03:24:00Z,820000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,11,14,2023-01-24T03:24:00Z,830000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M36.00S,2023-01-24T03:23:30.6Z,1,REGULAR,substitution,in,[],1626196,,,1610612759,11,14,2023-01-24T03:24:00Z,840000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M36.00S,2023-01-24T03:24:14.1Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,11,14,2023-01-24T03:24:14Z,850000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT06M36.00S,2023-01-24T03:24:14.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,11,14,2023-01-24T03:24:14Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,
87,PT06M36.00S,2023-01-24T03:24:28.9Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,11,15,2023-01-24T03:24:28Z,870000,False,,,0,,K. Johnson Free Throw 2 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
