actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-18T03:11:42.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-18T03:11:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-18T03:11:45.4Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612757,0,0,2022-11-18T03:11:45Z,40000,False,,,0,,Jump Ball J. Nurkic vs. N. Claxton: Tip to J. Hart,"[1628404, 203994, 1629651]",1610612757.0,POR,startperiod,J. Hart,1628404.0,Hart,J. Hart,Nurkic,203994.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-11-18T03:12:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,94.43166885676742,54.90196078431373,1610612757,0,0,2022-11-18T03:12:09Z,70000,False,25.0,0.0,1,right,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-11-18T03:12:02.2Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,0,0,2022-11-18T03:12:09Z,80000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2022-11-18T03:12:06.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203925,26.10052562417871,15.441176470588236,1610612751,0,3,2022-11-18T03:12:28Z,90000,False,173.0,193.0,1,left,J. Harris 25' 3PT running (3 PTS) (R. O'Neale 1 AST),"[203925, 1626220]",1610612751.0,BKN,running,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,25.89,Made,,,,,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
11,PT11M36.00S,2022-11-18T03:12:10.1Z,1,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612751,0,3,2022-11-18T03:12:21Z,110000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Harris 1 FT),"[1629014, 203925]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628951.0,1.0,0.0,Harris,203925.0,,,,,
13,PT11M36.00S,2022-11-18T03:12:33.4Z,1,REGULAR,freethrow,1 of 1,[],203925,,,1610612751,0,4,2022-11-18T03:12:33Z,130000,False,,,0,,J. Harris Free Throw 1 of 1 (4 PTS),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
14,PT11M27.00S,2022-11-18T03:12:44.6Z,1,REGULAR,3pt,Jump Shot,[],203924,70.12155059132719,16.42156862745098,1610612757,0,4,2022-11-18T03:12:49Z,140000,False,-168.0,228.0,1,right,MISS J. Grant 28' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
15,PT11M24.00S,2022-11-18T03:12:47.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,0,4,2022-11-18T03:12:49Z,150000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,
16,PT11M18.00S,2022-11-18T03:12:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626220,6.1268068331143235,49.01960784313725,1610612751,0,6,2022-11-18T03:13:00Z,160000,False,5.0,5.0,1,left,R. O'Neale running Layup (2 PTS),[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,2.0,,,,,,,,,,,,,
17,PT11M07.00S,2022-11-18T03:13:06.8Z,1,REGULAR,foul,personal,['2freethrow'],203925,,,1610612757,0,6,2022-11-18T03:13:18Z,170000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Nurkic 2 FT),"[203925, 203994]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,1.0,0.0,Nurkic,203994.0,,,,,
