actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M08.00S,2022-10-29T02:24:21.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,18,13,2022-10-29T02:24:25Z,830000,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,82.0,3.0,2.0,1.0,,,,,,,,,,,,,,
84,PT03M58.00S,2022-10-29T02:24:32.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,94.56307490144546,51.470588235294116,1610612757,20,13,2022-10-29T02:24:37Z,840000,7.0,-1.0,1,right,D. Eubanks cutting DUNK (2 PTS) (J. Winslow 1 AST),"[1629234, 1626159]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,2.0,J. Winslow,1626159.0,1.0,,,,,,,,,,
86,PT03M57.00S,2022-10-29T02:24:38.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,20,13,2022-10-29T02:24:38Z,860000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M57.00S,2022-10-29T02:26:15.0Z,1,REGULAR,substitution,out,[],1628404,,,1610612745,20,13,2022-10-29T02:27:02Z,870000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M57.00S,2022-10-29T02:26:15.0Z,1,REGULAR,substitution,in,[],1629642,,,1610612745,20,13,2022-10-29T02:27:02Z,880000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M36.00S,2022-10-29T02:27:48.8Z,1,REGULAR,turnover,bad pass,[],1631095,,,1610612745,20,13,2022-10-29T02:27:55Z,890000,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1629014]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Simons,1629014.0,,,,,,,
90,PT03M36.00S,2022-10-29T02:27:48.8Z,1,REGULAR,steal,,[],1629014,,,1610612757,20,13,2022-10-29T02:27:50Z,900000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
91,PT03M33.00S,2022-10-29T02:27:54.4Z,1,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612757,20,13,2022-10-29T02:28:03Z,910000,,,0,,J. Tate shooting personal FOUL (1 PF) (Grant 2 FT),"[1630256, 203924]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Grant,203924.0
93,PT03M33.00S,2022-10-29T02:28:22.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203924,,,1610612757,21,13,2022-10-29T02:28:22Z,930000,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
94,PT03M33.00S,2022-10-29T02:28:37.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203924,,,1610612757,22,13,2022-10-29T02:28:37Z,940000,,,0,,J. Grant Free Throw 2 of 2 (2 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
95,PT03M22.00S,2022-10-29T02:28:50.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,27.414586070959263,87.00980392156863,1610612745,22,13,2022-10-29T02:28:54Z,950000,-185.0,205.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
96,PT03M19.00S,2022-10-29T02:28:53.0Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,22,13,2022-10-29T02:28:54Z,960000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT03M04.00S,2022-10-29T02:29:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,93.24901445466492,49.50980392156863,1610612757,24,13,2022-10-29T02:29:14Z,970000,-2.0,11.0,1,right,D. Eubanks alley-oop Layup (4 PTS) (N. Little 1 AST),"[1629234, 1629642]",1610612757.0,POR,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,4.0,N. Little,1629642.0,1.0,,,,,,,,,,
99,PT02M49.00S,2022-10-29T02:29:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,26.62614980289093,16.666666666666664,1610612745,24,13,2022-10-29T02:29:32Z,990000,167.0,198.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
100,PT02M48.00S,2022-10-29T02:29:23.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,13,2022-10-29T02:29:32Z,1000000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,99.0,,,,,,,,,,,,,,,,,
102,PT02M48.00S,2022-10-29T02:29:31.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612745,24,13,2022-10-29T02:29:38Z,1020000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M48.00S,2022-10-29T02:29:31.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,24,13,2022-10-29T02:29:38Z,1030000,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M48.00S,2022-10-29T02:29:31.0Z,1,REGULAR,substitution,in,[],1630553,,,1610612745,24,13,2022-10-29T02:29:38Z,1040000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M48.00S,2022-10-29T02:29:31.0Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,24,13,2022-10-29T02:29:38Z,1050000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M44.00S,2022-10-29T02:29:45.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,33.85348226018397,71.56862745098039,1610612745,24,13,2022-10-29T02:29:49Z,1060000,-108.0,266.0,1,left,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.67,Missed,,,,,,,,,,,,,,,,,,
107,PT02M41.00S,2022-10-29T02:29:48.2Z,1,REGULAR,rebound,offensive,[],1629645,,,1610612745,24,13,2022-10-29T02:29:49Z,1070000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:0),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,,
108,PT02M30.00S,2022-10-29T02:29:59.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630224,8.360709592641262,51.9607843137255,1610612745,24,13,2022-10-29T02:30:09Z,1080000,-10.0,26.0,1,left,MISS J. Green driving DUNK,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
109,PT02M28.00S,2022-10-29T02:30:00.4Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,24,13,2022-10-29T02:30:00Z,1090000,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,108.0,2.0,0.0,2.0,,,,,,,,,,,,,,
110,PT02M27.00S,2022-10-29T02:30:01.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630256,27.151773981603156,65.19607843137256,1610612745,24,13,2022-10-29T02:30:13Z,1100000,-76.0,203.0,1,left,MISS J. Tate 21' pullup Shot,[1630256],1610612745.0,HOU,pullup,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left Center,21.65,Missed,,,,,,,,,,,,,,,,,,
111,PT02M27.00S,2022-10-29T02:30:01.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,13,2022-10-29T02:30:13Z,1110000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Left Center,,,110.0,,,,,,,,,,,,,,,,,
112,PT02M27.00S,2022-10-29T02:30:05.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,24,13,2022-10-29T02:30:20Z,1120000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1830.0,,,,,,
113,PT02M07.00S,2022-10-29T02:30:38.8Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612757,24,13,2022-10-29T02:30:50Z,1130000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630578, 1630553]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Johnson,1630553.0
115,PT02M07.00S,2022-10-29T02:31:10.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630553,,,1610612757,25,13,2022-10-29T02:31:10Z,1150000,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
116,PT02M07.00S,2022-10-29T02:31:10.5Z,1,REGULAR,substitution,out,[],1629645,,,1610612757,25,13,2022-10-29T02:31:18Z,1160000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M07.00S,2022-10-29T02:31:10.5Z,1,REGULAR,substitution,out,[],1630224,,,1610612757,25,13,2022-10-29T02:31:18Z,1170000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M07.00S,2022-10-29T02:31:10.5Z,1,REGULAR,substitution,in,[],201569,,,1610612757,25,13,2022-10-29T02:31:18Z,1180000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M07.00S,2022-10-29T02:31:10.5Z,1,REGULAR,substitution,in,[],1630227,,,1610612757,25,13,2022-10-29T02:31:18Z,1190000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M07.00S,2022-10-29T02:31:10.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630553,,,1610612757,25,13,2022-10-29T02:31:39Z,1200000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT02M03.00S,2022-10-29T02:31:14.0Z,1,REGULAR,rebound,offensive,[],1626159,,,1610612757,25,13,2022-10-29T02:31:39Z,1210000,,,0,,J. Winslow REBOUND (Off:1 Def:0),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,,
122,PT01M56.00S,2022-10-29T02:31:43.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629234,92.19776609724047,40.44117647058824,1610612757,27,13,2022-10-29T02:31:48Z,1220000,-48.0,21.0,1,right,D. Eubanks Hook (6 PTS) (J. Winslow 2 AST),"[1629234, 1626159]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,6.0,J. Winslow,1626159.0,2.0,,,,,,,,,,
124,PT01M47.00S,2022-10-29T02:31:56.1Z,1,REGULAR,foul,personal,[],1629642,,,1610612745,27,13,2022-10-29T02:32:09Z,1240000,,,0,,N. Little personal FOUL (1 PF),"[1629642, 1630231]",1610612757.0,POR,,,,Little,N. Little,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Martin Jr.,1630231.0
126,PT01M47.00S,2022-10-29T02:32:07.5Z,1,REGULAR,substitution,out,[],203924,,,1610612745,27,13,2022-10-29T02:32:10Z,1260000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M47.00S,2022-10-29T02:32:07.5Z,1,REGULAR,substitution,in,[],1631101,,,1610612745,27,13,2022-10-29T02:32:10Z,1270000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M43.00S,2022-10-29T02:32:17.8Z,1,REGULAR,3pt,Jump Shot,[],201569,16.376478318002626,95.83333333333334,1610612745,27,13,2022-10-29T02:32:23Z,1280000,-229.0,101.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
129,PT01M40.00S,2022-10-29T02:32:20.8Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,27,13,2022-10-29T02:32:23Z,1290000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,
130,PT01M35.00S,2022-10-29T02:32:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629642,93.77463863337714,48.03921568627451,1610612757,27,13,2022-10-29T02:32:33Z,1300000,-10.0,6.0,1,right,MISS N. Little running Layup,[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
131,PT01M33.00S,2022-10-29T02:32:27.7Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,27,13,2022-10-29T02:33:42Z,1310000,,,0,,J. Tate REBOUND (Off:2 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,130.0,3.0,1.0,2.0,,,,,,,,,,,,,,
132,PT01M31.00S,2022-10-29T02:32:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,5.075558475689881,48.529411764705884,1610612745,27,15,2022-10-29T02:32:45Z,1320000,7.0,-5.0,1,left,K. Martin Jr. running Layup (5 PTS) (J. Tate 2 AST),"[1630231, 1630256]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,5.0,J. Tate,1630256.0,2.0,,,,,,,,,,
134,PT01M31.00S,2022-10-29T02:32:35.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631101,,,1610612745,27,15,2022-10-29T02:32:46Z,1340000,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Martin Jr. 1 FT),"[1631101, 1630231]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Martin Jr.,1630231.0
136,PT01M31.00S,2022-10-29T02:32:46.8Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,27,15,2022-10-29T02:32:52Z,1360000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M31.00S,2022-10-29T02:32:46.8Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,27,15,2022-10-29T02:32:52Z,1370000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M31.00S,2022-10-29T02:33:07.8Z,1,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,27,16,2022-10-29T02:33:07Z,1380000,,,0,,K. Martin Jr. Free Throw 1 of 1 (6 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
139,PT01M20.00S,2022-10-29T02:33:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,93.9060446780552,52.20588235294118,1610612757,27,16,2022-10-29T02:33:35Z,1390000,11.0,5.0,1,right,MISS J. Winslow driving Layup,[1626159],1610612757.0,POR,driving,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
140,PT01M18.00S,2022-10-29T02:33:21.6Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,27,16,2022-10-29T02:33:35Z,1400000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT01M18.00S,2022-10-29T02:33:22.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612757,29,16,2022-10-29T02:33:22Z,1410000,0.0,0.0,1,right,D. Eubanks tip DUNK (8 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
143,PT00M56.20S,2022-10-29T02:34:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.995400788436268,48.77450980392157,1610612745,29,18,2022-10-29T02:34:05Z,1430000,6.0,4.0,1,left,E. Gordon driving Layup (2 PTS) (D. Nix 1 AST),"[201569, 1630227]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,2.0,D. Nix,1630227.0,1.0,,,,,,,,,,
146,PT00M40.10S,2022-10-29T02:34:20.9Z,1,REGULAR,3pt,Jump Shot,[],1629642,67.23061760840999,48.77450980392157,1610612757,32,18,2022-10-29T02:34:25Z,1460000,-6.0,256.0,1,right,N. Little 25' 3PT pullup (3 PTS) (J. Winslow 3 AST),"[1629642, 1626159]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,Above the Break 3,24+ Center,25.56,Made,,,,,3.0,J. Winslow,1626159.0,3.0,,,,,,,,,,
147,PT00M31.70S,2022-10-29T02:34:38.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.995400788436268,45.588235294117645,1610612745,32,20,2022-10-29T02:34:47Z,1470000,22.0,4.0,1,left,K. Martin Jr. driving DUNK (8 PTS),[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,8.0,,,,,,,,,,,,,
148,PT00M31.70S,2022-10-29T02:34:40.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629234,,,1610612745,32,20,2022-10-29T02:34:45Z,1480000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Martin Jr. 1 FT),"[1629234, 1630231]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Martin Jr.,1630231.0
150,PT00M31.70S,2022-10-29T02:34:47.2Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,32,20,2022-10-29T02:35:30Z,1500000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M31.70S,2022-10-29T02:34:47.2Z,1,REGULAR,substitution,in,[],1630586,,,1610612745,32,20,2022-10-29T02:35:30Z,1510000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M31.70S,2022-10-29T02:35:02.8Z,1,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,32,21,2022-10-29T02:35:02Z,1520000,,,0,,K. Martin Jr. Free Throw 1 of 1 (9 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
153,PT00M15.40S,2022-10-29T02:35:27.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,71.82982917214193,17.15686274509804,1610612757,32,21,2022-10-29T02:35:32Z,1530000,-164.0,212.0,1,right,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
154,PT00M12.20S,2022-10-29T02:35:30.7Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,32,21,2022-10-29T02:35:30Z,1540000,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,
155,PT00M00.00S,2022-10-29T02:35:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630586,5.995400788436268,47.05882352941176,1610612745,32,23,2022-10-29T02:35:50Z,1550000,15.0,4.0,1,left,U. Garuba Layup (2 PTS) (E. Gordon 2 AST),"[1630586, 201569]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,E. Gordon,201569.0,2.0,,,,,,,,,,
158,PT00M00.00S,2022-10-29T02:36:32.4Z,1,REGULAR,period,end,[],0,,,1610612757,32,23,2022-10-29T02:36:32Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-10-29T02:37:48.6Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,32,23,2022-10-29T02:38:17Z,1590000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-10-29T02:37:48.6Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,32,23,2022-10-29T02:38:17Z,1600000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-10-29T02:38:28.0Z,2,REGULAR,period,start,[],0,,,1610612757,32,23,2022-10-29T02:38:28Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2022-10-29T02:38:42.1Z,2,REGULAR,2pt,Jump Shot,[],1631101,79.45137976346912,84.31372549019608,1610612757,32,23,2022-10-29T02:38:46Z,1620000,172.0,141.0,1,right,MISS S. Sharpe 22' Jump Shot,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,22.19,Missed,,,,,,,,,,,,,,,,,,
163,PT11M43.00S,2022-10-29T02:38:44.1Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,32,23,2022-10-29T02:38:46Z,1630000,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
165,PT11M29.00S,2022-10-29T02:38:58.2Z,2,REGULAR,turnover,lost ball,[],201569,,,1610612745,32,23,2022-10-29T02:39:08Z,1640000,,,0,,E. Gordon lost ball TURNOVER (2 TO),"[201569, 1626159]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Winslow,1626159.0,,,,,,,
166,PT11M29.00S,2022-10-29T02:38:58.2Z,2,REGULAR,steal,,[],1626159,,,1610612757,32,23,2022-10-29T02:41:58Z,1650000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
167,PT11M23.00S,2022-10-29T02:39:04.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630553,89.17542706964521,96.32352941176471,1610612757,32,23,2022-10-29T02:39:14Z,1660000,232.0,49.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
168,PT11M18.00S,2022-10-29T02:39:09.7Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,32,23,2022-10-29T02:39:14Z,1670000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,
169,PT11M09.00S,2022-10-29T02:39:18.3Z,2,REGULAR,2pt,Jump Shot,[],1631106,7.835085413929041,67.8921568627451,1610612745,32,25,2022-10-29T02:39:26Z,1680000,-89.0,21.0,1,left,T. Eason 9' driving floating Jump Shot (2 PTS) (E. Gordon 3 AST),"[1631106, 201569]",1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,9.2,Made,,,,,2.0,E. Gordon,201569.0,3.0,,,,,,,,,,
171,PT10M49.00S,2022-10-29T02:39:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.9060446780552,41.17647058823529,1610612757,32,25,2022-10-29T02:39:45Z,1700000,-44.0,5.0,1,right,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
