actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-17T23:11:15.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-17T23:11:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-17T23:11:17.2Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2026-03-17T23:11:17Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. C. Holmgren: Tip to J. Suggs,"[1630591, 1628976, 1631096]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-03-17T23:11:29.6Z,1,REGULAR,2pt,Jump Shot,[],1631094,73.9323258869908,49.754901960784316,1610612753,2,0,2026-03-17T23:11:35Z,70000,False,-1.0,193.0,1,right,P. Banchero 19' pullup Jump Shot (2 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,19.25,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M28.00S,2026-03-17T23:11:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,7.5722733245729295,54.65686274509803,1610612760,2,2,2026-03-17T23:11:52Z,80000,False,-23.0,19.0,1,left,A. Mitchell driving Layup (2 PTS) (I. Hartenstein 1 AST),"[1642349, 1628392]",1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
10,PT11M12.00S,2026-03-17T23:12:01.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,67.88764783180025,65.44117647058823,1610612753,5,2,2026-03-17T23:12:06Z,100000,False,77.0,249.0,1,right,D. Bane 26' 3PT step back (3 PTS) (J. Suggs 1 AST),"[1630217, 1630591]",1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.11,Made,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
11,PT10M57.00S,2026-03-17T23:12:16.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,25.837713534822605,84.06862745098039,1610612760,5,2,2026-03-17T23:12:22Z,110000,False,-170.0,190.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
12,PT10M52.00S,2026-03-17T23:12:21.3Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,5,2,2026-03-17T23:12:22Z,120000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M36.00S,2026-03-17T23:12:38.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,68.41327201051249,68.38235294117648,1610612753,5,2,2026-03-17T23:12:43Z,130000,False,92.0,244.0,1,right,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
14,PT10M31.00S,2026-03-17T23:12:42.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,5,2,2026-03-17T23:12:42Z,140000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M26.00S,2026-03-17T23:12:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,7.178055190538765,48.28431372549019,1610612760,5,2,2026-03-17T23:12:53Z,150000,False,9.0,15.0,1,left,MISS S. Gilgeous-Alexander running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
16,PT10M24.00S,2026-03-17T23:12:50.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,5,2,2026-03-17T23:12:53Z,160000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M22.00S,2026-03-17T23:12:54.3Z,1,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612753,5,2,2026-03-17T23:13:13Z,170000,False,,,0,,A. Mitchell shooting personal FOUL (1 PF) (Banchero 2 FT),"[1642349, 1631094]",1610612760.0,OKC,shooting,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Banchero,1631094.0,,,,,
19,PT10M22.00S,2026-03-17T23:13:37.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,6,2,2026-03-17T23:13:37Z,190000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
20,PT10M22.00S,2026-03-17T23:13:56.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,7,2,2026-03-17T23:13:56Z,200000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2026-03-17T23:14:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.338370565045992,50.73529411764706,1610612760,7,4,2026-03-17T23:14:25Z,210000,False,-4.0,-2.0,1,left,C. Holmgren cutting Layup (2 PTS) (I. Hartenstein 2 AST),"[1631096, 1628392]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.44,Made,2.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
23,PT09M38.00S,2026-03-17T23:14:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,66.5735873850197,37.254901960784316,1610612753,7,4,2026-03-17T23:14:46Z,230000,False,-64.0,262.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
24,PT09M36.00S,2026-03-17T23:14:42.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,7,4,2026-03-17T23:14:46Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,23.0,,,,,,,,,,,,,
26,PT09M28.00S,2026-03-17T23:14:55.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,17.821944809461236,33.088235294117645,1610612760,7,4,2026-03-17T23:16:01Z,260000,False,85.0,115.0,1,left,MISS S. Gilgeous-Alexander 14' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,14.28,Missed,,,,,,,,,,,,,,,,,,
27,PT09M25.00S,2026-03-17T23:14:58.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,7,4,2026-03-17T23:15:06Z,270000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,
28,PT09M20.00S,2026-03-17T23:15:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,90.88370565045992,42.64705882352941,1610612753,7,4,2026-03-17T23:15:10Z,280000,False,-37.0,33.0,1,right,MISS P. Banchero running Layup,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
30,PT09M20.00S,2026-03-17T23:15:03.8Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,7,4,2026-03-17T23:16:41Z,300000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,
31,PT09M19.00S,2026-03-17T23:15:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,91.40932982917214,46.81372549019608,1610612753,9,4,2026-03-17T23:17:03Z,310000,False,-16.0,28.0,1,right,J. Suggs tip Layup (2 PTS),[1630591],1610612753.0,ORL,tip,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.25,Made,2.0,,,,,,,,,,,,,,,,,
32,PT09M04.00S,2026-03-17T23:15:19.7Z,1,REGULAR,2pt,Jump Shot,[],1628983,3.3672798948751645,79.65686274509804,1610612760,9,6,2026-03-17T23:15:24Z,320000,False,-148.0,-21.0,1,left,S. Gilgeous-Alexander 14' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,14.98,Made,2.0,,,,,,,,,,,,,,,,,
33,PT08M47.00S,2026-03-17T23:15:35.9Z,1,REGULAR,2pt,Jump Shot,[],1628976,74.06373193166885,56.372549019607845,1610612753,9,6,2026-03-17T23:15:42Z,330000,False,32.0,191.0,1,right,MISS W. Carter Jr. 19' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,19.39,Missed,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2026-03-17T23:15:37.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,9,6,2026-03-17T23:15:42Z,340000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
