actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-21T00:12:07.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-21T00:12:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-21T00:12:11.2Z,1,REGULAR,jumpball,recovered,[],1641783,,,1610612753,0,0,2025-11-21T00:12:11Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. I. Zubac: Tip to T. da Silva,"[1641783, 1628976, 1627826]",1610612753.0,ORL,startperiod,T. da Silva,1641783.0,da Silva,T. da Silva,Carter Jr.,1628976.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-11-21T00:12:28.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,82.07950065703022,61.76470588235294,1610612753,0,0,2025-11-21T00:12:37Z,70000,False,59.0,116.0,1,right,MISS T. da Silva 13' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,13.01,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-11-21T00:12:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,0,0,2025-11-21T00:12:37Z,80000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,,,,,,,,,,,,,,,,,
10,PT11M36.00S,2025-11-21T00:12:47.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,66.83639947437582,31.127450980392158,1610612753,0,0,2025-11-21T00:12:52Z,100000,False,-94.0,259.0,1,right,MISS W. Carter Jr. 27' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
11,PT11M32.00S,2025-11-21T00:12:51.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,0,2025-11-21T00:12:52Z,110000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M20.00S,2025-11-21T00:13:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,13.222733245729303,46.568627450980394,1610612746,0,2,2025-11-21T00:13:08Z,120000,False,17.0,72.0,1,left,K. Dunn 7' driving floating Jump Shot (2 PTS),[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,2.0,,,,,,,,,,,,,
13,PT11M01.00S,2025-11-21T00:13:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.75886990801577,58.333333333333336,1610612753,0,2,2025-11-21T00:14:20Z,130000,False,42.0,81.0,1,right,MISS F. Wagner 9' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2025-11-21T00:13:25.5Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,0,2,2025-11-21T00:13:30Z,150000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M56.00S,2025-11-21T00:13:28.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642920,21.369908015768726,90.44117647058823,1610612746,0,2,2025-11-21T00:13:35Z,160000,False,-202.0,148.0,1,left,MISS K. Sanders 25' running 3PT,[1642920],1610612746.0,LAC,running,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
