actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-08T00:10:58.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-08T00:10:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-08T00:11:02.5Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612762,0,0,2026-02-08T00:11:02Z,40000,False,,,0,,Jump Ball J. Nurkić vs. W. Carter Jr.: Tip to J. Jackson Jr.,"[1628991, 203994, 1628976]",1610612762.0,UTA,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Nurkić,203994.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-02-08T00:11:12.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.068988173455978,37.254901960784316,1610612762,0,0,2026-02-08T00:11:25Z,70000,False,64.0,42.0,1,left,MISS J. Jackson Jr. 7' Hook,[1628991],1610612762.0,UTA,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2026-02-08T00:11:15.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2026-02-08T00:11:25Z,80000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2026-02-08T00:11:30.0Z,1,REGULAR,turnover,lost ball,[],1630217,,,1610612753,0,0,2026-02-08T00:11:38Z,90000,False,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 203994]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Nurkić,203994.0,,,,,,,,,,,
10,PT11M28.00S,2026-02-08T00:11:30.0Z,1,REGULAR,steal,,[],203994,,,1610612762,0,0,2026-02-08T00:25:41Z,100000,False,,,0,,J. Nurkić STEAL (1 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M14.00S,2026-02-08T00:11:43.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641718,23.47240473061761,44.11764705882353,1610612762,0,0,2026-02-08T00:11:55Z,110000,False,29.0,168.0,1,left,MISS K. George 17' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Center,17.07,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2026-02-08T00:11:47.9Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,0,0,2026-02-08T00:11:55Z,120000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M07.00S,2026-02-08T00:11:50.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,67.62483574244416,56.61764705882353,1610612753,0,0,2026-02-08T00:14:26Z,130000,False,33.0,252.0,1,right,MISS J. Suggs 25' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2026-02-08T00:11:54.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612762,0,0,2026-02-08T00:12:03Z,140000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612762.0,UTA,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
