actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
17,PT10M55.00S,2026-01-25T00:12:56.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,67.36202365308804,65.68627450980392,1610612753,3,0,2026-01-25T00:16:08Z,170000,False,78.0,254.0,1,right,J. Suggs 26' 3PT pullup (3 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,26.61,Made,,,,,,,,3.0,,,,,,,,,,
18,PT10M36.00S,2026-01-25T00:13:15.9Z,1,REGULAR,foul,personal,[],1630217,,,1610612739,3,0,2026-01-25T00:13:24Z,180000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1630596]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,1.0,0.0,Mobley,1630596.0,,,,,
21,PT10M25.00S,2026-01-25T00:13:48.6Z,1,REGULAR,3pt,Jump Shot,[],1642281,26.62614980289093,17.401960784313726,1610612739,3,3,2026-01-25T00:13:55Z,210000,False,163.0,198.0,1,left,J. Tyson 25' 3PT  (3 PTS) (E. Mobley 1 AST),"[1642281, 1630596]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,25.63,Made,,,,,,,,3.0,,,,,,E. Mobley,1630596.0,1.0,,
23,PT10M02.00S,2026-01-25T00:14:12.4Z,1,REGULAR,3pt,Jump Shot,[],1630591,96.27135348226018,97.05882352941177,1610612753,3,3,2026-01-25T00:14:17Z,230000,False,235.0,-17.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2026-01-25T00:14:16.4Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,3,3,2026-01-25T00:14:17Z,240000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M51.00S,2026-01-25T00:14:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.915243101182654,46.32352941176471,1610612739,3,5,2026-01-25T00:14:28Z,250000,False,18.0,13.0,1,left,D. Mitchell driving Layup (2 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,,2.0,,,,,,,,,,
26,PT09M36.00S,2026-01-25T00:14:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,95.87713534822602,41.17647058823529,1610612753,5,5,2026-01-25T00:14:43Z,260000,False,-44.0,-14.0,1,right,P. Banchero driving Layup (2 PTS) (W. Carter Jr. 1 AST),"[1631094, 1628976]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,,2.0,,,,,,W. Carter Jr.,1628976.0,1.0,,
28,PT09M21.00S,2026-01-25T00:14:51.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,9.017739816031538,49.01960784313725,1610612739,5,7,2026-01-25T00:14:58Z,280000,False,5.0,32.0,1,left,E. Mobley driving DUNK (2 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,2.0,,,,,,,,,,
29,PT09M09.00S,2026-01-25T00:15:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.85479632063075,43.872549019607845,1610612753,7,7,2026-01-25T00:15:10Z,290000,False,-31.0,15.0,1,right,D. Bane driving Layup (2 PTS) (J. Suggs 1 AST),"[1630217, 1630591]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,2.0,,,,,,J. Suggs,1630591.0,1.0,,
31,PT09M00.00S,2026-01-25T00:15:14.2Z,1,REGULAR,3pt,Jump Shot,[],1629731,17.821944809461236,6.127450980392156,1610612739,7,10,2026-01-25T00:15:20Z,310000,False,219.0,115.0,1,left,D. Wade 24' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,24.77,Made,,,,,,,,3.0,,,,,,D. Mitchell,1628378.0,1.0,,
33,PT08M39.00S,2026-01-25T00:15:34.9Z,1,REGULAR,turnover,lost ball,[],1628976,,,1610612753,7,10,2026-01-25T00:17:43Z,330000,False,,,0,,W. Carter Jr. lost ball TURNOVER (2 TO),"[1628976, 1629731]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Wade,1629731.0,,,,,,,,,,,
34,PT08M39.00S,2026-01-25T00:15:34.9Z,1,REGULAR,steal,,[],1629731,,,1610612739,7,10,2026-01-25T00:15:36Z,340000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M16.00S,2026-01-25T00:15:57.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,22.946780551905388,9.803921568627452,1610612739,7,10,2026-01-25T00:34:17Z,380000,False,201.0,163.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
39,PT08M13.00S,2026-01-25T00:16:00.7Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,7,10,2026-01-25T00:16:04Z,390000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,38.0,1.0,0.0,1.0,,,,,,,,,,,,,,
40,PT08M10.00S,2026-01-25T00:16:03.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628378,15.588042049934298,51.470588235294116,1610612739,7,12,2026-01-25T00:16:11Z,400000,False,-7.0,94.0,1,left,D. Mitchell 9' driving floating Jump Shot (4 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,,,,,,,,4.0,,,,,,,,,,
41,PT07M48.00S,2026-01-25T00:16:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,93.11760840998686,40.931372549019606,1610612753,7,12,2026-01-25T00:22:29Z,410000,False,-45.0,12.0,1,right,MISS A. Black driving reverse Layup,[1641710],1610612753.0,ORL,driving reverse,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
42,PT07M46.00S,2026-01-25T00:16:29.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,7,12,2026-01-25T00:31:43Z,420000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT07M38.00S,2026-01-25T00:16:35.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,25.312089356110377,86.51960784313727,1610612739,7,15,2026-01-25T00:23:07Z,430000,False,-183.0,185.0,1,left,D. Mitchell 26' 3PT running pullup (7 PTS),[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,,7.0,,,,,,,,,,
44,PT07M18.00S,2026-01-25T00:16:54.9Z,1,REGULAR,3pt,Jump Shot,[],1641710,69.07030223390277,31.862745098039213,1610612753,10,15,2026-01-25T00:17:02Z,440000,False,-91.0,238.0,1,right,A. Black 25' 3PT  (3 PTS) (W. Carter Jr. 2 AST),"[1641710, 1628976]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,25.49,Made,,,,,,,,3.0,,,,,,W. Carter Jr.,1628976.0,2.0,,
46,PT07M03.00S,2026-01-25T00:17:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.07161629434954,18.627450980392158,1610612739,10,15,2026-01-25T00:17:18Z,460000,False,157.0,211.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
47,PT07M01.00S,2026-01-25T00:17:12.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,10,15,2026-01-25T00:17:18Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,46.0,,,,,,,,,,,,,,,,,
49,PT07M01.00S,2026-01-25T00:17:17.7Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,10,15,2026-01-25T00:17:33Z,490000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M01.00S,2026-01-25T00:17:17.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612753,10,15,2026-01-25T00:17:33Z,500000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M01.00S,2026-01-25T00:17:17.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612753,10,15,2026-01-25T00:17:33Z,510000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M01.00S,2026-01-25T00:17:17.7Z,1,REGULAR,substitution,in,[],1642859,,,1610612753,10,15,2026-01-25T00:17:33Z,520000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2026-01-25T00:17:17.7Z,1,REGULAR,substitution,in,[],1641854,,,1610612753,10,15,2026-01-25T00:17:33Z,530000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2026-01-25T00:17:17.7Z,1,REGULAR,substitution,in,[],1641772,,,1610612753,10,15,2026-01-25T00:17:33Z,540000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M53.00S,2026-01-25T00:17:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.88370565045992,56.127450980392155,1610612753,10,15,2026-01-25T00:17:51Z,550000,False,31.0,33.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2026-01-25T00:17:45.2Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,10,15,2026-01-25T00:17:51Z,560000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M39.00S,2026-01-25T00:17:56.1Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,10,15,2026-01-25T00:18:01Z,570000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1641710]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Black,1641710.0,,,,,,,,,,,
58,PT06M39.00S,2026-01-25T00:17:56.1Z,1,REGULAR,steal,,[],1641710,,,1610612753,10,15,2026-01-25T00:33:28Z,580000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
59,PT06M33.00S,2026-01-25T00:18:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642859,94.03745072273325,42.15686274509804,1610612753,12,15,2026-01-25T00:19:11Z,590000,False,-39.0,4.0,1,right,J. Richardson driving Layup (2 PTS) (A. Black 1 AST),"[1642859, 1641710]",1610612753.0,ORL,driving,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,3.94,Made,,,,,,,,2.0,,,,,,A. Black,1641710.0,1.0,,
61,PT06M33.00S,2026-01-25T00:18:07.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,15,2026-01-25T00:18:07Z,610000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M33.00S,2026-01-25T00:20:37.8Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,12,15,2026-01-25T00:21:04Z,620000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M33.00S,2026-01-25T00:20:37.8Z,1,REGULAR,substitution,in,[],1628366,,,1610612739,12,15,2026-01-25T00:21:04Z,630000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M08.00S,2026-01-25T00:21:34.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,12,15,2026-01-25T00:21:45Z,640000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,,,,,,,,,
65,PT05M47.00S,2026-01-25T00:22:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,63.41984231274639,47.549019607843135,1610612753,15,15,2026-01-25T00:29:23Z,650000,False,-12.0,291.0,1,right,D. Bane 29' 3PT pullup (5 PTS) (A. Black 2 AST),"[1630217, 1641710]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,29.17,Made,,,,,,,,5.0,,,,,,A. Black,1641710.0,2.0,,
66,PT05M32.00S,2026-01-25T00:22:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,18.478975032851512,43.13725490196079,1610612739,15,15,2026-01-25T00:22:26Z,660000,False,34.0,121.0,1,left,MISS E. Mobley 12' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,12.6,Missed,,,,,,,,,,,,,,,,,,
67,PT05M31.00S,2026-01-25T00:22:22.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,15,15,2026-01-25T00:22:26Z,670000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M23.00S,2026-01-25T00:22:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.59198423127464,56.372549019607845,1610612753,17,15,2026-01-25T00:22:38Z,680000,False,32.0,17.0,1,right,P. Banchero driving Layup (4 PTS) (D. Bane 1 AST),"[1631094, 1630217]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,4.0,,,,,,D. Bane,1630217.0,1.0,,
70,PT05M12.00S,2026-01-25T00:22:42.1Z,1,REGULAR,3pt,Jump Shot,[],1642281,16.376478318002626,5.147058823529411,1610612739,17,18,2026-01-25T00:22:47Z,700000,False,224.0,101.0,1,left,J. Tyson 24' 3PT  (6 PTS) (C. Porter Jr. 1 AST),"[1642281, 1641854]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,24.62,Made,,,,,,,,6.0,,,,,,C. Porter Jr.,1641854.0,1.0,,
72,PT05M05.00S,2026-01-25T00:22:50.9Z,1,REGULAR,foul,personal,['2freethrow'],1628366,,,1610612753,17,18,2026-01-25T00:23:00Z,720000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Bane 2 FT),"[1628366, 1630217]",1610612739.0,CLE,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Bane,1630217.0,,,,,
74,PT05M05.00S,2026-01-25T00:23:15.4Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,18,18,2026-01-25T00:23:15Z,740000,False,,,0,,D. Bane Free Throw 1 of 2 (6 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
75,PT05M05.00S,2026-01-25T00:23:42.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,18,18,2026-01-25T00:23:45Z,750000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2026-01-25T00:23:42.1Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,18,18,2026-01-25T00:23:45Z,760000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M05.00S,2026-01-25T00:24:00.8Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,19,18,2026-01-25T00:24:00Z,770000,False,,,0,,D. Bane Free Throw 2 of 2 (7 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
79,PT04M56.00S,2026-01-25T00:24:11.0Z,1,REGULAR,3pt,Jump Shot,[],1630596,31.750985545335087,40.44117647058824,1610612739,19,18,2026-01-25T00:24:22Z,790000,False,48.0,246.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
80,PT04M55.00S,2026-01-25T00:24:12.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,19,18,2026-01-25T00:24:22Z,800000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,79.0,,,,,,,,,,,,,,,,,
82,PT04M55.00S,2026-01-25T00:24:19.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,19,18,2026-01-25T00:24:22Z,820000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M55.00S,2026-01-25T00:24:19.3Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,19,18,2026-01-25T00:24:22Z,830000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M35.00S,2026-01-25T00:24:43.7Z,1,REGULAR,3pt,Jump Shot,[],1642859,77.21747700394218,88.48039215686273,1610612753,19,18,2026-01-25T00:24:52Z,840000,False,192.0,162.0,1,right,MISS J. Richardson 25' step back 3PT,[1642859],1610612753.0,ORL,step back,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
85,PT04M32.00S,2026-01-25T00:24:46.7Z,1,REGULAR,rebound,defensive,[],1641772,,,1610612739,19,18,2026-01-25T00:24:52Z,850000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Right Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M19.00S,2026-01-25T00:25:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612739,19,18,2026-01-25T00:25:10Z,860000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Mobley 2 FT),"[1629021, 1630596]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Mobley,1630596.0,,,,,
88,PT04M19.00S,2026-01-25T00:25:36.2Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,19,19,2026-01-25T00:25:36Z,880000,False,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
89,PT04M19.00S,2026-01-25T00:25:36.7Z,1,REGULAR,substitution,out,[],1642281,,,1610612739,19,19,2026-01-25T00:25:52Z,890000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M19.00S,2026-01-25T00:25:36.7Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,19,19,2026-01-25T00:25:52Z,900000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M19.00S,2026-01-25T00:26:00.8Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,19,20,2026-01-25T00:26:00Z,910000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
92,PT03M57.00S,2026-01-25T00:26:23.8Z,1,REGULAR,3pt,Jump Shot,[],1642859,71.69842312746385,82.59803921568627,1610612753,19,20,2026-01-25T00:26:32Z,920000,False,163.0,214.0,1,right,MISS J. Richardson 26' 3PT,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
