actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT10M57.00S,2025-10-22T23:18:52.1Z,1,REGULAR,freethrow,2 of 3,[],1626181,,,1610612748,2,6,2025-10-22T23:18:52Z,200000,False,,,0,,N. Powell Free Throw 2 of 3 (5 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
21,PT10M57.00S,2025-10-22T23:19:08.0Z,1,REGULAR,freethrow,3 of 3,[],1626181,,,1610612748,2,7,2025-10-22T23:19:08Z,210000,False,,,0,,N. Powell Free Throw 3 of 3 (6 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
22,PT10M50.00S,2025-10-22T23:19:18.9Z,1,REGULAR,foul,personal,[],203952,,,1610612753,2,7,2025-10-22T23:19:34Z,220000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[203952, 1630532]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200834.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
24,PT10M40.00S,2025-10-22T23:19:48.4Z,1,REGULAR,2pt,Jump Shot,[],1630532,22.946780551905388,59.068627450980394,1610612753,2,7,2025-10-22T23:23:55Z,240000,False,-45.0,163.0,1,left,MISS F. Wagner 16' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,16.94,Missed,,,,,,,,,,,,,,,,,,
25,PT10M37.00S,2025-10-22T23:19:51.4Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,2,7,2025-10-22T23:19:56Z,250000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT10M30.00S,2025-10-22T23:19:58.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,68.67608409986859,24.019607843137255,1610612748,2,10,2025-10-22T23:20:03Z,260000,False,-130.0,242.0,1,right,B. Adebayo 27' 3PT  (4 PTS) (D. Mitchell 2 AST),"[1628389, 1630558]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,27.46,Made,4.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
28,PT10M15.00S,2025-10-22T23:20:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.754927726675426,49.754901960784316,1610612753,4,10,2025-10-22T23:20:21Z,280000,False,1.0,30.0,1,left,D. Bane driving finger roll Layup (2 PTS) (J. Suggs 1 AST),"[1630217, 1630591]",1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.98,Made,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
30,PT09M57.00S,2025-10-22T23:20:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,92.19776609724047,48.28431372549019,1610612748,4,10,2025-10-22T23:20:37Z,300000,False,-9.0,21.0,1,right,MISS N. Jović driving Layup,[1631107],1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
31,PT09M55.00S,2025-10-22T23:20:33.5Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,4,10,2025-10-22T23:20:37Z,310000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,
32,PT09M52.00S,2025-10-22T23:20:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,7.30946123521682,52.450980392156865,1610612753,6,10,2025-10-22T23:20:46Z,320000,False,-12.0,16.0,1,left,F. Wagner running finger roll Layup (2 PTS),[1630532],1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M37.00S,2025-10-22T23:20:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.07950065703022,62.99019607843137,1610612748,6,12,2025-10-22T23:20:57Z,330000,False,65.0,116.0,1,right,B. Adebayo 13' Jump Shot (6 PTS) (N. Powell 1 AST),"[1628389, 1626181]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.3,Made,6.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
35,PT09M19.00S,2025-10-22T23:21:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630591,32.276609724047304,37.99019607843137,1610612753,9,12,2025-10-22T23:21:14Z,350000,False,60.0,251.0,1,left,J. Suggs 25' 3PT pullup (3 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.8,Made,3.0,,,,,,,,,,,,,,,,,
36,PT09M08.00S,2025-10-22T23:21:29.8Z,1,REGULAR,turnover,backcourt,[],1628389,,,1610612748,9,12,2025-10-22T23:21:48Z,360000,False,,,0,,B. Adebayo backcourt TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,1627519.0,,,,,,,,,1.0,,,,
37,PT09M08.00S,2025-10-22T23:21:35.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,9,12,2025-10-22T23:21:40Z,370000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M08.00S,2025-10-22T23:21:35.9Z,1,REGULAR,substitution,in,[],1626145,,,1610612753,9,12,2025-10-22T23:21:40Z,380000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M56.00S,2025-10-22T23:21:58.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,32.802233902759525,38.970588235294116,1610612753,12,12,2025-10-22T23:22:04Z,390000,False,55.0,256.0,1,left,D. Bane 26' 3PT pullup (5 PTS),[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.17,Made,5.0,,,,,,,,,,,,,,,,,
40,PT08M45.00S,2025-10-22T23:22:08.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,66.83639947437582,66.17647058823529,1610612748,12,12,2025-10-22T23:22:15Z,400000,False,81.0,259.0,1,right,MISS N. Powell 27' pullup 3PT - blocked,"[1626181, 1630217]",1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,Bane,1630217.0,,
41,PT08M45.00S,2025-10-22T23:22:08.0Z,1,REGULAR,block,,[],1630217,,,1610612748,12,12,2025-10-22T23:22:11Z,410000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
42,PT08M41.00S,2025-10-22T23:22:12.0Z,1,REGULAR,rebound,offensive,[],1626181,,,1610612748,12,12,2025-10-22T23:22:15Z,420000,False,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,40.0,2.0,1.0,1.0,,,,,
43,PT08M40.00S,2025-10-22T23:22:12.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,67.09921156373193,57.59803921568627,1610612748,12,15,2025-10-22T23:22:18Z,430000,False,38.0,257.0,1,right,N. Powell 25' 3PT pullup (9 PTS),[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.96,Made,9.0,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2025-10-22T23:22:27.3Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612753,12,15,2025-10-22T23:22:37Z,440000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Wagner 2 FT),"[203952, 1630532]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,
46,PT08M28.00S,2025-10-22T23:23:00.7Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,13,15,2025-10-22T23:23:00Z,460000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
47,PT08M28.00S,2025-10-22T23:23:02.0Z,1,REGULAR,substitution,out,[],203952,,,1610612753,13,15,2025-10-22T23:23:10Z,470000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M28.00S,2025-10-22T23:23:02.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612753,13,15,2025-10-22T23:23:10Z,480000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M28.00S,2025-10-22T23:23:32.4Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,14,15,2025-10-22T23:23:32Z,490000,False,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
50,PT08M14.00S,2025-10-22T23:23:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,89.43823915900131,55.88235294117647,1610612748,14,15,2025-10-22T23:24:06Z,500000,False,29.0,47.0,1,right,MISS N. Powell driving floating Shot,[1626181],1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
51,PT08M10.00S,2025-10-22T23:23:51.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,14,15,2025-10-22T23:24:06Z,510000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,
52,PT08M00.00S,2025-10-22T23:24:01.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,32.802233902759525,26.715686274509803,1610612753,17,15,2025-10-22T23:24:11Z,520000,False,116.0,256.0,1,left,D. Bane 28' 3PT step back (8 PTS),[1630217],1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,28.1,Made,8.0,,,,,,,,,,,,,,,,,
53,PT07M50.00S,2025-10-22T23:24:12.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,89.70105124835742,50.0,1610612748,17,15,2025-10-22T23:24:18Z,530000,False,0.0,44.0,1,right,MISS D. Mitchell driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
54,PT07M47.00S,2025-10-22T23:24:15.4Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612748,17,15,2025-10-22T23:30:25Z,540000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,53.0,1.0,0.0,1.0,,,,,
55,PT07M47.00S,2025-10-22T23:24:17.5Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612748,17,15,2025-10-22T23:24:27Z,550000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Jović 2 FT),"[1630217, 1631107]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,1.0,0.0,Jović,1631107.0,,,,,,,,,
57,PT07M47.00S,2025-10-22T23:24:56.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631107,,,1610612748,17,16,2025-10-22T23:24:56Z,570000,False,,,0,,N. Jović Free Throw 1 of 2 (1 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
58,PT07M47.00S,2025-10-22T23:25:14.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631107,,,1610612748,17,17,2025-10-22T23:25:14Z,580000,False,,,0,,N. Jović Free Throw 2 of 2 (2 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
59,PT07M38.00S,2025-10-22T23:25:25.3Z,1,REGULAR,2pt,Jump Shot,[],1631094,25.18068331143233,65.44117647058823,1610612753,19,17,2025-10-22T23:25:31Z,590000,False,-77.0,184.0,1,left,P. Banchero 19' pullup Jump Shot (2 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,19.97,Made,2.0,,,,,,,,,,,,,,,,,
60,PT07M22.00S,2025-10-22T23:25:40.6Z,1,REGULAR,3pt,Jump Shot,[],1631107,67.7562417871222,35.78431372549019,1610612748,19,20,2025-10-22T23:25:45Z,600000,False,-71.0,251.0,1,right,N. Jović 26' 3PT  (5 PTS) (D. Mitchell 3 AST),"[1631107, 1630558]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,26.05,Made,5.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
62,PT07M09.00S,2025-10-22T23:25:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,14.536793692509855,39.21568627450981,1610612753,19,20,2025-10-22T23:26:03Z,620000,False,54.0,84.0,1,left,MISS T. Jones 9' driving floating Shot,[1626145],1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,9.99,Missed,,,,,,,,,,,,,,,,,,
63,PT07M05.00S,2025-10-22T23:25:56.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,19,20,2025-10-22T23:25:56Z,630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,
64,PT06M59.00S,2025-10-22T23:26:02.6Z,1,REGULAR,3pt,Jump Shot,[],1630558,70.38436268068331,73.52941176470588,1610612748,19,23,2025-10-22T23:26:07Z,640000,False,118.0,226.0,1,right,D. Mitchell 25' 3PT  (3 PTS) (N. Powell 2 AST),"[1630558, 1626181]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.47,Made,3.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,,
66,PT06M52.00S,2025-10-22T23:26:12.1Z,1,REGULAR,foul,personal,[],1631170,,,1610612753,19,23,2025-10-22T23:26:28Z,660000,False,,,0,,J. Jaquez Jr. personal FOUL (1 PF),"[1631170, 1630532]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
68,PT06M52.00S,2025-10-22T23:26:28.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,19,23,2025-10-22T23:26:28Z,680000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M52.00S,2025-10-22T23:28:24.3Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,19,23,2025-10-22T23:29:05Z,690000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M52.00S,2025-10-22T23:28:24.3Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,19,23,2025-10-22T23:29:05Z,700000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M49.00S,2025-10-22T23:29:23.3Z,1,REGULAR,2pt,Jump Shot,[],1630217,3.892904073587385,76.7156862745098,1610612753,19,23,2025-10-22T23:29:30Z,710000,False,-134.0,-16.0,1,left,MISS D. Bane 13' Jump Shot,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,13.45,Missed,,,,,,,,,,,,,,,,,,
72,PT06M46.00S,2025-10-22T23:29:26.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,19,23,2025-10-22T23:29:30Z,720000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,
73,PT06M38.00S,2025-10-22T23:29:38.0Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612748,19,23,2025-10-22T23:29:47Z,730000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628976, 1628389]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
75,PT06M38.00S,2025-10-22T23:30:05.4Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,19,24,2025-10-22T23:30:36Z,750000,False,,,0,,B. Adebayo Free Throw 1 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
76,PT06M38.00S,2025-10-22T23:30:05.4Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,19,24,2025-10-22T23:30:36Z,760000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT06M36.00S,2025-10-22T23:30:07.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,19,24,2025-10-22T23:30:36Z,770000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,
78,PT06M14.00S,2025-10-22T23:30:47.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,21.50131406044678,71.81372549019608,1610612753,19,24,2025-10-22T23:32:26Z,780000,False,-109.0,150.0,1,left,MISS P. Banchero 18' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,18.52,Missed,,,,,,,,,,,,,,,,,,
79,PT06M11.00S,2025-10-22T23:30:50.5Z,1,REGULAR,rebound,offensive,[],1626145,,,1610612753,19,24,2025-10-22T23:30:52Z,790000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,78.0,1.0,0.0,1.0,,,,,
80,PT06M11.00S,2025-10-22T23:30:52.2Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612753,19,24,2025-10-22T23:31:05Z,800000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Bane 2 FT),"[1626181, 1630217]",1610612748.0,MIA,shooting,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
82,PT06M11.00S,2025-10-22T23:31:20.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630217,,,1610612753,20,24,2025-10-22T23:31:20Z,820000,False,,,0,,D. Bane Free Throw 1 of 2 (9 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
83,PT06M11.00S,2025-10-22T23:31:35.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630217,,,1610612753,21,24,2025-10-22T23:31:35Z,830000,False,,,0,,D. Bane Free Throw 2 of 2 (10 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
84,PT05M54.00S,2025-10-22T23:31:54.1Z,1,REGULAR,3pt,Jump Shot,[],1628389,92.59198423127464,5.88235294117647,1610612748,21,24,2025-10-22T23:31:57Z,840000,False,-221.0,17.0,1,right,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,22.13,Missed,,,,,,,,,,,,,,,,,,
85,PT05M51.00S,2025-10-22T23:31:57.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612753,21,24,2025-10-22T23:31:57Z,850000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,84.0,2.0,1.0,1.0,,,,,
86,PT05M46.00S,2025-10-22T23:32:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.09789750328515,46.07843137254902,1610612753,23,24,2025-10-22T23:32:12Z,860000,False,20.0,24.0,1,left,P. Banchero driving Layup (4 PTS) (T. Jones 1 AST),"[1631094, 1626145]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.07,Made,4.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
