actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-31T00:42:57.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-31T00:42:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-31T00:43:01.0Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2026-01-31T00:43:01Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. S. Barnes: Tip to J. Suggs,"[1630591, 1628976, 1630567]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-01-31T00:43:16.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630591,89.04402102496715,52.94117647058824,1610612753,2,0,2026-01-31T00:43:22Z,70000,False,15.0,50.0,1,right,J. Suggs driving Hook (2 PTS) (D. Bane 1 AST),"[1630591, 1630217]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,5.26,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
9,PT11M42.00S,2026-01-31T00:43:20.8Z,1,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612753,2,0,2026-01-31T00:43:30Z,90000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Suggs 1 FT),"[1627742, 1630591]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,
11,PT11M42.00S,2026-01-31T00:43:55.8Z,1,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,3,0,2026-01-31T00:43:55Z,110000,False,,,0,,J. Suggs Free Throw 1 of 1 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
12,PT11M17.00S,2026-01-31T00:44:13.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,3,0,2026-01-31T00:44:23Z,120000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,,,,,,,,,,,,
13,PT10M59.00S,2026-01-31T00:44:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,91.93495400788436,51.71568627450981,1610612753,5,0,2026-01-31T00:44:46Z,130000,False,9.0,23.0,1,right,A. Black driving Layup (2 PTS) (P. Banchero 1 AST),"[1641710, 1631094]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.48,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
15,PT10M45.00S,2026-01-31T00:44:58.2Z,1,REGULAR,foul,personal,[],1641710,,,1610612761,5,0,2026-01-31T00:45:09Z,150000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1627742]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627534.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
17,PT10M36.00S,2026-01-31T00:45:28.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,6.783837056504599,49.50980392156863,1610612761,5,2,2026-01-31T00:45:35Z,170000,False,2.0,11.0,1,left,B. Ingram driving DUNK (2 PTS) (I. Quickley 1 AST),"[1627742, 1630193]",1610612761.0,TOR,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
19,PT10M19.00S,2026-01-31T00:45:45.0Z,1,REGULAR,3pt,Jump Shot,[],1630217,68.67608409986859,70.09803921568627,1610612753,8,2,2026-01-31T00:46:01Z,190000,False,100.0,242.0,1,right,D. Bane 26' 3PT pullup (3 PTS) (W. Carter Jr. 1 AST),"[1630217, 1628976]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.19,Made,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
21,PT10M04.00S,2026-01-31T00:46:03.2Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612761,8,2,2026-01-31T00:46:15Z,210000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Murray-Boyles 2 FT),"[1628976, 1642867]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Murray-Boyles,1642867.0,,,,,,,,,
