actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M09.00S,2025-11-19T00:24:45.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,89.83245729303549,50.245098039215684,1610612753,20,21,2025-11-19T00:24:53Z,880000,False,1.0,43.0,1,right,MISS F. Wagner Hook,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
89,PT05M03.00S,2025-11-19T00:24:51.9Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,20,21,2025-11-19T00:24:53Z,890000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,88.0,1.0,0.0,1.0,,,,,,,,,,,,,
90,PT05M03.00S,2025-11-19T00:24:51.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,22,21,2025-11-19T00:24:56Z,900000,False,0.0,0.0,1,right,G. Bitadze tip DUNK (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
91,PT04M57.00S,2025-11-19T00:24:58.2Z,1,REGULAR,3pt,Jump Shot,[],201143,32.013797634691194,45.83333333333333,1610612744,22,24,2025-11-19T00:25:03Z,910000,False,21.0,248.0,1,left,A. Horford 24' 3PT  (3 PTS) (S. Curry 5 AST),"[201143, 201939]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,24.93,Made,3.0,,,,,,,,,,,,S. Curry,201939.0,5.0,,,
93,PT04M45.00S,2025-11-19T00:25:10.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,92.32917214191852,49.754901960784316,1610612753,24,24,2025-11-19T00:25:15Z,930000,False,-1.0,20.0,1,right,G. Bitadze alley-oop DUNK (4 PTS) (T. da Silva 2 AST),"[1629048, 1641783]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.96,Made,4.0,,,,,,,,,,,,T. da Silva,1641783.0,2.0,,,
95,PT04M33.00S,2025-11-19T00:25:22.5Z,1,REGULAR,3pt,Jump Shot,[],201143,6.521024967148489,1.715686274509804,1610612744,24,24,2025-11-19T00:25:27Z,950000,False,241.0,9.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,24.16,Missed,,,,,,,,,,,,,,,,,,
96,PT04M28.00S,2025-11-19T00:25:27.5Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,24,24,2025-11-19T00:25:30Z,960000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,
97,PT04M25.00S,2025-11-19T00:25:30.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,70.51576872536137,82.84313725490196,1610612753,27,24,2025-11-19T00:25:37Z,970000,False,164.0,225.0,1,right,T. da Silva 27' 3PT running (6 PTS) (J. Suggs 2 AST),"[1641783, 1630591]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,27.83,Made,6.0,,,,,,,,,,,,J. Suggs,1630591.0,2.0,,,
99,PT04M02.00S,2025-11-19T00:25:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.1268068331143235,46.568627450980394,1610612744,27,24,2025-11-19T00:37:02Z,990000,False,17.0,5.0,1,left,MISS B. Hield reverse Layup,[1627741],1610612744.0,GSW,reverse,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
100,PT04M00.00S,2025-11-19T00:25:55.4Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,27,24,2025-11-19T00:25:59Z,1000000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,
101,PT03M55.00S,2025-11-19T00:26:00.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,69.72733245729303,25.735294117647058,1610612753,27,24,2025-11-19T00:26:22Z,1010000,False,-121.0,232.0,1,right,MISS J. Suggs 26' running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
102,PT03M52.00S,2025-11-19T00:26:03.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,27,24,2025-11-19T00:26:05Z,1020000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,
103,PT03M44.00S,2025-11-19T00:26:14.5Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612744,27,24,2025-11-19T00:26:25Z,1030000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Curry 2 FT),"[1641710, 201939]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1641518.0,1.0,0.0,Curry,201939.0,,,,,,,,
105,PT03M44.00S,2025-11-19T00:26:44.3Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,27,24,2025-11-19T00:26:44Z,1050000,False,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2025-11-19T00:26:44.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,27,24,2025-11-19T00:26:44Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,
107,PT03M44.00S,2025-11-19T00:27:03.2Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,27,25,2025-11-19T00:27:03Z,1070000,False,,,0,,S. Curry Free Throw 2 of 2 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
108,PT03M28.00S,2025-11-19T00:27:20.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641783,92.9862023653088,47.794117647058826,1610612753,29,25,2025-11-19T00:27:25Z,1080000,False,-11.0,13.0,1,right,T. da Silva alley-oop DUNK (8 PTS) (G. Bitadze 1 AST),"[1641783, 1629048]",1610612753.0,ORL,alley-oop,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,,,,,,,,,,,,G. Bitadze,1629048.0,1.0,,,
110,PT03M27.00S,2025-11-19T00:27:29.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,29,25,2025-11-19T00:27:35Z,1100000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,1641518.0,,,,,,,,,,,,
112,PT03M05.00S,2025-11-19T00:28:02.3Z,1,REGULAR,substitution,out,[],201939,,,1610612744,29,25,2025-11-19T00:28:09Z,1120000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2025-11-19T00:28:02.3Z,1,REGULAR,substitution,in,[],202710,,,1610612744,29,25,2025-11-19T00:28:09Z,1130000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M01.00S,2025-11-19T00:28:23.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,15.456636005256241,94.11764705882352,1610612744,29,25,2025-11-19T00:28:26Z,1140000,False,-221.0,93.0,1,left,MISS B. Hield 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left,23.93,Missed,,,,,,,,,,,,,,,,,,
115,PT02M59.00S,2025-11-19T00:28:25.2Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,29,25,2025-11-19T00:28:25Z,1150000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,
116,PT02M55.00S,2025-11-19T00:28:29.3Z,1,REGULAR,foul,personal,[],1627780,,,1610612753,29,25,2025-11-19T00:29:04Z,1160000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 1630532]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Left,,,,,,,,1627534.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
118,PT02M55.00S,2025-11-19T00:28:52.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,29,25,2025-11-19T00:28:52Z,1180000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,29,25,2025-11-19T00:31:31Z,1190000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,29,25,2025-11-19T00:31:31Z,1200000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,29,25,2025-11-19T00:31:31Z,1210000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,29,25,2025-11-19T00:31:31Z,1220000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,out,[],1627780,,,1610612753,29,25,2025-11-19T00:31:31Z,1230000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,29,25,2025-11-19T00:31:31Z,1240000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,29,25,2025-11-19T00:31:31Z,1250000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612753,29,25,2025-11-19T00:31:31Z,1260000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,29,25,2025-11-19T00:31:31Z,1270000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M55.00S,2025-11-19T00:31:02.5Z,1,REGULAR,substitution,in,[],1630541,,,1610612753,29,25,2025-11-19T00:31:31Z,1280000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2025-11-19T00:31:56.6Z,1,REGULAR,3pt,Jump Shot,[],1628976,92.46057818659659,5.88235294117647,1610612753,32,25,2025-11-19T00:32:00Z,1290000,False,-221.0,18.0,1,right,W. Carter Jr. 3PT  (5 PTS) (D. Bane 2 AST),"[1628976, 1630217]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,22.14,Made,5.0,,,,,,,,,,,,D. Bane,1630217.0,2.0,,,
131,PT02M21.00S,2025-11-19T00:32:18.2Z,1,REGULAR,2pt,Jump Shot,[],202710,9.806176084099869,69.36274509803921,1610612744,32,27,2025-11-19T00:32:24Z,1310000,False,-97.0,40.0,1,left,J. Butler III 10' turnaround fadeaway Jump Shot (6 PTS),[202710],1610612744.0,GSW,turnaround fadeaway,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,10.46,Made,6.0,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2025-11-19T00:32:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,88.38699080157687,44.6078431372549,1610612753,32,27,2025-11-19T00:32:44Z,1320000,False,-27.0,57.0,1,right,MISS A. Black 6' driving Layup - blocked,"[1641710, 201143]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,Horford,201143.0,,,,,,
133,PT02M03.00S,2025-11-19T00:32:36.5Z,1,REGULAR,block,,[],201143,,,1610612753,32,27,2025-11-19T00:32:39Z,1330000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M00.00S,2025-11-19T00:32:39.5Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,32,27,2025-11-19T00:40:49Z,1340000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
135,PT01M59.00S,2025-11-19T00:32:41.6Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612744,32,27,2025-11-19T00:41:01Z,1350000,False,,,0,,J. Butler III bad pass TURNOVER (1 TO),"[202710, 1626145]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0
136,PT01M59.00S,2025-11-19T00:32:41.6Z,1,REGULAR,steal,,[],1626145,,,1610612753,32,27,2025-11-19T00:32:44Z,1360000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
137,PT01M52.00S,2025-11-19T00:32:47.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630217,67.7562417871222,61.029411764705884,1610612753,32,27,2025-11-19T00:40:44Z,1370000,False,55.0,251.0,1,right,MISS D. Bane 25' running pullup 3PT,[1630217],1610612753.0,ORL,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
138,PT01M50.00S,2025-11-19T00:32:49.8Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,32,27,2025-11-19T00:32:55Z,1380000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Center,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT01M39.00S,2025-11-19T00:33:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,6.783837056504599,46.568627450980394,1610612744,32,27,2025-11-19T00:33:07Z,1390000,False,17.0,11.0,1,left,MISS B. Podziemski Layup,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
140,PT01M35.00S,2025-11-19T00:33:05.5Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,32,27,2025-11-19T00:33:07Z,1400000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,
141,PT01M28.00S,2025-11-19T00:33:11.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628371,68.9388961892247,74.26470588235294,1610612753,32,27,2025-11-19T00:33:32Z,1410000,False,121.0,239.0,1,right,MISS J. Isaac 26' running 3PT,[1628371],1610612753.0,ORL,running,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
142,PT01M25.00S,2025-11-19T00:33:14.3Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,32,27,2025-11-19T00:33:32Z,1420000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,
143,PT01M14.00S,2025-11-19T00:33:25.5Z,1,REGULAR,3pt,Jump Shot,[],201143,3.7614980289093296,97.05882352941177,1610612744,32,27,2025-11-19T00:33:35Z,1430000,False,-235.0,-17.0,1,left,MISS A. Horford 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
144,PT01M10.00S,2025-11-19T00:33:29.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,32,27,2025-11-19T00:33:35Z,1440000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,143.0,4.0,3.0,1.0,,,,,,,,,,,,,
145,PT01M02.00S,2025-11-19T00:33:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.9862023653088,47.30392156862745,1610612753,34,27,2025-11-19T00:33:42Z,1450000,False,-13.0,13.0,1,right,A. Black driving Layup (2 PTS) (D. Bane 3 AST),"[1641710, 1630217]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,,,,,,,,,,,,D. Bane,1630217.0,3.0,,,
147,PT00M44.80S,2025-11-19T00:33:56.2Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612744,34,27,2025-11-19T00:33:59Z,1470000,False,,,0,,J. Butler III bad pass TURNOVER (2 TO),"[202710, 1630217]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0
148,PT00M44.80S,2025-11-19T00:33:56.2Z,1,REGULAR,steal,,[],1630217,,,1610612753,34,27,2025-11-19T00:33:58Z,1480000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
149,PT00M41.10S,2025-11-19T00:34:00.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,92.9862023653088,52.94117647058824,1610612753,36,27,2025-11-19T00:40:07Z,1490000,False,15.0,13.0,1,right,D. Bane running finger roll Layup (9 PTS),[1630217],1610612753.0,ORL,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.99,Made,9.0,,,,,,,,,,,,,,,,,
150,PT00M30.70S,2025-11-19T00:34:17.2Z,1,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612744,36,27,2025-11-19T00:34:29Z,1500000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Butler III 2 FT),"[1628371, 202710]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,1.0,0.0,Butler III,202710.0,,,,,,,,
152,PT00M30.70S,2025-11-19T00:34:46.3Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,36,28,2025-11-19T00:34:46Z,1520000,False,,,0,,J. Butler III Free Throw 1 of 2 (7 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
153,PT00M30.70S,2025-11-19T00:35:05.1Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,36,29,2025-11-19T00:35:05Z,1530000,False,,,0,,J. Butler III Free Throw 2 of 2 (8 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
154,PT00M09.10S,2025-11-19T00:35:31.3Z,1,REGULAR,turnover,out-of-bounds,[],1628371,,,1610612753,36,29,2025-11-19T00:35:41Z,1540000,False,,,0,,J. Isaac step out-of-bounds TURNOVER (1 TO),[1628371],1610612753.0,ORL,step,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,,,,,,1641518.0,,,,,,,,,,1.0,,
155,PT00M09.10S,2025-11-19T00:35:36.5Z,1,REGULAR,substitution,out,[],1626145,,,1610612744,36,29,2025-11-19T00:35:58Z,1550000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M09.10S,2025-11-19T00:35:36.5Z,1,REGULAR,substitution,out,[],201143,,,1610612744,36,29,2025-11-19T00:35:58Z,1560000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M09.10S,2025-11-19T00:35:36.5Z,1,REGULAR,substitution,in,[],1631288,,,1610612744,36,29,2025-11-19T00:35:58Z,1570000,False,,,0,,SUB in: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M09.10S,2025-11-19T00:35:36.5Z,1,REGULAR,substitution,in,[],201939,,,1610612744,36,29,2025-11-19T00:35:58Z,1580000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M02.70S,2025-11-19T00:36:18.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,41.343626806833115,50.0,1610612744,36,32,2025-11-19T00:36:24Z,1590000,False,0.0,336.0,1,left,S. Curry 33' 3PT pullup (9 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,33.61,Made,9.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-11-19T00:36:26.3Z,1,REGULAR,heave,,[],0,,,1610612753,36,32,2025-11-19T00:36:56Z,1600000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,48.07,,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2025-11-19T00:36:26.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,36,32,2025-11-19T00:36:56Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,160.0,,,,,,,,,,,,,,,,
162,PT00M00.00S,2025-11-19T00:36:46.0Z,1,REGULAR,period,end,[],0,,,1610612753,36,32,2025-11-19T00:36:46Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-11-19T00:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1631288,,,1610612753,36,32,2025-11-19T00:39:10Z,1630000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-11-19T00:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612753,36,32,2025-11-19T00:39:10Z,1640000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-11-19T00:38:49.4Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612753,36,32,2025-11-19T00:39:10Z,1650000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-11-19T00:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612753,36,32,2025-11-19T00:39:10Z,1660000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-11-19T00:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612753,36,32,2025-11-19T00:39:10Z,1670000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-11-19T00:38:49.4Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612753,36,32,2025-11-19T00:39:10Z,1680000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-11-19T00:39:21.4Z,2,REGULAR,period,start,[],0,,,1610612744,36,32,2025-11-19T00:39:21Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M43.00S,2025-11-19T00:39:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,12.302890932982917,39.705882352941174,1610612744,36,34,2025-11-19T00:39:41Z,1700000,False,51.0,63.0,1,left,J. Butler III 8' pullup Jump Shot (10 PTS),[202710],1610612744.0,GSW,pullup,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Right,8.14,Made,10.0,,,,,,,,,,,,,,,,,
171,PT11M23.00S,2025-11-19T00:39:57.5Z,2,REGULAR,3pt,Jump Shot,[],1641710,71.56701708278581,21.568627450980394,1610612753,36,34,2025-11-19T00:40:03Z,1710000,False,-142.0,215.0,1,right,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
