actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT10M31.00S,2026-04-01T23:13:32.5Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,6,3,2026-04-01T23:13:38Z,240000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT10M25.00S,2026-04-01T23:13:38.4Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,6,3,2026-04-01T23:13:43Z,250000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 1628976]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Carter Jr.,1628976.0
27,PT10M25.00S,2026-04-01T23:13:38.4Z,1,REGULAR,steal,,[],1628976,,,1610612753,6,3,2026-04-01T23:23:40Z,260000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
28,PT10M21.00S,2026-04-01T23:13:43.1Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,6,3,2026-04-01T23:13:47Z,270000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1629638]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0
29,PT10M21.00S,2026-04-01T23:13:43.1Z,1,REGULAR,steal,,[],1629638,,,1610612737,6,3,2026-04-01T23:13:45Z,280000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
30,PT10M19.00S,2026-04-01T23:13:50.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630552,89.17542706964521,94.85294117647058,1610612737,6,3,2026-04-01T23:18:25Z,290000,False,224.0,49.0,1,right,MISS J. Johnson running pullup 3PT,[1630552],1610612737.0,ATL,running pullup,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
31,PT10M16.00S,2026-04-01T23:13:53.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,6,3,2026-04-01T23:18:25Z,300000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT10M07.00S,2026-04-01T23:13:57.2Z,1,REGULAR,foul,personal,[],1629638,,,1610612753,6,3,2026-04-01T23:14:28Z,310000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 1630217]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2530.0,2.0,0.0,Bane,1630217.0,,,
34,PT10M02.00S,2026-04-01T23:14:23.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,6.389618922470433,48.28431372549019,1610612753,8,3,2026-04-01T23:14:35Z,330000,False,9.0,8.0,1,left,F. Wagner DUNK (2 PTS) (P. Banchero 1 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,,
36,PT09M48.00S,2026-04-01T23:14:37.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,67.49342969776609,54.41176470588235,1610612737,8,6,2026-04-01T23:19:24Z,350000,False,22.0,253.0,1,right,N. Alexander-Walker 25' 3PT pullup (3 PTS),[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.41,Made,,,,,,,3.0,,,,,,,,,,,
37,PT09M41.00S,2026-04-01T23:14:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.783837056504599,52.450980392156865,1610612753,10,6,2026-04-01T23:14:51Z,360000,False,-12.0,11.0,1,left,W. Carter Jr. driving Layup (2 PTS) (J. Suggs 3 AST),"[1628976, 1630591]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,2.0,J. Suggs,1630591.0,3.0,,,,,,,,
39,PT09M29.00S,2026-04-01T23:14:59.0Z,1,REGULAR,foul,personal,[],1630217,,,1610612737,10,6,2026-04-01T23:15:22Z,380000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1629638]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627539.0,1.0,0.0,Alexander-Walker,1629638.0,,,
41,PT09M19.00S,2026-04-01T23:15:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.93495400788436,50.245098039215684,1610612737,10,6,2026-04-01T23:15:32Z,400000,False,1.0,23.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
42,PT09M17.00S,2026-04-01T23:15:28.3Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,10,6,2026-04-01T23:15:32Z,410000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT09M11.00S,2026-04-01T23:15:36.4Z,1,REGULAR,foul,personal,[],203468,,,1610612753,10,6,2026-04-01T23:16:26Z,420000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 1628976]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627539.0,1.0,0.0,Carter Jr.,1628976.0,,,
45,PT09M11.00S,2026-04-01T23:16:06.4Z,1,REGULAR,substitution,out,[],1629638,,,1610612753,10,6,2026-04-01T23:16:10Z,440000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT09M11.00S,2026-04-01T23:16:06.4Z,1,REGULAR,substitution,in,[],1631243,,,1610612753,10,6,2026-04-01T23:16:10Z,450000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M57.00S,2026-04-01T23:16:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630532,31.61957950065703,16.666666666666664,1610612753,10,6,2026-04-01T23:20:58Z,460000,False,167.0,245.0,1,left,MISS F. Wagner 29' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,29.61,Missed,,,,,,,,,,,,,,,,,,
48,PT08M53.00S,2026-04-01T23:16:36.5Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,10,6,2026-04-01T23:16:39Z,470000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT08M46.00S,2026-04-01T23:16:43.2Z,1,REGULAR,3pt,Jump Shot,[],1631243,92.85479632063075,2.696078431372549,1610612737,10,6,2026-04-01T23:16:49Z,480000,False,-237.0,15.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
50,PT08M42.00S,2026-04-01T23:16:47.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,10,6,2026-04-01T23:16:49Z,490000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT08M36.00S,2026-04-01T23:16:53.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,29.25427069645204,18.627450980392158,1610612753,10,6,2026-04-01T23:16:59Z,500000,False,157.0,222.0,1,left,MISS D. Bane 27' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,,,,,,,,,,,,,,,,,
52,PT08M32.00S,2026-04-01T23:16:57.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,10,6,2026-04-01T23:16:59Z,510000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M25.00S,2026-04-01T23:17:04.0Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,10,6,2026-04-01T23:17:09Z,520000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1631094]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Banchero,1631094.0
54,PT08M25.00S,2026-04-01T23:17:04.0Z,1,REGULAR,steal,,[],1631094,,,1610612753,10,6,2026-04-01T23:17:05Z,530000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
55,PT08M14.00S,2026-04-01T23:17:18.3Z,1,REGULAR,foul,personal,[],1631243,,,1610612753,10,6,2026-04-01T23:19:12Z,540000,False,,,0,,M. Gueye personal FOUL (1 PF),"[1631243, 1628976]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2530.0,1.0,0.0,Carter Jr.,1628976.0,,,
57,PT08M14.00S,2026-04-01T23:17:34.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,10,6,2026-04-01T23:17:37Z,560000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT08M14.00S,2026-04-01T23:17:34.1Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,10,6,2026-04-01T23:17:37Z,570000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT08M04.00S,2026-04-01T23:17:54.1Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,10,6,2026-04-01T23:18:09Z,580000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1631243]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Gueye,1631243.0
60,PT08M04.00S,2026-04-01T23:17:54.1Z,1,REGULAR,steal,,[],1631243,,,1610612737,10,6,2026-04-01T23:17:56Z,590000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
61,PT08M00.00S,2026-04-01T23:17:57.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630700,92.72339027595268,45.588235294117645,1610612737,10,6,2026-04-01T23:23:39Z,600000,False,-22.0,16.0,1,right,MISS D. Daniels running DUNK - blocked,"[1630700, 1630591]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,Suggs,1630591.0,,,,,,,,,,,,
62,PT08M00.00S,2026-04-01T23:17:57.6Z,1,REGULAR,block,,[],1630591,,,1610612737,10,6,2026-04-01T23:17:59Z,610000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M57.00S,2026-04-01T23:18:00.6Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,10,6,2026-04-01T23:18:25Z,620000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,61.0,1.0,0.0,1.0,,,,,,,,,,,,,,
64,PT07M51.00S,2026-04-01T23:18:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203468,92.06636005256242,54.166666666666664,1610612737,10,8,2026-04-01T23:24:01Z,630000,False,21.0,22.0,1,right,C. McCollum driving Layup (2 PTS) (J. Johnson 1 AST),"[203468, 1630552]",1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,
66,PT07M33.00S,2026-04-01T23:18:24.3Z,1,REGULAR,2pt,Jump Shot,[],1630591,10.5946123521682,30.392156862745097,1610612753,12,8,2026-04-01T23:18:43Z,650000,False,98.0,47.0,1,left,J. Suggs 10' driving floating Jump Shot (2 PTS),[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,10.87,Made,,,,,,,2.0,,,,,,,,,,,
67,PT07M18.00S,2026-04-01T23:18:40.6Z,1,REGULAR,3pt,Jump Shot,[],203468,63.15703022339028,52.20588235294118,1610612737,12,8,2026-04-01T23:18:47Z,660000,False,11.0,294.0,1,right,MISS C. McCollum 29' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,29.4,Missed,,,,,,,,,,,,,,,,,,
68,PT07M18.00S,2026-04-01T23:18:40.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,12,8,2026-04-01T23:18:47Z,670000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,,,
69,PT07M04.00S,2026-04-01T23:18:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.389618922470433,54.90196078431373,1610612753,12,8,2026-04-01T23:25:06Z,680000,False,-25.0,8.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
70,PT07M01.00S,2026-04-01T23:18:59.4Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,12,8,2026-04-01T23:25:06Z,690000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,,,
71,PT07M01.00S,2026-04-01T23:18:59.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631243,,,1610612753,12,8,2026-04-01T23:19:26Z,700000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Banchero 2 FT),"[1631243, 1631094]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,2.0,0.0,Banchero,1631094.0,,,
73,PT07M01.00S,2026-04-01T23:19:34.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631094,,,1610612753,13,8,2026-04-01T23:20:02Z,720000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
74,PT07M01.00S,2026-04-01T23:19:34.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631094,,,1610612753,13,8,2026-04-01T23:20:02Z,730000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
75,PT06M59.00S,2026-04-01T23:19:36.9Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,13,8,2026-04-01T23:20:02Z,740000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,
76,PT06M43.00S,2026-04-01T23:20:15.4Z,1,REGULAR,3pt,Jump Shot,[],1631243,91.67214191852825,95.58823529411765,1610612737,13,8,2026-04-01T23:20:22Z,750000,False,228.0,26.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
77,PT06M40.00S,2026-04-01T23:20:18.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,13,8,2026-04-01T23:20:22Z,760000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT06M37.00S,2026-04-01T23:20:22.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,30.962549277266753,18.627450980392158,1610612753,13,8,2026-04-01T23:20:32Z,770000,False,157.0,239.0,1,left,MISS J. Suggs 28' running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
79,PT06M33.00S,2026-04-01T23:20:26.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,13,8,2026-04-01T23:20:32Z,780000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,
80,PT06M19.00S,2026-04-01T23:20:39.8Z,1,REGULAR,2pt,Jump Shot,[],203468,72.35545335085413,68.87254901960785,1610612737,13,8,2026-04-01T23:26:06Z,790000,False,94.0,207.0,1,right,MISS C. McCollum 22' pullup Shot,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,22.79,Missed,,,,,,,,,,,,,,,,,,
81,PT06M16.00S,2026-04-01T23:20:42.8Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,13,8,2026-04-01T23:20:45Z,800000,False,,,0,,D. Daniels REBOUND (Off:2 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,80.0,2.0,0.0,2.0,,,,,,,,,,,,,,
