actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M39.00S,2026-04-06T23:25:31.7Z,1,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,21,12,2026-04-06T23:25:31Z,810000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (1 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,200833.0,,,,
85,PT05M39.00S,2026-04-06T23:25:47.9Z,1,REGULAR,substitution,out,[],1642450,,,1610612765,21,12,2026-04-06T23:25:58Z,820000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M39.00S,2026-04-06T23:25:47.9Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,21,12,2026-04-06T23:25:58Z,830000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M39.00S,2026-04-06T23:25:47.9Z,1,REGULAR,substitution,out,[],1628976,,,1610612765,21,12,2026-04-06T23:26:09Z,835000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M39.00S,2026-04-06T23:25:47.9Z,1,REGULAR,substitution,in,[],1629048,,,1610612765,21,12,2026-04-06T23:26:09Z,837500,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2026-04-06T23:26:00.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,85.89027595269383,2.450980392156863,1610612765,21,12,2026-04-06T23:26:16Z,840000,False,-238.0,80.0,1,right,MISS R. Holland II 25' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,25.08,Missed,,,,,,,,,,,,,,,
88,PT05M23.00S,2026-04-06T23:26:03.0Z,1,REGULAR,rebound,defensive,[],1631288,,,1610612753,21,12,2026-04-06T23:26:03Z,850000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,
91,PT05M11.00S,2026-04-06T23:26:14.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,5.601182654402102,19.852941176470587,1610612753,21,12,2026-04-06T23:27:46Z,860000,False,151.0,0.0,1,left,MISS P. Banchero 15' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,15.07,Missed,,,,,,,,,,,,,,,
92,PT05M08.00S,2026-04-06T23:26:17.5Z,1,REGULAR,rebound,defensive,[],1631204,,,1610612765,21,12,2026-04-06T23:26:21Z,870000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Right,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,
93,PT05M05.00S,2026-04-06T23:26:21.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641842,91.67214191852825,54.65686274509803,1610612765,21,12,2026-04-06T23:30:02Z,880000,False,23.0,26.0,1,right,MISS R. Holland II running pullup Shot,[1641842],1610612765.0,DET,running pullup,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,3.48,Missed,,,,,,,,,,,,,,,
94,PT05M02.00S,2026-04-06T23:26:24.7Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,21,12,2026-04-06T23:36:01Z,890000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,
95,PT04M59.00S,2026-04-06T23:26:27.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,8.09789750328515,47.549019607843135,1610612753,23,12,2026-04-06T23:30:21Z,900000,False,12.0,24.0,1,left,P. Banchero running Layup (10 PTS) (J. Suggs 3 AST),"[1631094, 1630591]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.66,Made,,,,,,,10.0,J. Suggs,1630591.0,3.0,,,,,
97,PT04M58.00S,2026-04-06T23:26:46.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,23,12,2026-04-06T23:26:46Z,920000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612765,23,12,2026-04-06T23:29:38Z,930000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,out,[],1641783,,,1610612765,23,12,2026-04-06T23:29:38Z,940000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,23,12,2026-04-06T23:29:38Z,950000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,23,12,2026-04-06T23:29:38Z,960000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,in,[],1628975,,,1610612765,23,12,2026-04-06T23:29:38Z,970000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,in,[],1641710,,,1610612765,23,12,2026-04-06T23:29:38Z,980000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,in,[],1642449,,,1610612765,23,12,2026-04-06T23:29:38Z,990000,False,,,0,,SUB in: T. Smith,[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M58.00S,2026-04-06T23:29:00.1Z,1,REGULAR,substitution,in,[],1629750,,,1610612765,23,12,2026-04-06T23:29:38Z,1000000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M41.00S,2026-04-06T23:29:48.0Z,1,REGULAR,3pt,Jump Shot,[],1629750,90.3580814717477,2.2058823529411766,1610612765,23,15,2026-04-06T23:29:52Z,1010000,False,-239.0,38.0,1,right,J. Green 24' 3PT  (3 PTS) (T. Smith 1 AST),"[1629750, 1642449]",1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,24.2,Made,,,,,,,3.0,T. Smith,1642449.0,1.0,,,,,
108,PT04M20.00S,2026-04-06T23:30:15.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612753,23,15,2026-04-06T23:30:32Z,1030000,False,,,0,,R. Holland II personal FOUL (1 PF) (Black 2 FT),"[1641842, 1641710]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Black,1641710.0
111,PT04M20.00S,2026-04-06T23:30:43.2Z,1,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,23,15,2026-04-06T23:31:01Z,1050000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
112,PT04M20.00S,2026-04-06T23:30:43.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,23,15,2026-04-06T23:31:01Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,
113,PT04M20.00S,2026-04-06T23:30:43.2Z,1,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,23,15,2026-04-06T23:31:01Z,1070000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
114,PT04M18.00S,2026-04-06T23:30:45.2Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612765,23,15,2026-04-06T23:31:01Z,1080000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,
115,PT04M01.00S,2026-04-06T23:31:17.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629750,89.83245729303549,42.40196078431372,1610612765,23,15,2026-04-06T23:33:52Z,1090000,False,-38.0,43.0,1,right,MISS J. Green driving Hook,[1629750],1610612765.0,DET,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,5.75,Missed,,,,,,,,,,,,,,,
116,PT03M58.00S,2026-04-06T23:31:20.0Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,23,15,2026-04-06T23:31:21Z,1100000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,
117,PT03M45.00S,2026-04-06T23:31:32.8Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,23,15,2026-04-06T23:31:38Z,1110000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1641842]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Left,1.0,Holland II,1641842.0,,,,,,,,,,,,,,,,,
118,PT03M45.00S,2026-04-06T23:31:32.8Z,1,REGULAR,steal,,[],1641842,,,1610612765,23,15,2026-04-06T23:31:34Z,1120000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
119,PT03M42.00S,2026-04-06T23:31:35.6Z,1,REGULAR,turnover,bad pass,[],1631204,,,1610612765,23,15,2026-04-06T23:31:42Z,1130000,False,,,0,,M. Sasser bad pass TURNOVER (1 TO),"[1631204, 1631094]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,1.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
120,PT03M42.00S,2026-04-06T23:31:35.6Z,1,REGULAR,steal,,[],1631094,,,1610612753,23,15,2026-04-06T23:31:37Z,1140000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
123,PT03M38.00S,2026-04-06T23:31:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,7.835085413929041,49.754901960784316,1610612753,25,15,2026-04-06T23:35:22Z,1150000,False,1.0,21.0,1,left,A. Black reverse Layup (2 PTS) (P. Banchero 2 AST),"[1641710, 1631094]",1610612753.0,ORL,reverse,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,,,2.0,P. Banchero,1631094.0,2.0,,,,,
125,PT03M20.00S,2026-04-06T23:31:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642449,92.32917214191852,44.85294117647059,1610612765,25,17,2026-04-06T23:32:02Z,1170000,False,-26.0,20.0,1,right,T. Smith Layup (2 PTS) (K. Huerter 1 AST),"[1642449, 1628989]",1610612765.0,DET,,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,,,3.23,Made,,,,,,,2.0,K. Huerter,1628989.0,1.0,,,,,
127,PT03M01.00S,2026-04-06T23:32:21.1Z,1,REGULAR,turnover,out-of-bounds,[],1629048,,,1610612753,25,17,2026-04-06T23:32:28Z,1190000,False,,,0,,G. Bitadze bad pass out-of-bounds TURNOVER (1 TO),[1629048],1610612753.0,ORL,bad pass,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,200833.0,,,,
128,PT02M40.00S,2026-04-06T23:32:43.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,81.94809461235218,93.87254901960785,1610612765,25,17,2026-04-06T23:32:50Z,1200000,False,219.0,117.0,1,right,MISS J. Green 24' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,24.87,Missed,,,,,,,,,,,,,,,
129,PT02M38.00S,2026-04-06T23:32:45.4Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612765,25,17,2026-04-06T23:32:50Z,1210000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,128.0,2.0,1.0,1.0,,,,,,,,,
130,PT02M35.00S,2026-04-06T23:32:48.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641842,89.43823915900131,48.28431372549019,1610612765,25,19,2026-04-06T23:36:36Z,1220000,False,-9.0,47.0,1,right,R. Holland II floating Jump Shot (2 PTS) (J. Green 1 AST),"[1641842, 1629750]",1610612765.0,DET,floating,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,4.76,Made,,,,,,,2.0,J. Green,1629750.0,1.0,,,,,
132,PT02M22.00S,2026-04-06T23:33:01.7Z,1,REGULAR,3pt,Jump Shot,[],1628975,29.911300919842315,71.81372549019608,1610612753,25,19,2026-04-06T23:33:06Z,1240000,False,-109.0,229.0,1,left,MISS J. Carter 25' 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,25.34,Missed,,,,,,,,,,,,,,,
133,PT02M18.00S,2026-04-06T23:33:05.7Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612765,25,19,2026-04-06T23:33:06Z,1250000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,132.0,3.0,2.0,1.0,,,,,,,,,
134,PT02M14.00S,2026-04-06T23:33:09.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641842,89.70105124835742,95.58823529411765,1610612765,25,22,2026-04-06T23:33:18Z,1260000,False,228.0,44.0,1,right,R. Holland II 3PT running (5 PTS) (K. Huerter 2 AST),"[1641842, 1628989]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,23.22,Made,,,,,,,5.0,K. Huerter,1628989.0,2.0,,,,,
136,PT02M10.00S,2026-04-06T23:33:16.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,25,22,2026-04-06T23:33:16Z,1280000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M10.00S,2026-04-06T23:34:29.1Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,25,22,2026-04-06T23:34:47Z,1290000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2026-04-06T23:34:29.1Z,1,REGULAR,substitution,out,[],1628989,,,1610612753,25,22,2026-04-06T23:34:47Z,1300000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M10.00S,2026-04-06T23:34:29.1Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,25,22,2026-04-06T23:34:47Z,1310000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M10.00S,2026-04-06T23:34:29.1Z,1,REGULAR,substitution,in,[],1642450,,,1610612753,25,22,2026-04-06T23:34:47Z,1320000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M56.00S,2026-04-06T23:35:06.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612753,25,22,2026-04-06T23:35:21Z,1330000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Cain 2 FT),"[1641842, 1631288]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Cain,1631288.0
143,PT01M56.00S,2026-04-06T23:35:40.5Z,1,REGULAR,freethrow,1 of 2,[],1631288,,,1610612753,25,22,2026-04-06T23:36:06Z,1350000,False,,,0,,MISS J. Cain Free Throw 1 of 2,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
144,PT01M56.00S,2026-04-06T23:35:40.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,25,22,2026-04-06T23:36:06Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,
145,PT01M56.00S,2026-04-06T23:35:40.5Z,1,REGULAR,freethrow,2 of 2,[],1631288,,,1610612753,25,22,2026-04-06T23:36:06Z,1370000,False,,,0,,MISS J. Cain Free Throw 2 of 2,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
146,PT01M54.00S,2026-04-06T23:35:42.5Z,1,REGULAR,rebound,defensive,[],1642449,,,1610612765,25,22,2026-04-06T23:36:06Z,1380000,False,,,0,,T. Smith REBOUND (Off:0 Def:1),[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,
147,PT01M38.00S,2026-04-06T23:36:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,86.5473061760841,41.17647058823529,1610612765,25,24,2026-04-06T23:36:15Z,1390000,False,-44.0,74.0,1,right,D. Jenkins 8' driving floating Jump Shot (6 PTS) (M. Sasser 1 AST),"[1642450, 1631204]",1610612765.0,DET,driving floating,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Center,,,,8.61,Made,,,,,,,6.0,M. Sasser,1631204.0,1.0,,,,,
149,PT01M27.00S,2026-04-06T23:36:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.09789750328515,43.872549019607845,1610612753,25,24,2026-04-06T23:36:34Z,1410000,False,31.0,24.0,1,left,MISS A. Black driving Layup - blocked,"[1641710, 1629750]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,3.86,Missed,Green,1629750.0,,,,,,,,,,,,,
150,PT01M27.00S,2026-04-06T23:36:23.6Z,1,REGULAR,block,,[],1629750,,,1610612753,25,24,2026-04-06T23:45:42Z,1420000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT01M27.00S,2026-04-06T23:36:23.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,25,24,2026-04-06T23:36:34Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,149.0,,,,,,,,,,,,
153,PT01M19.00S,2026-04-06T23:36:45.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641710,8.623521681997373,4.166666666666666,1610612753,25,24,2026-04-06T23:36:51Z,1450000,False,229.0,29.0,1,left,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,23.1,Missed,,,,,,,,,,,,,,,
154,PT01M16.00S,2026-04-06T23:36:48.2Z,1,REGULAR,rebound,offensive,[],1641710,,,1610612753,25,24,2026-04-06T23:36:48Z,1460000,False,,,0,,A. Black REBOUND (Off:1 Def:0),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,,,153.0,1.0,0.0,1.0,,,,,,,,,
155,PT01M16.00S,2026-04-06T23:36:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,7.046649145860711,47.05882352941176,1610612753,27,24,2026-04-06T23:38:59Z,1470000,False,15.0,14.0,1,left,A. Black driving Layup (4 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,2.01,Made,,,,,,,4.0,,,,,,,,
156,PT01M16.00S,2026-04-06T23:36:55.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642449,,,1610612753,27,24,2026-04-06T23:37:11Z,1480000,False,,,0,,T. Smith shooting personal FOUL (1 PF) (Black 1 FT),"[1642449, 1641710]",1610612765.0,DET,shooting,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Black,1641710.0
158,PT01M16.00S,2026-04-06T23:37:25.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1641710,,,1610612753,28,24,2026-04-06T23:37:25Z,1500000,False,,,0,,A. Black Free Throw 1 of 1 (5 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
159,PT01M09.00S,2026-04-06T23:37:37.8Z,1,REGULAR,foul,personal,[],1628975,,,1610612765,28,24,2026-04-06T23:37:46Z,1510000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1642450]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Jenkins,1642450.0
161,PT00M59.30S,2026-04-06T23:38:06.7Z,1,REGULAR,turnover,bad pass,[],1629750,,,1610612765,28,24,2026-04-06T23:39:54Z,1530000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 1630217]",1610612765.0,DET,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
162,PT00M59.30S,2026-04-06T23:38:06.7Z,1,REGULAR,steal,,[],1630217,,,1610612753,28,24,2026-04-06T23:38:09Z,1540000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT00M58.40S,2026-04-06T23:38:11.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612753,28,24,2026-04-06T23:38:25Z,1550000,False,,,0,,J. Green personal FOUL (1 PF) (Bane 2 FT),"[1629750, 1630217]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Bane,1630217.0
165,PT00M58.40S,2026-04-06T23:38:41.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630217,,,1610612753,29,24,2026-04-06T23:38:41Z,1570000,False,,,0,,D. Bane Free Throw 1 of 2 (1 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
166,PT00M58.40S,2026-04-06T23:38:58.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630217,,,1610612753,30,24,2026-04-06T23:38:58Z,1580000,False,,,0,,D. Bane Free Throw 2 of 2 (2 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
167,PT00M37.00S,2026-04-06T23:39:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,92.19776609724047,45.09803921568628,1610612765,30,26,2026-04-06T23:39:26Z,1590000,False,-25.0,21.0,1,right,J. Green driving Layup (5 PTS),[1629750],1610612765.0,DET,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,3.21,Made,,,,,,,5.0,,,,,,,,
168,PT00M32.60S,2026-04-06T23:39:30.1Z,1,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,30,26,2026-04-06T23:39:36Z,1600000,False,,,0,,A. Black lost ball out-of-bounds TURNOVER (2 TO),[1641710],1610612753.0,ORL,lost ball,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,200833.0,,,,
169,PT00M12.20S,2026-04-06T23:39:55.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631204,70.25295663600527,76.22549019607843,1610612765,30,26,2026-04-06T23:40:00Z,1610000,False,131.0,227.0,1,right,MISS M. Sasser 26' pullup 3PT,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,26.22,Missed,,,,,,,,,,,,,,,
170,PT00M11.50S,2026-04-06T23:39:55.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,30,26,2026-04-06T23:40:00Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,169.0,,,,,,,,,,,,
171,PT00M11.50S,2026-04-06T23:40:01.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612765,30,26,2026-04-06T23:40:13Z,1630000,False,,,0,,G. Bitadze loose ball personal FOUL (1 PF) (Smith 2 FT),"[1629048, 1642449]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Smith,1642449.0
