actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
192,PT10M30.00S,2025-11-11T00:44:25.9Z,2,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612757,26,26,2025-11-11T00:44:41Z,1920000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1628976, 1631101]",1610612753.0,ORL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,202007.0,1.0,0.0,Sharpe,1631101.0,,,,
194,PT10M30.00S,2025-11-11T00:44:51.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631101,,,1610612757,26,27,2025-11-11T00:44:51Z,1940000,False,,,0,,S. Sharpe Free Throw 1 of 1 (5 PTS),[1631101],1610612757.0,POR,,,,,,,,,,Made,5.0,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
195,PT10M14.00S,2025-11-11T00:45:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612753,26,27,2025-11-11T00:45:27Z,1950000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Wagner 2 FT),"[1641871, 1630532]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Reath,D. Reath,,,,,,,,,,1627961.0,2.0,0.0,Wagner,1630532.0,,,,
197,PT10M14.00S,2025-11-11T00:45:47.0Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,27,27,2025-11-11T00:45:47Z,1970000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,,,,,,,Made,3.0,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
198,PT10M14.00S,2025-11-11T00:46:04.7Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,28,27,2025-11-11T00:46:04Z,1980000,False,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,,,,,,,Made,4.0,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
200,PT10M02.00S,2025-11-11T00:46:18.6Z,2,REGULAR,3pt,Jump Shot,[],1630166,68.28186596583443,64.70588235294117,1610612757,28,27,2025-11-11T00:54:59Z,1990000,False,74.0,246.0,1,right,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,,,,Above the Break 3,24+ Center,25.65,Missed,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
201,PT09M59.00S,2025-11-11T00:46:22.3Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,28,27,2025-11-11T00:46:22Z,2000000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Avdija,D. Avdija,,,,200.0,2.0,1.0,1.0,,,,,,,,,,,
202,PT09M52.00S,2025-11-11T00:46:31.0Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612757,28,27,2025-11-11T00:46:51Z,2010000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Avdija 2 FT),"[1628976, 1630166]",1610612753.0,ORL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,1627961.0,2.0,0.0,Avdija,1630166.0,,,,
204,PT09M52.00S,2025-11-11T00:47:02.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,28,28,2025-11-11T00:47:02Z,2030000,False,,,0,,D. Avdija Free Throw 1 of 2 (6 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,6.0,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
205,PT09M52.00S,2025-11-11T00:47:10.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,28,29,2025-11-11T00:47:10Z,2040000,False,,,0,,D. Avdija Free Throw 2 of 2 (7 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,7.0,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
206,PT09M38.00S,2025-11-11T00:47:18.1Z,2,REGULAR,3pt,Jump Shot,[],1628371,8.623521681997373,3.6764705882352944,1610612753,31,29,2025-11-11T00:47:33Z,2050000,False,232.0,29.0,1,left,J. Isaac 3PT  (3 PTS) (D. Bane 1 AST),"[1628371, 1630217]",1610612753.0,ORL,,,,,,,Right Corner 3,24+ Right,23.34,Made,3.0,Isaac,J. Isaac,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
208,PT09M28.00S,2025-11-11T00:47:28.5Z,2,REGULAR,2pt,Jump Shot,[],1631101,90.88370565045992,75.49019607843137,1610612757,31,29,2025-11-11T00:47:36Z,2070000,False,127.0,33.0,1,right,MISS S. Sharpe 13' pullup Shot,[1631101],1610612757.0,POR,pullup,,,,,,Mid-Range,8-16 Right,13.18,Missed,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
209,PT09M28.00S,2025-11-11T00:47:28.5Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,31,29,2025-11-11T00:47:36Z,2080000,False,,,0,,J. Isaac REBOUND (Off:2 Def:1),[1628371],1610612753.0,ORL,,,,,,,Mid-Range,8-16 Right,,,,Isaac,J. Isaac,,,,208.0,3.0,1.0,2.0,,,,,,,,,,,
210,PT09M17.00S,2025-11-11T00:47:39.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.995400788436268,53.18627450980392,1610612753,33,29,2025-11-11T00:47:45Z,2090000,False,-16.0,4.0,1,left,W. Carter Jr. driving DUNK (8 PTS) (D. Bane 2 AST),"[1628976, 1630217]",1610612753.0,ORL,driving,,,,,,Restricted Area,0-8 Center,1.64,Made,8.0,Carter Jr.,W. Carter Jr.,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,,
212,PT09M04.00S,2025-11-11T00:47:53.9Z,2,REGULAR,foul,personal,[],1630532,,,1610612757,33,29,2025-11-11T00:47:59Z,2110000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1630166]",1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,,Wagner,F. Wagner,,,,,,,,,,1627961.0,1.0,0.0,Avdija,1630166.0,,,,
214,PT08M53.00S,2025-11-11T00:48:27.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,82.47371879106439,40.19607843137255,1610612757,33,29,2025-11-11T00:57:36Z,2130000,False,-49.0,112.0,1,right,MISS D. Avdija 12' turnaround Shot,[1630166],1610612757.0,POR,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
215,PT08M51.00S,2025-11-11T00:48:29.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,33,29,2025-11-11T00:48:29Z,2140000,False,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wagner,F. Wagner,,,,214.0,4.0,2.0,2.0,,,,,,,,,,,
216,PT08M40.00S,2025-11-11T00:48:40.0Z,2,REGULAR,3pt,Jump Shot,[],1628371,8.623521681997373,4.166666666666666,1610612753,33,29,2025-11-11T00:48:47Z,2150000,False,229.0,29.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,,,,Right Corner 3,24+ Right,23.1,Missed,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,
217,PT08M38.00S,2025-11-11T00:48:42.0Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,33,29,2025-11-11T00:48:47Z,2160000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,,,,Avdija,D. Avdija,,,,216.0,3.0,2.0,1.0,,,,,,,,,,,
218,PT08M28.00S,2025-11-11T00:48:52.5Z,2,REGULAR,2pt,Jump Shot,[],1631101,78.66294349540078,58.08823529411765,1610612757,33,29,2025-11-11T00:48:59Z,2170000,False,40.0,148.0,1,right,MISS S. Sharpe 15' pullup Shot,[1631101],1610612757.0,POR,pullup,,,,,,Mid-Range,8-16 Center,15.35,Missed,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
219,PT08M26.00S,2025-11-11T00:48:54.5Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,33,29,2025-11-11T00:48:59Z,2180000,False,,,0,,J. Isaac REBOUND (Off:2 Def:2),[1628371],1610612753.0,ORL,,,,,,,Mid-Range,8-16 Center,,,,Isaac,J. Isaac,,,,218.0,4.0,2.0,2.0,,,,,,,,,,,
220,PT08M16.00S,2025-11-11T00:49:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.09789750328515,52.20588235294118,1610612753,33,29,2025-11-11T00:59:16Z,2190000,False,-11.0,24.0,1,left,MISS D. Bane driving finger roll Layup,[1630217],1610612753.0,ORL,driving finger roll,,,,,,Restricted Area,0-8 Center,2.6,Missed,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
221,PT08M12.00S,2025-11-11T00:49:08.7Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612753,33,29,2025-11-11T00:59:16Z,2200000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,Bane,D. Bane,,,,220.0,2.0,1.0,1.0,,,,,,,,,,,
222,PT08M11.00S,2025-11-11T00:49:09.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,32.40801576872536,38.48039215686275,1610612753,33,29,2025-11-11T00:59:55Z,2210000,False,58.0,252.0,1,left,MISS D. Bane 25' pullup 3PT,[1630217],1610612753.0,ORL,pullup,,,,,,Above the Break 3,24+ Center,25.86,Missed,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
223,PT08M10.00S,2025-11-11T00:49:11.1Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,33,29,2025-11-11T00:49:11Z,2220000,False,,,0,,J. Isaac REBOUND (Off:3 Def:2),[1628371],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,Isaac,J. Isaac,,,,222.0,5.0,2.0,3.0,,,,,,,,,,,
224,PT08M10.00S,2025-11-11T00:49:13.8Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612753,33,29,2025-11-11T00:49:32Z,2230000,False,,,0,,D. Reath shooting personal FOUL (3 PF) (Isaac 2 FT),"[1641871, 1628371]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,,,,Reath,D. Reath,,,,,,,,,,1627961.0,3.0,0.0,Isaac,1628371.0,,,,
226,PT08M10.00S,2025-11-11T00:49:42.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,34,29,2025-11-11T00:49:42Z,2250000,False,,,0,,J. Isaac Free Throw 1 of 2 (4 PTS),[1628371],1610612753.0,ORL,,,,,,,,,,Made,4.0,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,
227,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,34,29,2025-11-11T00:50:02Z,2260000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
228,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612753,34,29,2025-11-11T00:50:02Z,2270000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
229,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,out,[],1641871,,,1610612753,34,29,2025-11-11T00:50:02Z,2280000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,
230,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,out,[],1629057,,,1610612753,34,29,2025-11-11T00:50:02Z,2290000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,,,,,,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
231,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,34,29,2025-11-11T00:50:02Z,2300000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,,,,,,,,,Black,A. Black,,,,,,,,,,,,,,,,,,
232,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,in,[],203924,,,1610612753,34,29,2025-11-11T00:50:02Z,2310000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
233,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,in,[],1642270,,,1610612753,34,29,2025-11-11T00:50:02Z,2320000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
234,PT08M10.00S,2025-11-11T00:49:44.0Z,2,REGULAR,substitution,in,[],1631200,,,1610612753,34,29,2025-11-11T00:50:02Z,2330000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
235,PT08M10.00S,2025-11-11T00:50:12.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,35,29,2025-11-11T00:50:12Z,2340000,False,,,0,,J. Isaac Free Throw 2 of 2 (5 PTS),[1628371],1610612753.0,ORL,,,,,,,,,,Made,5.0,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,
238,PT07M54.00S,2025-11-11T00:50:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.19776609724047,52.450980392156865,1610612757,35,31,2025-11-11T01:24:40Z,2370000,False,12.0,21.0,1,right,S. Sharpe driving Layup (7 PTS) (J. Grant 2 AST),"[1631101, 203924]",1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,2.42,Made,7.0,Sharpe,S. Sharpe,J. Grant,203924.0,2.0,,,,,,,,,,,,,,,
241,PT07M35.00S,2025-11-11T00:50:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,8.623521681997373,48.03921568627451,1610612753,35,31,2025-11-11T01:07:14Z,2390000,False,10.0,29.0,1,left,MISS W. Carter Jr. floating Shot,[1628976],1610612753.0,ORL,floating,,,,,,Restricted Area,0-8 Center,3.02,Missed,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
242,PT07M35.00S,2025-11-11T00:50:51.7Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,35,31,2025-11-11T00:50:51Z,2400000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,Carter Jr.,W. Carter Jr.,,,,241.0,2.0,1.0,1.0,,,,,,,,,,,
243,PT07M35.00S,2025-11-11T00:50:52.9Z,2,REGULAR,foul,personal,[],203924,,,1610612753,35,31,2025-11-11T00:51:10Z,2410000,False,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1628976]",1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Grant,J. Grant,,,,,,,,,,202007.0,1.0,0.0,Carter Jr.,1628976.0,,,,
245,PT07M35.00S,2025-11-11T00:51:06.8Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,35,31,2025-11-11T00:51:11Z,2430000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,,,,,,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,
246,PT07M35.00S,2025-11-11T00:51:06.8Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,35,31,2025-11-11T00:51:11Z,2440000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
247,PT07M35.00S,2025-11-11T00:51:06.8Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,35,31,2025-11-11T00:51:11Z,2450000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
248,PT07M35.00S,2025-11-11T00:51:06.8Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,35,31,2025-11-11T00:51:11Z,2460000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,,,,,,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
249,PT07M29.00S,2025-11-11T00:51:19.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641710,13.485545335085414,35.049019607843135,1610612753,35,31,2025-11-11T01:09:06Z,2470000,False,75.0,74.0,1,left,MISS A. Black 10' driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,10.54,Missed,,Black,A. Black,,,,,,,,,,,,,,,,,,
250,PT07M25.00S,2025-11-11T00:51:23.9Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,35,31,2025-11-11T00:51:29Z,2480000,False,,,0,,D. Clingan REBOUND (Off:0 Def:4),[1642270],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Clingan,D. Clingan,,,,249.0,4.0,4.0,0.0,,,,,,,,,,,
251,PT07M18.00S,2025-11-11T00:51:31.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,91.27792378449409,53.18627450980392,1610612757,35,31,2025-11-11T00:51:37Z,2490000,False,16.0,29.0,1,right,MISS D. Clingan alley-oop DUNK,[1642270],1610612757.0,POR,alley-oop,,,,,,Restricted Area,0-8 Center,3.35,Missed,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
252,PT07M14.00S,2025-11-11T00:51:34.0Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,35,31,2025-11-11T00:51:34Z,2500000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,Bitadze,G. Bitadze,,,,251.0,3.0,3.0,0.0,,,,,,,,,,,
253,PT07M06.00S,2025-11-11T00:51:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.565703022339028,45.83333333333333,1610612753,37,31,2025-11-11T01:10:16Z,2510000,False,21.0,66.0,1,left,P. Banchero 6' turnaround Jump Shot (7 PTS),[1631094],1610612753.0,ORL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,7.0,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
254,PT06M58.00S,2025-11-11T00:51:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.80354796320631,48.529411764705884,1610612757,37,33,2025-11-11T01:10:47Z,2520000,False,-7.0,25.0,1,right,S. Sharpe driving finger roll Layup (9 PTS),[1631101],1610612757.0,POR,driving finger roll,,,,,,Restricted Area,0-8 Center,2.56,Made,9.0,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
255,PT06M37.00S,2025-11-11T00:52:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.178055190538765,50.49019607843137,1610612753,39,33,2025-11-11T01:11:17Z,2530000,False,-2.0,15.0,1,left,F. Wagner cutting finger roll Layup (6 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.52,Made,6.0,Wagner,F. Wagner,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,,
257,PT06M27.00S,2025-11-11T00:52:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.72339027595268,52.94117647058824,1610612757,39,33,2025-11-11T00:52:33Z,2550000,False,15.0,16.0,1,right,MISS J. Grant driving Layup - blocked,"[203924, 1629048]",1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,2.17,Missed,,Grant,J. Grant,,,,,,,,Bitadze,1629048.0,,,,,,,,,
258,PT06M27.00S,2025-11-11T00:52:21.4Z,2,REGULAR,block,,[],1629048,,,1610612757,39,33,2025-11-11T00:52:25Z,2560000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
259,PT06M27.00S,2025-11-11T00:52:21.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,39,33,2025-11-11T00:52:33Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,257.0,,,,,,,,,,,,,,
261,PT06M27.00S,2025-11-11T00:52:33.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,39,33,2025-11-11T00:52:33Z,2590000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M27.00S,2025-11-11T00:54:51.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612753,39,33,2025-11-11T00:55:15Z,2600000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
263,PT06M27.00S,2025-11-11T00:54:51.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612753,39,33,2025-11-11T00:55:15Z,2610000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
264,PT06M27.00S,2025-11-11T00:54:51.8Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,39,33,2025-11-11T00:55:15Z,2620000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,,,,,,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,
265,PT06M27.00S,2025-11-11T00:54:51.8Z,2,REGULAR,substitution,in,[],201950,,,1610612753,39,33,2025-11-11T00:55:15Z,2630000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
266,PT06M10.00S,2025-11-11T00:55:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.30946123521682,49.01960784313725,1610612753,41,33,2025-11-11T01:13:31Z,2640000,False,5.0,16.0,1,left,G. Bitadze cutting Layup (2 PTS) (P. Banchero 3 AST),"[1629048, 1631094]",1610612753.0,ORL,cutting,,,,,,Restricted Area,0-8 Center,1.69,Made,2.0,Bitadze,G. Bitadze,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,,,
268,PT06M10.00S,2025-11-11T00:55:42.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642270,,,1610612753,41,33,2025-11-11T00:56:21Z,2660000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Bitadze 1 FT),"[1642270, 1629048]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,,,,,,,,1627961.0,1.0,0.0,Bitadze,1629048.0,,,,
270,PT06M10.00S,2025-11-11T00:56:15.1Z,2,REGULAR,freethrow,1 of 1,[],1629048,,,1610612753,42,33,2025-11-11T00:56:15Z,2680000,False,,,0,,G. Bitadze Free Throw 1 of 1 (3 PTS),[1629048],1610612753.0,ORL,,,,,,,,,,Made,3.0,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
271,PT05M54.00S,2025-11-11T00:56:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,79.71419185282524,56.61764705882353,1610612757,42,35,2025-11-11T00:56:36Z,2690000,False,33.0,138.0,1,right,J. Holiday 14' pullup Jump Shot (4 PTS) (J. Grant 3 AST),"[201950, 203924]",1610612757.0,POR,pullup,,,,,,In The Paint (Non-RA),8-16 Center,14.21,Made,4.0,Holiday,J. Holiday,J. Grant,203924.0,3.0,,,,,,,,,,,,,,,
273,PT05M45.00S,2025-11-11T00:56:43.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612753,42,35,2025-11-11T00:56:50Z,2710000,False,,,0,,S. Sharpe personal FOUL (2 PF) (Bitadze 2 FT),"[1631101, 1629048]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Sharpe,S. Sharpe,,,,,,,,,,202007.0,2.0,0.0,Bitadze,1629048.0,,,,
275,PT05M45.00S,2025-11-11T00:57:10.0Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,43,35,2025-11-11T00:57:10Z,2730000,False,,,0,,G. Bitadze Free Throw 1 of 2 (4 PTS),[1629048],1610612753.0,ORL,,,,,,,,,,Made,4.0,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
276,PT05M45.00S,2025-11-11T00:57:24.9Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,44,35,2025-11-11T00:57:24Z,2740000,False,,,0,,G. Bitadze Free Throw 2 of 2 (5 PTS),[1629048],1610612753.0,ORL,,,,,,,,,,Made,5.0,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
277,PT05M32.00S,2025-11-11T00:57:38.2Z,2,REGULAR,2pt,Jump Shot,[],1631101,71.82982917214193,46.568627450980394,1610612757,44,37,2025-11-11T00:57:45Z,2750000,False,-17.0,212.0,1,right,S. Sharpe 21' step back Jump Shot (11 PTS),[1631101],1610612757.0,POR,step back,,,,,,Mid-Range,16-24 Center,21.3,Made,11.0,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
278,PT05M17.00S,2025-11-11T00:57:53.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,21.369908015768726,58.333333333333336,1610612753,44,37,2025-11-11T00:57:59Z,2760000,False,-42.0,148.0,1,left,MISS P. Banchero 15' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,,,,Mid-Range,8-16 Center,15.41,Missed,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
279,PT05M16.00S,2025-11-11T00:57:54.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,44,37,2025-11-11T01:01:20Z,2770000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,Mid-Range,8-16 Center,,,,,,,,,278.0,,,,,,,,,,,,,,
281,PT05M16.00S,2025-11-11T00:58:02.0Z,2,REGULAR,substitution,out,[],1630532,,,1610612757,44,37,2025-11-11T01:01:20Z,2790000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,,,,,,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
