actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-28T00:11:21.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-28T00:11:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2025-12-28T00:11:28.5Z,1,REGULAR,jumpball,recovered,[],1642461,,,1610612743,0,0,2025-12-28T00:11:28Z,40000,False,,,0,,Jump Ball N. Jokić vs. W. Carter Jr.: Tip to S. Jones,"[1642461, 203999, 1628976]",1610612743.0,DEN,startperiod,S. Jones,1642461.0,Jones,S. Jones,Jokić,203999.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-12-28T00:11:42.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.802233902759525,59.068627450980394,1610612743,0,3,2025-12-28T00:11:53Z,70000,False,-45.0,256.0,1,left,J. Murray 25' 3PT pullup (3 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.98,Made,3.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
11,PT11M09.00S,2025-12-28T00:12:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,86.15308804204993,63.48039215686274,1610612753,0,3,2025-12-28T00:12:58Z,110000,False,67.0,78.0,1,right,MISS T. Jones 10' driving floating Shot,[1626145],1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,10.29,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2025-12-28T00:12:32.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,3,2025-12-28T00:12:58Z,120000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M57.00S,2025-12-28T00:12:44.3Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612743,0,3,2025-12-28T00:13:03Z,130000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Jokić 2 FT),"[1631094, 203999]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,1.0,0.0,Jokić,203999.0,,,,,
15,PT10M57.00S,2025-12-28T00:13:11.3Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,0,4,2025-12-28T00:13:11Z,150000,False,,,0,,N. Jokić Free Throw 1 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT10M57.00S,2025-12-28T00:13:26.0Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,0,5,2025-12-28T00:13:26Z,160000,False,,,0,,N. Jokić Free Throw 2 of 2 (2 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M39.00S,2025-12-28T00:13:45.9Z,1,REGULAR,3pt,Jump Shot,[],1641710,67.09921156373193,64.4607843137255,1610612753,0,5,2025-12-28T00:13:54Z,170000,False,72.0,257.0,1,right,MISS A. Black 26' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
18,PT10M37.00S,2025-12-28T00:13:47.9Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,0,5,2025-12-28T00:13:54Z,180000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
