actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT05M57.00S,2026-03-06T00:24:23.6Z,1,REGULAR,substitution,in,[],1628975,,,1610612753,11,18,2026-03-06T00:24:45Z,870000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M57.00S,2026-03-06T00:24:23.6Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,11,18,2026-03-06T00:24:45Z,880000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M57.00S,2026-03-06T00:24:23.6Z,1,REGULAR,substitution,in,[],202691,,,1610612753,11,18,2026-03-06T00:24:45Z,900000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M46.00S,2026-03-06T00:24:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,7.835085413929041,48.28431372549019,1610612753,11,18,2026-03-06T00:28:15Z,910000,False,9.0,21.0,1,left,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,2.28,Missed,,,,,,,,,,,,,,,,
94,PT05M44.00S,2026-03-06T00:25:01.7Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,11,18,2026-03-06T00:28:15Z,920000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,
95,PT05M43.00S,2026-03-06T00:25:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,7.440867279894875,48.03921568627451,1610612753,13,18,2026-03-06T00:25:22Z,930000,False,10.0,17.0,1,left,P. Banchero putback Layup (5 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,2.0,Made,5.0,,,,,,,,,,,,,,,
96,PT05M24.00S,2026-03-06T00:25:22.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,93.64323258869908,2.2058823529411766,1610612742,13,18,2026-03-06T00:25:27Z,940000,False,-239.0,7.0,1,right,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,23.91,Missed,,,,,,,,,,,,,,,,
97,PT05M24.00S,2026-03-06T00:25:22.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,13,18,2026-03-06T00:25:27Z,950000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,96.0,2.0,1.0,1.0,,,,,,,,
98,PT05M12.00S,2026-03-06T00:25:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,8.278580814717477,47.48774509803921,1610612753,15,18,2026-03-06T00:25:44Z,960000,False,13.0,25.0,1,left,W. Carter Jr. driving Layup (6 PTS),[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,2.83,Made,6.0,,,,,,,,,,,,,,,
99,PT05M12.00S,2026-03-06T00:25:40.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,18,2026-03-06T00:25:40Z,970000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M12.00S,2026-03-06T00:26:27.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612742,15,18,2026-03-06T00:28:34Z,980000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M12.00S,2026-03-06T00:26:27.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,15,18,2026-03-06T00:28:34Z,990000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M12.00S,2026-03-06T00:26:27.1Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,15,18,2026-03-06T00:28:34Z,1000000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M12.00S,2026-03-06T00:26:27.1Z,1,REGULAR,substitution,in,[],1629021,,,1610612742,15,18,2026-03-06T00:28:34Z,1010000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M12.00S,2026-03-06T00:26:27.1Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,15,18,2026-03-06T00:28:34Z,1020000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M12.00S,2026-03-06T00:26:27.1Z,1,REGULAR,substitution,in,[],1642948,,,1610612742,15,18,2026-03-06T00:28:34Z,1030000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M54.00S,2026-03-06T00:28:59.6Z,1,REGULAR,3pt,Jump Shot,[],202691,75.3777923784494,9.068627450980392,1610612742,15,18,2026-03-06T00:29:05Z,1040000,False,-205.0,179.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,27.19,Missed,,,,,,,,,,,,,,,,
107,PT04M51.00S,2026-03-06T00:29:02.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,15,18,2026-03-06T00:29:05Z,1050000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,106.0,3.0,2.0,1.0,,,,,,,,
108,PT04M28.00S,2026-03-06T00:29:25.3Z,1,REGULAR,3pt,Jump Shot,[],1628975,30.831143232588698,73.2843137254902,1610612753,15,18,2026-03-06T00:29:29Z,1060000,False,-116.0,237.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,26.43,Missed,,,,,,,,,,,,,,,,
109,PT04M25.00S,2026-03-06T00:29:27.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,15,18,2026-03-06T00:29:27Z,1070000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT04M20.00S,2026-03-06T00:29:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203939,95.3515111695138,52.94117647058824,1610612742,15,20,2026-03-06T00:29:38Z,1080000,False,15.0,-9.0,1,right,D. Powell running Layup (2 PTS) (R. Nembhard 1 AST),"[203939, 1642948]",1610612742.0,DAL,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,1.71,Made,2.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,,,
112,PT04M08.00S,2026-03-06T00:29:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.360709592641262,44.36274509803921,1610612753,15,20,2026-03-06T00:29:51Z,1100000,False,28.0,26.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,3.84,Missed,,,,,,,,,,,,,,,,
114,PT04M05.00S,2026-03-06T00:29:48.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,15,20,2026-03-06T00:29:51Z,1120000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,
115,PT04M02.00S,2026-03-06T00:29:51.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,76.95466491458606,8.823529411764707,1610612742,15,23,2026-03-06T00:29:57Z,1130000,False,-206.0,164.0,1,right,K. Thompson 26' 3PT running (3 PTS) (N. Marshall 1 AST),"[202691, 1630230]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,26.33,Made,3.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,
117,PT03M44.00S,2026-03-06T00:30:11.4Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612753,15,23,2026-03-06T00:30:17Z,1150000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Wagner 2 FT),"[203939, 1629021]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,Wagner,1629021.0,,
119,PT03M44.00S,2026-03-06T00:30:44.8Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,16,23,2026-03-06T00:30:44Z,1170000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
120,PT03M44.00S,2026-03-06T00:31:04.8Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,17,23,2026-03-06T00:31:04Z,1180000,False,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
121,PT03M29.00S,2026-03-06T00:31:23.9Z,1,REGULAR,3pt,Jump Shot,[],1630230,75.24638633377135,83.57843137254902,1610612742,17,23,2026-03-06T00:31:29Z,1190000,False,168.0,180.0,1,right,MISS N. Marshall 24' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,24.63,Missed,,,,,,,,,,,,,,,,
122,PT03M26.00S,2026-03-06T00:31:26.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,17,23,2026-03-06T00:31:29Z,1200000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,
123,PT03M16.00S,2026-03-06T00:31:37.1Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,17,23,2026-03-06T00:31:49Z,1210000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 202691]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,Thompson,202691.0,,,,,,
124,PT03M16.00S,2026-03-06T00:31:37.1Z,1,REGULAR,steal,,[],202691,,,1610612742,17,23,2026-03-06T00:33:16Z,1220000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
125,PT03M10.00S,2026-03-06T00:31:43.3Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612742,17,23,2026-03-06T00:31:55Z,1230000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1641783]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,da Silva,1641783.0,,,,,,
126,PT03M10.00S,2026-03-06T00:31:43.3Z,1,REGULAR,steal,,[],1641783,,,1610612753,17,23,2026-03-06T00:33:32Z,1240000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT03M04.00S,2026-03-06T00:31:49.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,8.09789750328515,3.6764705882352944,1610612753,17,23,2026-03-06T00:33:12Z,1250000,False,232.0,24.0,1,left,MISS J. Carter running 3PT,[1628975],1610612753.0,ORL,running,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,23.28,Missed,,,,,,,,,,,,,,,,
128,PT02M59.00S,2026-03-06T00:31:53.4Z,1,REGULAR,rebound,defensive,[],1642948,,,1610612742,17,23,2026-03-06T00:31:53Z,1260000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
129,PT02M57.00S,2026-03-06T00:31:55.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,96.40275952693824,51.470588235294116,1610612742,17,25,2026-03-06T00:34:14Z,1270000,False,7.0,-19.0,1,right,N. Marshall running finger roll Layup (2 PTS) (R. Nembhard 2 AST),"[1630230, 1642948]",1610612742.0,DAL,running finger roll,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,2.01,Made,2.0,R. Nembhard,1642948.0,2.0,,,,,,,,,,,,
132,PT02M49.00S,2026-03-06T00:32:15.5Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,17,25,2026-03-06T00:35:11Z,1300000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 1630230]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,Marshall,1630230.0,,,,,,
133,PT02M49.00S,2026-03-06T00:32:15.5Z,1,REGULAR,steal,,[],1630230,,,1610612742,17,25,2026-03-06T01:02:01Z,1310000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M43.00S,2026-03-06T00:32:18.5Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612742,17,25,2026-03-06T00:32:32Z,1320000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Martin 2 FT),"[1641710, 1628997]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,2.0,0.0,Martin,1628997.0,,
136,PT02M43.00S,2026-03-06T00:32:47.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628997,,,1610612742,17,26,2026-03-06T00:32:47Z,1340000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
137,PT02M43.00S,2026-03-06T00:32:49.9Z,1,REGULAR,substitution,out,[],1641710,,,1610612742,17,26,2026-03-06T00:33:03Z,1350000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M43.00S,2026-03-06T00:32:49.9Z,1,REGULAR,substitution,out,[],1631094,,,1610612742,17,26,2026-03-06T00:33:03Z,1360000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M43.00S,2026-03-06T00:32:49.9Z,1,REGULAR,substitution,out,[],203939,,,1610612742,17,26,2026-03-06T00:33:03Z,1370000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M43.00S,2026-03-06T00:32:49.9Z,1,REGULAR,substitution,in,[],1630217,,,1610612742,17,26,2026-03-06T00:33:03Z,1380000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M43.00S,2026-03-06T00:32:49.9Z,1,REGULAR,substitution,in,[],1642869,,,1610612742,17,26,2026-03-06T00:33:03Z,1390000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M43.00S,2026-03-06T00:32:49.9Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,17,26,2026-03-06T00:33:03Z,1400000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M43.00S,2026-03-06T00:32:47.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628997,,,1610612742,17,26,2026-03-06T00:33:20Z,1410000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
144,PT02M40.00S,2026-03-06T00:32:50.6Z,1,REGULAR,rebound,defensive,[],1642869,,,1610612753,17,26,2026-03-06T00:33:20Z,1420000,False,,,0,,N. Penda REBOUND (Off:0 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,
145,PT02M33.00S,2026-03-06T00:33:23.8Z,1,REGULAR,3pt,Jump Shot,[],1628975,11.383048620236531,3.431372549019608,1610612753,20,26,2026-03-06T00:33:38Z,1430000,False,233.0,55.0,1,left,J. Carter 3PT  (3 PTS) (M. Wagner 1 AST),"[1628975, 1629021]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,23.91,Made,3.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,
147,PT02M07.00S,2026-03-06T00:33:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,89.43823915900131,3.1862745098039214,1610612742,20,26,2026-03-06T00:33:54Z,1450000,False,-234.0,47.0,1,right,MISS C. Martin 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,23.87,Missed,,,,,,,,,,,,,,,,
148,PT02M04.00S,2026-03-06T00:33:52.1Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,20,26,2026-03-06T00:33:52Z,1460000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,
149,PT01M57.00S,2026-03-06T00:33:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.046649145860711,53.92156862745098,1610612753,22,26,2026-03-06T00:34:04Z,1470000,False,-20.0,14.0,1,left,M. Wagner driving Layup (4 PTS) (J. Carter 1 AST),"[1629021, 1628975]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,2.39,Made,4.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,
151,PT01M35.00S,2026-03-06T00:34:21.1Z,1,REGULAR,3pt,Jump Shot,[],202691,62.63140604467805,47.549019607843135,1610612742,22,26,2026-03-06T00:34:27Z,1490000,False,-12.0,299.0,1,right,MISS K. Thompson 29' step back 3PT,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,29.91,Missed,,,,,,,,,,,,,,,,
152,PT01M32.00S,2026-03-06T00:34:24.1Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,26,2026-03-06T00:34:27Z,1500000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,
153,PT01M22.00S,2026-03-06T00:34:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,7.178055190538765,52.94117647058824,1610612753,22,26,2026-03-06T00:34:39Z,1510000,False,-15.0,15.0,1,left,MISS M. Wagner driving floating Shot,[1629021],1610612753.0,ORL,driving floating,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,2.1,Missed,,,,,,,,,,,,,,,,
154,PT01M20.00S,2026-03-06T00:34:36.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,22,26,2026-03-06T00:34:39Z,1520000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,
155,PT01M10.00S,2026-03-06T00:34:45.3Z,1,REGULAR,3pt,Jump Shot,[],202691,76.16622864651774,88.97058823529412,1610612742,22,29,2026-03-06T00:34:49Z,1530000,False,195.0,172.0,1,right,K. Thompson 25' 3PT  (6 PTS) (R. Nembhard 3 AST),"[202691, 1642948]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,25.96,Made,6.0,R. Nembhard,1642948.0,3.0,,,,,,,,,,,,
157,PT00M54.50S,2026-03-06T00:35:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.863994743758213,49.754901960784316,1610612753,24,29,2026-03-06T00:35:08Z,1550000,False,1.0,3.0,1,left,M. Wagner driving Layup (6 PTS) (J. Carter 2 AST),"[1629021, 1628975]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,0.29,Made,6.0,J. Carter,1628975.0,2.0,,,,,,,,,,,,
159,PT00M48.80S,2026-03-06T00:35:11.5Z,1,REGULAR,2pt,Jump Shot,[],1642948,75.1149802890933,76.9607843137255,1610612742,24,31,2026-03-06T00:37:53Z,1570000,False,135.0,181.0,1,right,R. Nembhard 22' pullup Jump Shot (2 PTS) (P. Washington 1 AST),"[1642948, 1629023]",1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Right Center,,,22.6,Made,2.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,
161,PT00M29.60S,2026-03-06T00:35:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642869,8.229303547963205,58.333333333333336,1610612753,24,31,2026-03-06T00:38:22Z,1590000,False,-42.0,25.0,1,left,MISS N. Penda driving reverse Layup,[1642869],1610612753.0,ORL,driving reverse,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,4.86,Missed,,,,,,,,,,,,,,,,
162,PT00M27.20S,2026-03-06T00:35:36.4Z,1,REGULAR,rebound,offensive,[],1642869,,,1610612753,24,31,2026-03-06T00:35:36Z,1600000,False,,,0,,N. Penda REBOUND (Off:1 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,
164,PT00M19.90S,2026-03-06T00:36:02.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629021,7.046649145860711,50.0,1610612753,24,31,2026-03-06T00:39:30Z,1620000,False,0.0,14.0,1,left,MISS M. Wagner turnaround Hook,[1629021],1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,1.37,Missed,,,,,,,,,,,,,,,,
165,PT00M17.20S,2026-03-06T00:36:05.5Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,24,31,2026-03-06T00:39:30Z,1630000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,
166,PT00M17.20S,2026-03-06T00:36:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,10.200394218134035,51.9607843137255,1610612753,26,31,2026-03-06T00:36:17Z,1640000,False,-10.0,43.0,1,left,T. da Silva putback Layup (2 PTS),[1641783],1610612753.0,ORL,putback,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Made,2.0,,,,,,,,,,,,,,,
167,PT00M02.30S,2026-03-06T00:36:25.3Z,1,REGULAR,2pt,Jump Shot,[],1642948,78.79434954007884,42.8921568627451,1610612742,26,33,2026-03-06T00:40:00Z,1650000,False,-36.0,147.0,1,right,R. Nembhard 15' step back Jump Shot (4 PTS),[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,Mid-Range,8-16 Center,,,15.1,Made,4.0,,,,,,,,,,,,,,,
168,PT00M00.00S,2026-03-06T00:36:33.0Z,1,REGULAR,period,end,[],0,,,1610612753,26,33,2026-03-06T00:36:33Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-06T00:37:15.5Z,2,REGULAR,substitution,out,['startperiod'],1642948,,,1610612753,26,33,2026-03-06T00:39:07Z,1670000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-06T00:37:15.5Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612753,26,33,2026-03-06T00:39:07Z,1680000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-06T00:37:15.5Z,2,REGULAR,substitution,out,['startperiod'],1629023,,,1610612753,26,33,2026-03-06T00:39:07Z,1690000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-06T00:37:15.5Z,2,REGULAR,substitution,in,['startperiod'],1631108,,,1610612753,26,33,2026-03-06T00:39:07Z,1700000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-06T00:37:15.5Z,2,REGULAR,substitution,in,['startperiod'],1642843,,,1610612753,26,33,2026-03-06T00:39:07Z,1710000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
