actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT06M03.00S,2025-12-09T23:27:18.1Z,1,REGULAR,foul,personal,[],1628976,,,1610612748,9,20,2025-12-09T23:27:25Z,850000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1628389]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Adebayo,1628389.0
87,PT06M03.00S,2025-12-09T23:27:24.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612748,9,20,2025-12-09T23:27:28Z,870000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M03.00S,2025-12-09T23:27:24.7Z,1,REGULAR,substitution,in,[],1641783,,,1610612748,9,20,2025-12-09T23:27:28Z,880000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M54.00S,2025-12-09T23:27:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.21090670170827,39.46078431372549,1610612748,9,22,2025-12-09T23:27:51Z,890000,False,-53.0,115.0,1,right,B. Adebayo 12' turnaround Jump Shot (2 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,,,,,2.0,,,,,,,,,,,,,
251,PT05M40.00S,2025-12-09T23:27:54.4Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612753,9,22,2025-12-09T23:58:42Z,895000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1628389]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,,,,
252,PT05M40.00S,2025-12-09T23:27:54.4Z,1,REGULAR,steal,,[],1628389,,,1610612748,9,22,2025-12-09T23:58:42Z,897500,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT05M35.00S,2025-12-09T23:28:08.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,92.46057818659659,4.901960784313726,1610612748,9,22,2025-12-09T23:58:54Z,920000,False,-225.0,18.0,1,right,MISS T. Herro running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
93,PT05M33.00S,2025-12-09T23:28:10.3Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,9,22,2025-12-09T23:30:42Z,930000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT05M24.00S,2025-12-09T23:28:16.8Z,1,REGULAR,turnover,lost ball,[],1641710,,,1610612753,9,22,2025-12-09T23:28:22Z,940000,False,,,0,,A. Black lost ball TURNOVER (1 TO),"[1641710, 1630558]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Mitchell,1630558.0,,,,,,,,,,
95,PT05M24.00S,2025-12-09T23:28:16.8Z,1,REGULAR,steal,,[],1630558,,,1610612748,9,22,2025-12-09T23:28:18Z,950000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M19.00S,2025-12-09T23:28:22.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631170,94.95729303547962,48.28431372549019,1610612748,9,24,2025-12-09T23:31:27Z,960000,False,-9.0,-5.0,1,right,J. Jaquez Jr. running DUNK (2 PTS) (D. Mitchell 4 AST),"[1631170, 1630558]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,2.0,,,,D. Mitchell,1630558.0,4.0,,,,,,,
98,PT04M55.00S,2025-12-09T23:28:47.1Z,1,REGULAR,3pt,Jump Shot,[],1641783,7.5722733245729295,97.54901960784314,1610612753,12,24,2025-12-09T23:28:51Z,980000,False,-238.0,19.0,1,left,T. da Silva 3PT  (3 PTS) (A. Black 1 AST),"[1641783, 1641710]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,23.84,Made,,,,,3.0,,,,A. Black,1641710.0,1.0,,,,,,,
100,PT04M38.00S,2025-12-09T23:29:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.85479632063075,57.59803921568627,1610612748,12,26,2025-12-09T23:29:08Z,1000000,False,38.0,15.0,1,right,T. Herro driving Layup (9 PTS) (J. Jaquez Jr. 1 AST),"[1629639, 1631170]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,9.0,,,,J. Jaquez Jr.,1631170.0,1.0,,,,,,,
102,PT04M29.00S,2025-12-09T23:29:14.5Z,1,REGULAR,turnover,out-of-bounds,[],1641783,,,1610612753,12,26,2025-12-09T23:29:21Z,1020000,False,,,0,,T. da Silva bad pass out-of-bounds TURNOVER (1 TO),[1641783],1610612753.0,ORL,bad pass,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,1628480.0,,,,
103,PT04M29.00S,2025-12-09T23:29:17.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,12,26,2025-12-09T23:29:25Z,1030000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M29.00S,2025-12-09T23:29:17.3Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,12,26,2025-12-09T23:29:25Z,1040000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M29.00S,2025-12-09T23:29:17.3Z,1,REGULAR,substitution,in,[],1641796,,,1610612748,12,26,2025-12-09T23:29:25Z,1050000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M29.00S,2025-12-09T23:29:17.3Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,12,26,2025-12-09T23:29:25Z,1060000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M16.00S,2025-12-09T23:29:52.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203952,76.03482260183968,79.65686274509804,1610612748,12,26,2025-12-09T23:29:58Z,1070000,False,148.0,173.0,1,right,MISS A. Wiggins 22' pullup Shot,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,22.77,Missed,,,,,,,,,,,,,,,,,,
108,PT04M13.00S,2025-12-09T23:29:55.8Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,12,26,2025-12-09T23:29:58Z,1080000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right Center,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,,
109,PT04M08.00S,2025-12-09T23:30:00.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641783,8.886333771353483,55.392156862745104,1610612753,12,26,2025-12-09T23:32:47Z,1090000,False,-27.0,31.0,1,left,MISS T. da Silva running finger roll Layup,[1641783],1610612753.0,ORL,running finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
110,PT04M08.00S,2025-12-09T23:30:00.9Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,12,26,2025-12-09T23:30:08Z,1100000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT04M08.00S,2025-12-09T23:30:08.2Z,1,REGULAR,substitution,out,[],1628371,,,1610612748,12,26,2025-12-09T23:30:21Z,1120000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M08.00S,2025-12-09T23:30:08.2Z,1,REGULAR,substitution,out,[],1628976,,,1610612748,12,26,2025-12-09T23:30:21Z,1130000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M08.00S,2025-12-09T23:30:08.2Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,12,26,2025-12-09T23:30:21Z,1140000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M08.00S,2025-12-09T23:30:08.2Z,1,REGULAR,substitution,in,[],1629048,,,1610612748,12,26,2025-12-09T23:30:21Z,1150000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M08.00S,2025-12-09T23:30:08.2Z,1,REGULAR,substitution,in,[],1631094,,,1610612748,12,26,2025-12-09T23:30:21Z,1160000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M08.00S,2025-12-09T23:30:08.2Z,1,REGULAR,substitution,in,[],1626181,,,1610612748,12,26,2025-12-09T23:30:21Z,1170000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M58.00S,2025-12-09T23:30:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.93495400788436,53.67647058823529,1610612748,12,26,2025-12-09T23:30:43Z,1180000,False,18.0,23.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
119,PT03M56.00S,2025-12-09T23:30:33.5Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,12,26,2025-12-09T23:30:43Z,1190000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT03M37.00S,2025-12-09T23:30:52.9Z,1,REGULAR,3pt,Jump Shot,[],1626145,28.203022339027594,79.41176470588235,1610612753,12,26,2025-12-09T23:30:57Z,1200000,False,-147.0,213.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
122,PT03M35.00S,2025-12-09T23:30:54.9Z,1,REGULAR,rebound,offensive,[],1626145,,,1610612753,12,26,2025-12-09T23:30:57Z,1210000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT03M25.00S,2025-12-09T23:31:06.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629048,8.886333771353483,49.01960784313725,1610612753,14,26,2025-12-09T23:31:13Z,1220000,False,5.0,31.0,1,left,G. Bitadze turnaround Hook (2 PTS) (T. Jones 1 AST),"[1629048, 1626145]",1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,2.0,,,,T. Jones,1626145.0,1.0,,,,,,,
125,PT03M25.00S,2025-12-09T23:31:11.3Z,1,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612753,14,26,2025-12-09T23:31:18Z,1240000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Bitadze 1 FT),"[1642276, 1629048]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Bitadze,1629048.0
127,PT03M25.00S,2025-12-09T23:31:20.3Z,1,REGULAR,substitution,out,[],203952,,,1610612753,14,26,2025-12-09T23:31:27Z,1260000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M25.00S,2025-12-09T23:31:20.3Z,1,REGULAR,substitution,in,[],1631323,,,1610612753,14,26,2025-12-09T23:31:27Z,1270000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M25.00S,2025-12-09T23:31:46.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629048,,,1610612753,15,26,2025-12-09T23:31:46Z,1280000,False,,,0,,G. Bitadze Free Throw 1 of 1 (3 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
130,PT03M12.00S,2025-12-09T23:32:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.01511169513797,49.754901960784316,1610612748,15,28,2025-12-09T23:32:05Z,1290000,False,-1.0,32.0,1,right,N. Powell driving Layup (8 PTS) (J. Jaquez Jr. 2 AST),"[1626181, 1631170]",1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,8.0,,,,J. Jaquez Jr.,1631170.0,2.0,,,,,,,
132,PT02M54.00S,2025-12-09T23:32:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.492115637319317,48.529411764705884,1610612753,15,28,2025-12-09T23:32:22Z,1310000,False,7.0,27.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
133,PT02M52.00S,2025-12-09T23:32:20.8Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,15,28,2025-12-09T23:32:22Z,1320000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
134,PT02M48.00S,2025-12-09T23:32:24.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,88.25558475689881,96.07843137254902,1610612748,15,28,2025-12-09T23:36:11Z,1330000,False,230.0,58.0,1,right,MISS S. Fontecchio running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
135,PT02M47.00S,2025-12-09T23:32:29.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,15,28,2025-12-09T23:32:29Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,134.0,,,,,,,,,,,,,,,,,
137,PT02M47.00S,2025-12-09T23:32:41.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,15,28,2025-12-09T23:32:41Z,1360000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M47.00S,2025-12-09T23:35:12.3Z,1,REGULAR,substitution,out,[],1641710,,,1610612748,15,28,2025-12-09T23:35:54Z,1370000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M47.00S,2025-12-09T23:35:12.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612748,15,28,2025-12-09T23:35:54Z,1380000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M38.00S,2025-12-09T23:36:12.8Z,1,REGULAR,foul,personal,[],1631094,,,1610612748,15,28,2025-12-09T23:36:19Z,1390000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 1631170]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Jaquez Jr.,1631170.0
143,PT02M31.00S,2025-12-09T23:36:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,68.01905387647832,63.23529411764706,1610612748,15,28,2025-12-09T23:36:43Z,1410000,False,66.0,248.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
144,PT02M29.00S,2025-12-09T23:36:40.6Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,15,28,2025-12-09T23:36:43Z,1420000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT02M21.00S,2025-12-09T23:36:51.4Z,1,REGULAR,foul,offensive,[],1629048,,,1610612753,15,28,2025-12-09T23:37:16Z,1430000,False,,,0,,G. Bitadze off-the-ball offensive FOUL (1 PF),"[1629048, 1626181]",1610612753.0,ORL,off-the-ball,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Powell,1626181.0
147,PT02M21.00S,2025-12-09T23:36:51.4Z,1,REGULAR,turnover,offensive foul,[],1629048,,,1610612753,15,28,2025-12-09T23:36:51Z,1450000,False,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,2004.0,,,,
148,PT02M03.00S,2025-12-09T23:37:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641796,89.96386333771353,60.78431372549019,1610612748,15,28,2025-12-09T23:38:33Z,1460000,False,54.0,42.0,1,right,MISS P. Larsson 6' driving Layup - blocked,"[1641796, 1629048]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,Bitadze,1629048.0,,,,,
149,PT02M03.00S,2025-12-09T23:37:28.3Z,1,REGULAR,block,,[],1629048,,,1610612748,15,28,2025-12-09T23:37:32Z,1470000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT02M02.00S,2025-12-09T23:37:29.3Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,15,28,2025-12-09T23:38:33Z,1480000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,
151,PT02M01.00S,2025-12-09T23:37:33.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631170,75.24638633377135,83.33333333333334,1610612748,15,28,2025-12-09T23:38:42Z,1490000,False,167.0,180.0,1,right,MISS J. Jaquez Jr. 24' pullup 3PT,[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
152,PT02M00.00S,2025-12-09T23:37:34.6Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,15,28,2025-12-09T23:38:42Z,1500000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
153,PT01M50.00S,2025-12-09T23:37:42.9Z,1,REGULAR,turnover,out-of-bounds,[],1641783,,,1610612753,15,28,2025-12-09T23:37:50Z,1510000,False,,,0,,T. da Silva bad pass out-of-bounds TURNOVER (2 TO),[1641783],1610612753.0,ORL,bad pass,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,202027.0,,,,
154,PT01M43.00S,2025-12-09T23:37:56.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631323,89.30683311432325,52.94117647058824,1610612748,15,28,2025-12-09T23:38:01Z,1520000,False,15.0,48.0,1,right,MISS S. Fontecchio driving Hook,[1631323],1610612748.0,MIA,driving,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
155,PT01M42.00S,2025-12-09T23:37:58.7Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,15,28,2025-12-09T23:37:58Z,1530000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,154.0,3.0,2.0,1.0,,,,,,,,,,,,,,
156,PT01M42.00S,2025-12-09T23:38:00.1Z,1,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612748,15,28,2025-12-09T23:38:08Z,1540000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Ware 2 FT),"[1629048, 1642276]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Ware,1642276.0
158,PT01M42.00S,2025-12-09T23:38:30.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642276,,,1610612748,15,29,2025-12-09T23:38:30Z,1560000,False,,,0,,K. Ware Free Throw 1 of 2 (1 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
159,PT01M42.00S,2025-12-09T23:38:47.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642276,,,1610612748,15,30,2025-12-09T23:38:47Z,1570000,False,,,0,,K. Ware Free Throw 2 of 2 (2 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
163,PT01M21.00S,2025-12-09T23:43:00.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641783,12.565703022339028,49.26470588235294,1610612753,17,30,2025-12-09T23:43:20Z,1610000,False,4.0,66.0,1,left,T. da Silva 6' turnaround Hook (5 PTS),[1641783],1610612753.0,ORL,turnaround,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,,,,,5.0,,,,,,,,,,,,,
164,PT01M11.00S,2025-12-09T23:43:11.0Z,1,REGULAR,2pt,Jump Shot,[],1626181,79.31997371879106,46.32352941176471,1610612748,17,30,2025-12-09T23:43:54Z,1620000,False,-18.0,142.0,1,right,MISS N. Powell 14' step back Shot - blocked,"[1626181, 1631094]",1610612748.0,MIA,step back,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,14.31,Missed,,,,,,,,,,,,Banchero,1631094.0,,,,,
165,PT01M11.00S,2025-12-09T23:43:11.0Z,1,REGULAR,block,,[],1631094,,,1610612748,17,30,2025-12-09T23:43:13Z,1630000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
166,PT01M10.00S,2025-12-09T23:43:12.0Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,17,30,2025-12-09T23:43:54Z,1640000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Center,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,,
167,PT00M56.60S,2025-12-09T23:43:29.2Z,1,REGULAR,turnover,out-of-bounds,[],1629048,,,1610612753,17,30,2025-12-09T23:43:37Z,1650000,False,,,0,,G. Bitadze lost ball out-of-bounds TURNOVER (2 TO),[1629048],1610612753.0,ORL,lost ball,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,1628480.0,,,,
168,PT00M32.30S,2025-12-09T23:43:56.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631170,88.25558475689881,53.18627450980392,1610612748,17,30,2025-12-09T23:44:01Z,1660000,False,16.0,58.0,1,right,MISS J. Jaquez Jr. 6' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
169,PT00M30.00S,2025-12-09T23:43:59.2Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,17,30,2025-12-09T23:43:59Z,1670000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,168.0,4.0,4.0,0.0,,,,,,,,,,,,,,
170,PT00M25.20S,2025-12-09T23:44:07.5Z,1,REGULAR,foul,offensive,[],1631094,,,1610612753,17,30,2025-12-09T23:52:24Z,1680000,False,,,0,,P. Banchero offensive FOUL (2 PF),"[1631094, 1641796]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Larsson,1641796.0
