actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M48.00S,2026-03-04T00:13:45.7Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,3,2,2026-03-04T00:13:57Z,190000,False,,,0,,J. Reese REBOUND (Off:1 Def:1),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,18.0,2.0,1.0,1.0,,,,,,,,,,,,,,
20,PT10M26.00S,2026-03-04T00:14:19.1Z,1,REGULAR,3pt,Jump Shot,[],1641731,65.1281208935611,54.65686274509803,1610612764,3,2,2026-03-04T00:14:25Z,200000,False,23.0,275.0,1,right,MISS B. Coulibaly 27' step back 3PT,[1641731],1610612764.0,WAS,step back,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,27.63,Missed,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2026-03-04T00:14:20.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,3,2,2026-03-04T00:14:25Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,20.0,,,,,,,,,,,,,,,,,
22,PT10M25.00S,2026-03-04T00:14:23.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,3,2,2026-03-04T00:14:32Z,220000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,202053.0,,,,,,,,,,,,,
23,PT10M19.00S,2026-03-04T00:14:48.6Z,1,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612753,3,2,2026-03-04T00:15:03Z,230000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Banchero 2 FT),"[1641731, 1631094]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,2.0,0.0,Banchero,1631094.0,,,,
25,PT10M19.00S,2026-03-04T00:15:35.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,4,2,2026-03-04T00:15:35Z,250000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
26,PT10M19.00S,2026-03-04T00:15:36.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,5,2,2026-03-04T00:15:36Z,260000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
27,PT09M55.00S,2026-03-04T00:16:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,90.09526938239159,56.86274509803921,1610612764,5,2,2026-03-04T00:22:47Z,270000,False,34.0,41.0,1,right,MISS T. Johnson driving floating bank Shot,[1642848],1610612764.0,WAS,driving floating bank,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
28,PT09M55.00S,2026-03-04T00:16:04.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,5,2,2026-03-04T00:22:47Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,27.0,,,,,,,,,,,,,,,,,
29,PT09M55.00S,2026-03-04T00:16:08.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,5,2,2026-03-04T00:16:17Z,290000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,,,,
30,PT09M43.00S,2026-03-04T00:16:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.703679369250986,48.03921568627451,1610612753,7,2,2026-03-04T00:16:30Z,300000,False,10.0,20.0,1,left,P. Banchero driving Layup (4 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,4.0,J. Suggs,1630591.0,1.0,,,,,,,,
32,PT09M21.00S,2026-03-04T00:16:47.3Z,1,REGULAR,3pt,Jump Shot,[],1642267,72.48685939553219,17.401960784313726,1610612764,7,5,2026-03-04T00:16:53Z,320000,False,-163.0,206.0,1,right,B. Carrington 26' 3PT  (3 PTS) (T. Johnson 1 AST),"[1642267, 1642848]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,,,3.0,T. Johnson,1642848.0,1.0,,,,,,,,
34,PT09M03.00S,2026-03-04T00:17:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.915243101182654,48.03921568627451,1610612753,9,5,2026-03-04T00:17:11Z,340000,False,10.0,13.0,1,left,J. Suggs driving finger roll Layup (4 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,4.0,,,,,,,,,,,
36,PT08M57.00S,2026-03-04T00:17:15.3Z,1,REGULAR,foul,personal,[],1641783,,,1610612764,9,5,2026-03-04T00:17:29Z,360000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1642267]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right Center,,,,,,,202049.0,,,,,,1.0,0.0,Carrington,1642267.0,,,,
38,PT08M55.00S,2026-03-04T00:17:33.1Z,1,REGULAR,3pt,Jump Shot,[],1642848,66.96780551905388,47.794117647058826,1610612764,9,5,2026-03-04T00:17:37Z,380000,False,-11.0,258.0,1,right,MISS T. Johnson 25' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
39,PT08M51.00S,2026-03-04T00:17:37.1Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,9,5,2026-03-04T00:17:37Z,390000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M46.00S,2026-03-04T00:17:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,7.046649145860711,50.0,1610612753,11,5,2026-03-04T00:17:49Z,400000,False,0.0,14.0,1,left,P. Banchero running Layup (6 PTS) (J. Suggs 2 AST),"[1631094, 1630591]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,6.0,J. Suggs,1630591.0,2.0,,,,,,,,
42,PT08M17.00S,2026-03-04T00:18:10.4Z,1,REGULAR,2pt,Jump Shot,[],1642267,85.62746386333771,81.12745098039215,1610612764,11,5,2026-03-04T00:18:52Z,420000,False,156.0,83.0,1,right,MISS B. Carrington 17' fadeaway Shot,[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right,17.62,Missed,,,,,,,,,,,,,,,,,,
43,PT08M13.00S,2026-03-04T00:18:14.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,11,5,2026-03-04T00:18:15Z,430000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M00.00S,2026-03-04T00:18:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,16.90210249671485,50.49019607843137,1610612753,13,5,2026-03-04T00:18:31Z,440000,False,-2.0,106.0,1,left,G. Bitadze 10' Jump Shot (3 PTS) (P. Banchero 1 AST),"[1629048, 1631094]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,,,,,,,3.0,P. Banchero,1631094.0,1.0,,,,,,,,
46,PT07M41.00S,2026-03-04T00:18:45.8Z,1,REGULAR,3pt,Jump Shot,[],1641731,69.59592641261499,25.245098039215684,1610612764,13,5,2026-03-04T00:18:50Z,460000,False,-124.0,233.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
47,PT07M38.00S,2026-03-04T00:18:48.8Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,13,5,2026-03-04T00:18:50Z,470000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M33.00S,2026-03-04T00:18:54.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,6.389618922470433,95.83333333333334,1610612753,13,5,2026-03-04T00:19:29Z,480000,False,-229.0,8.0,1,left,MISS T. da Silva running 3PT,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2026-03-04T00:18:57.3Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,13,5,2026-03-04T00:18:59Z,490000,False,,,0,,J. Reese REBOUND (Off:1 Def:2),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Left Corner 3,24+ Left,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,,,
50,PT07M21.00S,2026-03-04T00:19:06.8Z,1,REGULAR,2pt,Jump Shot,[],1642848,91.67214191852825,33.33333333333333,1610612764,13,5,2026-03-04T00:20:33Z,500000,False,-83.0,26.0,1,right,MISS T. Johnson 8' driving floating Shot,[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Left,8.72,Missed,,,,,,,,,,,,,,,,,,
51,PT07M18.00S,2026-03-04T00:19:09.8Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,13,5,2026-03-04T00:19:10Z,510000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M08.00S,2026-03-04T00:19:20.0Z,1,REGULAR,3pt,Jump Shot,[],1631094,26.888961892247043,82.1078431372549,1610612753,13,5,2026-03-04T00:19:24Z,520000,False,-161.0,200.0,1,left,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2026-03-04T00:19:24.0Z,1,REGULAR,rebound,defensive,[],1642860,,,1610612764,13,5,2026-03-04T00:19:24Z,530000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M54.00S,2026-03-04T00:19:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,93.16688567674113,54.00582107843137,1610612764,13,5,2026-03-04T00:21:22Z,540000,False,20.0,12.0,1,right,MISS B. Coulibaly driving reverse Layup,[1641731],1610612764.0,WAS,driving reverse,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
55,PT06M54.00S,2026-03-04T00:19:33.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,13,5,2026-03-04T00:19:43Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,54.0,,,,,,,,,,,,,,,,,
57,PT06M54.00S,2026-03-04T00:19:50.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,5,2026-03-04T00:19:50Z,570000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M54.00S,2026-03-04T00:21:54.4Z,1,REGULAR,substitution,out,[],1630591,,,1610612764,13,5,2026-03-04T00:22:35Z,580000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M54.00S,2026-03-04T00:21:54.4Z,1,REGULAR,substitution,in,[],1628975,,,1610612764,13,5,2026-03-04T00:22:35Z,590000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M51.00S,2026-03-04T00:22:46.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,87.59855453350855,95.58823529411765,1610612764,13,5,2026-03-04T00:22:52Z,600000,False,228.0,64.0,1,right,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2026-03-04T00:22:50.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,5,2026-03-04T00:22:52Z,610000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M38.00S,2026-03-04T00:22:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.434296977660972,60.5392156862745,1610612753,13,5,2026-03-04T00:23:47Z,620000,False,-53.0,64.0,1,left,MISS P. Banchero 8' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,8.32,Missed,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2026-03-04T00:23:02.5Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,13,5,2026-03-04T00:23:03Z,630000,False,,,0,,J. Reese REBOUND (Off:1 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Left,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,,,
64,PT06M17.00S,2026-03-04T00:23:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,91.67214191852825,53.67647058823529,1610612764,13,5,2026-03-04T00:23:23Z,640000,False,18.0,26.0,1,right,MISS B. Coulibaly driving Layup,[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
65,PT06M15.00S,2026-03-04T00:23:21.5Z,1,REGULAR,rebound,offensive,[],1642267,,,1610612764,13,5,2026-03-04T00:23:23Z,650000,False,,,0,,B. Carrington REBOUND (Off:1 Def:0),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT06M12.00S,2026-03-04T00:23:24.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642882,95.74572930354796,36.27450980392157,1610612764,13,5,2026-03-04T00:24:33Z,660000,False,-69.0,-13.0,1,right,MISS J. Reese 6' floating Shot,[1642882],1610612764.0,WAS,floating,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
67,PT06M09.00S,2026-03-04T00:23:27.6Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,13,5,2026-03-04T00:30:42Z,670000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,
68,PT06M06.00S,2026-03-04T00:23:30.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631094,6.521024967148489,50.49019607843137,1610612753,15,5,2026-03-04T00:23:37Z,680000,False,-2.0,9.0,1,left,P. Banchero running DUNK (8 PTS) (D. Bane 1 AST),"[1631094, 1630217]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,,,8.0,D. Bane,1630217.0,1.0,,,,,,,,
70,PT05M53.00S,2026-03-04T00:23:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642882,91.5407358738502,49.754901960784316,1610612764,15,7,2026-03-04T00:25:41Z,700000,False,-1.0,27.0,1,right,J. Reese turnaround Jump Shot (2 PTS) (B. Carrington 2 AST),"[1642882, 1642267]",1610612764.0,WAS,turnaround,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,2.0,B. Carrington,1642267.0,2.0,,,,,,,,
72,PT05M28.00S,2026-03-04T00:24:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612753,15,7,2026-03-04T00:24:27Z,720000,False,,,0,,B. Coulibaly shooting personal FOUL (3 PF) (Bitadze 2 FT),"[1641731, 1629048]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,3.0,0.0,Bitadze,1629048.0,,,,
74,PT05M28.00S,2026-03-04T00:24:39.1Z,1,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,16,7,2026-03-04T00:24:59Z,740000,False,,,0,,G. Bitadze Free Throw 1 of 2 (4 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
75,PT05M28.00S,2026-03-04T00:24:39.8Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,16,7,2026-03-04T00:24:45Z,750000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M28.00S,2026-03-04T00:24:39.8Z,1,REGULAR,substitution,out,[],1641731,,,1610612753,16,7,2026-03-04T00:24:45Z,760000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M28.00S,2026-03-04T00:24:39.8Z,1,REGULAR,substitution,in,[],1642859,,,1610612753,16,7,2026-03-04T00:24:45Z,770000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M28.00S,2026-03-04T00:24:39.8Z,1,REGULAR,substitution,in,[],1630551,,,1610612753,16,7,2026-03-04T00:24:45Z,780000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M28.00S,2026-03-04T00:24:39.1Z,1,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,16,7,2026-03-04T00:24:59Z,790000,False,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT05M25.00S,2026-03-04T00:24:42.1Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,16,7,2026-03-04T00:24:59Z,800000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT05M16.00S,2026-03-04T00:25:07.7Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,16,7,2026-03-04T00:25:15Z,810000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1642859]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,,,,,,,,,Richardson,1642859.0,,
82,PT05M16.00S,2026-03-04T00:25:07.7Z,1,REGULAR,steal,,[],1642859,,,1610612753,16,7,2026-03-04T00:25:10Z,820000,False,,,0,,J. Richardson STEAL (1 STL),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M10.00S,2026-03-04T00:25:13.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631094,24.26084099868594,85.5392156862745,1610612753,19,7,2026-03-04T00:25:20Z,830000,False,-178.0,176.0,1,left,P. Banchero 24' 3PT running (11 PTS) (J. Richardson 1 AST),"[1631094, 1642859]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.98,Made,,,,,,,11.0,J. Richardson,1642859.0,1.0,,,,,,,,
85,PT04M54.00S,2026-03-04T00:25:30.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,93.38042049934296,59.31372549019608,1610612764,19,9,2026-03-04T00:27:20Z,850000,False,47.0,10.0,1,right,T. Johnson driving floating Jump Shot (2 PTS),[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,,,2.0,,,,,,,,,,,
86,PT04M38.00S,2026-03-04T00:25:44.7Z,1,REGULAR,3pt,Jump Shot,[],1642859,9.017739816031538,3.431372549019608,1610612753,19,9,2026-03-04T00:25:49Z,860000,False,233.0,32.0,1,left,MISS J. Richardson 3PT,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
