actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M38.00S,2026-03-21T23:12:30.0Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,6,2026-03-21T23:12:34Z,170000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,
18,PT10M27.00S,2026-03-21T23:12:39.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,71.17279894875165,21.813725490196077,1610612747,0,6,2026-03-21T23:12:46Z,180000,False,-141.0,218.0,1,right,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2026-03-21T23:12:42.9Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,0,6,2026-03-21T23:12:46Z,190000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
20,PT10M19.00S,2026-03-21T23:12:48.6Z,1,REGULAR,3pt,Jump Shot,[],1641783,22.28975032851511,88.97058823529412,1610612753,3,6,2026-03-21T23:13:03Z,200000,False,-195.0,157.0,1,left,T. da Silva 25' 3PT  (3 PTS) (J. Suggs 1 AST),"[1641783, 1630591]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,25.03,Made,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
22,PT09M53.00S,2026-03-21T23:13:14.8Z,1,REGULAR,2pt,Jump Shot,[],1629029,86.81011826544021,32.1078431372549,1610612747,3,6,2026-03-21T23:13:20Z,220000,False,-89.0,71.0,1,right,MISS L. Dončić 11' step back Shot,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,11.46,Missed,,,,,,,,,,,,,,,,,,
23,PT09M50.00S,2026-03-21T23:13:17.8Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,3,6,2026-03-21T23:13:20Z,230000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,
24,PT09M45.00S,2026-03-21T23:13:22.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,29.911300919842315,69.85294117647058,1610612753,6,6,2026-03-21T23:15:47Z,240000,False,-99.0,229.0,1,left,D. Bane 24' 3PT step back (3 PTS) (P. Banchero 1 AST),"[1630217, 1631094]",1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.93,Made,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
26,PT09M30.00S,2026-03-21T23:13:39.5Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612747,6,6,2026-03-21T23:13:53Z,260000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Reaves 2 FT),"[1628976, 1630559]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Reaves,1630559.0,,
28,PT09M30.00S,2026-03-21T23:14:06.6Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,6,7,2026-03-21T23:14:06Z,280000,False,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2026-03-21T23:14:21.4Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,6,8,2026-03-21T23:14:21Z,290000,False,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M20.00S,2026-03-21T23:14:39.5Z,1,REGULAR,foul,personal,['2freethrow'],2544,,,1610612753,6,8,2026-03-21T23:14:49Z,300000,False,,,0,,L. James shooting personal FOUL (1 PF) (Banchero 2 FT),"[2544, 1631094]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Banchero,1631094.0,,
32,PT09M20.00S,2026-03-21T23:15:07.7Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,7,8,2026-03-21T23:15:07Z,320000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
33,PT09M20.00S,2026-03-21T23:15:25.4Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,8,8,2026-03-21T23:15:25Z,330000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M10.00S,2026-03-21T23:15:41.1Z,1,REGULAR,foul,personal,[],1641783,,,1610612747,8,8,2026-03-21T23:22:40Z,340000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1629029]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1151.0,1.0,0.0,Dončić,1629029.0,,
36,PT09M06.00S,2026-03-21T23:16:22.6Z,1,REGULAR,2pt,Jump Shot,[],1630559,79.58278580814718,52.20588235294118,1610612747,8,8,2026-03-21T23:16:33Z,360000,False,11.0,139.0,1,right,MISS A. Reaves 13' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,13.98,Missed,,,,,,,,,,,,,,,,,,
37,PT09M03.00S,2026-03-21T23:16:26.0Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,8,8,2026-03-21T23:16:26Z,370000,False,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,
38,PT09M00.00S,2026-03-21T23:16:28.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,88.64980289093299,61.51960784313726,1610612747,8,10,2026-03-21T23:17:29Z,380000,False,58.0,54.0,1,right,A. Reaves 7' turnaround bank Jump Shot (4 PTS),[1630559],1610612747.0,LAL,turnaround bank,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,4.0,,,,,,,,,,,,,,,,,
39,PT08M54.00S,2026-03-21T23:16:38.7Z,1,REGULAR,foul,personal,['2freethrow'],203935,,,1610612753,8,10,2026-03-21T23:17:06Z,390000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (da Silva 2 FT),"[203935, 1641783]",1610612747.0,LAL,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,da Silva,1641783.0,,
41,PT08M54.00S,2026-03-21T23:17:25.0Z,1,REGULAR,freethrow,1 of 2,[],1641783,,,1610612753,9,10,2026-03-21T23:18:08Z,410000,False,,,0,,T. da Silva Free Throw 1 of 2 (4 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
42,PT08M54.00S,2026-03-21T23:17:25.0Z,1,REGULAR,freethrow,2 of 2,[],1641783,,,1610612753,10,10,2026-03-21T23:18:08Z,420000,False,,,0,,T. da Silva Free Throw 2 of 2 (5 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
43,PT08M35.00S,2026-03-21T23:18:08.8Z,1,REGULAR,2pt,Jump Shot,[],1629029,89.83245729303549,71.07843137254902,1610612747,10,10,2026-03-21T23:19:09Z,430000,False,105.0,43.0,1,right,MISS L. Dončić 11' pullup bank Shot,[1629029],1610612747.0,LAL,pullup bank,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,11.39,Missed,,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2026-03-21T23:18:11.3Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612747,10,10,2026-03-21T23:18:11Z,440000,False,,,0,,L. Dončić REBOUND (Off:1 Def:0),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,,,,43.0,1.0,0.0,1.0,,,,,,,
45,PT08M30.00S,2026-03-21T23:18:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,93.24901445466492,55.63725490196079,1610612747,10,12,2026-03-21T23:19:46Z,450000,False,28.0,11.0,1,right,L. Dončić driving Layup (4 PTS),[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,3.03,Made,4.0,,,,,,,,,,,,,,,,,
46,PT08M22.00S,2026-03-21T23:18:25.0Z,1,REGULAR,foul,personal,[],1630559,,,1610612753,10,12,2026-03-21T23:18:37Z,460000,False,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1628976]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,201245.0,1.0,0.0,Carter Jr.,1628976.0,,
48,PT08M22.00S,2026-03-21T23:18:50.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,10,12,2026-03-21T23:18:50Z,480000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M22.00S,2026-03-21T23:21:13.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,10,12,2026-03-21T23:21:43Z,500000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M22.00S,2026-03-21T23:21:13.0Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,10,12,2026-03-21T23:21:43Z,510000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M09.00S,2026-03-21T23:22:13.5Z,1,REGULAR,turnover,lost ball,[],1629048,,,1610612753,10,12,2026-03-21T23:28:08Z,520000,False,,,0,,G. Bitadze lost ball TURNOVER (1 TO),"[1629048, 1629029]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Dončić,1629029.0,,,,,,,,,,,
53,PT08M09.00S,2026-03-21T23:22:13.5Z,1,REGULAR,steal,,[],1629029,,,1610612747,10,12,2026-03-21T23:22:19Z,530000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2026-03-21T23:22:23.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,91.27792378449409,47.30392156862745,1610612747,10,14,2026-03-21T23:22:31Z,540000,False,-13.0,29.0,1,right,D. Ayton alley-oop Layup (4 PTS) (L. Dončić 1 AST),"[1629028, 1629029]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.24,Made,4.0,L. Dončić,1629029.0,1.0,,,,,,,,,,,,,,
56,PT07M38.00S,2026-03-21T23:22:44.5Z,1,REGULAR,3pt,Jump Shot,[],1641783,29.25427069645204,24.019607843137255,1610612753,13,14,2026-03-21T23:22:49Z,560000,False,130.0,222.0,1,left,T. da Silva 25' 3PT  (8 PTS) (D. Bane 1 AST),"[1641783, 1630217]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,25.76,Made,8.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
58,PT07M22.00S,2026-03-21T23:22:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.20170827858082,66.91176470588235,1610612747,13,17,2026-03-21T23:23:10Z,580000,False,85.0,237.0,1,right,L. Dončić 25' 3PT pullup (7 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,25.16,Made,7.0,,,,,,,,,,,,,,,,,
59,PT07M14.00S,2026-03-21T23:23:14.9Z,1,REGULAR,violation,kicked ball,[],1629029,,,1610612753,13,17,2026-03-21T23:23:22Z,590000,False,,,0,,L. Dončić kicked ball VIOLATION,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,
60,PT07M14.00S,2026-03-21T23:23:18.5Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,13,17,2026-03-21T23:23:25Z,600000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2026-03-21T23:23:18.5Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,13,17,2026-03-21T23:23:25Z,610000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M07.00S,2026-03-21T23:23:37.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641783,11.383048620236531,41.66666666666667,1610612753,15,17,2026-03-21T23:23:44Z,620000,False,42.0,55.0,1,left,T. da Silva 6' turnaround Hook (10 PTS) (P. Banchero 2 AST),"[1641783, 1631094]",1610612753.0,ORL,turnaround,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,10.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
63,PT06M54.00S,2026-03-21T23:23:53.0Z,1,REGULAR,foul,personal,[],1641783,,,1610612747,15,17,2026-03-21T23:23:59Z,630000,False,,,0,,T. da Silva personal FOUL (2 PF),"[1641783, 1629028]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,2.0,0.0,Ayton,1629028.0,,
65,PT06M54.00S,2026-03-21T23:24:02.5Z,1,REGULAR,substitution,out,[],203935,,,1610612747,15,17,2026-03-21T23:24:20Z,650000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M54.00S,2026-03-21T23:24:02.5Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,15,17,2026-03-21T23:24:20Z,660000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M48.00S,2026-03-21T23:24:25.9Z,1,REGULAR,2pt,Jump Shot,[],2544,73.01248357424441,30.14705882352941,1610612747,15,19,2026-03-21T23:24:33Z,670000,False,-99.0,201.0,1,right,L. James 22' Jump Shot (4 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,22.44,Made,4.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,,,
69,PT06M35.00S,2026-03-21T23:24:38.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,29.911300919842315,31.127450980392158,1610612753,18,19,2026-03-21T23:24:42Z,690000,False,94.0,229.0,1,left,J. Suggs 24' 3PT  (3 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,24.74,Made,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
71,PT06M19.00S,2026-03-21T23:24:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.59592641261499,27.205882352941174,1610612747,18,22,2026-03-21T23:24:59Z,710000,False,-114.0,233.0,1,right,L. Dončić 25' 3PT step back (10 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,25.97,Made,10.0,,,,,,,,,,,,,,,,,
72,PT06M04.00S,2026-03-21T23:25:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,16.90210249671485,43.627450980392155,1610612753,18,22,2026-03-21T23:26:36Z,720000,False,32.0,106.0,1,left,MISS P. Banchero 11' driving Layup - blocked,"[1631094, 1629029]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,,,,Dončić,1629029.0
73,PT06M04.00S,2026-03-21T23:25:09.0Z,1,REGULAR,block,,[],1629029,,,1610612753,18,22,2026-03-21T23:29:53Z,730000,False,,,0,,L. Dončić BLOCK (1 BLK),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2026-03-21T23:25:12.0Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,18,22,2026-03-21T23:29:53Z,740000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,72.0,2.0,2.0,0.0,,,,,,,
75,PT05M59.00S,2026-03-21T23:25:14.4Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,18,22,2026-03-21T23:29:59Z,750000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630591]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Suggs,1630591.0,,,,,,,,,,,
76,PT05M59.00S,2026-03-21T23:25:14.4Z,1,REGULAR,steal,,[],1630591,,,1610612753,18,22,2026-03-21T23:25:16Z,760000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
77,PT05M51.00S,2026-03-21T23:25:21.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,6.915243101182654,55.63725490196079,1610612753,20,22,2026-03-21T23:25:29Z,770000,False,-28.0,13.0,1,left,P. Banchero driving Layup (4 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.08,Made,4.0,,,,,,,,,,,,,,,,,
78,PT05M31.00S,2026-03-21T23:25:42.0Z,1,REGULAR,3pt,Jump Shot,[],2544,88.38699080157687,96.07843137254902,1610612747,20,22,2026-03-21T23:25:47Z,780000,False,230.0,57.0,1,right,MISS L. James 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,23.73,Missed,,,,,,,,,,,,,,,,,,
79,PT05M29.00S,2026-03-21T23:25:44.0Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612747,20,22,2026-03-21T23:25:47Z,790000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,,,,78.0,1.0,0.0,1.0,,,,,,,
80,PT05M27.00S,2026-03-21T23:25:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.06636005256242,49.01960784313725,1610612747,20,24,2026-03-21T23:25:51Z,800000,False,-5.0,22.0,1,right,D. Ayton putback Layup (6 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.26,Made,6.0,,,,,,,,,,,,,,,,,
81,PT05M10.00S,2026-03-21T23:26:03.5Z,1,REGULAR,3pt,Jump Shot,[],1641783,6.915243101182654,96.07843137254902,1610612753,20,24,2026-03-21T23:26:09Z,810000,False,-230.0,13.0,1,left,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
82,PT05M05.00S,2026-03-21T23:26:08.5Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,20,24,2026-03-21T23:26:09Z,820000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,
83,PT04M56.00S,2026-03-21T23:26:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.85479632063075,55.88235294117647,1610612747,20,26,2026-03-21T23:26:34Z,830000,False,29.0,15.0,1,right,L. Dončić driving finger roll Layup (12 PTS),[1629029],1610612747.0,LAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,3.29,Made,12.0,,,,,,,,,,,,,,,,,
84,PT04M35.00S,2026-03-21T23:26:38.4Z,1,REGULAR,3pt,Jump Shot,[],1630217,33.722076215505915,28.186274509803923,1610612753,20,26,2026-03-21T23:26:43Z,840000,False,109.0,264.0,1,left,MISS D. Bane 28' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,28.61,Missed,,,,,,,,,,,,,,,,,,
85,PT04M32.00S,2026-03-21T23:26:41.4Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,20,26,2026-03-21T23:26:43Z,850000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,
