actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT11M06.00S,2026-04-08T23:14:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,10.85742444152431,50.73529411764706,1610612753,2,2,2026-04-08T23:14:38Z,170000,False,-4.0,50.0,1,left,P. Banchero driving Layup (2 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,4.97,Made,,,,,,,2.0,J. Suggs,1630591.0,1.0,,,,,
19,PT11M06.00S,2026-04-08T23:14:35.7Z,1,REGULAR,foul,personal,['1freethrow'],203937,,,1610612753,2,2,2026-04-08T23:14:44Z,190000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Banchero 1 FT),"[203937, 1631094]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Banchero,1631094.0
21,PT11M06.00S,2026-04-08T23:15:02.2Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,2,2,2026-04-08T23:15:05Z,210000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
22,PT11M03.00S,2026-04-08T23:15:05.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,2,2,2026-04-08T23:15:05Z,220000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,
23,PT10M51.00S,2026-04-08T23:15:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.85479632063075,54.90196078431373,1610612750,2,2,2026-04-08T23:15:24Z,230000,False,25.0,15.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2.86,Missed,,,,,,,,,,,,,,,
24,PT10M51.00S,2026-04-08T23:15:16.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,2,2,2026-04-08T23:15:24Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,23.0,,,,,,,,,,,,
26,PT10M42.00S,2026-04-08T23:15:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.783837056504599,54.65686274509803,1610612753,4,2,2026-04-08T23:21:57Z,260000,False,-23.0,11.0,1,left,F. Wagner reverse Layup (2 PTS),[1630532],1610612753.0,ORL,reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.59,Made,,,,,,,2.0,,,,,,,,
28,PT10M28.00S,2026-04-08T23:15:46.3Z,1,REGULAR,turnover,bad pass,[],204060,,,1610612750,4,2,2026-04-08T23:16:26Z,280000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 1631094]",1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Center,1.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
29,PT10M28.00S,2026-04-08T23:15:46.3Z,1,REGULAR,steal,,[],1631094,,,1610612753,4,2,2026-04-08T23:15:48Z,290000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
30,PT10M24.00S,2026-04-08T23:15:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,7.835085413929041,51.9607843137255,1610612753,6,2,2026-04-08T23:15:57Z,300000,False,-10.0,21.0,1,left,P. Banchero running Layup (4 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.33,Made,,,,,,,4.0,,,,,,,,
31,PT10M11.00S,2026-04-08T23:16:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.72339027595268,52.94117647058824,1610612750,6,4,2026-04-08T23:20:05Z,310000,False,15.0,16.0,1,right,J. McDaniels driving finger roll Layup (4 PTS) (J. Ingles 1 AST),"[1630183, 204060]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2.17,Made,,,,,,,4.0,J. Ingles,204060.0,1.0,,,,,
33,PT09M46.00S,2026-04-08T23:16:28.1Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,6,4,2026-04-08T23:16:32Z,330000,False,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1629675]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,2.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
34,PT09M46.00S,2026-04-08T23:16:28.1Z,1,REGULAR,steal,,[],1629675,,,1610612750,6,4,2026-04-08T23:16:30Z,340000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
35,PT09M41.00S,2026-04-08T23:16:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,93.51182654402102,49.50980392156863,1610612750,6,6,2026-04-08T23:16:39Z,350000,False,-2.0,8.0,1,right,J. McDaniels running Layup (6 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,6.0,,,,,,,,
36,PT09M27.00S,2026-04-08T23:16:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.915243101182654,45.09803921568628,1610612753,8,6,2026-04-08T23:16:53Z,360000,False,25.0,13.0,1,left,P. Banchero cutting Layup (6 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.75,Made,,,,,,,6.0,F. Wagner,1630532.0,1.0,,,,,
38,PT09M15.00S,2026-04-08T23:16:58.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,69.72733245729303,21.813725490196077,1610612750,8,6,2026-04-08T23:17:03Z,380000,False,-141.0,232.0,1,right,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,27.15,Missed,,,,,,,,,,,,,,,
39,PT09M12.00S,2026-04-08T23:17:01.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,6,2026-04-08T23:17:03Z,390000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,
40,PT09M01.00S,2026-04-08T23:17:12.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,18.74178712220762,90.93137254901961,1610612753,11,6,2026-04-08T23:17:18Z,400000,False,-205.0,124.0,1,left,D. Bane 3PT pullup (3 PTS) (P. Banchero 1 AST),"[1630217, 1631094]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,23.92,Made,,,,,,,3.0,P. Banchero,1631094.0,1.0,,,,,
42,PT08M45.00S,2026-04-08T23:17:28.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.27792378449409,46.81372549019608,1610612750,11,8,2026-04-08T23:17:35Z,420000,False,-16.0,29.0,1,right,N. Reid cutting Layup (2 PTS) (J. Ingles 2 AST),"[1629675, 204060]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,3.35,Made,,,,,,,2.0,J. Ingles,204060.0,2.0,,,,,
44,PT08M32.00S,2026-04-08T23:17:41.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,6.783837056504599,4.166666666666666,1610612753,11,8,2026-04-08T23:17:47Z,440000,False,229.0,11.0,1,left,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,22.95,Missed,,,,,,,,,,,,,,,
45,PT08M29.00S,2026-04-08T23:17:44.3Z,1,REGULAR,rebound,defensive,[],204060,,,1610612750,11,8,2026-04-08T23:17:47Z,450000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,
46,PT08M25.00S,2026-04-08T23:17:48.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,73.80091984231275,83.08823529411765,1610612750,11,11,2026-04-08T23:23:58Z,460000,False,165.0,194.0,1,right,D. DiVincenzo 25' 3PT running pullup (3 PTS),[1628978],1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,25.48,Made,,,,,,,3.0,,,,,,,,
47,PT08M04.00S,2026-04-08T23:18:09.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,27.677398160315374,17.401960784313726,1610612753,14,11,2026-04-08T23:18:15Z,470000,False,163.0,208.0,1,left,J. Suggs 26' 3PT  (3 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,26.4,Made,,,,,,,3.0,W. Carter Jr.,1628976.0,1.0,,,,,
49,PT07M56.00S,2026-04-08T23:18:20.9Z,1,REGULAR,foul,personal,[],1630217,,,1610612750,14,11,2026-04-08T23:18:28Z,490000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1628978]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,DiVincenzo,1628978.0
51,PT07M56.00S,2026-04-08T23:18:30.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612750,14,11,2026-04-08T23:18:49Z,510000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M56.00S,2026-04-08T23:18:30.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612750,14,11,2026-04-08T23:18:49Z,520000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M56.00S,2026-04-08T23:18:30.4Z,1,REGULAR,substitution,in,[],1641783,,,1610612750,14,11,2026-04-08T23:18:49Z,530000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M56.00S,2026-04-08T23:18:30.4Z,1,REGULAR,substitution,in,[],1631288,,,1610612750,14,11,2026-04-08T23:18:49Z,540000,False,,,0,,SUB in: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M45.00S,2026-04-08T23:18:57.6Z,1,REGULAR,3pt,Jump Shot,[],204060,74.85216819973719,86.51960784313727,1610612750,14,11,2026-04-08T23:19:03Z,550000,False,183.0,184.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,25.92,Missed,,,,,,,,,,,,,,,
56,PT07M41.00S,2026-04-08T23:19:00.9Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,14,11,2026-04-08T23:19:00Z,560000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,55.0,1.0,0.0,1.0,,,,,,,,,
57,PT07M40.00S,2026-04-08T23:19:02.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,70.90998685939553,17.15686274509804,1610612750,14,14,2026-04-08T23:19:09Z,570000,False,-164.0,221.0,1,right,D. DiVincenzo 27' 3PT  (6 PTS) (N. Reid 1 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,27.52,Made,,,,,,,6.0,N. Reid,1629675.0,1.0,,,,,
59,PT07M27.00S,2026-04-08T23:19:14.9Z,1,REGULAR,2pt,Jump Shot,[],1641783,22.28975032851511,52.450980392156865,1610612753,16,14,2026-04-08T23:25:42Z,590000,False,-12.0,157.0,1,left,T. da Silva 15' floating Jump Shot (2 PTS) (J. Cain 1 AST),"[1641783, 1631288]",1610612753.0,ORL,floating,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Center,,,,15.75,Made,,,,,,,2.0,J. Cain,1631288.0,1.0,,,,,
61,PT07M13.00S,2026-04-08T23:19:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628978,86.41590013140605,95.83333333333334,1610612750,16,14,2026-04-08T23:26:04Z,610000,False,229.0,75.0,1,right,MISS D. DiVincenzo 24' step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,24.12,Missed,,,,,,,,,,,,,,,
62,PT07M10.00S,2026-04-08T23:19:31.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,14,2026-04-08T23:19:34Z,620000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,
63,PT07M02.00S,2026-04-08T23:19:39.2Z,1,REGULAR,3pt,Jump Shot,[],1628976,33.196452036793694,50.0,1610612753,16,14,2026-04-08T23:19:45Z,630000,False,0.0,260.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,25.95,Missed,,,,,,,,,,,,,,,
64,PT06M58.00S,2026-04-08T23:19:43.2Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,16,14,2026-04-08T23:19:45Z,640000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,
65,PT06M50.00S,2026-04-08T23:19:51.8Z,1,REGULAR,3pt,Jump Shot,[],1630183,73.53810775295663,18.137254901960784,1610612750,16,14,2026-04-08T23:19:58Z,650000,False,-159.0,196.0,1,right,MISS J. McDaniels 25' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,25.27,Missed,,,,,,,,,,,,,,,
66,PT06M46.00S,2026-04-08T23:19:55.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,14,2026-04-08T23:19:58Z,660000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,65.0,3.0,3.0,0.0,,,,,,,,,
67,PT06M35.00S,2026-04-08T23:20:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,9.017739816031538,50.73529411764706,1610612753,18,14,2026-04-08T23:20:13Z,670000,False,-4.0,32.0,1,left,T. da Silva driving finger roll Layup (4 PTS) (J. Suggs 2 AST),"[1641783, 1630591]",1610612753.0,ORL,driving finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,3.25,Made,,,,,,,4.0,J. Suggs,1630591.0,2.0,,,,,
69,PT06M13.00S,2026-04-08T23:20:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.51182654402102,45.588235294117645,1610612750,18,16,2026-04-08T23:20:33Z,690000,False,-22.0,8.0,1,right,J. McDaniels driving Layup (8 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2.37,Made,,,,,,,8.0,,,,,,,,
71,PT06M04.00S,2026-04-08T23:20:39.7Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612753,18,16,2026-04-08T23:20:55Z,710000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Banchero 2 FT),"[1628978, 1631094]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Banchero,1631094.0
73,PT06M04.00S,2026-04-08T23:21:00.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,18,16,2026-04-08T23:21:00Z,730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2026-04-08T23:21:01.9Z,1,REGULAR,substitution,out,[],1630183,,,1610612753,18,16,2026-04-08T23:23:47Z,740000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2026-04-08T23:21:01.9Z,1,REGULAR,substitution,out,[],203937,,,1610612753,18,16,2026-04-08T23:23:47Z,750000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2026-04-08T23:21:01.9Z,1,REGULAR,substitution,in,[],1630538,,,1610612753,18,16,2026-04-08T23:23:47Z,760000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M04.00S,2026-04-08T23:21:01.9Z,1,REGULAR,substitution,in,[],1642866,,,1610612753,18,16,2026-04-08T23:23:47Z,770000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M04.00S,2026-04-08T23:24:09.2Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,19,16,2026-04-08T23:24:29Z,780000,False,,,0,,P. Banchero Free Throw 1 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
79,PT06M04.00S,2026-04-08T23:24:09.2Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,19,16,2026-04-08T23:24:29Z,790000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
80,PT06M02.00S,2026-04-08T23:24:11.2Z,1,REGULAR,rebound,defensive,[],1642866,,,1610612750,19,16,2026-04-08T23:24:29Z,800000,False,,,0,,J. Beringer REBOUND (Off:0 Def:1),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,
81,PT05M44.00S,2026-04-08T23:24:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630538,79.84559789750328,91.17647058823529,1610612750,19,19,2026-04-08T23:24:52Z,810000,False,206.0,137.0,1,right,B. Hyland 24' 3PT  (3 PTS),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,24.73,Made,,,,,,,3.0,,,,,,,,
82,PT05M29.00S,2026-04-08T23:25:00.1Z,1,REGULAR,3pt,Jump Shot,[],1641783,24.26084099868594,87.74509803921569,1610612753,19,19,2026-04-08T23:25:05Z,820000,False,-189.0,176.0,1,left,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,,,,,,,,,,
83,PT05M26.00S,2026-04-08T23:25:03.1Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,19,19,2026-04-08T23:25:05Z,830000,False,,,0,,T. da Silva REBOUND (Off:1 Def:0),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,82.0,1.0,0.0,1.0,,,,,,,,,
84,PT05M25.00S,2026-04-08T23:25:05.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631288,20.318659658344284,92.8921568627451,1610612753,19,19,2026-04-08T23:25:11Z,840000,False,-214.0,138.0,1,left,MISS J. Cain 25' 3PT,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,25.53,Missed,,,,,,,,,,,,,,,
85,PT05M20.00S,2026-04-08T23:25:10.9Z,1,REGULAR,rebound,defensive,[],204060,,,1610612750,19,19,2026-04-08T23:25:11Z,850000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,
86,PT05M12.00S,2026-04-08T23:25:17.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],204060,93.24901445466492,46.568627450980394,1610612750,19,21,2026-04-08T23:25:22Z,860000,False,-17.0,11.0,1,right,J. Ingles driving Hook (2 PTS),[204060],1610612750.0,MIN,driving,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,2.04,Made,,,,,,,2.0,,,,,,,,
87,PT04M59.00S,2026-04-08T23:25:34.9Z,1,REGULAR,foul,offensive,[],1628976,,,1610612753,19,21,2026-04-08T23:25:48Z,870000,False,,,0,,W. Carter Jr. off-the-ball offensive FOUL (1 PF),"[1628976, 1628978]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,DiVincenzo,1628978.0
