actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M43.00S,2025-10-25T23:12:34.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,70.90998685939553,24.264705882352942,1610612753,0,2,2025-10-25T23:12:50Z,160000,False,-129.0,221.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
17,PT10M38.00S,2025-10-25T23:12:39.2Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,0,2,2025-10-25T23:12:50Z,170000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M37.00S,2025-10-25T23:12:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,92.85479632063075,50.245098039215684,1610612753,2,2,2025-10-25T23:32:55Z,180000,False,1.0,15.0,1,right,D. Bane putback Layup (2 PTS),[1630217],1610612753.0,ORL,putback,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M30.00S,2025-10-25T23:12:47.7Z,1,REGULAR,3pt,Jump Shot,[],1641824,30.305519053876477,71.07843137254902,1610612741,2,2,2025-10-25T23:13:02Z,190000,False,-105.0,232.0,1,left,MISS M. Buzelis 25' pullup 3PT,[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
20,PT10M30.00S,2025-10-25T23:12:47.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,2,2,2025-10-25T23:13:02Z,200000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,19.0,2.0,1.0,1.0,,,,,,,,,,,,,,
21,PT10M19.00S,2025-10-25T23:12:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.72339027595268,50.49019607843137,1610612753,2,2,2025-10-25T23:13:06Z,210000,False,2.0,16.0,1,right,MISS D. Bane driving finger roll Layup,[1630217],1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
22,PT10M17.00S,2025-10-25T23:13:00.5Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,2,2,2025-10-25T23:13:06Z,220000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M07.00S,2025-10-25T23:13:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630171,7.5722733245729295,4.6568627450980395,1610612741,2,2,2025-10-25T23:13:18Z,230000,False,227.0,19.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,22.75,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2025-10-25T23:13:16.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,2,2,2025-10-25T23:13:18Z,240000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
25,PT09M59.00S,2025-10-25T23:13:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.32917214191852,50.49019607843137,1610612753,4,2,2025-10-25T23:35:51Z,250000,False,2.0,20.0,1,right,P. Banchero driving Layup (2 PTS) (T. Jones 1 AST),"[1631094, 1626145]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,
27,PT09M59.00S,2025-10-25T23:13:25.4Z,1,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612753,4,2,2025-10-25T23:13:34Z,270000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Banchero 1 FT),"[1630581, 1631094]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,,1.0,0.0,Banchero,1631094.0,,,,
29,PT09M59.00S,2025-10-25T23:13:48.5Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,5,2,2025-10-25T23:35:56Z,290000,False,,,0,,P. Banchero Free Throw 1 of 1 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
30,PT09M42.00S,2025-10-25T23:14:05.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,4.944152431011826,95.83333333333334,1610612741,5,2,2025-10-25T23:14:10Z,300000,False,-229.0,-6.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
31,PT09M40.00S,2025-10-25T23:14:07.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,5,2,2025-10-25T23:14:10Z,310000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M32.00S,2025-10-25T23:14:15.4Z,1,REGULAR,2pt,Jump Shot,[],1628976,80.76544021024968,80.88235294117648,1610612753,5,2,2025-10-25T23:36:06Z,320000,False,154.0,128.0,1,right,MISS W. Carter Jr. 20' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,20.07,Missed,,,,,,,,,,,,,,,,,,
33,PT09M29.00S,2025-10-25T23:14:18.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,5,2,2025-10-25T23:14:23Z,330000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M23.00S,2025-10-25T23:14:24.7Z,1,REGULAR,3pt,Jump Shot,[],1630200,4.944152431011826,95.09803921568627,1610612741,5,2,2025-10-25T23:14:31Z,340000,False,-225.0,-6.0,1,left,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
35,PT09M19.00S,2025-10-25T23:14:28.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,2,2025-10-25T23:14:31Z,350000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT09M17.00S,2025-10-25T23:14:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,92.85479632063075,50.73529411764706,1610612753,7,2,2025-10-25T23:14:40Z,360000,False,4.0,15.0,1,right,F. Wagner running finger roll Layup (2 PTS) (D. Bane 1 AST),"[1630532, 1630217]",1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,
38,PT09M03.00S,2025-10-25T23:14:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630200,21.632720105124836,90.19607843137256,1610612741,7,5,2025-10-25T23:33:08Z,380000,False,-201.0,151.0,1,left,T. Jones 25' 3PT  (3 PTS) (N. Vučević 1 AST),"[1630200, 202696]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.13,Made,,,,,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,
40,PT08M41.00S,2025-10-25T23:15:10.0Z,1,REGULAR,foul,personal,[],1641824,,,1610612753,7,5,2025-10-25T23:16:06Z,400000,False,,,0,,M. Buzelis personal FOUL (1 PF),"[1641824, 1630217]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627541.0,,1.0,0.0,Bane,1630217.0,,,,
42,PT08M34.00S,2025-10-25T23:15:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,85.89027595269383,54.166666666666664,1610612753,7,5,2025-10-25T23:33:18Z,420000,False,21.0,80.0,1,right,MISS W. Carter Jr. 8' driving floating Shot,[1628976],1610612753.0,ORL,driving floating,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.28,Missed,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2025-10-25T23:15:37.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,7,5,2025-10-25T23:33:18Z,430000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M28.00S,2025-10-25T23:15:44.4Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612741,7,5,2025-10-25T23:15:55Z,440000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Giddey 2 FT),"[1630532, 1630581]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,,1.0,0.0,Giddey,1630581.0,,,,
46,PT08M28.00S,2025-10-25T23:16:12.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630581,,,1610612741,7,6,2025-10-25T23:16:12Z,460000,False,,,0,,J. Giddey Free Throw 1 of 2 (3 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
47,PT08M28.00S,2025-10-25T23:16:13.1Z,1,REGULAR,substitution,out,[],1626145,,,1610612741,7,6,2025-10-25T23:16:21Z,470000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M28.00S,2025-10-25T23:16:13.1Z,1,REGULAR,substitution,out,[],1630200,,,1610612741,7,6,2025-10-25T23:16:21Z,480000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M28.00S,2025-10-25T23:16:13.1Z,1,REGULAR,substitution,in,[],1641710,,,1610612741,7,6,2025-10-25T23:16:21Z,490000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M28.00S,2025-10-25T23:16:13.1Z,1,REGULAR,substitution,in,[],1628989,,,1610612741,7,6,2025-10-25T23:16:21Z,500000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M28.00S,2025-10-25T23:16:36.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630581,,,1610612741,7,7,2025-10-25T23:16:36Z,510000,False,,,0,,J. Giddey Free Throw 2 of 2 (4 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
52,PT08M19.00S,2025-10-25T23:16:47.2Z,1,REGULAR,3pt,Jump Shot,[],1641710,70.64717477003943,19.607843137254903,1610612753,7,7,2025-10-25T23:16:55Z,520000,False,-152.0,223.0,1,right,MISS A. Black 27' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
53,PT08M15.00S,2025-10-25T23:16:51.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,7,7,2025-10-25T23:16:55Z,530000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT08M08.00S,2025-10-25T23:16:58.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641824,12.302890932982917,53.67647058823529,1610612741,7,7,2025-10-25T23:36:38Z,540000,False,-18.0,63.0,1,left,MISS M. Buzelis 6' driving floating Shot,[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
55,PT08M05.00S,2025-10-25T23:17:01.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,7,7,2025-10-25T23:17:01Z,550000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT07M59.00S,2025-10-25T23:17:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,87.72996057818659,52.20588235294118,1610612753,9,7,2025-10-25T23:17:23Z,560000,False,11.0,63.0,1,right,P. Banchero 6' driving floating Jump Shot (5 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,,,,,5.0,,,,,,,,,,,,,
57,PT07M43.00S,2025-10-25T23:17:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.966491458607096,56.127450980392155,1610612741,9,7,2025-10-25T23:17:31Z,570000,False,-31.0,22.0,1,left,MISS I. Okoro driving reverse Layup,[1630171],1610612741.0,CHI,driving reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
58,PT07M41.00S,2025-10-25T23:17:25.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,7,2025-10-25T23:17:31Z,580000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT07M36.00S,2025-10-25T23:17:31.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631094,86.5473061760841,52.69607843137255,1610612753,9,7,2025-10-25T23:17:42Z,590000,False,13.0,74.0,1,right,MISS P. Banchero 7' driving floating Shot - blocked,"[1631094, 1630171]",1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,Okoro,1630171.0,,
60,PT07M36.00S,2025-10-25T23:17:31.0Z,1,REGULAR,block,,[],1630171,,,1610612753,9,7,2025-10-25T23:29:36Z,600000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M32.00S,2025-10-25T23:17:35.0Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,9,7,2025-10-25T23:17:42Z,610000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,
62,PT07M30.00S,2025-10-25T23:17:36.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641824,7.30946123521682,52.94117647058824,1610612741,9,7,2025-10-25T23:37:06Z,620000,False,-15.0,16.0,1,left,MISS M. Buzelis running DUNK,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
63,PT07M28.00S,2025-10-25T23:17:38.9Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,9,7,2025-10-25T23:17:38Z,630000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT07M23.00S,2025-10-25T23:17:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,90.3580814717477,55.88235294117647,1610612753,9,7,2025-10-25T23:18:00Z,640000,False,29.0,38.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
65,PT07M21.00S,2025-10-25T23:17:45.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,7,2025-10-25T23:18:00Z,650000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT07M16.00S,2025-10-25T23:17:50.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,6.258212877792378,55.14705882352941,1610612741,9,7,2025-10-25T23:34:26Z,660000,False,-26.0,6.0,1,left,MISS I. Okoro running Layup - blocked,"[1630171, 1631094]",1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,Banchero,1631094.0,,
67,PT07M16.00S,2025-10-25T23:17:50.6Z,1,REGULAR,block,,[],1631094,,,1610612741,9,7,2025-10-25T23:17:53Z,670000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT07M13.00S,2025-10-25T23:17:53.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,7,2025-10-25T23:18:10Z,680000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,,
69,PT07M11.00S,2025-10-25T23:17:55.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630532,91.27792378449409,52.20588235294118,1610612753,11,7,2025-10-25T23:37:50Z,690000,False,11.0,29.0,1,right,F. Wagner running alley-oop DUNK (4 PTS) (D. Bane 2 AST),"[1630532, 1630217]",1610612753.0,ORL,running alley-oop,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,4.0,D. Bane,1630217.0,2.0,,,,,,,,,,
71,PT06M54.00S,2025-10-25T23:18:16.6Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612741,11,7,2025-10-25T23:18:28Z,710000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1630217, 1641824]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628481.0,,1.0,0.0,Buzelis,1641824.0,,,,
73,PT06M54.00S,2025-10-25T23:18:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,7,2025-10-25T23:18:32Z,730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M54.00S,2025-10-25T23:18:36.5Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,11,7,2025-10-25T23:21:04Z,740000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M54.00S,2025-10-25T23:18:36.5Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,11,7,2025-10-25T23:21:04Z,750000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M54.00S,2025-10-25T23:21:35.9Z,1,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,11,7,2025-10-25T23:21:35Z,760000,False,,,0,,MISS M. Buzelis Free Throw 1 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT06M54.00S,2025-10-25T23:21:35.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,11,7,2025-10-25T23:21:35Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
78,PT06M54.00S,2025-10-25T23:21:51.3Z,1,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,11,8,2025-10-25T23:21:51Z,780000,False,,,0,,M. Buzelis Free Throw 2 of 2 (1 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
79,PT06M40.00S,2025-10-25T23:22:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,81.2910643889619,41.17647058823529,1610612753,11,8,2025-10-25T23:22:10Z,790000,False,-44.0,123.0,1,right,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,13.1,Missed,,,,,,,,,,,,,,,,,,
