actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-27T00:43:38.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-27T00:43:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-27T00:43:40.3Z,1,REGULAR,jumpball,recovered,[],1631094,,,1610612753,0,0,2026-02-27T00:43:40Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. A. Sengun: Tip to P. Banchero,"[1631094, 1628976, 1630578]",1610612753.0,ORL,startperiod,P. Banchero,1631094.0,Banchero,P. Banchero,Carter Jr.,1628976.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-02-27T00:43:56.6Z,1,REGULAR,2pt,Jump Shot,[],1641783,90.48948751642575,30.14705882352941,1610612753,0,0,2026-02-27T00:44:01Z,70000,False,-99.0,37.0,1,right,MISS T. da Silva 10' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Left,10.59,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-02-27T00:43:59.1Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,0,0,2026-02-27T00:43:59Z,80000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2026-02-27T00:44:06.7Z,1,REGULAR,3pt,Jump Shot,[],1631106,23.47240473061761,13.725490196078432,1610612745,0,0,2026-02-27T00:44:11Z,90000,False,181.0,168.0,1,left,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2026-02-27T00:44:09.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,0,0,2026-02-27T00:44:11Z,100000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M22.00S,2026-02-27T00:44:15.4Z,1,REGULAR,turnover,bad pass,[],1628976,,,1610612753,0,0,2026-02-27T00:44:21Z,110000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 201142]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,1.0,Durant,201142.0,,,,,,,,,,,
12,PT11M22.00S,2026-02-27T00:44:15.4Z,1,REGULAR,steal,,[],201142,,,1610612745,0,0,2026-02-27T00:44:17Z,120000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2026-02-27T00:44:21.3Z,1,REGULAR,foul,personal,[],1630217,,,1610612745,0,0,2026-02-27T00:44:38Z,130000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1641708]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,,,,,,,1630886.0,1.0,0.0,Thompson,1641708.0,,,,,,
15,PT11M00.00S,2026-02-27T00:44:58.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,8.09789750328515,39.46078431372549,1610612745,0,2,2026-02-27T00:45:04Z,150000,False,53.0,24.0,1,left,A. Sengun turnaround Hook (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,,,,,,,,,,,,,2.0,,,,,
