actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
38,PT09M52.00S,2026-03-31T23:15:28.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,2,2026-03-31T23:15:47Z,380000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,37.0,1.0,1.0,0.0
39,PT09M42.00S,2026-03-31T23:15:40.2Z,1,REGULAR,foul,personal,[],1626164,,,1610612753,5,2,2026-03-31T23:15:45Z,390000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1628976]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,1.0,1.0,Carter Jr.,1628976.0,,,,,,,,,
41,PT09M36.00S,2026-03-31T23:16:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.30946123521682,47.30392156862745,1610612753,7,2,2026-03-31T23:16:18Z,410000,False,13.0,16.0,1,left,W. Carter Jr. cutting Layup (2 PTS) (D. Bane 1 AST),"[1628976, 1630217]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
43,PT09M36.00S,2026-03-31T23:16:14.3Z,1,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612753,7,2,2026-03-31T23:16:44Z,430000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Carter Jr. 1 FT),"[1626164, 1628976]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,2.0,1.0,Carter Jr.,1628976.0,,,,,,,,,
45,PT09M36.00S,2026-03-31T23:16:45.6Z,1,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,8,2,2026-03-31T23:16:45Z,450000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
46,PT09M20.00S,2026-03-31T23:17:02.7Z,1,REGULAR,3pt,Jump Shot,[],1631221,69.46452036793693,13.970588235294118,1610612756,8,2,2026-03-31T23:17:07Z,460000,False,-180.0,235.0,1,right,MISS C. Gillespie 29' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,29.57,Missed,,,,,,,,,,,,,,,,,,
47,PT09M16.00S,2026-03-31T23:17:06.7Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,8,2,2026-03-31T23:17:07Z,470000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,46.0,1.0,1.0,0.0
48,PT09M11.00S,2026-03-31T23:17:11.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641783,7.440867279894875,47.05882352941176,1610612753,10,2,2026-03-31T23:17:19Z,480000,False,15.0,17.0,1,left,T. da Silva running Layup (2 PTS) (P. Banchero 2 AST),"[1641783, 1631094]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.28,Made,2.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
50,PT08M56.00S,2026-03-31T23:17:27.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,90.62089356110381,59.80392156862745,1610612756,10,2,2026-03-31T23:17:32Z,500000,False,49.0,36.0,1,right,MISS D. Brooks 6' driving Hook,[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
51,PT08M54.00S,2026-03-31T23:17:29.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,10,2,2026-03-31T23:17:32Z,510000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,50.0,2.0,2.0,0.0
52,PT08M48.00S,2026-03-31T23:17:37.2Z,1,REGULAR,3pt,Jump Shot,[],1630591,6.521024967148489,96.32352941176471,1610612753,10,2,2026-03-31T23:19:59Z,520000,False,-232.0,9.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
53,PT08M47.00S,2026-03-31T23:17:38.2Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,10,2,2026-03-31T23:19:59Z,530000,False,,,0,,T. da Silva REBOUND (Off:1 Def:0),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,52.0,1.0,0.0,1.0
54,PT08M46.00S,2026-03-31T23:17:42.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641783,5.590000152587891,50.0,1610612753,10,2,2026-03-31T23:20:07Z,540000,False,0.0,0.0,1,left,MISS T. da Silva tip Layup,[1641783],1610612753.0,ORL,tip,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
55,PT08M45.00S,2026-03-31T23:17:43.3Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,10,2,2026-03-31T23:20:07Z,550000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,54.0,1.0,1.0,0.0
56,PT08M33.00S,2026-03-31T23:17:49.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,87.72996057818659,75.49019607843137,1610612756,10,4,2026-03-31T23:17:53Z,560000,False,127.0,63.0,1,right,D. Booker 14' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,14.21,Made,2.0,,,,,,,,,,,,,,,,,
57,PT08M21.00S,2026-03-31T23:18:02.0Z,1,REGULAR,3pt,Jump Shot,[],1641783,33.459264126149804,48.28431372549019,1610612753,10,4,2026-03-31T23:18:08Z,570000,False,9.0,262.0,1,left,MISS T. da Silva 26' pullup 3PT,[1641783],1610612753.0,ORL,pullup,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
58,PT08M17.00S,2026-03-31T23:18:06.0Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,10,4,2026-03-31T23:18:08Z,580000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,57.0,2.0,2.0,0.0
59,PT08M14.00S,2026-03-31T23:18:11.8Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612756,10,4,2026-03-31T23:18:34Z,590000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Booker 2 FT),"[1628976, 1626164]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1628484.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
61,PT08M14.00S,2026-03-31T23:18:35.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626164,,,1610612756,10,5,2026-03-31T23:18:35Z,610000,False,,,0,,D. Booker Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
62,PT08M14.00S,2026-03-31T23:18:53.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626164,,,1610612756,10,6,2026-03-31T23:18:53Z,620000,False,,,0,,D. Booker Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
63,PT08M00.00S,2026-03-31T23:19:12.3Z,1,REGULAR,2pt,Jump Shot,[],1631094,7.5722733245729295,69.11764705882352,1610612753,12,6,2026-03-31T23:19:23Z,630000,False,-96.0,19.0,1,left,P. Banchero 9' step back Jump Shot (2 PTS) (J. Suggs 2 AST),"[1631094, 1630591]",1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,9.74,Made,2.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,
65,PT07M51.00S,2026-03-31T23:19:20.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,73.01248357424441,12.5,1610612756,12,6,2026-03-31T23:22:24Z,650000,False,-188.0,201.0,1,right,MISS J. Green 27' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,,
66,PT07M51.00S,2026-03-31T23:19:20.2Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612756,12,6,2026-03-31T23:19:26Z,660000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,65.0,2.0,1.0,1.0
67,PT07M50.00S,2026-03-31T23:19:26.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,93.38042049934296,51.71568627450981,1610612756,12,6,2026-03-31T23:22:34Z,670000,False,9.0,10.0,1,right,MISS D. Brooks putback Layup - blocked,"[1628415, 1630217]",1610612756.0,PHX,putback,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,Bane,1630217.0,,,,
68,PT07M50.00S,2026-03-31T23:19:26.2Z,1,REGULAR,block,,[],1630217,,,1610612756,12,6,2026-03-31T23:19:28Z,680000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT07M49.00S,2026-03-31T23:19:27.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,12,6,2026-03-31T23:22:34Z,690000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,67.0,1.0,1.0,0.0
70,PT07M42.00S,2026-03-31T23:19:37.8Z,1,REGULAR,foul,offensive,[],1628976,,,1610612753,12,6,2026-03-31T23:20:13Z,700000,False,,,0,,W. Carter Jr. off-the-ball offensive FOUL (2 PF),"[1628976, 1630224]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,2.0,0.0,Green,1630224.0,,,,,,,,,
72,PT07M42.00S,2026-03-31T23:19:37.8Z,1,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,12,6,2026-03-31T23:19:37Z,720000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (1 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,1.0,,,,,,,,
73,PT07M42.00S,2026-03-31T23:19:50.6Z,1,REGULAR,substitution,out,[],1628976,,,1610612756,12,6,2026-03-31T23:19:57Z,730000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M42.00S,2026-03-31T23:19:50.6Z,1,REGULAR,substitution,in,[],1629048,,,1610612756,12,6,2026-03-31T23:19:57Z,740000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M23.00S,2026-03-31T23:20:20.4Z,1,REGULAR,turnover,lost ball,[],1642345,,,1610612756,12,6,2026-03-31T23:24:44Z,750000,False,,,0,,O. Ighodaro lost ball TURNOVER (1 TO),"[1642345, 1630591]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Suggs,1630591.0,,,,,,
76,PT07M23.00S,2026-03-31T23:20:20.4Z,1,REGULAR,steal,,[],1630591,,,1610612753,12,6,2026-03-31T23:20:22Z,760000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
77,PT07M20.00S,2026-03-31T23:20:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641783,8.492115637319317,56.86274509803921,1610612753,14,6,2026-03-31T23:20:34Z,770000,False,-34.0,27.0,1,left,T. da Silva running Layup (4 PTS),[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,4.0,,,,,,,,,,,,,,,,,
78,PT07M20.00S,2026-03-31T23:20:30.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631221,,,1610612753,14,6,2026-03-31T23:23:21Z,780000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (da Silva 1 FT),"[1631221, 1641783]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,1.0,0.0,da Silva,1641783.0,,,,,,,,,
80,PT07M20.00S,2026-03-31T23:20:45.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,14,6,2026-03-31T23:20:45Z,800000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT07M20.00S,2026-03-31T23:23:22.2Z,1,REGULAR,substitution,out,[],1631221,,,1610612753,14,6,2026-03-31T23:23:40Z,810000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT07M20.00S,2026-03-31T23:23:22.2Z,1,REGULAR,substitution,in,[],1628960,,,1610612753,14,6,2026-03-31T23:23:40Z,820000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT07M20.00S,2026-03-31T23:24:02.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641783,,,1610612753,15,6,2026-03-31T23:24:02Z,830000,False,,,0,,T. da Silva Free Throw 1 of 1 (5 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
84,PT07M07.00S,2026-03-31T23:24:18.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,79.45137976346912,91.66666666666666,1610612756,15,6,2026-03-31T23:24:22Z,840000,False,208.0,141.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
85,PT07M04.00S,2026-03-31T23:24:20.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,15,6,2026-03-31T23:24:20Z,850000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,84.0,1.0,1.0,0.0
