actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-11-08T00:11:01.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-08T00:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-08T00:11:05.6Z,1,REGULAR,jumpball,recovered,[],1630217,,,1610612753,0,0,2025-11-08T00:11:05Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. N. Queta: Tip to D. Bane,"[1630217, 1628976, 1629674]",1610612753.0,ORL,startperiod,D. Bane,1630217.0,Bane,D. Bane,Carter Jr.,1628976.0,Queta,1629674.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-08T00:11:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,19.398817345597898,39.705882352941174,1610612753,0,0,2025-11-08T00:11:25Z,70000,False,51.0,130.0,1,left,MISS W. Carter Jr. 13' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-11-08T00:11:21.1Z,1,REGULAR,rebound,defensive,[],1631169,,,1610612738,0,0,2025-11-08T00:11:25Z,80000,False,,,0,,J. Minott REBOUND (Off:0 Def:1),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M20.00S,2025-11-08T00:11:40.8Z,1,REGULAR,2pt,Jump Shot,[],1630202,93.11760840998686,27.941176470588236,1610612738,0,0,2025-11-08T00:11:51Z,90000,False,-110.0,12.0,1,right,MISS P. Pritchard 11' fadeaway Shot - blocked,"[1630202, 1631094]",1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,11.1,Missed,,,,,Banchero,1631094.0,,,,,,,,,,,,
10,PT11M20.00S,2025-11-08T00:11:40.8Z,1,REGULAR,block,,[],1631094,,,1610612738,0,0,2025-11-08T00:11:44Z,100000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M16.00S,2025-11-08T00:11:44.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2025-11-08T00:11:51Z,110000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M14.00S,2025-11-08T00:11:47.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628976,7.440867279894875,49.754901960784316,1610612753,2,0,2025-11-08T00:12:01Z,120000,False,1.0,17.0,1,left,W. Carter Jr. running DUNK (2 PTS) (J. Suggs 1 AST),"[1628976, 1630591]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,2.0,J. Suggs,1630591.0,1.0,,,,,,,,
14,PT10M59.00S,2025-11-08T00:12:05.2Z,1,REGULAR,foul,personal,[],1630217,,,1610612738,2,0,2025-11-08T00:12:28Z,140000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1629674]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1151.0,1.0,0.0,Queta,1629674.0,,,
16,PT10M46.00S,2025-11-08T00:12:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.85479632063075,52.69607843137255,1610612738,2,2,2025-11-08T00:12:37Z,160000,False,13.0,15.0,1,right,N. Queta cutting Layup (2 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,
