actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-06T00:11:18.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-06T00:11:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-12-06T00:11:22.5Z,1,REGULAR,jumpball,recovered,[],1630532,,,1610612753,0,0,2025-12-06T00:11:22Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. K. Ware: Tip to F. Wagner,"[1630532, 1628976, 1642276]",1610612753.0,ORL,startperiod,F. Wagner,1630532.0,Wagner,F. Wagner,Carter Jr.,1628976.0,Ware,1642276.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-12-06T00:11:48.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,18.2161629434954,4.166666666666666,1610612753,3,0,2025-12-06T00:11:53Z,80000,False,229.0,119.0,1,left,J. Suggs 25' 3PT  (3 PTS) (F. Wagner 1 AST),"[1630591, 1630532]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.81,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
10,PT11M26.00S,2025-12-06T00:12:05.6Z,1,REGULAR,3pt,Jump Shot,[],1626181,67.62483574244416,63.23529411764706,1610612748,3,0,2025-12-06T00:12:11Z,100000,False,66.0,252.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2025-12-06T00:12:07.6Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,3,0,2025-12-06T00:12:11Z,110000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M17.00S,2025-12-06T00:12:33.4Z,1,REGULAR,foul,personal,[],1630558,,,1610612753,3,0,2025-12-06T00:12:48Z,130000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1630217]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101284.0,1.0,0.0,Bane,1630217.0,,,,,
15,PT11M05.00S,2025-12-06T00:13:02.8Z,1,REGULAR,turnover,backcourt,[],1630532,,,1610612753,3,0,2025-12-06T00:19:56Z,150000,False,,,0,,F. Wagner backcourt TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,101284.0,,,,,1.0,,,,
16,PT10M56.00S,2025-12-06T00:13:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,91.27792378449409,47.794117647058826,1610612748,3,2,2025-12-06T00:13:35Z,160000,False,-11.0,29.0,1,right,D. Mitchell driving Layup (2 PTS) (K. Ware 1 AST),"[1630558, 1642276]",1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.15,Made,2.0,K. Ware,1642276.0,1.0,,,,,,,,,,,,,,
18,PT10M38.00S,2025-12-06T00:13:47.6Z,1,REGULAR,2pt,Jump Shot,[],1630591,19.267411300919843,75.49019607843137,1610612753,3,2,2025-12-06T00:13:53Z,180000,False,-127.0,129.0,1,left,MISS J. Suggs 18' driving floating bank Shot,[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,18.11,Missed,,,,,,,,,,,,,,,,,,
19,PT10M35.00S,2025-12-06T00:13:50.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,2,2025-12-06T00:13:53Z,190000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
