actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-20T03:10:51.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-20T03:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-02-20T03:10:54.4Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2025-02-20T03:10:54Z,40000,False,,,0,,Jump Ball M. Williams vs. J. Hayes: Tip to L. Ball,"[1630163, 1631109, 1629637]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Williams,1631109.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-02-20T03:11:15.1Z,1,REGULAR,3pt,Jump Shot,[],1630182,92.16491458607096,96.56862745098039,1610612766,0,0,2025-02-20T03:11:38Z,70000,False,233.0,21.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2025-02-20T03:11:17.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,0,0,2025-02-20T03:11:38Z,80000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-02-20T03:11:30.2Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,0,0,2025-02-20T03:11:55Z,90000,False,,,0,,L. Dončić bad pass TURNOVER (1 TO),"[1629029, 1630182]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Green,1630182.0,,,,,,,,,,,
10,PT11M22.00S,2025-02-20T03:11:30.2Z,1,REGULAR,steal,,[],1630182,,,1610612766,0,0,2025-02-20T03:11:32Z,100000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2025-02-20T03:11:33.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641733,75.5338370565046,88.70251225490196,1610612766,0,0,2025-02-20T03:12:17Z,110000,False,194.0,177.0,1,right,MISS N. Smith Jr. 26' running 3PT,[1641733],1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2025-02-20T03:11:35.9Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612766,0,0,2025-02-20T03:12:17Z,120000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M14.00S,2025-02-20T03:11:39.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630182,90.40735873850197,49.854473039215684,1610612766,0,2,2025-02-20T03:12:30Z,130000,False,-1.0,38.0,1,right,J. Green putback Layup (2 PTS),[1630182],1610612766.0,CHA,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.77,Made,,,,,,,,2.0,,,,,,,,,,
47,PT11M00.00S,2025-02-20T03:11:45.4Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,0,2,2025-02-20T03:17:58Z,135000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1628970]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,Bridges,1628970.0,,,,,,,,,,,
