actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M44.00S,2025-03-18T02:42:57.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,1,2,2025-03-18T02:42:57Z,180000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,17.0,,,,1.0,1.0,0.0,,
19,PT10M33.00S,2025-03-18T02:43:08.9Z,1,REGULAR,3pt,Jump Shot,[],101108,66.14651773981603,69.6078431372549,1610612759,1,5,2025-03-18T02:43:42Z,190000,False,98.0,266.0,1,right,C. Paul 28' 3PT pullup (3 PTS) (H. Barnes 1 AST),"[101108, 203084]",1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,28.32,Made,3.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
22,PT10M11.00S,2025-03-18T02:43:46.6Z,1,REGULAR,foul,offensive,[],1629637,,,1610612747,1,5,2025-03-18T02:44:05Z,220000,False,,,0,,J. Hayes charge offensive FOUL (1 PF),"[1629637, 203084]",1610612747.0,LAL,charge,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
24,PT10M11.00S,2025-03-18T02:43:46.6Z,1,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,1,5,2025-03-18T02:43:46Z,240000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,,,,,,1.0,,,,,,,
25,PT10M11.00S,2025-03-18T02:43:56.6Z,1,REGULAR,foul,technical,['1freethrow'],1629637,,,1610612759,1,5,2025-03-18T02:44:05Z,250000,False,,,0,,J. Hayes technical FOUL (1 Tech),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,1627964.0,1.0,1.0,,,,,,,,,,,
26,PT10M11.00S,2025-03-18T02:44:17.4Z,1,REGULAR,freethrow,1 of 1,[],101108,,,1610612759,1,6,2025-03-18T02:44:17Z,260000,False,,,0,,C. Paul technical Free Throw 1 of 1 (4 PTS),[101108],1610612759.0,SAS,technical,,,Paul,C. Paul,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M53.00S,2025-03-18T02:44:48.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],101108,66.80354796320631,36.76470588235294,1610612759,1,6,2025-03-18T02:46:10Z,270000,False,-66.0,260.0,1,right,MISS C. Paul 26' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
28,PT09M50.00S,2025-03-18T02:44:51.9Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,1,6,2025-03-18T02:44:57Z,280000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,27.0,,,,1.0,1.0,0.0,,
29,PT09M38.00S,2025-03-18T02:45:06.7Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612747,1,6,2025-03-18T02:45:12Z,290000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1630170, 1627827]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,,
31,PT09M38.00S,2025-03-18T02:45:34.7Z,1,REGULAR,freethrow,1 of 2,[],1627827,,,1610612747,2,6,2025-03-18T02:45:56Z,310000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (1 PTS),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT09M38.00S,2025-03-18T02:45:34.7Z,1,REGULAR,freethrow,2 of 2,[],1627827,,,1610612747,2,6,2025-03-18T02:45:56Z,320000,False,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M30.00S,2025-03-18T02:45:42.7Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,2,6,2025-03-18T02:45:56Z,330000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,32.0,,,,1.0,1.0,0.0,,
34,PT09M17.00S,2025-03-18T02:46:07.3Z,1,REGULAR,3pt,Jump Shot,[],203084,76.7904073587385,11.764705882352942,1610612759,2,9,2025-03-18T02:46:12Z,340000,False,-191.0,166.0,1,right,H. Barnes 25' 3PT  (3 PTS) (C. Paul 1 AST),"[203084, 101108]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.3,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
36,PT09M01.00S,2025-03-18T02:46:23.4Z,1,REGULAR,3pt,Jump Shot,[],1630692,10.167542706964511,5.14705882352942,1610612747,5,9,2025-03-18T02:46:29Z,360000,False,224.0,43.0,1,left,J. Goodwin 3PT  (3 PTS) (A. Reaves 1 AST),"[1630692, 1630559]",1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,22.84,Made,3.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
38,PT08M44.00S,2025-03-18T02:46:40.5Z,1,REGULAR,turnover,lost ball,[],1630170,,,1610612759,5,9,2025-03-18T02:46:47Z,380000,False,,,0,,D. Vassell lost ball TURNOVER (2 TO),"[1630170, 1629029]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,Dončić,1629029.0,,,,,
39,PT08M44.00S,2025-03-18T02:46:40.5Z,1,REGULAR,steal,,[],1629029,,,1610612747,5,9,2025-03-18T02:46:43Z,390000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
40,PT08M40.00S,2025-03-18T02:46:45.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629029,31.718134034165573,75.24509803921569,1610612747,8,9,2025-03-18T02:49:15Z,400000,False,-126.0,246.0,1,left,L. Dončić 27' 3PT step back (3 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,27.62,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M27.00S,2025-03-18T02:46:57.4Z,1,REGULAR,2pt,Jump Shot,[],1642264,86.51445466491458,24.509803921568633,1610612759,8,9,2025-03-18T02:49:50Z,410000,False,-127.0,74.0,1,right,MISS S. Castle 14' step back Shot,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,14.76,Missed,,,,,,,,,,,,,,,,,,
42,PT08M24.00S,2025-03-18T02:47:00.4Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612747,8,9,2025-03-18T02:47:04Z,420000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,41.0,,,,1.0,1.0,0.0,,
43,PT08M11.00S,2025-03-18T02:47:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630559,33.55781865965835,64.2156862745098,1610612747,11,9,2025-03-18T02:47:21Z,430000,False,-71.0,263.0,1,left,A. Reaves 27' 3PT  (3 PTS) (L. Dončić 1 AST),"[1630559, 1629029]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,27.23,Made,3.0,L. Dončić,1629029.0,1.0,,,,,,,,,,,,,,
45,PT08M09.00S,2025-03-18T02:47:20.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,11,9,2025-03-18T02:47:20Z,450000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2025-03-18T02:50:31.1Z,1,REGULAR,3pt,Jump Shot,[],203084,88.74835742444152,3.67647058823529,1610612759,11,9,2025-03-18T02:50:38Z,460000,False,-232.0,53.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2025-03-18T02:50:38.1Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,11,9,2025-03-18T02:50:38Z,470000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,46.0,,,,1.0,1.0,0.0,,
48,PT07M42.00S,2025-03-18T02:50:49.1Z,1,REGULAR,foul,personal,[],1642264,,,1610612747,11,9,2025-03-18T02:52:33Z,480000,False,,,0,,S. Castle personal FOUL (1 PF),"[1642264, 1629637]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,,,,1627964.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,
50,PT07M39.00S,2025-03-18T02:51:13.2Z,1,REGULAR,foul,personal,['3freethrow'],1642264,,,1610612747,11,9,2025-03-18T02:51:20Z,500000,False,,,0,,S. Castle shooting personal FOUL (2 PF) (Dončić 3 FT),"[1642264, 1629029]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,2.0,0.0,Dončić,1629029.0,,,,,,,,,
52,PT07M39.00S,2025-03-18T02:51:45.3Z,1,REGULAR,freethrow,1 of 3,[],1629029,,,1610612747,12,9,2025-03-18T02:51:45Z,520000,False,,,0,,L. Dončić Free Throw 1 of 3 (4 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M39.00S,2025-03-18T02:52:02.8Z,1,REGULAR,freethrow,2 of 3,[],1629029,,,1610612747,13,9,2025-03-18T02:52:02Z,530000,False,,,0,,L. Dončić Free Throw 2 of 3 (5 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
54,PT07M39.00S,2025-03-18T02:52:21.2Z,1,REGULAR,freethrow,3 of 3,[],1629029,,,1610612747,14,9,2025-03-18T02:52:21Z,540000,False,,,0,,L. Dončić Free Throw 3 of 3 (6 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
55,PT07M22.00S,2025-03-18T02:52:39.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,67.59198423127464,70.58823529411765,1610612759,14,12,2025-03-18T02:52:47Z,550000,False,103.0,252.0,1,right,D. Vassell 27' 3PT  (5 PTS) (C. Paul 2 AST),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,27.23,Made,5.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
57,PT07M08.00S,2025-03-18T02:52:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,25.936268068331145,89.4607843137255,1610612747,14,12,2025-03-18T02:53:00Z,570000,False,-197.0,191.0,1,left,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
58,PT07M05.00S,2025-03-18T02:52:57.4Z,1,REGULAR,rebound,defensive,[],202687,,,1610612759,14,12,2025-03-18T02:53:00Z,580000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,57.0,,,,1.0,1.0,0.0,,
59,PT06M55.00S,2025-03-18T02:53:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.37647831800263,58.57843137254902,1610612759,14,12,2025-03-18T02:53:10Z,590000,False,43.0,29.0,1,right,MISS H. Barnes driving Layup,[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2025-03-18T02:53:09.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,14,12,2025-03-18T02:53:10Z,600000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,59.0,,,,1.0,1.0,0.0,,
61,PT06M48.00S,2025-03-18T02:53:16.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612747,14,12,2025-03-18T02:53:23Z,610000,False,,,0,,S. Castle personal FOUL (3 PF) (Dončić 2 FT),"[1642264, 1629029]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627964.0,3.0,0.0,Dončić,1629029.0,,,,,,,,,
63,PT06M48.00S,2025-03-18T02:54:00.7Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,15,12,2025-03-18T02:54:00Z,630000,False,,,0,,L. Dončić Free Throw 1 of 2 (7 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2025-03-18T02:54:01.4Z,1,REGULAR,substitution,out,[],1630692,,,1610612747,15,12,2025-03-18T02:54:08Z,640000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2025-03-18T02:54:01.4Z,1,REGULAR,substitution,out,[],203084,,,1610612747,15,12,2025-03-18T02:54:08Z,650000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M48.00S,2025-03-18T02:54:01.4Z,1,REGULAR,substitution,out,[],1642264,,,1610612747,15,12,2025-03-18T02:54:08Z,660000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M48.00S,2025-03-18T02:54:01.4Z,1,REGULAR,substitution,in,[],1629216,,,1610612747,15,12,2025-03-18T02:54:08Z,670000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M48.00S,2025-03-18T02:54:01.4Z,1,REGULAR,substitution,in,[],1629640,,,1610612747,15,12,2025-03-18T02:54:08Z,680000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M48.00S,2025-03-18T02:54:01.4Z,1,REGULAR,substitution,in,[],1631110,,,1610612747,15,12,2025-03-18T02:54:08Z,690000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M48.00S,2025-03-18T02:54:27.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,16,12,2025-03-18T02:54:27Z,700000,False,,,0,,L. Dončić Free Throw 2 of 2 (8 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
71,PT06M32.00S,2025-03-18T02:54:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,86.25164257555848,45.34313725490197,1610612759,16,14,2025-03-18T02:54:49Z,710000,False,-23.0,77.0,1,right,D. Vassell 8' pullup Jump Shot (7 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,8.02,Made,7.0,,,,,,,,,,,,,,,,,
72,PT06M21.00S,2025-03-18T02:54:55.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,29.09001314060447,80.88235294117646,1610612747,16,14,2025-03-18T02:55:00Z,720000,False,-154.0,221.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
73,PT06M18.00S,2025-03-18T02:54:58.6Z,1,REGULAR,rebound,defensive,[],202687,,,1610612759,16,14,2025-03-18T02:55:00Z,730000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,72.0,,,,2.0,2.0,0.0,,
74,PT06M02.00S,2025-03-18T02:55:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,68.38042049934297,23.284313725490193,1610612759,16,14,2025-03-18T02:55:21Z,740000,False,-134.0,245.0,1,right,MISS D. Vassell 27' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,27.88,Missed,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2025-03-18T02:55:17.5Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,16,14,2025-03-18T02:55:21Z,750000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,74.0,,,,2.0,2.0,0.0,,
77,PT05M46.00S,2025-03-18T02:55:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.65768725361366,47.79411764705882,1610612747,18,14,2025-03-18T02:55:58Z,770000,False,11.0,113.0,1,left,L. Dončić 11' pullup Jump Shot (10 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,10.0,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2025-03-18T02:56:01.4Z,1,REGULAR,3pt,Jump Shot,[],1631110,93.74178712220763,4.166666666666657,1610612759,18,14,2025-03-18T02:56:07Z,780000,False,-229.0,6.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2025-03-18T02:56:04.8Z,1,REGULAR,rebound,offensive,[],101108,,,1610612759,18,14,2025-03-18T02:56:04Z,790000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,78.0,,,,2.0,1.0,1.0,,
80,PT05M29.00S,2025-03-18T02:56:06.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,74.03088042049934,14.460784313725497,1610612759,18,17,2025-03-18T02:58:08Z,800000,False,-178.0,192.0,1,right,C. Paul 26' 3PT step back (7 PTS),[101108],1610612759.0,SAS,step back,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.13,Made,7.0,,,,,,,,,,,,,,,,,
81,PT05M28.00S,2025-03-18T02:56:12.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,18,17,2025-03-18T02:56:12Z,810000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M28.00S,2025-03-18T02:59:08.7Z,1,REGULAR,substitution,out,[],202687,,,1610612747,18,17,2025-03-18T02:59:21Z,820000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M28.00S,2025-03-18T02:59:08.7Z,1,REGULAR,substitution,in,[],1630577,,,1610612747,18,17,2025-03-18T02:59:21Z,830000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M16.00S,2025-03-18T02:59:25.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.50657030223391,26.715686274509807,1610612747,18,17,2025-03-18T02:59:32Z,840000,False,116.0,253.0,1,left,MISS L. Dončić 27' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.86,Missed,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2025-03-18T02:59:30.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,18,17,2025-03-18T02:59:32Z,850000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,84.0,,,,1.0,1.0,0.0,,
86,PT05M05.00S,2025-03-18T02:59:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,80.99540078843627,63.72549019607843,1610612759,18,17,2025-03-18T02:59:47Z,860000,False,69.0,126.0,1,right,MISS C. Paul 14' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,14.36,Missed,,,,,,,,,,,,,,,,,,
87,PT05M00.00S,2025-03-18T02:59:41.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,18,17,2025-03-18T02:59:47Z,870000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,86.0,,,,2.0,2.0,0.0,,
