actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-23T02:06:26.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-23T02:06:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-10-23T02:06:29.9Z,1,REGULAR,jumpball,recovered,[],201144,,,1610612750,0,0,2024-10-23T02:06:29Z,40000,False,,,0,,Jump Ball R. Gobert vs. A. Davis: Tip to M. Conley,"[201144, 203497, 203076]",1610612750.0,MIN,startperiod,M. Conley,201144.0,Conley,M. Conley,Gobert,203497.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M32.00S,2024-10-23T02:06:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.46057818659658,32.1078431372549,1610612750,0,0,2024-10-23T02:06:57Z,70000,False,-89.0,253.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2024-10-23T02:06:56.0Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,0,2024-10-23T02:06:56Z,80000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-10-23T02:07:06.9Z,1,REGULAR,3pt,Jump Shot,[],1629060,30.14126149802891,25.735294117647058,1610612747,3,0,2024-10-23T02:07:13Z,90000,False,121.0,231.0,1,left,R. Hachimura 26' 3PT  (3 PTS) (A. Davis 1 AST),"[1629060, 203076]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,26.07,Made,,,,,3.0,A. Davis,203076.0,1.0,,,,,,,,,,
11,PT10M51.00S,2024-10-23T02:07:35.0Z,1,REGULAR,foul,personal,[],1630559,,,1610612750,3,0,2024-10-23T02:07:43Z,110000,False,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1630183]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,McDaniels,1630183.0,,,,,
13,PT10M42.00S,2024-10-23T02:08:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,90.5880420499343,50.73529411764706,1610612750,3,2,2024-10-23T02:08:33Z,130000,False,4.0,36.0,1,right,J. McDaniels driving finger roll Layup (2 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,2.0,J. Randle,203944.0,1.0,,,,,,,,,,
15,PT10M23.00S,2024-10-23T02:08:21.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,8.590670170827863,48.774509803921575,1610612747,5,2,2024-10-23T02:08:27Z,150000,False,6.0,28.0,1,left,R. Hachimura driving DUNK (5 PTS) (D. Russell 1 AST),"[1629060, 1626156]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,5.0,D. Russell,1626156.0,1.0,,,,,,,,,,
17,PT09M57.00S,2024-10-23T02:08:47.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,77.57884362680683,13.235294117647058,1610612750,5,5,2024-10-23T02:08:51Z,170000,False,-184.0,158.0,1,right,A. Edwards 24' 3PT  (3 PTS) (J. Randle 2 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.26,Made,,,,,3.0,J. Randle,203944.0,2.0,,,,,,,,,,
20,PT09M35.00S,2024-10-23T02:09:18.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],2544,10.381077529566369,44.86443014705882,1610612747,5,5,2024-10-23T02:25:59Z,200000,False,26.0,45.0,1,left,MISS L. James driving bank Hook,[2544],1610612747.0,LAL,driving bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,,,,,,,,,,,,,,,,,
