actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-03T03:41:26.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-03T03:41:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-03T03:41:29.0Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2025-01-03T03:41:29Z,40000,False,,,0,,Jump Ball J. Hayes vs. D. Ayton: Tip to L. James,"[2544, 1629637, 1629028]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Hayes,1629637.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-01-03T03:41:39.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,94.53022339027595,51.96078431372549,1610612747,2,0,2025-01-03T03:41:44Z,70000,False,10.0,-1.0,1,right,J. Hayes cutting DUNK (2 PTS) (L. James 1 AST),"[1629637, 2544]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.99,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2025-01-03T03:42:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.065045992115643,40.19607843137255,1610612757,2,0,2025-01-03T03:42:44Z,90000,False,49.0,23.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1629637]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,Hayes,1629637.0,,,,,,,,,,,,
10,PT11M23.00S,2025-01-03T03:42:01.3Z,1,REGULAR,block,,[],1629637,,,1610612757,2,0,2025-01-03T03:42:05Z,100000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M20.00S,2025-01-03T03:42:04.3Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,2,0,2025-01-03T03:42:09Z,110000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,
12,PT11M18.00S,2025-01-03T03:42:08.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630166,12.927069645203687,25.735294117647058,1610612757,2,0,2025-01-03T03:42:12Z,120000,False,121.0,69.0,1,left,MISS D. Avdija 13' Jump Shot,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,13.96,Missed,,,,,,,,,,,,,,,,,,
13,PT11M15.00S,2025-01-03T03:42:11.0Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,2,0,2025-01-03T03:42:12Z,130000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,
14,PT11M07.00S,2025-01-03T03:42:18.4Z,1,REGULAR,2pt,Jump Shot,[],2544,80.33837056504599,69.11764705882354,1610612747,2,0,2025-01-03T03:42:23Z,140000,False,96.0,132.0,1,right,MISS L. James 16' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right Center,16.32,Missed,,,,,,,,,,,,,,,,,,
15,PT11M04.00S,2025-01-03T03:42:21.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,2,0,2025-01-03T03:42:23Z,150000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,14.0,2.0,1.0,1.0,,,,,,,,
16,PT10M54.00S,2025-01-03T03:42:31.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,32.24375821287779,39.21568627450981,1610612757,2,3,2025-01-03T03:44:37Z,160000,False,54.0,251.0,1,left,S. Sharpe 25' 3PT step back (3 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.63,Made,3.0,,,,,,,,,,,,,,,,,
17,PT10M37.00S,2025-01-03T03:42:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,91.11366622864652,52.450980392156865,1610612747,2,3,2025-01-03T03:42:55Z,170000,False,12.0,31.0,1,right,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2025-01-03T03:42:53.4Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,2,3,2025-01-03T03:42:55Z,180000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,
19,PT10M32.00S,2025-01-03T03:42:52.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629637,94.40999984741211,50.0,1610612747,2,3,2025-01-03T03:43:00Z,190000,False,0.0,0.0,1,right,MISS J. Hayes tip DUNK,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
20,PT10M31.00S,2025-01-03T03:42:53.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,2,3,2025-01-03T03:43:00Z,200000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,19.0,3.0,2.0,1.0,,,,,,,,
21,PT10M30.00S,2025-01-03T03:42:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,17.920499342969777,95.09803921568627,1610612757,2,3,2025-01-03T03:43:04Z,210000,False,-225.0,116.0,1,left,MISS S. Sharpe 25' running 3PT,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
22,PT10M26.00S,2025-01-03T03:42:58.9Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,2,3,2025-01-03T03:43:04Z,220000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,21.0,3.0,2.0,1.0,,,,,,,,
23,PT10M23.00S,2025-01-03T03:43:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,80.07555847568989,9.313725490196077,1610612747,2,3,2025-01-03T03:43:16Z,230000,False,-203.0,135.0,1,right,MISS M. Christie 24' running 3PT,[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,,
24,PT10M20.00S,2025-01-03T03:43:05.5Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,2,3,2025-01-03T03:43:16Z,240000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,
25,PT10M20.00S,2025-01-03T03:43:07.8Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612747,2,3,2025-01-03T03:43:13Z,250000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1641739, 1629060]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628485.0,1.0,0.0,Hachimura,1629060.0,,,
27,PT10M20.00S,2025-01-03T03:43:36.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629060,,,1610612747,3,3,2025-01-03T03:43:36Z,270000,False,,,0,,R. Hachimura Free Throw 1 of 2 (1 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
28,PT10M20.00S,2025-01-03T03:43:50.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629060,,,1610612747,4,3,2025-01-03T03:43:50Z,280000,False,,,0,,R. Hachimura Free Throw 2 of 2 (2 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
29,PT10M06.00S,2025-01-03T03:44:05.2Z,1,REGULAR,turnover,lost ball,[],1629014,,,1610612757,4,3,2025-01-03T03:44:12Z,290000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1629637]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Hayes,1629637.0
30,PT10M06.00S,2025-01-03T03:44:05.2Z,1,REGULAR,steal,,[],1629637,,,1610612747,4,3,2025-01-03T03:54:28Z,300000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
31,PT10M01.00S,2025-01-03T03:44:10.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,93.2161629434954,51.22549019607843,1610612747,6,3,2025-01-03T03:44:16Z,310000,False,6.0,11.0,1,right,L. James running Layup (2 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.28,Made,2.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
33,PT09M46.00S,2025-01-03T03:44:25.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.613009198423129,49.01960784313726,1610612757,6,5,2025-01-03T03:44:29Z,330000,False,5.0,57.0,1,left,D. Ayton turnaround Hook (2 PTS) (D. Avdija 1 AST),"[1629028, 1630166]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
35,PT09M29.00S,2025-01-03T03:44:42.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,93.47897503285151,52.205882352941174,1610612747,8,5,2025-01-03T03:44:47Z,350000,False,11.0,9.0,1,right,R. Hachimura cutting DUNK (4 PTS) (L. James 2 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.41,Made,4.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
37,PT09M29.00S,2025-01-03T03:44:47.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,8,5,2025-01-03T03:44:47Z,370000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M09.00S,2025-01-03T03:47:57.6Z,1,REGULAR,2pt,Jump Shot,[],1629014,11.218791064388967,79.41176470588235,1610612757,8,7,2025-01-03T03:48:02Z,380000,False,-147.0,53.0,1,left,A. Simons 15' pullup Jump Shot (2 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,15.64,Made,2.0,,,,,,,,,,,,,,,,,
