actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
29,PT09M14.00S,2025-03-03T02:44:34.7Z,1,REGULAR,turnover,lost ball,[],2544,,,1610612747,8,4,2025-03-03T02:44:38Z,290000,False,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 1626181]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Powell,1626181.0,,,,,,,,,,,
30,PT09M14.00S,2025-03-03T02:44:34.7Z,1,REGULAR,steal,,[],1626181,,,1610612746,8,4,2025-03-03T02:44:36Z,300000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M07.00S,2025-03-03T02:44:41.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201935,88.74835742444152,43.627450980392155,1610612746,8,4,2025-03-03T02:45:45Z,310000,False,-32.0,53.0,1,right,MISS J. Harden 6' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.21,Missed,,,,,,,,,,,,,,,,,,
32,PT09M05.00S,2025-03-03T02:44:43.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,8,4,2025-03-03T02:44:45Z,320000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,31.0,2.0,2.0,0.0,,
33,PT09M02.00S,2025-03-03T02:44:45.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",2544,7.013797634691201,50.73529411764706,1610612747,10,4,2025-03-03T02:46:17Z,330000,False,-4.0,13.0,1,left,L. James running DUNK (2 PTS) (L. Dončić 1 AST),"[2544, 1629029]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,L. Dončić,1629029.0,1.0,,,,,,,,,,,,,,
35,PT08M39.00S,2025-03-03T02:45:09.7Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,10,4,2025-03-03T02:45:14Z,350000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1629216]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Vincent,1629216.0,,,,,,,,,,,
36,PT08M39.00S,2025-03-03T02:45:09.7Z,1,REGULAR,steal,,[],1629216,,,1610612747,10,4,2025-03-03T02:46:29Z,360000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M30.00S,2025-03-03T02:45:19.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,34.74047306176085,35.78431372549019,1610612747,13,4,2025-03-03T02:45:25Z,370000,False,71.0,274.0,1,left,L. Dončić 28' 3PT step back (6 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,28.32,Made,6.0,,,,,,,,,,,,,,,,,
38,PT08M27.00S,2025-03-03T02:45:27.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,4,2025-03-03T02:45:27Z,380000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M12.00S,2025-03-03T02:48:42.6Z,1,REGULAR,3pt,Jump Shot,[],1626181,67.46057818659658,39.950980392156865,1610612746,13,4,2025-03-03T02:48:48Z,390000,False,-50.0,253.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
40,PT08M10.00S,2025-03-03T02:48:45.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,13,4,2025-03-03T02:48:45Z,400000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,39.0,3.0,3.0,0.0,,
41,PT08M08.00S,2025-03-03T02:48:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.132063074901453,62.00980392156863,1610612747,15,4,2025-03-03T02:48:57Z,410000,False,-60.0,109.0,1,left,L. Dončić 12' driving floating Jump Shot (8 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,12.4,Made,8.0,,,,,,,,,,,,,,,,,
42,PT08M08.00S,2025-03-03T02:48:54.3Z,1,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612747,15,4,2025-03-03T02:49:03Z,420000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Dončić 1 FT),"[1627739, 1629029]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2714.0,2.0,0.0,Dončić,1629029.0,,,,,,
44,PT08M08.00S,2025-03-03T02:49:21.3Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,15,4,2025-03-03T02:49:23Z,440000,False,,,0,,MISS L. Dončić Free Throw 1 of 1,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT08M02.00S,2025-03-03T02:49:27.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,15,4,2025-03-03T02:49:23Z,450000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,
46,PT07M52.00S,2025-03-03T02:49:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.13600525624179,54.16666666666667,1610612746,15,4,2025-03-03T02:49:39Z,460000,False,21.0,3.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1629637]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,Hayes,1629637.0
47,PT07M52.00S,2025-03-03T02:49:32.0Z,1,REGULAR,block,,[],1629637,,,1610612746,15,4,2025-03-03T02:49:34Z,470000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M49.00S,2025-03-03T02:49:35.0Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,15,4,2025-03-03T02:49:39Z,480000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,46.0,1.0,0.0,1.0,,
49,PT07M48.00S,2025-03-03T02:49:37.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,87.82851511169514,96.81372549019608,1610612746,15,4,2025-03-03T02:49:42Z,490000,False,234.0,62.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
50,PT07M48.00S,2025-03-03T02:49:37.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,15,4,2025-03-03T02:49:42Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,49.0,,,,,
52,PT07M32.00S,2025-03-03T02:50:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,93.61038107752957,55.14705882352941,1610612746,15,6,2025-03-03T02:50:11Z,520000,False,26.0,8.0,1,right,J. Harden driving finger roll Layup (2 PTS) (N. Powell 1 AST),"[201935, 1626181]",1610612746.0,LAC,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.68,Made,2.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
54,PT07M16.00S,2025-03-03T02:50:28.1Z,1,REGULAR,foul,offensive,[],1629637,,,1610612747,15,6,2025-03-03T02:50:34Z,540000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1626181]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628951.0,1.0,0.0,Powell,1626181.0,,,,,,
56,PT07M16.00S,2025-03-03T02:50:28.1Z,1,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,15,6,2025-03-03T02:50:28Z,560000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,1628951.0,,,,,,,,,,
57,PT07M05.00S,2025-03-03T02:51:06.5Z,1,REGULAR,foul,personal,[],1629029,,,1610612746,15,6,2025-03-03T02:51:11Z,570000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 202695]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Leonard,202695.0,,,,,,
59,PT06M56.00S,2025-03-03T02:51:37.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202695,87.56570302233902,4.901960784313729,1610612746,15,9,2025-03-03T02:51:40Z,590000,False,-225.0,64.0,1,right,K. Leonard 3PT  (3 PTS) (K. Dunn 1 AST),"[202695, 1627739]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.45,Made,3.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
61,PT06M41.00S,2025-03-03T02:51:51.8Z,1,REGULAR,turnover,lost ball,[],2544,,,1610612747,15,9,2025-03-03T02:51:56Z,610000,False,,,0,,L. James lost ball TURNOVER (3 TO),"[2544, 201935]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Harden,201935.0,,,,,,,,,,,
62,PT06M41.00S,2025-03-03T02:51:51.8Z,1,REGULAR,steal,,[],201935,,,1610612746,15,9,2025-03-03T02:51:54Z,620000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M38.00S,2025-03-03T02:51:55.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,92.82194480946123,49.754901960784316,1610612746,15,11,2025-03-03T02:52:02Z,630000,False,-1.0,15.0,1,right,K. Dunn running DUNK (4 PTS) (J. Harden 2 AST),"[1627739, 201935]",1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,1.5,Made,4.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
66,PT06M31.00S,2025-03-03T02:52:05.6Z,1,REGULAR,foul,personal,[],1627739,,,1610612747,15,11,2025-03-03T02:52:13Z,660000,False,,,0,,K. Dunn personal FOUL (3 PF),"[1627739, 1629216]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right,,,,,,,,,,1630886.0,3.0,0.0,Vincent,1629216.0,,,,,,
68,PT06M31.00S,2025-03-03T02:52:21.5Z,1,REGULAR,substitution,out,[],1627739,,,1610612747,15,11,2025-03-03T02:52:23Z,680000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2025-03-03T02:52:21.5Z,1,REGULAR,substitution,in,[],1629599,,,1610612747,15,11,2025-03-03T02:52:23Z,690000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M20.00S,2025-03-03T02:52:45.0Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,15,11,2025-03-03T02:52:50Z,700000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,,,,,,,,,
71,PT06M20.00S,2025-03-03T02:52:51.3Z,1,REGULAR,substitution,out,[],2544,,,1610612746,15,11,2025-03-03T02:52:56Z,710000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2025-03-03T02:52:51.3Z,1,REGULAR,substitution,in,[],1629020,,,1610612746,15,11,2025-03-03T02:52:56Z,720000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2025-03-03T02:53:21.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201935,69.1688567674113,34.55882352941177,1610612746,15,11,2025-03-03T02:53:26Z,730000,False,-77.0,237.0,1,right,MISS J. Harden 24' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,24.95,Missed,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2025-03-03T02:53:21.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,15,11,2025-03-03T02:53:26Z,740000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,73.0,,,,,
76,PT05M51.00S,2025-03-03T02:53:39.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,35.39750328515112,65.19607843137254,1610612747,15,11,2025-03-03T02:53:47Z,760000,False,-76.0,280.0,1,left,MISS L. Dončić 29' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,29.03,Missed,,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2025-03-03T02:53:41.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,15,11,2025-03-03T02:53:47Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,76.0,,,,,
78,PT05M49.00S,2025-03-03T02:53:46.2Z,1,REGULAR,foul,personal,[],202695,,,1610612747,15,11,2025-03-03T02:53:52Z,780000,False,,,0,,K. Leonard loose ball personal FOUL (1 PF),"[202695, 1629637]",1610612746.0,LAC,loose ball,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2714.0,1.0,0.0,Hayes,1629637.0,,,,,,
80,PT05M49.00S,2025-03-03T02:53:52.0Z,1,REGULAR,substitution,out,[],1629216,,,1610612747,15,11,2025-03-03T02:54:01Z,800000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M49.00S,2025-03-03T02:53:52.0Z,1,REGULAR,substitution,out,[],1629637,,,1610612747,15,11,2025-03-03T02:54:01Z,810000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M49.00S,2025-03-03T02:53:52.0Z,1,REGULAR,substitution,in,[],1641998,,,1610612747,15,11,2025-03-03T02:54:01Z,820000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2025-03-03T02:53:52.0Z,1,REGULAR,substitution,in,[],1642261,,,1610612747,15,11,2025-03-03T02:54:01Z,830000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M34.00S,2025-03-03T02:54:23.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627827,18.577529566360056,42.40196078431373,1610612747,17,11,2025-03-03T02:54:31Z,840000,False,38.0,122.0,1,left,D. Finney-Smith 12' turnaround fadeaway Jump Shot (7 PTS),[1627827],1610612747.0,LAL,turnaround fadeaway,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,12.79,Made,7.0,,,,,,,,,,,,,,,,,
85,PT05M21.00S,2025-03-03T02:54:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.87319316688567,54.90196078431372,1610612746,17,13,2025-03-03T02:54:40Z,850000,False,25.0,5.0,1,right,I. Zubac alley-oop Layup (4 PTS) (J. Harden 3 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.5,Made,4.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
87,PT05M10.00S,2025-03-03T02:54:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641998,12.927069645203687,50.245098039215684,1610612747,19,13,2025-03-03T02:55:04Z,870000,False,-1.0,69.0,1,left,T. Jemison III 6' driving floating bank Jump Shot (2 PTS) (L. Dončić 2 AST),"[1641998, 1629029]",1610612747.0,LAL,driving floating bank,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,2.0,L. Dončić,1629029.0,2.0,,,,,,,,,,,,,,
89,PT04M57.00S,2025-03-03T02:55:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612746,19,13,2025-03-03T02:55:12Z,890000,False,,,0,,T. Jemison III shooting personal FOUL (1 PF) (Powell 2 FT),"[1641998, 1626181]",1610612747.0,LAL,shooting,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,1.0,0.0,Powell,1626181.0,,,,,,
91,PT04M57.00S,2025-03-03T02:55:38.4Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,19,14,2025-03-03T02:55:38Z,910000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
