actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-30T03:13:42.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-30T03:13:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-30T03:13:45.8Z,1,REGULAR,jumpball,recovered,[],1631114,,,1610612760,0,0,2024-11-30T03:13:45Z,40000,False,,,0,,Jump Ball I. Hartenstein vs. A. Davis: Tip to J. Williams,"[1631114, 1628392, 203076]",1610612760.0,OKC,startperiod,J. Williams,1631114.0,Williams,J. Williams,Hartenstein,1628392.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-11-30T03:13:55.2Z,1,REGULAR,2pt,Jump Shot,[],1641717,80.99540078843627,29.65686274509804,1610612760,0,0,2024-11-30T03:14:00Z,70000,False,-102.0,126.0,1,right,MISS C. Wallace 16' pullup Shot,[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left Center,16.2,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2024-11-30T03:13:58.2Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,0,0,2024-11-30T03:14:00Z,80000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-11-30T03:14:09.1Z,1,REGULAR,3pt,Jump Shot,[],1630559,30.929697766097235,72.05882352941177,1610612747,3,0,2024-11-30T03:14:15Z,90000,False,-110.0,238.0,1,left,A. Reaves 26' 3PT  (3 PTS) (L. James 1 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.25,Made,,,,,3.0,L. James,2544.0,1.0,,,,,,,,,,
11,PT11M09.00S,2024-11-30T03:14:33.1Z,1,REGULAR,2pt,Jump Shot,[],1629652,77.973061760841,35.5392156862745,1610612760,3,2,2024-11-30T03:14:36Z,110000,False,-72.0,155.0,1,right,L. Dort 17' step back Jump Shot (2 PTS),[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,17.07,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M44.00S,2024-11-30T03:14:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,10.693166885676746,48.774509803921575,1610612747,3,2,2024-11-30T03:16:10Z,120000,False,6.0,48.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
13,PT10M42.00S,2024-11-30T03:14:58.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,3,2,2024-11-30T03:15:01Z,130000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M30.00S,2024-11-30T03:15:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.47897503285151,47.79411764705882,1610612760,3,4,2024-11-30T03:15:24Z,140000,False,-11.0,9.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS) (I. Hartenstein 1 AST),"[1628983, 1628392]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
16,PT10M09.00S,2024-11-30T03:15:33.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,11.48160315374507,57.1078431372549,1610612747,5,4,2024-11-30T03:17:41Z,160000,False,-36.0,55.0,1,left,R. Hachimura 6' turnaround Hook (2 PTS) (D. Knecht 1 AST),"[1629060, 1642261]",1610612747.0,LAL,turnaround,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,2.0,D. Knecht,1642261.0,1.0,,,,,,,,,,
