actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M36.00S,2024-12-24T03:43:49.7Z,1,REGULAR,foul,personal,[],1631093,,,1610612747,5,5,2024-12-24T03:43:58Z,190000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1630559]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,1627961.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
21,PT10M27.00S,2024-12-24T03:44:12.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,92.95335085413929,52.94117647058824,1610612747,7,5,2024-12-24T03:44:16Z,210000,False,15.0,14.0,1,right,R. Hachimura turnaround Hook (2 PTS) (L. James 2 AST),"[1629060, 2544]",1610612747.0,LAL,turnaround,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.01,L. James,2544.0,2.0,,,,,,,,,
23,PT10M10.00S,2024-12-24T03:44:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.962549277266746,56.127450980392155,1610612765,7,5,2024-12-24T03:44:35Z,230000,False,-31.0,4.0,1,left,MISS T. Harris cutting Layup - blocked,"[202699, 203076]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.08,,,,,,,,Davis,203076.0,,,
24,PT10M10.00S,2024-12-24T03:44:30.7Z,1,REGULAR,block,,[],203076,,,1610612765,7,5,2024-12-24T03:44:33Z,240000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M10.00S,2024-12-24T03:44:30.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,7,5,2024-12-24T03:44:35Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,23.0,,,,,,,,
27,PT10M08.00S,2024-12-24T03:44:44.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,7.145203679369246,96.32352941176471,1610612765,7,5,2024-12-24T03:44:51Z,270000,False,-232.0,15.0,1,left,MISS T. Hardaway Jr. fadeaway 3PT,[203501],1610612765.0,DET,fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.21,,,,,,,,,,,,
28,PT10M04.00S,2024-12-24T03:44:48.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,5,2024-12-24T03:44:51Z,280000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,
29,PT10M02.00S,2024-12-24T03:44:52.9Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612747,7,5,2024-12-24T03:44:59Z,290000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Hachimura 2 FT),"[202699, 1629060]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1626301.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,,,,,,,,
31,PT10M02.00S,2024-12-24T03:45:25.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629060,,,1610612747,8,5,2024-12-24T03:45:25Z,310000,False,,,0,,R. Hachimura Free Throw 1 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
32,PT10M02.00S,2024-12-24T03:45:41.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629060,,,1610612747,9,5,2024-12-24T03:45:41Z,320000,False,,,0,,R. Hachimura Free Throw 2 of 2 (4 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
33,PT09M48.00S,2024-12-24T03:45:56.6Z,1,REGULAR,3pt,Jump Shot,[],203501,28.301576872536145,77.69607843137254,1610612765,9,5,2024-12-24T03:46:21Z,330000,False,-138.0,214.0,1,left,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.45,,,,,,,,,,,,
34,PT09M44.00S,2024-12-24T03:46:00.6Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,9,5,2024-12-24T03:46:02Z,340000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT09M38.00S,2024-12-24T03:46:08.6Z,1,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,9,5,2024-12-24T03:46:13Z,350000,False,,,0,,R. Hachimura bad pass out-of-bounds TURNOVER (1 TO),[1629060],1610612747.0,LAL,bad pass,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,203591.0,,,,,,,,,,,,,,,,,1.0,,
36,PT09M31.00S,2024-12-24T03:46:20.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631093,19.365965834428394,52.205882352941174,1610612765,9,5,2024-12-24T03:46:27Z,360000,False,-11.0,130.0,1,left,MISS J. Ivey 13' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.0,,,,,,,,,,,,
37,PT09M26.00S,2024-12-24T03:46:25.0Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,9,5,2024-12-24T03:46:27Z,370000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,
39,PT09M12.00S,2024-12-24T03:46:55.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,94.13600525624179,48.28431372549019,1610612747,11,5,2024-12-24T03:47:01Z,390000,False,-9.0,3.0,1,right,R. Hachimura cutting DUNK (6 PTS) (L. James 3 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.9,L. James,2544.0,3.0,,,,,,,,,
41,PT09M00.00S,2024-12-24T03:47:07.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,21.337056504599218,57.59803921568628,1610612765,11,5,2024-12-24T03:47:11Z,410000,False,-38.0,148.0,1,left,MISS C. Cunningham 15' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.29,,,,,,,,,,,,
42,PT08M57.00S,2024-12-24T03:47:10.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,11,5,2024-12-24T03:47:11Z,420000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,
43,PT08M50.00S,2024-12-24T03:47:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.24507227332458,52.450980392156865,1610612747,11,5,2024-12-24T03:47:21Z,430000,False,12.0,30.0,1,right,MISS L. James driving finger roll Layup,[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.22,,,,,,,,,,,,
44,PT08M46.00S,2024-12-24T03:47:21.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,11,5,2024-12-24T03:47:21Z,440000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
45,PT08M43.00S,2024-12-24T03:47:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,7.539421813403408,46.07843137254902,1610612765,11,7,2024-12-24T03:47:29Z,450000,False,20.0,18.0,1,left,C. Cunningham running Layup (4 PTS) (T. Harris 1 AST),"[1630595, 202699]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.69,T. Harris,202699.0,1.0,,,,,,,,,
47,PT08M25.00S,2024-12-24T03:47:41.8Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,11,7,2024-12-24T03:47:46Z,470000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1631093]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Ivey,1631093.0
48,PT08M25.00S,2024-12-24T03:47:41.8Z,1,REGULAR,steal,,[],1631093,,,1610612765,11,7,2024-12-24T03:47:44Z,480000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
49,PT08M21.00S,2024-12-24T03:47:45.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,7.013797634691201,45.09803921568627,1610612765,11,9,2024-12-24T03:47:51Z,490000,False,25.0,13.0,1,left,C. Cunningham running alley-oop DUNK (6 PTS) (J. Ivey 1 AST),"[1630595, 1631093]",1610612765.0,DET,running alley-oop,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.79,J. Ivey,1631093.0,1.0,,,,,,,,,
51,PT08M02.00S,2024-12-24T03:48:05.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,94.26741130091985,47.549019607843135,1610612747,13,9,2024-12-24T06:30:49Z,510000,False,-12.0,1.0,1,right,L. James driving DUNK (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.24,,,,,,,,,,,,
52,PT07M46.00S,2024-12-24T03:48:21.1Z,1,REGULAR,turnover,bad pass,[],203501,,,1610612765,13,9,2024-12-24T03:48:25Z,520000,False,,,0,,T. Hardaway Jr. bad pass TURNOVER (1 TO),"[203501, 1629060]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Hachimura,1629060.0
53,PT07M46.00S,2024-12-24T03:48:21.1Z,1,REGULAR,steal,,[],1629060,,,1610612747,13,9,2024-12-24T03:48:23Z,530000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M37.00S,2024-12-24T03:48:29.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,70.3515111695138,28.431372549019613,1610612747,13,9,2024-12-24T03:48:34Z,540000,False,-108.0,226.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.06,,,,,,,,,,,,
55,PT07M34.00S,2024-12-24T03:48:32.7Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,13,9,2024-12-24T03:48:34Z,550000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,
56,PT07M28.00S,2024-12-24T03:48:38.6Z,1,REGULAR,3pt,Jump Shot,[],202699,9.116294349540084,5.882352941176478,1610612765,13,9,2024-12-24T03:48:43Z,560000,False,221.0,33.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.31,,,,,,,,,,,,
57,PT07M25.00S,2024-12-24T03:48:41.6Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,13,9,2024-12-24T03:48:43Z,570000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,56.0,3.0,3.0,0.0,,,,,
58,PT07M15.00S,2024-12-24T03:48:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,93.47897503285151,47.549019607843135,1610612747,15,9,2024-12-24T03:48:57Z,580000,False,-12.0,9.0,1,right,M. Christie cutting Layup (2 PTS) (L. James 4 AST),"[1631108, 2544]",1610612747.0,LAL,cutting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.51,L. James,2544.0,4.0,,,,,,,,,
60,PT07M15.00S,2024-12-24T03:48:59.5Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612747,15,9,2024-12-24T03:49:07Z,600000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Christie 1 FT),"[1630595, 1631108]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Christie,1631108.0,,,,,,,,,,,,,,,
62,PT07M15.00S,2024-12-24T03:49:29.3Z,1,REGULAR,freethrow,1 of 1,[],1631108,,,1610612747,16,9,2024-12-24T03:49:29Z,620000,False,,,0,,M. Christie Free Throw 1 of 1 (3 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
63,PT06M55.00S,2024-12-24T03:49:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,11.744415243101187,43.38235294117647,1610612765,16,11,2024-12-24T03:49:49Z,630000,False,33.0,58.0,1,left,J. Ivey 6' driving floating Jump Shot (2 PTS) (T. Harris 2 AST),"[1631093, 202699]",1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.67,T. Harris,202699.0,2.0,,,,,,,,,
65,PT06M40.00S,2024-12-24T03:49:59.0Z,1,REGULAR,3pt,Jump Shot,[],2544,70.3515111695138,75.24509803921569,1610612747,19,11,2024-12-24T03:50:04Z,650000,False,126.0,226.0,1,right,L. James 25' 3PT  (5 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.9,A. Davis,203076.0,2.0,,,,,,,,,
67,PT06M31.00S,2024-12-24T03:50:12.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,19,11,2024-12-24T03:50:12Z,670000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2024-12-24T03:52:48.0Z,1,REGULAR,substitution,out,[],2544,,,1610612765,19,11,2024-12-24T03:53:08Z,680000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2024-12-24T03:52:48.0Z,1,REGULAR,substitution,out,[],203501,,,1610612765,19,11,2024-12-24T03:53:08Z,690000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M31.00S,2024-12-24T03:52:48.0Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,19,11,2024-12-24T03:53:08Z,700000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M31.00S,2024-12-24T03:52:48.0Z,1,REGULAR,substitution,in,[],1626156,,,1610612765,19,11,2024-12-24T03:53:08Z,710000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M31.00S,2024-12-24T03:52:48.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,19,11,2024-12-24T03:53:08Z,720000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M31.00S,2024-12-24T03:52:48.0Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,19,11,2024-12-24T03:53:08Z,730000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M22.00S,2024-12-24T03:53:15.2Z,1,REGULAR,turnover,lost ball,[],1631105,,,1610612765,19,11,2024-12-24T03:53:18Z,740000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 1630559]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Reaves,1630559.0
75,PT06M22.00S,2024-12-24T03:53:15.2Z,1,REGULAR,steal,,[],1630559,,,1610612747,19,11,2024-12-24T03:53:17Z,750000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2024-12-24T03:53:19.3Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,19,11,2024-12-24T04:34:34Z,760000,False,,,0,,A. Davis lost ball out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,lost ball,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,,,,,,1.0,,
77,PT06M06.00S,2024-12-24T03:53:37.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,14.109724047306173,44.607843137254896,1610612765,19,11,2024-12-24T03:53:40Z,770000,False,27.0,80.0,1,left,MISS C. Cunningham 8' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.45,,,,,,,,,,,,
78,PT06M04.00S,2024-12-24T03:53:39.3Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,19,11,2024-12-24T03:53:39Z,780000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,77.0,1.0,0.0,1.0,,,,,
79,PT05M58.00S,2024-12-24T03:53:45.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641709,9.116294349540084,58.82352941176471,1610612765,19,11,2024-12-24T03:53:50Z,790000,False,-44.0,33.0,1,left,MISS A. Thompson Hook,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.52,,,,,,,,,,,,
80,PT05M54.00S,2024-12-24T03:53:49.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,19,11,2024-12-24T03:53:50Z,800000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,
81,PT05M43.00S,2024-12-24T03:54:02.7Z,1,REGULAR,foul,personal,[],1641709,,,1610612747,19,11,2024-12-24T03:54:10Z,810000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1630559]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,203591.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
83,PT05M43.00S,2024-12-24T03:54:13.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,19,11,2024-12-24T03:54:20Z,830000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M43.00S,2024-12-24T03:54:13.1Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,19,11,2024-12-24T03:54:20Z,840000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M43.00S,2024-12-24T03:54:13.1Z,1,REGULAR,substitution,in,[],1629216,,,1610612747,19,11,2024-12-24T03:54:20Z,850000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M43.00S,2024-12-24T03:54:13.1Z,1,REGULAR,substitution,in,[],1629629,,,1610612747,19,11,2024-12-24T03:54:20Z,860000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M33.00S,2024-12-24T03:54:39.7Z,1,REGULAR,2pt,Jump Shot,[],203076,89.93101182654402,25.490196078431367,1610612747,19,11,2024-12-24T03:54:44Z,870000,False,-123.0,42.0,1,right,MISS A. Davis 12' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.95,,,,,,,,,,,,
88,PT05M30.00S,2024-12-24T03:54:42.7Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,19,11,2024-12-24T03:54:44Z,880000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,
