actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT10M00.00S,2025-04-12T02:44:07.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.145203679369246,50.73529411764706,1610612747,7,6,2025-04-12T02:44:12Z,210000,False,-4.0,15.0,1,left,J. Hayes alley-oop DUNK (2 PTS) (L. James 1 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,L. James,2544.0,1.0,,,,,,,,,,
23,PT09M41.00S,2025-04-12T02:44:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.53679369250986,50.98039215686275,1610612745,7,8,2025-04-12T02:44:29Z,230000,False,5.0,46.0,1,right,J. Green driving finger roll Layup (2 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,2.0,,,,,,,,,,,,,
24,PT09M33.00S,2025-04-12T02:44:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,7.276609724047319,44.36274509803921,1610612747,7,8,2025-04-12T02:44:38Z,240000,False,28.0,16.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
26,PT09M30.00S,2025-04-12T02:44:36.6Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,7,8,2025-04-12T02:44:38Z,260000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M29.00S,2025-04-12T02:44:39.0Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612745,7,8,2025-04-12T02:44:45Z,270000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Green 2 FT),"[1629637, 201145]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627524.0,,1.0,0.0,Green,201145.0,,,,
29,PT09M29.00S,2025-04-12T02:45:07.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201145,,,1610612745,7,9,2025-04-12T02:45:07Z,290000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
30,PT09M29.00S,2025-04-12T02:45:24.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201145,,,1610612745,7,10,2025-04-12T02:45:24Z,300000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M17.00S,2025-04-12T02:45:38.2Z,1,REGULAR,3pt,Jump Shot,[],2544,32.11235216819975,70.83333333333333,1610612747,7,10,2025-04-12T02:45:43Z,310000,False,-104.0,249.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2025-04-12T02:45:41.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,7,10,2025-04-12T02:45:43Z,320000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M07.00S,2025-04-12T02:45:48.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,65.48948751642575,37.5,1610612745,7,13,2025-04-12T02:45:54Z,330000,False,-62.0,272.0,1,right,J. Green 27' 3PT step back (5 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.9,Made,,,,,5.0,,,,,,,,,,,,,
34,PT08M47.00S,2025-04-12T02:46:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,7.276609724047319,40.44117647058824,1610612747,9,13,2025-04-12T02:46:49Z,340000,False,48.0,16.0,1,left,L. Dončić driving floating Jump Shot (2 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,,,,,2.0,,,,,,,,,,,,,
35,PT08M34.00S,2025-04-12T02:46:20.5Z,1,REGULAR,2pt,Jump Shot,[],1630224,71.13994743758212,58.088235294117645,1610612745,9,13,2025-04-12T02:46:25Z,350000,False,40.0,219.0,1,right,MISS J. Green 22' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,22.25,Missed,,,,,,,,,,,,,,,,,,
36,PT08M31.00S,2025-04-12T02:46:23.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,9,13,2025-04-12T02:46:25Z,360000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M25.00S,2025-04-12T02:46:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629060,8.327858081471746,3.67647058823529,1610612747,9,13,2025-04-12T02:46:36Z,370000,False,232.0,26.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
38,PT08M20.00S,2025-04-12T02:46:35.1Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,9,13,2025-04-12T02:46:35Z,380000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT08M16.00S,2025-04-12T02:46:38.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,28.170170827858072,18.137254901960787,1610612747,12,13,2025-04-12T02:46:44Z,390000,False,159.0,212.0,1,left,A. Reaves 26' 3PT  (3 PTS) (R. Hachimura 1 AST),"[1630559, 1629060]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.54,Made,,,,,3.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,
41,PT07M55.00S,2025-04-12T02:47:01.8Z,1,REGULAR,turnover,traveling,[],1629111,,,1610612745,12,13,2025-04-12T02:47:08Z,410000,False,,,0,,J. Landale traveling TURNOVER (1 TO),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,,,,,,,,
42,PT07M55.00S,2025-04-12T02:47:08.7Z,1,REGULAR,substitution,out,[],1629637,,,1610612747,12,13,2025-04-12T02:47:14Z,420000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M55.00S,2025-04-12T02:47:08.7Z,1,REGULAR,substitution,in,[],1627827,,,1610612747,12,13,2025-04-12T02:47:14Z,430000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M44.00S,2025-04-12T02:47:28.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,30.929697766097235,24.264705882352942,1610612747,12,13,2025-04-12T02:48:20Z,440000,False,129.0,238.0,1,left,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
45,PT07M41.00S,2025-04-12T02:47:31.6Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,12,13,2025-04-12T02:47:33Z,450000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M33.00S,2025-04-12T02:47:39.3Z,1,REGULAR,2pt,Jump Shot,[],1641715,78.63009198423127,25.0,1610612745,12,15,2025-04-12T02:47:45Z,460000,False,-125.0,148.0,1,right,C. Whitmore 19' step back Jump Shot (5 PTS),[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Left Center,19.4,Made,,,,,5.0,,,,,,,,,,,,,
47,PT07M17.00S,2025-04-12T02:47:55.5Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,12,15,2025-04-12T02:48:02Z,470000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1641715]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Whitmore,1641715.0,,
48,PT07M17.00S,2025-04-12T02:47:55.5Z,1,REGULAR,steal,,[],1641715,,,1610612745,12,15,2025-04-12T02:47:57Z,480000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M13.00S,2025-04-12T02:47:59.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,94.26741130091985,50.73529411764706,1610612745,12,17,2025-04-12T02:48:06Z,490000,False,4.0,1.0,1,right,C. Whitmore running DUNK (7 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,7.0,,,,,,,,,,,,,
50,PT07M13.00S,2025-04-12T02:48:05.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,12,17,2025-04-12T02:48:05Z,500000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M13.00S,2025-04-12T02:50:56.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612747,12,17,2025-04-12T02:51:06Z,510000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M13.00S,2025-04-12T02:50:56.2Z,1,REGULAR,substitution,in,[],1631466,,,1610612747,12,17,2025-04-12T02:51:06Z,520000,False,,,0,,SUB in: N. Williams,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2025-04-12T02:51:14.3Z,1,REGULAR,2pt,Jump Shot,[],2544,21.73127463863338,78.18627450980392,1610612747,14,17,2025-04-12T02:51:19Z,530000,False,-141.0,152.0,1,left,L. James 20' Jump Shot (7 PTS) (L. Dončić 2 AST),"[2544, 1629029]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,20.71,Made,,,,,7.0,L. Dončić,1629029.0,2.0,,,,,,,,,,
55,PT06M46.00S,2025-04-12T02:51:28.8Z,1,REGULAR,3pt,Jump Shot,[],1641715,69.69448094612352,21.813725490196077,1610612745,14,17,2025-04-12T02:51:52Z,550000,False,-141.0,232.0,1,right,MISS C. Whitmore 27' pullup 3PT,[1641715],1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
56,PT06M42.00S,2025-04-12T02:51:32.8Z,1,REGULAR,rebound,offensive,[],1641715,,,1610612745,14,17,2025-04-12T02:51:35Z,560000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,,,
57,PT06M41.00S,2025-04-12T02:51:33.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201145,77.57884362680683,94.36274509803921,1610612745,14,20,2025-04-12T02:51:40Z,570000,False,222.0,158.0,1,right,J. Green 27' 3PT  (5 PTS) (C. Whitmore 1 AST),"[201145, 1641715]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.25,Made,,,,,5.0,C. Whitmore,1641715.0,1.0,,,,,,,,,,
59,PT06M29.00S,2025-04-12T02:51:46.5Z,1,REGULAR,3pt,Jump Shot,[],2544,27.644546649145866,14.460784313725497,1610612747,14,20,2025-04-12T02:52:35Z,590000,False,178.0,207.0,1,left,MISS L. James 27' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
60,PT06M29.00S,2025-04-12T02:51:51.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,14,20,2025-04-12T02:51:51Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,59.0,,,,,,,,,,,,,,,,,
62,PT06M23.00S,2025-04-12T02:52:10.8Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,14,20,2025-04-12T02:52:14Z,620000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1629111]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Landale,1629111.0,,
63,PT06M23.00S,2025-04-12T02:52:10.8Z,1,REGULAR,steal,,[],1629111,,,1610612745,14,20,2025-04-12T02:52:13Z,630000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
65,PT06M19.00S,2025-04-12T02:52:19.6Z,1,REGULAR,substitution,out,[],2544,,,1610612745,14,20,2025-04-12T02:52:26Z,650000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M19.00S,2025-04-12T02:52:19.6Z,1,REGULAR,substitution,in,[],1629216,,,1610612745,14,20,2025-04-12T02:52:26Z,660000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M15.00S,2025-04-12T02:52:44.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642263,92.0335085413929,72.54901960784314,1610612745,14,20,2025-04-12T02:52:48Z,670000,False,113.0,22.0,1,right,MISS R. Sheppard 11' Jump Shot,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,11.49,Missed,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2025-04-12T02:52:46.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,14,20,2025-04-12T02:52:48Z,680000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M07.00S,2025-04-12T02:52:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.539421813403408,43.38235294117647,1610612747,16,20,2025-04-12T02:53:06Z,690000,False,33.0,18.0,1,left,L. Dončić driving Layup (4 PTS),[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,4.0,,,,,,,,,,,,,
70,PT06M07.00S,2025-04-12T02:53:00.8Z,1,REGULAR,foul,personal,['1freethrow'],201145,,,1610612747,16,20,2025-04-12T02:53:27Z,700000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Dončić 1 FT),"[201145, 1629029]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,,1.0,0.0,Dončić,1629029.0,,,,
72,PT06M07.00S,2025-04-12T02:53:25.2Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,17,20,2025-04-12T02:53:25Z,720000,False,,,0,,L. Dončić Free Throw 1 of 1 (5 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
73,PT05M52.00S,2025-04-12T02:53:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,91.37647831800263,43.38235294117647,1610612745,17,22,2025-04-12T02:53:47Z,730000,False,-33.0,29.0,1,right,N. Williams driving Layup (2 PTS),[1631466],1610612745.0,HOU,driving,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,2.0,,,,,,,,,,,,,
74,PT05M39.00S,2025-04-12T02:53:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,34.08344283837057,47.549019607843135,1610612747,20,22,2025-04-12T02:54:02Z,740000,False,12.0,268.0,1,left,L. Dončić 26' 3PT step back (8 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,26.82,Made,,,,,8.0,,,,,,,,,,,,,
75,PT05M29.00S,2025-04-12T02:54:06.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,87.43429697766098,51.470588235294116,1610612745,20,24,2025-04-12T02:54:11Z,750000,False,7.0,66.0,1,right,J. Landale 6' turnaround Hook (2 PTS) (J. Green 2 AST),"[1629111, 201145]",1610612745.0,HOU,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,6.6,Made,,,,,2.0,J. Green,201145.0,2.0,,,,,,,,,,
77,PT05M20.00S,2025-04-12T02:54:16.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,30.929697766097235,23.774509803921575,1610612747,20,24,2025-04-12T02:54:23Z,770000,False,131.0,238.0,1,left,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
78,PT05M17.00S,2025-04-12T02:54:19.0Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612745,20,24,2025-04-12T02:54:23Z,780000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M14.00S,2025-04-12T02:54:21.6Z,1,REGULAR,turnover,bad pass,[],1631466,,,1610612745,20,24,2025-04-12T02:54:25Z,790000,False,,,0,,N. Williams bad pass TURNOVER (1 TO),"[1631466, 1627827]",1610612745.0,HOU,,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Finney-Smith,1627827.0,,
80,PT05M14.00S,2025-04-12T02:54:21.6Z,1,REGULAR,steal,,[],1627827,,,1610612747,20,24,2025-04-12T02:54:23Z,800000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M00.00S,2025-04-12T02:54:37.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,11.744415243101187,48.28431372549019,1610612747,22,24,2025-04-12T02:54:46Z,810000,False,9.0,58.0,1,left,A. Reaves driving Layup (5 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,,,,,5.0,,,,,,,,,,,,,
82,PT05M00.00S,2025-04-12T02:54:44.4Z,1,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612747,22,24,2025-04-12T02:54:49Z,820000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Reaves 1 FT),"[1629111, 1630559]",1610612745.0,HOU,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,1.0,0.0,Reaves,1630559.0,,,,
84,PT05M00.00S,2025-04-12T02:54:51.4Z,1,REGULAR,substitution,out,[],201145,,,1610612747,22,24,2025-04-12T02:55:49Z,840000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M00.00S,2025-04-12T02:54:51.4Z,1,REGULAR,substitution,in,[],1631223,,,1610612747,22,24,2025-04-12T02:55:49Z,850000,False,,,0,,SUB in: D. Roddy,[1631223],1610612745.0,HOU,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
