actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-26T02:14:10.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-26T02:14:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-10-26T02:14:12.1Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612756,0,0,2024-10-26T02:14:12Z,40000,False,,,0,,Jump Ball J. Nurkić vs. A. Davis: Tip to T. Jones,"[1626145, 203994, 203076]",1610612756.0,PHX,startperiod,T. Jones,1626145.0,Jones,T. Jones,Nurkić,203994.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-10-26T02:14:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.62352168199737,37.745098039215684,1610612756,0,0,2024-10-26T02:14:54Z,80000,False,-61.0,101.0,1,right,MISS D. Booker 11' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,11.85,Missed,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2024-10-26T02:14:53.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,0,2024-10-26T02:14:54Z,90000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M32.00S,2024-10-26T02:14:56.0Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,0,0,2024-10-26T02:15:02Z,100000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 203078]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Beal,203078.0,,,,,,,,,,,
11,PT11M32.00S,2024-10-26T02:14:56.0Z,1,REGULAR,steal,,[],203078,,,1610612756,0,0,2024-10-26T02:14:58Z,110000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
12,PT11M25.00S,2024-10-26T02:15:02.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201142,73.50525624178712,21.07843137254902,1610612756,0,3,2024-10-26T02:15:12Z,120000,False,-145.0,197.0,1,right,K. Durant 24' 3PT running (3 PTS) (B. Beal 1 AST),"[201142, 203078]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,24.41,Made,,,,,,,,3.0,B. Beal,203078.0,1.0,,,,,,,
14,PT11M03.00S,2024-10-26T02:15:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.4881734559789805,50.49019607843137,1610612747,2,3,2024-10-26T02:15:28Z,140000,False,-2.0,8.0,1,left,A. Reaves cutting Layup (2 PTS) (A. Davis 1 AST),"[1630559, 203076]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,
16,PT10M54.00S,2024-10-26T02:15:34.4Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,2,3,2024-10-26T02:15:40Z,160000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 203076]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Davis,203076.0,,,,,,,,,,,
17,PT10M54.00S,2024-10-26T02:15:34.4Z,1,REGULAR,steal,,[],203076,,,1610612747,2,3,2024-10-26T02:15:36Z,170000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
18,PT10M50.00S,2024-10-26T02:15:37.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203076,7.013797634691201,48.28431372549019,1610612747,4,3,2024-10-26T02:15:43Z,180000,False,9.0,13.0,1,left,A. Davis running DUNK (2 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,2.0,L. James,2544.0,1.0,,,,,,,
20,PT10M25.00S,2024-10-26T02:16:02.2Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612756,4,3,2024-10-26T02:16:08Z,200000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1630559]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Reaves,1630559.0,,,,,,,,,,,
21,PT10M25.00S,2024-10-26T02:16:02.2Z,1,REGULAR,steal,,[],1630559,,,1610612747,4,3,2024-10-26T02:16:04Z,210000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
22,PT10M21.00S,2024-10-26T02:16:07.4Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612747,4,3,2024-10-26T02:16:13Z,220000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Hachimura 2 FT),"[203994, 1629060]",1610612756.0,PHX,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Hachimura,1629060.0,,
24,PT10M21.00S,2024-10-26T02:16:36.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629060,,,1610612747,4,3,2024-10-26T02:17:32Z,240000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT10M21.00S,2024-10-26T02:16:36.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,4,3,2024-10-26T02:17:32Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,
26,PT10M21.00S,2024-10-26T02:16:36.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629060,,,1610612747,5,3,2024-10-26T02:17:32Z,260000,False,,,0,,R. Hachimura Free Throw 2 of 2 (1 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
27,PT10M08.00S,2024-10-26T02:17:06.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203078,94.53022339027595,50.49019607843137,1610612756,5,5,2024-10-26T02:17:14Z,270000,False,2.0,-1.0,1,right,B. Beal driving DUNK (2 PTS) (J. Nurkić 1 AST),"[203078, 203994]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,,2.0,J. Nurkić,203994.0,1.0,,,,,,,
29,PT09M50.00S,2024-10-26T02:17:24.3Z,1,REGULAR,2pt,Jump Shot,[],203076,23.04533508541394,52.205882352941174,1610612747,5,5,2024-10-26T02:17:29Z,290000,False,-11.0,164.0,1,left,MISS A. Davis 16' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,16.45,Missed,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2024-10-26T02:17:27.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,5,5,2024-10-26T02:17:29Z,300000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M35.00S,2024-10-26T02:17:40.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,79.68134034165571,95.09803921568627,1610612756,5,5,2024-10-26T02:17:46Z,310000,False,225.0,138.0,1,right,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
