actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-11T03:44:35.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-11T03:44:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-11T03:44:42.3Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,0,0,2025-02-11T03:44:42Z,40000,False,,,0,,Jump Ball W. Kessler vs. J. Hayes: Tip to I. Collier,"[1642268, 1631117, 1629637]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Kessler,1631117.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-02-11T03:44:52.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,66.01511169513799,58.33333333333333,1610612762,0,0,2025-02-11T03:44:57Z,70000,False,42.0,267.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-02-11T03:44:55.2Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,0,0,2025-02-11T03:44:55Z,80000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-02-11T03:44:57.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.913272010512486,52.36672794117647,1610612747,2,0,2025-02-11T03:45:08Z,90000,False,-12.0,3.0,1,left,J. Hayes alley-oop DUNK (2 PTS) (L. James 1 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,2.0,L. James,2544.0,1.0,,,,,,,,,,
11,PT11M19.00S,2025-02-11T03:45:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,87.17148488830486,54.16666666666667,1610612762,2,0,2025-02-11T03:45:19Z,110000,False,21.0,68.0,1,right,MISS J. Collins 7' driving bank Shot,[1628381],1610612762.0,UTA,driving bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2025-02-11T03:45:18.7Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,2,0,2025-02-11T03:45:19Z,120000,False,,,0,,J. Collins REBOUND (Off:1 Def:0),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M16.00S,2025-02-11T03:45:18.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,90.5880420499343,54.16666666666667,1610612762,2,0,2025-02-11T03:45:21Z,130000,False,21.0,36.0,1,right,MISS J. Collins putback Layup,[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2025-02-11T03:45:20.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,2,0,2025-02-11T03:45:21Z,140000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M10.00S,2025-02-11T03:45:25.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,12.532851511169525,47.30392156862745,1610612747,4,0,2025-02-11T03:45:32Z,150000,False,13.0,65.0,1,left,J. Hayes 6' alley-oop DUNK (4 PTS) (L. Dončić 1 AST),"[1629637, 1629029]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,,,,,4.0,L. Dončić,1629029.0,1.0,,,,,,,,,,
17,PT10M54.00S,2025-02-11T03:45:40.2Z,1,REGULAR,2pt,Jump Shot,[],203903,81.47174770039422,69.54273897058823,1610612762,4,2,2025-02-11T03:54:34Z,170000,False,98.0,122.0,1,right,J. Clarkson 15' step back Jump Shot (2 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,15.61,Made,,,,,2.0,,,,,,,,,,,,,
