actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
94,PT05M01.00S,2024-11-14T03:26:39.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,80.20696452036793,79.16666666666666,1610612763,21,12,2024-11-14T03:41:09Z,930000,False,146.0,134.0,1,right,MISS L. Kennard 19' step back Shot,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,19.78,Missed,,,,,,,,,,,,,,,,,,
95,PT04M59.00S,2024-11-14T03:26:41.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,21,12,2024-11-14T04:32:09Z,940000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,94.0,5.0,4.0,1.0,,,,,,,,,,
96,PT04M51.00S,2024-11-14T03:26:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.853482260183966,49.26470588235294,1610612747,23,12,2024-11-14T03:26:53Z,950000,False,4.0,31.0,1,left,A. Davis driving finger roll Layup (4 PTS),[203076],1610612747.0,LAL,driving finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.09,Made,4.0,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2024-11-14T03:27:05.4Z,1,REGULAR,3pt,Jump Shot,[],203935,76.92181340341656,89.70588235294117,1610612763,23,15,2024-11-14T03:27:14Z,960000,False,199.0,164.0,1,right,M. Smart 25' 3PT  (3 PTS) (S. Aldama 1 AST),"[203935, 1630583]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.77,Made,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
99,PT04M17.00S,2024-11-14T03:27:23.4Z,1,REGULAR,3pt,Jump Shot,[],1626156,28.695795006570307,87.00980392156862,1610612747,23,15,2024-11-14T03:27:28Z,980000,False,-185.0,217.0,1,left,MISS D. Russell 28' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,28.53,Missed,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2024-11-14T03:27:25.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,23,15,2024-11-14T03:27:28Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,99.0,,,,,,,,,,,,,
102,PT04M15.00S,2024-11-14T03:27:30.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612763,23,15,2024-11-14T03:27:35Z,1010000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2024-11-14T03:27:30.2Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,23,15,2024-11-14T03:27:35Z,1020000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2024-11-14T03:27:30.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612763,23,15,2024-11-14T03:27:35Z,1030000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2024-11-14T03:27:30.2Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,23,15,2024-11-14T03:27:35Z,1040000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M02.00S,2024-11-14T03:27:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641744,92.82194480946123,53.67647058823529,1610612763,23,15,2024-11-14T03:27:59Z,1050000,False,18.0,15.0,1,right,MISS Z. Edey Layup - blocked,"[1641744, 203076]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
107,PT04M02.00S,2024-11-14T03:27:55.0Z,1,REGULAR,block,,[],203076,,,1610612763,23,15,2024-11-14T03:27:57Z,1060000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2024-11-14T03:27:57.0Z,1,REGULAR,rebound,defensive,[],1642261,,,1610612747,23,15,2024-11-14T03:27:59Z,1070000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,
109,PT03M55.00S,2024-11-14T03:28:02.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,8.722076215505908,47.79411764705882,1610612747,23,15,2024-11-14T03:31:00Z,1080000,False,11.0,29.0,1,left,MISS A. Davis running Layup - blocked,"[203076, 1641744]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,Edey,1641744.0,,,,
110,PT03M55.00S,2024-11-14T03:28:02.6Z,1,REGULAR,block,,[],1641744,,,1610612747,23,15,2024-11-14T03:28:05Z,1090000,False,,,0,,Z. Edey BLOCK (1 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M55.00S,2024-11-14T03:28:02.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,23,15,2024-11-14T03:28:06Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,109.0,,,,,,,,,,,,,
113,PT03M55.00S,2024-11-14T03:28:19.6Z,1,REGULAR,substitution,out,[],1642377,,,1610612747,23,15,2024-11-14T03:28:22Z,1120000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M55.00S,2024-11-14T03:28:19.6Z,1,REGULAR,substitution,in,[],1630590,,,1610612747,23,15,2024-11-14T03:28:22Z,1130000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M46.00S,2024-11-14T03:28:41.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629060,20.811432325886997,62.254901960784316,1610612747,25,15,2024-11-14T03:28:46Z,1140000,False,-61.0,143.0,1,left,R. Hachimura 15' pullup Jump Shot (8 PTS) (D. Knecht 1 AST),"[1629060, 1642261]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Center,15.57,Made,8.0,D. Knecht,1642261.0,1.0,,,,,,,,,,,,,,
118,PT03M21.00S,2024-11-14T03:29:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,87.82851511169514,60.049019607843135,1610612763,25,17,2024-11-14T03:29:33Z,1170000,False,50.0,62.0,1,right,S. Pippen Jr. 7' fadeaway Jump Shot (5 PTS),[1630590],1610612763.0,MEM,fadeaway,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,5.0,,,,,,,,,,,,,,,,,
119,PT03M01.00S,2024-11-14T03:29:45.7Z,1,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612747,25,17,2024-11-14T03:29:52Z,1180000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Davis 2 FT),"[1641744, 203076]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,,,,,,1.0,0.0,Davis,203076.0
121,PT03M01.00S,2024-11-14T03:30:16.5Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,26,17,2024-11-14T03:30:16Z,1200000,False,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
122,PT03M01.00S,2024-11-14T03:30:41.8Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,27,17,2024-11-14T03:30:41Z,1210000,False,,,0,,A. Davis Free Throw 2 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
123,PT02M47.00S,2024-11-14T03:30:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641744,90.19382391590013,35.78431372549019,1610612763,27,17,2024-11-14T03:31:05Z,1220000,False,-71.0,40.0,1,right,MISS Z. Edey 8' Jump Shot,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Left,8.14,Missed,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2024-11-14T03:31:00.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,27,17,2024-11-14T03:31:05Z,1230000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,123.0,6.0,5.0,1.0,,,,,,,,,,
125,PT02M36.00S,2024-11-14T03:31:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,14.898160315374511,42.40196078431373,1610612747,27,17,2024-11-14T03:31:51Z,1240000,False,38.0,88.0,1,left,MISS D. Russell 9' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,9.54,Missed,,,,,,,,,,,,,,,,,,
126,PT02M36.00S,2024-11-14T03:31:10.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,27,17,2024-11-14T03:31:51Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,125.0,,,,,,,,,,,,,
127,PT02M36.00S,2024-11-14T03:31:18.0Z,1,REGULAR,foul,personal,[],1641744,,,1610612747,27,17,2024-11-14T03:31:45Z,1260000,False,,,0,,Z. Edey loose ball personal FOUL (2 PF),"[1641744, 203076]",1610612763.0,MEM,loose ball,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,,,,,2.0,0.0,Davis,203076.0
129,PT02M36.00S,2024-11-14T03:31:33.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,27,17,2024-11-14T03:31:33Z,1280000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2024-11-14T03:34:06.5Z,1,REGULAR,substitution,out,[],203076,,,1610612747,27,17,2024-11-14T03:34:42Z,1290000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M36.00S,2024-11-14T03:34:06.5Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,27,17,2024-11-14T03:34:42Z,1300000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M36.00S,2024-11-14T03:34:06.5Z,1,REGULAR,substitution,in,[],1631132,,,1610612747,27,17,2024-11-14T03:34:42Z,1320000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M36.00S,2024-11-14T03:34:06.5Z,1,REGULAR,substitution,in,[],2544,,,1610612747,27,17,2024-11-14T03:34:42Z,1330000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M28.00S,2024-11-14T03:34:53.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642261,35.134691195795014,55.3921568627451,1610612747,30,17,2024-11-14T03:34:58Z,1350000,False,-27.0,278.0,1,left,D. Knecht 27' 3PT bank (3 PTS) (L. James 4 AST),"[1642261, 2544]",1610612747.0,LAL,bank,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,27.91,Made,3.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
138,PT02M12.00S,2024-11-14T03:35:09.3Z,1,REGULAR,3pt,Jump Shot,[],203935,71.53416557161628,25.735294117647058,1610612763,30,20,2024-11-14T03:35:15Z,1370000,False,-121.0,215.0,1,right,M. Smart 24' 3PT  (6 PTS) (L. Kennard 1 AST),"[203935, 1628379]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,24.69,Made,6.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
140,PT02M01.00S,2024-11-14T03:35:20.2Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612747,30,20,2024-11-14T03:35:31Z,1390000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1630590]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,
141,PT02M01.00S,2024-11-14T03:35:20.2Z,1,REGULAR,steal,,[],1630590,,,1610612763,30,20,2024-11-14T03:35:21Z,1400000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
142,PT02M00.00S,2024-11-14T03:35:25.5Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612763,30,20,2024-11-14T03:35:36Z,1410000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Pippen Jr. 2 FT),"[1626156, 1630590]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201639.0,,,,,,1.0,0.0,Pippen Jr.,1630590.0
144,PT02M00.00S,2024-11-14T03:35:52.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630590,,,1610612763,30,21,2024-11-14T03:36:21Z,1430000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (6 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
145,PT02M00.00S,2024-11-14T03:35:57.8Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,30,21,2024-11-14T03:36:01Z,1440000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M00.00S,2024-11-14T03:35:57.8Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,30,21,2024-11-14T03:36:01Z,1450000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M00.00S,2024-11-14T03:35:52.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630590,,,1610612763,30,22,2024-11-14T03:36:21Z,1460000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (7 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
148,PT01M39.00S,2024-11-14T03:36:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,9.198423127463855,57.75888480392157,1610612747,32,22,2024-11-14T03:36:44Z,1470000,False,-39.0,34.0,1,left,D. Russell floating Jump Shot (2 PTS) (L. James 5 AST),"[1626156, 2544]",1610612747.0,LAL,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.16,Made,2.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
150,PT01M25.00S,2024-11-14T03:36:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,79.94415243101183,64.4607843137255,1610612763,32,22,2024-11-14T03:36:51Z,1490000,False,72.0,136.0,1,right,MISS L. Kennard 15' step back Shot,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,15.4,Missed,,,,,,,,,,,,,,,,,,
151,PT01M22.00S,2024-11-14T03:36:50.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,32,22,2024-11-14T03:36:51Z,1500000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,
152,PT01M14.00S,2024-11-14T03:36:57.6Z,1,REGULAR,3pt,Jump Shot,[],1629216,7.013797634691201,4.656862745098039,1610612747,32,22,2024-11-14T03:37:04Z,1510000,False,227.0,13.0,1,left,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
153,PT01M12.00S,2024-11-14T03:36:59.6Z,1,REGULAR,rebound,defensive,[],203935,,,1610612763,32,22,2024-11-14T03:37:04Z,1520000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,
154,PT01M10.00S,2024-11-14T03:37:02.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630590,91.37647831800263,47.30392156862745,1610612763,32,24,2024-11-14T03:37:07Z,1530000,False,-13.0,29.0,1,right,S. Pippen Jr. running Layup (9 PTS) (M. Smart 1 AST),"[1630590, 203935]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,3.16,Made,9.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
166,PT00M58.60S,2024-11-14T03:37:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,11.218791064388967,50.49019607843137,1610612747,32,24,2024-11-14T03:40:21Z,1545000,False,-2.0,53.0,1,left,MISS G. Vincent driving Layup - blocked,"[1629216, 1628991]",1610612747.0,LAL,driving,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
167,PT00M58.60S,2024-11-14T03:37:15.2Z,1,REGULAR,block,,[],1628991,,,1610612747,32,24,2024-11-14T03:40:13Z,1547500,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT00M57.60S,2024-11-14T03:37:16.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,32,24,2024-11-14T03:40:21Z,1548750,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,166.0,,,,,,,,,,,,,
157,PT00M51.70S,2024-11-14T03:37:33.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2544,25.936268068331145,18.627450980392155,1610612747,35,24,2024-11-14T03:40:13Z,1560000,False,157.0,191.0,1,left,L. James 24' 3PT  (7 PTS) (D. Russell 1 AST),"[2544, 1626156]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,24.74,Made,7.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
159,PT00M36.00S,2024-11-14T03:37:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,91.19579500657031,62.69914215686275,1610612763,35,26,2024-11-14T03:37:58Z,1580000,False,63.0,30.0,1,right,J. Jackson Jr. 7' turnaround bank Jump Shot (2 PTS),[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,2.0,,,,,,,,,,,,,,,,,
160,PT00M26.90S,2024-11-14T03:38:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629216,34.8718791064389,55.3921568627451,1610612747,35,26,2024-11-14T03:38:07Z,1590000,False,-27.0,275.0,1,left,MISS G. Vincent 27' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
161,PT00M24.40S,2024-11-14T03:38:06.3Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,35,26,2024-11-14T03:38:07Z,1600000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,160.0,3.0,2.0,1.0,,,,,,,,,,
162,PT00M05.80S,2024-11-14T03:38:29.7Z,1,REGULAR,turnover,traveling,[],1630590,,,1610612763,35,26,2024-11-14T03:38:40Z,1610000,False,,,0,,S. Pippen Jr. traveling TURNOVER (1 TO),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,1.0,,,,,,,,
163,PT00M00.00S,2024-11-14T03:38:40.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2544,35.66031537450722,27.941176470588232,1610612747,38,26,2024-11-14T03:38:45Z,1620000,False,110.0,283.0,1,left,L. James 30' 3PT pullup (10 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,30.35,Made,10.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2024-11-14T03:38:44.5Z,1,REGULAR,period,end,[],0,,,1610612763,38,26,2024-11-14T03:38:44Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-11-14T03:42:27.3Z,2,REGULAR,substitution,out,['startperiod'],1642261,,,1610612763,38,26,2024-11-14T03:42:40Z,1640000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-11-14T03:42:27.3Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,38,26,2024-11-14T03:42:40Z,1650000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-11-14T03:42:27.3Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612763,38,26,2024-11-14T03:42:40Z,1660000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-11-14T03:42:27.3Z,2,REGULAR,substitution,in,['startperiod'],1630643,,,1610612763,38,26,2024-11-14T03:42:40Z,1670000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2024-11-14T03:43:15.2Z,2,REGULAR,period,start,[],0,,,1610612747,38,26,2024-11-14T03:43:15Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M42.00S,2024-11-14T03:43:24.7Z,2,REGULAR,turnover,offensive goaltending,[],1631132,,,1610612747,38,26,2024-11-14T03:44:16Z,1700000,False,,,0,,C. Koloko offensive goaltending TURNOVER (1 TO),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,,,,,,,,
178,PT11M36.00S,2024-11-14T03:43:32.9Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612763,38,26,2024-11-14T03:43:45Z,1710000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (1 TO),[203935],1610612763.0,MEM,bad pass,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626301.0,1.0,,,,,,,,
179,PT11M25.00S,2024-11-14T03:43:42.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,34.477660972404735,53.92156862745098,1610612747,38,26,2024-11-14T03:43:48Z,1720000,False,-20.0,272.0,1,left,MISS G. Vincent 27' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
180,PT11M23.00S,2024-11-14T03:43:44.4Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,38,26,2024-11-14T03:43:44Z,1730000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,
181,PT11M19.00S,2024-11-14T03:43:49.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,71.40275952693824,86.02941176470588,1610612763,38,29,2024-11-14T03:44:37Z,1740000,False,180.0,216.0,1,right,J. Jackson Jr. 28' 3PT running (5 PTS) (S. Pippen Jr. 1 AST),"[1628991, 1630590]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,28.15,Made,5.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,,,,
183,PT11M04.00S,2024-11-14T03:44:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612747,38,29,2024-11-14T03:44:13Z,1760000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (James 2 FT),"[1628991, 2544]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,,,,,1.0,0.0,James,2544.0
185,PT11M04.00S,2024-11-14T03:44:36.5Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,39,29,2024-11-14T03:44:36Z,1780000,False,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
186,PT11M04.00S,2024-11-14T03:44:40.5Z,2,REGULAR,substitution,out,[],1626156,,,1610612747,39,29,2024-11-14T03:44:44Z,1790000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
