actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-11-09T03:13:36.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-09T03:13:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-09T03:13:40.4Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2024-11-09T03:13:40Z,40000,False,,,0,,Jump Ball A. Davis vs. A. Drummond: Tip to L. James,"[2544, 203076, 203083]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-09T03:13:54.3Z,1,REGULAR,3pt,Jump Shot,[],1629060,96.05781865965834,95.81035539215686,1610612747,3,0,2024-11-09T03:14:04Z,70000,False,229.0,-15.0,1,right,R. Hachimura 3PT  (3 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.96,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
10,PT11M21.00S,2024-11-09T03:14:30.2Z,1,REGULAR,3pt,Jump Shot,[],200768,25.673455978975028,87.00980392156862,1610612755,3,3,2024-11-09T03:14:34Z,100000,False,-185.0,189.0,1,left,K. Lowry 26' 3PT  (3 PTS) (P. George 1 AST),"[200768, 202331]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.43,Made,3.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
12,PT11M11.00S,2024-11-09T03:14:40.2Z,1,REGULAR,3pt,Jump Shot,[],203076,69.4316688567674,27.696078431372555,1610612747,6,3,2024-11-09T03:14:46Z,120000,False,-112.0,235.0,1,right,A. Davis 25' 3PT  (3 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,25.99,Made,3.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
14,PT10M51.00S,2024-11-09T03:14:59.8Z,1,REGULAR,3pt,Jump Shot,[],202331,34.08344283837057,74.50980392156863,1610612755,6,3,2024-11-09T03:15:03Z,140000,False,-123.0,268.0,1,left,MISS P. George 29' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,29.46,Missed,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2024-11-09T03:15:01.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,3,2024-11-09T03:15:03Z,150000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M44.00S,2024-11-09T03:15:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.42969776609723,47.62944240196079,1610612747,6,3,2024-11-09T03:15:42Z,160000,False,-12.0,9.0,1,right,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
17,PT10M42.00S,2024-11-09T03:15:09.9Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,6,3,2024-11-09T03:15:42Z,170000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M39.00S,2024-11-09T03:15:14.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200768,30.798291721419176,71.07843137254902,1610612755,6,3,2024-11-09T03:16:03Z,180000,False,-105.0,237.0,1,left,MISS K. Lowry 25' running pullup 3PT,[200768],1610612755.0,PHI,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
19,PT10M37.00S,2024-11-09T03:15:16.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,6,3,2024-11-09T03:16:03Z,190000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,,,,,,,,,,,,,
21,PT10M27.00S,2024-11-09T03:15:36.4Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,6,3,2024-11-09T03:15:42Z,210000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 203083]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,,
22,PT10M27.00S,2024-11-09T03:15:36.4Z,1,REGULAR,steal,,[],203083,,,1610612755,6,3,2024-11-09T03:15:38Z,220000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M22.00S,2024-11-09T03:15:41.5Z,1,REGULAR,turnover,lost ball,[],1628997,,,1610612755,6,3,2024-11-09T03:15:45Z,230000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1629629]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,
24,PT10M22.00S,2024-11-09T03:15:41.5Z,1,REGULAR,steal,,[],1629629,,,1610612747,6,3,2024-11-09T03:15:43Z,240000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
25,PT10M16.00S,2024-11-09T03:15:47.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,94.00459921156373,48.0392156862745,1610612747,8,3,2024-11-09T03:15:53Z,250000,False,-10.0,4.0,1,right,A. Davis running Layup (5 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.05,Made,5.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
