actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
77,PT05M56.00S,2025-02-26T03:15:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,77.44743758212877,11.274509803921575,1610612747,13,14,2025-02-26T03:16:47Z,770000,False,-194.0,159.0,1,right,MISS R. Hachimura 25' running 3PT,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2025-02-26T03:15:08.5Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612747,13,14,2025-02-26T03:15:08Z,780000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,77.0,1.0,0.0,1.0,,,,,,,,,,,,,,
79,PT05M49.00S,2025-02-26T03:15:10.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,65.75229960578187,71.56862745098039,1610612747,16,14,2025-02-26T03:15:18Z,790000,False,108.0,269.0,1,right,L. Dončić 29' 3PT  (7 PTS) (D. Finney-Smith 1 AST),"[1629029, 1627827]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,29.02,Made,,,,,7.0,,,,,,D. Finney-Smith,1627827.0,1.0,,,,,
81,PT05M47.00S,2025-02-26T03:15:20.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,14,2025-02-26T03:15:20Z,810000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M47.00S,2025-02-26T03:18:43.4Z,1,REGULAR,substitution,out,[],2544,,,1610612742,16,14,2025-02-26T03:18:58Z,820000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M47.00S,2025-02-26T03:18:43.4Z,1,REGULAR,substitution,in,[],1629216,,,1610612742,16,14,2025-02-26T03:18:58Z,830000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M33.00S,2025-02-26T03:19:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,11.744415243101187,47.549019607843135,1610612742,16,14,2025-02-26T03:20:44Z,850000,False,12.0,58.0,1,left,MISS M. Christie driving floating Shot,[1631108],1610612742.0,DAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
86,PT05M33.00S,2025-02-26T03:19:55.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,16,14,2025-02-26T03:20:39Z,860000,False,,,0,,L. Dončić REBOUND (Off:1 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,85.0,5.0,4.0,1.0,,,,,,,,,,,,,,
87,PT05M24.00S,2025-02-26T03:20:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,71.66557161629436,24.019607843137265,1610612747,19,14,2025-02-26T03:20:43Z,870000,False,-130.0,214.0,1,right,A. Reaves 25' 3PT  (3 PTS) (L. Dončić 3 AST),"[1630559, 1629029]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.02,Made,,,,,3.0,,,,,,L. Dončić,1629029.0,3.0,,,,,
89,PT05M03.00S,2025-02-26T03:20:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,14.635348226018394,48.529411764705884,1610612742,19,14,2025-02-26T03:20:56Z,890000,False,7.0,85.0,1,left,MISS K. Edwards 8' floating Shot,[1630556],1610612742.0,DAL,floating,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
90,PT05M03.00S,2025-02-26T03:20:25.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,19,14,2025-02-26T03:20:46Z,900000,False,,,0,,L. Dončić REBOUND (Off:1 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,89.0,6.0,5.0,1.0,,,,,,,,,,,,,,
91,PT04M55.00S,2025-02-26T03:20:34.2Z,1,REGULAR,3pt,Jump Shot,[],1630559,69.69448094612352,24.264705882352942,1610612747,19,14,2025-02-26T03:21:58Z,910000,False,-129.0,232.0,1,right,MISS A. Reaves 26' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
92,PT04M52.00S,2025-02-26T03:20:37.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,19,14,2025-02-26T03:20:52Z,920000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,91.0,4.0,4.0,0.0,,,,,,,,,,,,,,
93,PT04M45.00S,2025-02-26T03:20:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.539421813403408,47.30392156862745,1610612742,19,16,2025-02-26T03:22:29Z,930000,False,13.0,18.0,1,left,K. Irving driving Layup (12 PTS) (P. Washington 1 AST),"[202681, 1629023]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,12.0,,,,,,P. Washington,1629023.0,1.0,,,,,
95,PT04M20.00S,2025-02-26T03:21:08.0Z,1,REGULAR,3pt,Jump Shot,[],1629060,85.5946123521682,96.32352941176471,1610612747,22,16,2025-02-26T03:21:32Z,950000,False,232.0,83.0,1,right,R. Hachimura 24' 3PT  (5 PTS) (L. Dončić 4 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,24.6,Made,,,,,5.0,,,,,,L. Dončić,1629029.0,4.0,,,,,
97,PT04M03.00S,2025-02-26T03:21:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,12.13863337713535,43.627450980392155,1610612742,22,16,2025-02-26T03:23:28Z,970000,False,32.0,62.0,1,left,MISS M. Christie 6' driving Layup - blocked,"[1631108, 1629060]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,Hachimura,1629060.0,,,,,,,,,,,
98,PT04M03.00S,2025-02-26T03:21:25.6Z,1,REGULAR,block,,[],1629060,,,1610612742,22,16,2025-02-26T03:21:27Z,980000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M03.00S,2025-02-26T03:21:25.6Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612747,22,16,2025-02-26T03:21:35Z,990000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,97.0,2.0,1.0,1.0,,,,,,,,,,,,,,
101,PT04M00.00S,2025-02-26T03:21:30.6Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612747,22,16,2025-02-26T03:21:49Z,1000000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Reaves 2 FT),"[1629023, 1630559]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Reaves,1630559.0
103,PT04M00.00S,2025-02-26T03:22:00.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630559,,,1610612747,23,16,2025-02-26T03:22:39Z,1020000,False,,,0,,A. Reaves Free Throw 1 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
104,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,23,16,2025-02-26T03:22:17Z,1030000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,23,16,2025-02-26T03:22:17Z,1040000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,out,[],1630556,,,1610612747,23,16,2025-02-26T03:22:17Z,1050000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,out,[],1629023,,,1610612747,23,16,2025-02-26T03:22:17Z,1060000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,23,16,2025-02-26T03:22:17Z,1070000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,in,[],203957,,,1610612747,23,16,2025-02-26T03:22:17Z,1080000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,in,[],1630230,,,1610612747,23,16,2025-02-26T03:22:17Z,1090000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M00.00S,2025-02-26T03:22:01.4Z,1,REGULAR,substitution,in,[],1641765,,,1610612747,23,16,2025-02-26T03:22:17Z,1100000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M00.00S,2025-02-26T03:22:00.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630559,,,1610612747,23,16,2025-02-26T03:22:39Z,1110000,False,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2025-02-26T03:22:03.4Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,23,16,2025-02-26T03:22:39Z,1120000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT03M54.00S,2025-02-26T03:22:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,71.66557161629436,18.382352941176478,1610612747,23,16,2025-02-26T03:22:45Z,1130000,False,-158.0,214.0,1,right,MISS L. Dončić 26' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
115,PT03M52.00S,2025-02-26T03:22:40.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,23,16,2025-02-26T03:22:45Z,1140000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,114.0,,,,,,,,,,,,,,,,,
117,PT03M31.00S,2025-02-26T03:23:16.6Z,1,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612742,23,16,2025-02-26T03:23:44Z,1160000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Marshall 2 FT),"[1630559, 1630230]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Marshall,1630230.0
119,PT03M31.00S,2025-02-26T03:23:48.4Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,23,17,2025-02-26T03:23:48Z,1180000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
120,PT03M31.00S,2025-02-26T03:23:49.9Z,1,REGULAR,substitution,out,[],1630559,,,1610612742,23,17,2025-02-26T03:23:54Z,1190000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M31.00S,2025-02-26T03:23:49.9Z,1,REGULAR,substitution,in,[],1630692,,,1610612742,23,17,2025-02-26T03:23:54Z,1200000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M31.00S,2025-02-26T03:24:08.2Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,23,18,2025-02-26T03:24:08Z,1210000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
123,PT03M21.00S,2025-02-26T03:24:19.4Z,1,REGULAR,3pt,Jump Shot,[],1629216,66.93495400788436,50.0,1610612747,23,18,2025-02-26T03:25:25Z,1220000,False,0.0,258.0,1,right,MISS G. Vincent 25' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2025-02-26T03:24:22.4Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,23,18,2025-02-26T03:24:31Z,1230000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT03M16.00S,2025-02-26T03:24:24.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202681,9.379106438896187,50.73529411764706,1610612742,23,18,2025-02-26T04:10:40Z,1235000,False,-4.0,36.0,1,left,MISS K. Irving running Layup - blocked,"[202681, 1630692]",1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,Goodwin,1630692.0,,,,,,,,,,,
143,PT03M16.00S,2025-02-26T03:24:24.0Z,1,REGULAR,block,,[],1630692,,,1610612742,23,18,2025-02-26T03:28:55Z,1237500,False,,,0,,J. Goodwin BLOCK (1 BLK),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT03M15.00S,2025-02-26T03:24:25.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,23,18,2025-02-26T03:29:17Z,1238750,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,142.0,,,,,,,,,,,,,,,,,
126,PT03M03.00S,2025-02-26T03:24:46.6Z,1,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612747,23,18,2025-02-26T03:24:56Z,1250000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Dončić 2 FT),"[1630230, 1629029]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Dončić,1629029.0
128,PT03M03.00S,2025-02-26T03:25:15.3Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,24,18,2025-02-26T03:29:11Z,1270000,False,,,0,,L. Dončić Free Throw 1 of 2 (8 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
129,PT03M03.00S,2025-02-26T03:25:33.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,25,18,2025-02-26T03:29:11Z,1280000,False,,,0,,L. Dončić Free Throw 2 of 2 (9 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
130,PT02M53.00S,2025-02-26T03:25:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,10.693166885676746,47.79411764705882,1610612742,25,18,2025-02-26T03:25:49Z,1290000,False,11.0,48.0,1,left,MISS O. Prosper cutting Layup,[1641765],1610612742.0,DAL,cutting,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,4.92,Missed,,,,,,,,,,,,,,,,,,
131,PT02M51.00S,2025-02-26T03:25:45.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,25,18,2025-02-26T03:25:45Z,1300000,False,,,0,,L. Dončić REBOUND (Off:1 Def:6),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,130.0,7.0,6.0,1.0,,,,,,,,,,,,,,
132,PT02M43.00S,2025-02-26T03:25:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,89.79960578186596,50.73529411764706,1610612747,25,18,2025-02-26T03:25:57Z,1310000,False,4.0,43.0,1,right,MISS J. Vanderbilt Layup - blocked,"[1629020, 202681]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,Irving,202681.0,,,,,,,,,,,
133,PT02M43.00S,2025-02-26T03:25:54.0Z,1,REGULAR,block,,[],202681,,,1610612747,25,18,2025-02-26T03:25:56Z,1320000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M40.00S,2025-02-26T03:25:57.0Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,25,18,2025-02-26T03:25:57Z,1330000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
135,PT02M37.00S,2025-02-26T03:25:59.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202681,12.00722733245729,46.568627450980394,1610612742,25,20,2025-02-26T03:26:06Z,1340000,False,17.0,60.0,1,left,K. Irving 6' driving floating Jump Shot (14 PTS) (S. Dinwiddie 1 AST),"[202681, 203915]",1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,,,,,14.0,,,,,,S. Dinwiddie,203915.0,1.0,,,,,
137,PT02M15.00S,2025-02-26T03:26:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,91.24507227332458,50.0,1610612747,25,20,2025-02-26T03:27:30Z,1360000,False,0.0,30.0,1,right,MISS G. Vincent driving Layup,[1629216],1610612747.0,LAL,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
138,PT02M13.00S,2025-02-26T03:26:23.6Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612747,25,20,2025-02-26T03:26:23Z,1370000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
140,PT02M12.00S,2025-02-26T03:26:30.9Z,1,REGULAR,turnover,backcourt,[],1630692,,,1610612747,25,20,2025-02-26T03:27:48Z,1390000,False,,,0,,J. Goodwin backcourt TURNOVER (1 TO),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,,,,,,101284.0,,,,
141,PT02M12.00S,2025-02-26T03:26:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,25,20,2025-02-26T03:26:38Z,1400000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M12.00S,2025-02-26T03:29:17.7Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,25,20,2025-02-26T03:29:59Z,1410000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M12.00S,2025-02-26T03:29:17.7Z,1,REGULAR,substitution,out,[],1641765,,,1610612742,25,20,2025-02-26T03:29:59Z,1420000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M12.00S,2025-02-26T03:29:17.7Z,1,REGULAR,substitution,out,[],202681,,,1610612742,25,20,2025-02-26T03:29:59Z,1430000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M12.00S,2025-02-26T03:29:17.7Z,1,REGULAR,substitution,in,[],2544,,,1610612742,25,20,2025-02-26T03:29:59Z,1440000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M12.00S,2025-02-26T03:29:17.7Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,25,20,2025-02-26T03:29:59Z,1450000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M12.00S,2025-02-26T03:29:17.7Z,1,REGULAR,substitution,in,[],203939,,,1610612742,25,20,2025-02-26T03:29:59Z,1460000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M59.00S,2025-02-26T03:30:14.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,27.77595269382391,83.33333333333334,1610612742,25,20,2025-02-26T03:30:29Z,1470000,False,-167.0,209.0,1,left,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
154,PT01M56.00S,2025-02-26T03:30:17.1Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,25,20,2025-02-26T03:30:22Z,1480000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,
155,PT01M52.00S,2025-02-26T03:30:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203957,7.276609724047319,53.431372549019606,1610612742,25,20,2025-02-26T03:30:27Z,1490000,False,-17.0,16.0,1,left,MISS D. Exum driving Layup,[203957],1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
157,PT01M52.00S,2025-02-26T03:30:20.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,25,20,2025-02-26T03:30:27Z,1510000,False,,,0,,L. James REBOUND (Off:2 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,155.0,3.0,1.0,2.0,,,,,,,,,,,,,,
158,PT01M47.00S,2025-02-26T03:30:29.3Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612747,25,20,2025-02-26T03:30:35Z,1520000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (James 2 FT),"[1629023, 2544]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,James,2544.0
160,PT01M47.00S,2025-02-26T03:30:56.2Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,26,20,2025-02-26T03:30:56Z,1540000,False,,,0,,L. James Free Throw 1 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
161,PT01M47.00S,2025-02-26T03:31:00.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612747,26,20,2025-02-26T03:31:09Z,1550000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M47.00S,2025-02-26T03:31:00.7Z,1,REGULAR,substitution,out,[],1629023,,,1610612747,26,20,2025-02-26T03:31:09Z,1560000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M47.00S,2025-02-26T03:31:00.7Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,26,20,2025-02-26T03:31:09Z,1570000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT01M47.00S,2025-02-26T03:31:00.7Z,1,REGULAR,substitution,in,[],202691,,,1610612747,26,20,2025-02-26T03:31:09Z,1580000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT01M47.00S,2025-02-26T03:31:22.7Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,27,20,2025-02-26T03:31:22Z,1590000,False,,,0,,L. James Free Throw 2 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
166,PT01M35.00S,2025-02-26T03:31:35.8Z,1,REGULAR,3pt,Jump Shot,[],202691,32.50657030223391,33.82352941176471,1610612742,27,20,2025-02-26T03:31:41Z,1600000,False,81.0,253.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
