actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M25.00S,2024-11-20T03:43:31.1Z,1,REGULAR,2pt,Jump Shot,[],1629012,74.1622864651774,49.26470588235294,1610612762,3,2,2024-11-20T03:43:36Z,170000,False,-4.0,190.0,1,right,MISS C. Sexton 19' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,19.04,Missed,,,,,,,,,,,,,,,,,,
18,PT10M23.00S,2024-11-20T03:43:33.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,3,2,2024-11-20T03:43:36Z,180000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M15.00S,2024-11-20T03:43:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,11.613009198423129,53.67647058823529,1610612747,5,2,2024-11-20T03:43:45Z,190000,False,-18.0,57.0,1,left,L. James cutting Layup (2 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,cutting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,,,,
21,PT09M57.00S,2024-11-20T03:43:59.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,91.24507227332458,49.26470588235294,1610612762,5,4,2024-11-20T04:01:35Z,210000,False,-4.0,30.0,1,right,J. Collins driving floating Jump Shot (2 PTS) (K. George 1 AST),"[1628381, 1641718]",1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.0,Made,,,,,2.0,K. George,1641718.0,1.0,,,,,,,,,,
22,PT09M37.00S,2024-11-20T03:44:19.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,12.270039421813408,50.0,1610612747,5,4,2024-11-20T03:45:42Z,220000,False,0.0,63.0,1,left,MISS A. Davis 6' driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
23,PT09M34.00S,2024-11-20T03:44:22.5Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,5,4,2024-11-20T03:44:26Z,230000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M29.00S,2024-11-20T03:44:27.2Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612762,5,4,2024-11-20T03:44:30Z,240000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1642261]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Knecht,1642261.0,,,,,,,
25,PT09M29.00S,2024-11-20T03:44:27.2Z,1,REGULAR,steal,,[],1642261,,,1610612747,5,4,2024-11-20T03:44:28Z,250000,False,,,0,,D. Knecht STEAL (1 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
27,PT09M14.00S,2024-11-20T03:44:42.5Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,5,4,2024-11-20T03:44:50Z,260000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1642271]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Filipowski,1642271.0,,,,,,,
28,PT09M14.00S,2024-11-20T03:44:42.5Z,1,REGULAR,steal,,[],1642271,,,1610612762,5,4,2024-11-20T03:44:47Z,270000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
29,PT09M07.00S,2024-11-20T03:44:50.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641718,72.7168199737188,84.80392156862746,1610612762,5,4,2024-11-20T03:45:01Z,280000,False,174.0,204.0,1,right,MISS K. George 26' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
30,PT09M01.00S,2024-11-20T03:44:56.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,5,4,2024-11-20T03:45:01Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,29.0,,,,,,,,,,,,,,,,,
32,PT08M53.00S,2024-11-20T03:45:30.3Z,1,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612747,5,4,2024-11-20T03:45:35Z,310000,False,,,0,,K. Filipowski shooting personal FOUL (1 PF) (Davis 2 FT),"[1642271, 203076]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Davis,203076.0,,
34,PT08M53.00S,2024-11-20T03:45:58.1Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,6,4,2024-11-20T03:45:58Z,330000,False,,,0,,A. Davis Free Throw 1 of 2 (1 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
35,PT08M53.00S,2024-11-20T03:46:18.4Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,7,4,2024-11-20T03:46:18Z,340000,False,,,0,,A. Davis Free Throw 2 of 2 (2 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
36,PT08M39.00S,2024-11-20T03:46:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,89.93101182654402,49.01960784313726,1610612762,7,4,2024-11-20T03:46:40Z,350000,False,-5.0,42.0,1,right,MISS J. Collins Layup - blocked,"[1628381, 1629629]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,Reddish,1629629.0
37,PT08M39.00S,2024-11-20T03:46:35.6Z,1,REGULAR,block,,[],1629629,,,1610612762,7,4,2024-11-20T03:46:37Z,360000,False,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M39.00S,2024-11-20T03:46:35.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,7,4,2024-11-20T03:46:40Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,36.0,,,,,,,,,,,,,,,,,
40,PT08M37.00S,2024-11-20T03:46:56.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,76.00197109067017,10.784313725490193,1610612762,7,4,2024-11-20T03:47:00Z,390000,False,-196.0,173.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2024-11-20T03:47:00.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,4,2024-11-20T03:47:00Z,400000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,40.0,3.0,3.0,0.0,,,,,,,,,,,,,,
42,PT08M13.00S,2024-11-20T03:47:19.5Z,1,REGULAR,3pt,Jump Shot,[],1642261,6.225361366622863,96.81372549019608,1610612747,10,4,2024-11-20T03:47:22Z,410000,False,-234.0,6.0,1,left,D. Knecht 3PT  (6 PTS) (A. Reaves 1 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,6.0,A. Reaves,1630559.0,1.0,,,,,,,,,,
44,PT08M13.00S,2024-11-20T03:47:27.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,10,4,2024-11-20T03:47:27Z,430000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M00.00S,2024-11-20T03:50:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.72141918528253,42.03431372549019,1610612762,10,4,2024-11-20T03:50:36Z,440000,False,-40.0,25.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1629629]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,Reddish,1629629.0
46,PT08M00.00S,2024-11-20T03:50:29.8Z,1,REGULAR,block,,[],1629629,,,1610612762,10,4,2024-11-20T03:50:32Z,450000,False,,,0,,C. Reddish BLOCK (2 BLK),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M00.00S,2024-11-20T03:50:29.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,10,4,2024-11-20T03:50:36Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,45.0,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2024-11-20T03:51:20.9Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612762,10,4,2024-11-20T03:51:26Z,490000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Filipowski 2 FT),"[203076, 1642271]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Filipowski,1642271.0,,
52,PT07M50.00S,2024-11-20T03:51:43.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642271,,,1610612762,10,4,2024-11-20T03:51:43Z,510000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
53,PT07M50.00S,2024-11-20T03:51:43.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,10,4,2024-11-20T03:51:43Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,
54,PT07M50.00S,2024-11-20T03:51:59.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642271,,,1610612762,10,5,2024-11-20T03:51:59Z,530000,False,,,0,,K. Filipowski Free Throw 2 of 2 (1 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
55,PT07M27.00S,2024-11-20T03:52:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,11.695137976346913,37.52297794117647,1610612747,12,5,2024-11-20T03:52:30Z,540000,False,62.0,57.0,1,left,A. Reaves 8' pullup Jump Shot (2 PTS) (L. James 2 AST),"[1630559, 2544]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,8.48,Made,,,,,2.0,L. James,2544.0,2.0,,,,,,,,,,
57,PT07M18.00S,2024-11-20T03:52:32.0Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612762,12,5,2024-11-20T03:52:37Z,560000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1629629]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,
58,PT07M18.00S,2024-11-20T03:52:32.0Z,1,REGULAR,steal,,[],1629629,,,1610612747,12,5,2024-11-20T03:52:34Z,570000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
59,PT07M15.00S,2024-11-20T03:52:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,7.408015768725363,49.26470588235294,1610612747,14,5,2024-11-20T03:52:40Z,580000,False,4.0,17.0,1,left,C. Reddish running Layup (2 PTS),[1629629],1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,,,,,,,,,,,,,
60,PT07M00.00S,2024-11-20T03:52:50.8Z,1,REGULAR,3pt,Jump Shot,[],1629012,67.9862023653088,65.68627450980392,1610612762,14,8,2024-11-20T03:52:54Z,590000,False,78.0,248.0,1,right,C. Sexton 26' 3PT pullup (3 PTS) (J. Collins 2 AST),"[1629012, 1628381]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.05,Made,,,,,3.0,J. Collins,1628381.0,2.0,,,,,,,,,,
63,PT06M42.00S,2024-11-20T03:53:08.2Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,14,8,2024-11-20T03:53:13Z,610000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1628374]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Markkanen,1628374.0,,,,,,,
64,PT06M42.00S,2024-11-20T03:53:08.2Z,1,REGULAR,steal,,[],1628374,,,1610612762,14,8,2024-11-20T03:53:10Z,620000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2024-11-20T03:53:17.3Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,14,8,2024-11-20T03:53:21Z,630000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 203076]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Davis,203076.0,,,,,,,
66,PT06M33.00S,2024-11-20T03:53:17.3Z,1,REGULAR,steal,,[],203076,,,1610612747,14,8,2024-11-20T03:53:18Z,640000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
67,PT06M21.00S,2024-11-20T03:53:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,7.539421813403408,48.774509803921575,1610612747,16,8,2024-11-20T03:53:36Z,650000,False,6.0,18.0,1,left,L. James driving Layup (4 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,4.0,,,,,,,,,,,,,
68,PT06M13.00S,2024-11-20T03:53:46.0Z,1,REGULAR,foul,personal,[],2544,,,1610612762,16,8,2024-11-20T03:53:54Z,660000,False,,,0,,L. James personal FOUL (1 PF),"[2544, 1641718]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2003.0,1.0,0.0,George,1641718.0,,
70,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,out,[],1629629,,,1610612762,16,8,2024-11-20T03:54:05Z,680000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,out,[],2544,,,1610612762,16,8,2024-11-20T03:54:05Z,690000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,16,8,2024-11-20T03:54:05Z,700000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,16,8,2024-11-20T03:54:05Z,710000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,in,[],1626156,,,1610612762,16,8,2024-11-20T03:54:05Z,720000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,in,[],1642268,,,1610612762,16,8,2024-11-20T03:54:05Z,740000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,in,[],203903,,,1610612762,16,8,2024-11-20T03:54:05Z,750000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M13.00S,2024-11-20T03:53:51.3Z,1,REGULAR,substitution,in,[],1631108,,,1610612762,16,8,2024-11-20T03:55:22Z,755000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M04.00S,2024-11-20T03:54:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.29632063074901,46.568627450980394,1610612762,16,8,2024-11-20T03:54:23Z,760000,False,-17.0,20.0,1,right,MISS J. Collins driving Layup - blocked,"[1628381, 1626156]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Russell,1626156.0
79,PT06M04.00S,2024-11-20T03:54:18.2Z,1,REGULAR,block,,[],1626156,,,1610612762,16,8,2024-11-20T03:54:20Z,770000,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT06M02.00S,2024-11-20T03:54:20.2Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,16,8,2024-11-20T03:54:23Z,780000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT05M59.00S,2024-11-20T03:54:23.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642261,6.619579500657039,49.754901960784316,1610612747,18,8,2024-11-20T03:54:28Z,790000,False,1.0,10.0,1,left,D. Knecht running DUNK (8 PTS) (D. Russell 1 AST),"[1642261, 1626156]",1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,8.0,D. Russell,1626156.0,1.0,,,,,,,,,,
83,PT05M32.00S,2024-11-20T03:54:50.8Z,1,REGULAR,turnover,bad pass,[],1642271,,,1610612762,18,8,2024-11-20T03:55:02Z,810000,False,,,0,,K. Filipowski bad pass TURNOVER (1 TO),"[1642271, 1626156]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Russell,1626156.0,,,,,,,
84,PT05M32.00S,2024-11-20T03:54:50.8Z,1,REGULAR,steal,,[],1626156,,,1610612747,18,8,2024-11-20T03:54:52Z,820000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2024-11-20T03:54:57.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630559,27.90735873850197,79.90196078431373,1610612747,18,8,2024-11-20T03:55:08Z,830000,False,-150.0,210.0,1,left,MISS A. Reaves 25' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
86,PT05M21.00S,2024-11-20T03:55:01.9Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,18,8,2024-11-20T03:55:08Z,840000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,85.0,4.0,3.0,1.0,,,,,,,,,,,,,,
87,PT05M19.00S,2024-11-20T03:55:02.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630559,22.913929040735866,90.93137254901961,1610612747,21,8,2024-11-20T03:55:10Z,850000,False,-205.0,163.0,1,left,A. Reaves 26' 3PT  (5 PTS) (A. Davis 2 AST),"[1630559, 203076]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.16,Made,,,,,5.0,A. Davis,203076.0,2.0,,,,,,,,,,
90,PT05M00.00S,2024-11-20T03:55:22.7Z,1,REGULAR,3pt,Jump Shot,[],1642271,68.9060446780552,73.52941176470588,1610612762,21,8,2024-11-20T03:55:26Z,870000,False,118.0,240.0,1,right,MISS K. Filipowski 26' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
91,PT04M58.00S,2024-11-20T03:55:24.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,21,8,2024-11-20T03:55:31Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,90.0,,,,,,,,,,,,,,,,,
