actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-24T03:41:03.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-24T03:41:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-24T03:41:06.2Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2024-11-24T03:41:06Z,40000,False,,,0,,Jump Ball N. Jokić vs. A. Davis: Tip to J. Murray,"[1627750, 203999, 203076]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokić,203999.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-11-24T03:41:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.408015768725363,48.28431372549019,1610612743,0,2,2024-11-24T03:41:35Z,70000,False,9.0,17.0,1,left,C. Braun driving finger roll Layup (2 PTS) (P. Watson 1 AST),"[1631128, 1631212]",1610612743.0,DEN,driving finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,P. Watson,1631212.0,1.0,,,,,,,,,,,,,,
8,PT11M18.00S,2024-11-24T03:41:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,96.63272010512483,4.411764705882348,1610612747,3,2,2024-11-24T03:41:47Z,80000,False,-228.0,-21.0,1,right,A. Reaves 3PT  (3 PTS) (L. James 1 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,22.88,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
11,PT10M53.00S,2024-11-24T03:42:08.8Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,3,2,2024-11-24T03:42:12Z,100000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1629629]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
12,PT10M53.00S,2024-11-24T03:42:08.8Z,1,REGULAR,steal,,[],1629629,,,1610612747,3,2,2024-11-24T03:42:11Z,110000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M44.00S,2024-11-24T03:42:18.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203076,71.66557161629436,21.32352941176471,1610612747,3,2,2024-11-24T03:42:24Z,120000,False,-143.0,214.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
14,PT10M39.00S,2024-11-24T03:42:23.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,3,2,2024-11-24T03:42:24Z,130000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M39.00S,2024-11-24T03:42:23.4Z,1,REGULAR,turnover,lost ball,[],1631212,,,1610612743,3,2,2024-11-24T03:42:26Z,140000,False,,,0,,P. Watson lost ball TURNOVER (1 TO),"[1631212, 1629629]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
16,PT10M39.00S,2024-11-24T03:42:23.4Z,1,REGULAR,steal,,[],1629629,,,1610612747,3,2,2024-11-24T03:42:25Z,150000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
17,PT10M35.00S,2024-11-24T03:42:28.0Z,1,REGULAR,turnover,bad pass,[],1629629,,,1610612747,3,2,2024-11-24T03:42:32Z,160000,False,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1627750]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Right,,,,,,,1.0,Murray,1627750.0,,,,,,,,,,,
18,PT10M35.00S,2024-11-24T03:42:28.0Z,1,REGULAR,steal,,[],1627750,,,1610612743,3,2,2024-11-24T03:42:29Z,170000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2024-11-24T03:42:30.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,6.4881734559789805,48.0392156862745,1610612743,3,4,2024-11-24T03:44:50Z,180000,False,10.0,8.0,1,left,J. Murray running Layup (2 PTS) (C. Braun 1 AST),"[1627750, 1631128]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
21,PT10M09.00S,2024-11-24T03:42:53.3Z,1,REGULAR,2pt,Jump Shot,[],2544,73.29993429697765,42.40579044117647,1610612747,3,4,2024-11-24T03:43:00Z,200000,False,-38.0,198.0,1,right,MISS L. James 20' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,20.21,Missed,,,,,,,,,,,,,,,,,,
22,PT10M04.00S,2024-11-24T03:42:58.3Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,3,4,2024-11-24T03:43:00Z,210000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT10M01.00S,2024-11-24T03:43:00.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,31.192509855453352,82.59803921568627,1610612743,3,7,2024-11-24T03:43:11Z,220000,False,-163.0,241.0,1,left,J. Murray 29' 3PT running pullup (5 PTS),[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,29.07,Made,5.0,,,,,,,,,,,,,,,,,
24,PT09M53.00S,2024-11-24T03:43:08.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,91.90210249671485,50.73529411764706,1610612747,5,7,2024-11-24T03:43:16Z,230000,False,4.0,24.0,1,right,R. Hachimura driving DUNK (2 PTS) (L. James 2 AST),"[1629060, 2544]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.39,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
26,PT09M41.00S,2024-11-24T03:43:21.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,28.695795006570307,77.94117647058823,1610612743,5,7,2024-11-24T03:43:35Z,250000,False,-140.0,217.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2024-11-24T03:43:23.0Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,5,7,2024-11-24T03:43:35Z,260000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,
28,PT09M27.00S,2024-11-24T03:43:35.1Z,1,REGULAR,2pt,Jump Shot,[],1630559,88.17345597897503,28.898590686274503,1610612747,7,7,2024-11-24T03:46:23Z,270000,False,-106.0,59.0,1,right,A. Reaves 12' pullup bank Jump Shot (5 PTS) (A. Davis 1 AST),"[1630559, 203076]",1610612747.0,LAL,pullup bank,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,12.07,Made,5.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
30,PT09M15.00S,2024-11-24T03:43:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,8.722076215505908,50.245098039215684,1610612743,7,7,2024-11-24T03:43:51Z,290000,False,-1.0,29.0,1,left,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2024-11-24T03:43:51.2Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,7,7,2024-11-24T03:43:51Z,300000,False,,,0,,N. Jokić REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,
32,PT09M11.00S,2024-11-24T03:43:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.670827858081481,50.98039215686275,1610612743,7,7,2024-11-24T03:43:54Z,310000,False,-5.0,20.0,1,left,MISS N. Jokić putback Layup,[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
33,PT09M09.00S,2024-11-24T03:43:53.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,7,2024-11-24T03:43:53Z,320000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,
34,PT09M06.00S,2024-11-24T03:43:55.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,94.79303547963207,49.01960784313726,1610612747,9,7,2024-11-24T03:47:59Z,330000,False,-5.0,-4.0,1,right,L. James running Layup (2 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
36,PT08M42.00S,2024-11-24T03:44:19.2Z,1,REGULAR,3pt,Jump Shot,[],1631128,10.036136662286467,96.32352941176471,1610612743,9,10,2024-11-24T03:44:23Z,350000,False,-232.0,42.0,1,left,C. Braun 3PT  (5 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,23.53,Made,5.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
38,PT08M24.00S,2024-11-24T03:44:38.6Z,1,REGULAR,2pt,Jump Shot,[],2544,93.47897503285151,22.303921568627445,1610612747,9,10,2024-11-24T03:44:43Z,370000,False,-138.0,9.0,1,right,MISS L. James 13' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,13.88,Missed,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2024-11-24T03:44:41.5Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,9,10,2024-11-24T03:44:41Z,380000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,,,,,38.0,1.0,0.0,1.0,,,,,,,
41,PT08M07.00S,2024-11-24T03:45:12.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629629,73.76806833114324,82.59803921568627,1610612747,9,10,2024-11-24T03:45:22Z,400000,False,163.0,194.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
42,PT07M58.00S,2024-11-24T03:45:21.0Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,9,10,2024-11-24T04:58:58Z,410000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,
43,PT07M52.00S,2024-11-24T03:45:27.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,71.13994743758212,22.303921568627445,1610612747,9,10,2024-11-24T03:45:34Z,420000,False,-138.0,219.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
44,PT07M48.00S,2024-11-24T03:45:31.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,9,10,2024-11-24T03:45:34Z,430000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,
45,PT07M44.00S,2024-11-24T03:45:40.2Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612743,9,10,2024-11-24T03:45:47Z,440000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Jokić 2 FT),"[203076, 203999]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Jokić,203999.0,,
47,PT07M44.00S,2024-11-24T03:46:04.5Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,9,11,2024-11-24T03:46:04Z,460000,False,,,0,,N. Jokić Free Throw 1 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2024-11-24T03:46:21.0Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,9,12,2024-11-24T03:46:21Z,470000,False,,,0,,N. Jokić Free Throw 2 of 2 (2 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M29.00S,2024-11-24T03:46:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,84.67477003942182,53.92156862745098,1610612747,11,12,2024-11-24T03:51:31Z,480000,False,20.0,92.0,1,right,A. Reaves 9' driving floating Jump Shot (7 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,9.37,Made,7.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
51,PT07M14.00S,2024-11-24T03:46:55.8Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,11,12,2024-11-24T03:47:01Z,500000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,1628159.0,,,,,,
52,PT06M58.00S,2024-11-24T03:47:21.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,79.68134034165571,36.76470588235294,1610612747,11,12,2024-11-24T03:47:28Z,510000,False,-66.0,138.0,1,right,MISS A. Davis 15' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,15.35,Missed,,,,,,,,,,,,,,,,,,
53,PT06M54.00S,2024-11-24T03:47:25.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,11,12,2024-11-24T03:47:28Z,520000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,52.0,2.0,1.0,1.0,,,,,,,
55,PT06M49.00S,2024-11-24T03:47:29.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629008,20.54862023653088,28.92156862745098,1610612743,11,12,2024-11-24T03:53:28Z,540000,False,105.0,141.0,1,left,MISS M. Porter Jr. 17' running pullup Shot,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,17.58,Missed,,,,,,,,,,,,,,,,,,
56,PT06M46.00S,2024-11-24T03:47:32.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,11,12,2024-11-24T03:47:38Z,550000,False,,,0,,N. Jokić REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,55.0,3.0,1.0,2.0,,,,,,,
57,PT06M45.00S,2024-11-24T03:47:33.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.539421813403408,51.96078431372549,1610612743,11,14,2024-11-24T03:47:40Z,560000,False,-10.0,18.0,1,left,N. Jokić putback Layup (4 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.08,Made,4.0,,,,,,,,,,,,,,,,,
58,PT06M32.00S,2024-11-24T03:47:50.0Z,1,REGULAR,foul,personal,[],1631128,,,1610612747,11,14,2024-11-24T03:47:56Z,570000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 2544]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,James,2544.0,,
60,PT06M32.00S,2024-11-24T03:47:58.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,11,14,2024-11-24T03:47:58Z,590000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M32.00S,2024-11-24T03:50:38.0Z,1,REGULAR,substitution,out,[],1629629,,,1610612747,11,14,2024-11-24T03:50:49Z,600000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M32.00S,2024-11-24T03:50:38.0Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,11,14,2024-11-24T03:50:49Z,610000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M23.00S,2024-11-24T03:51:00.4Z,1,REGULAR,3pt,Jump Shot,[],1626156,92.0335085413929,95.58823529411765,1610612747,11,14,2024-11-24T03:51:06Z,620000,False,228.0,22.0,1,right,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
64,PT06M21.00S,2024-11-24T03:51:02.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,11,14,2024-11-24T03:51:06Z,630000,False,,,0,,N. Jokić REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,63.0,4.0,2.0,2.0,,,,,,,
65,PT06M09.00S,2024-11-24T03:51:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,9.379106438896187,51.96078431372549,1610612743,11,14,2024-11-24T03:54:27Z,640000,False,-10.0,36.0,1,left,MISS P. Watson driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
66,PT06M07.00S,2024-11-24T03:51:16.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,11,14,2024-11-24T03:51:19Z,650000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,
67,PT06M01.00S,2024-11-24T03:51:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,87.69710906701708,58.57843137254902,1610612747,11,14,2024-11-24T03:51:28Z,660000,False,43.0,63.0,1,right,MISS R. Hachimura 7' driving Layup - blocked,"[1629060, 1631212]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
68,PT06M01.00S,2024-11-24T03:51:23.0Z,1,REGULAR,block,,[],1631212,,,1610612747,11,14,2024-11-24T03:51:25Z,670000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2024-11-24T03:51:26.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,11,14,2024-11-24T03:51:28Z,680000,False,,,0,,N. Jokić REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,67.0,5.0,3.0,2.0,,,,,,,
70,PT05M50.00S,2024-11-24T03:51:34.0Z,1,REGULAR,turnover,bad pass,[],1631128,,,1610612743,11,14,2024-11-24T03:51:37Z,690000,False,,,0,,C. Braun bad pass TURNOVER (1 TO),"[1631128, 1629060]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,,
71,PT05M50.00S,2024-11-24T03:51:34.0Z,1,REGULAR,steal,,[],1629060,,,1610612747,11,14,2024-11-24T03:51:35Z,700000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
72,PT05M44.00S,2024-11-24T03:51:40.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626156,92.69053876478318,48.28431372549019,1610612747,11,14,2024-11-24T05:17:40Z,710000,False,-9.0,16.0,1,right,MISS D. Russell driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
