actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
23,PT10M18.00S,2025-01-14T03:45:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,7.408015768725363,49.754901960784316,1610612747,4,0,2025-01-14T03:45:39Z,230000,False,1.0,17.0,1,left,A. Reaves driving Layup (2 PTS) (L. James 1 AST),"[1630559, 2544]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,1.71,Made,,,,,2.0,L. James,2544.0,1.0,,
25,PT09M55.00S,2025-01-14T03:45:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,90.06241787122208,47.05882352941176,1610612759,4,0,2025-01-14T03:46:02Z,250000,False,-15.0,41.0,1,right,MISS V. Wembanyama driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,4.35,Missed,,,,,,,,,,
26,PT09M53.00S,2025-01-14T03:45:59.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,4,0,2025-01-14T03:46:02Z,260000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,
27,PT09M47.00S,2025-01-14T03:46:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,28.038764783180028,20.588235294117652,1610612747,7,0,2025-01-14T03:46:13Z,270000,False,147.0,211.0,1,left,A. Reaves 25' 3PT  (5 PTS) (M. Christie 1 AST),"[1630559, 1631108]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.73,Made,,,,,5.0,M. Christie,1631108.0,1.0,,
29,PT09M47.00S,2025-01-14T03:46:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,7,0,2025-01-14T03:46:11Z,290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2025-01-14T03:49:16.2Z,1,REGULAR,3pt,Jump Shot,[],1630170,81.25821287779237,94.11764705882354,1610612759,7,3,2025-01-14T03:49:28Z,300000,False,221.0,124.0,1,right,D. Vassell 25' 3PT  (3 PTS) (S. Castle 1 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.29,Made,,,,,3.0,S. Castle,1642264.0,1.0,,
32,PT09M13.00S,2025-01-14T03:49:38.3Z,1,REGULAR,3pt,Jump Shot,[],1631108,33.03219448094612,47.549019607843135,1610612747,7,3,2025-01-14T03:51:45Z,320000,False,12.0,258.0,1,left,MISS M. Christie 25' pullup 3PT,[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,25.83,Missed,,,,,,,,,,
33,PT09M10.00S,2025-01-14T03:49:41.3Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,7,3,2025-01-14T03:49:43Z,330000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,
34,PT09M01.00S,2025-01-14T03:49:51.0Z,1,REGULAR,2pt,Jump Shot,[],1630170,79.23784494086728,49.63235294117647,1610612759,7,5,2025-01-14T03:49:59Z,340000,False,-2.0,143.0,1,right,D. Vassell 14' turnaround Jump Shot (5 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,,,,14.27,Made,,,,,5.0,V. Wembanyama,1641705.0,1.0,,
36,PT08M43.00S,2025-01-14T03:50:08.8Z,1,REGULAR,turnover,bad pass,[],1629060,,,1610612747,7,5,2025-01-14T03:50:13Z,360000,False,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1642264]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Castle,1642264.0,,,,,,,,,,,,
37,PT08M43.00S,2025-01-14T03:50:08.8Z,1,REGULAR,steal,,[],1642264,,,1610612759,7,5,2025-01-14T03:50:10Z,370000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M37.00S,2025-01-14T03:50:14.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641705,93.74178712220763,50.73529411764706,1610612759,7,7,2025-01-14T03:50:20Z,380000,False,4.0,6.0,1,right,V. Wembanyama running alley-oop DUNK (2 PTS) (H. Barnes 1 AST),"[1641705, 203084]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,0.73,Made,,,,,2.0,H. Barnes,203084.0,1.0,,
40,PT08M22.00S,2025-01-14T03:50:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.539421813403408,47.79411764705882,1610612747,9,7,2025-01-14T03:50:39Z,400000,False,11.0,18.0,1,left,A. Davis driving Layup (4 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,2.14,Made,,,,,4.0,,,,,
41,PT08M04.00S,2025-01-14T03:50:47.3Z,1,REGULAR,2pt,Jump Shot,[],1641705,92.90407358738501,25.71231617647058,1610612759,9,9,2025-01-14T03:50:57Z,410000,False,-121.0,14.0,1,right,V. Wembanyama 12' fadeaway Jump Shot (4 PTS) (C. Paul 1 AST),"[1641705, 101108]",1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,12.22,Made,,,,,4.0,C. Paul,101108.0,1.0,,
43,PT07M52.00S,2025-01-14T03:50:58.6Z,1,REGULAR,3pt,Jump Shot,[],2544,30.535479632063073,25.490196078431367,1610612747,12,9,2025-01-14T03:51:09Z,430000,False,123.0,235.0,1,left,L. James 26' 3PT  (3 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.46,Made,,,,,3.0,A. Davis,203076.0,1.0,,
45,PT07M33.00S,2025-01-14T03:51:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,88.61695137976346,51.96078431372549,1610612759,12,9,2025-01-14T03:51:23Z,450000,False,10.0,55.0,1,right,MISS D. Vassell driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.54,Missed,,,,,,,,,,
46,PT07M30.00S,2025-01-14T03:51:21.1Z,1,REGULAR,rebound,offensive,[],1630170,,,1610612759,12,9,2025-01-14T03:51:23Z,460000,False,,,0,,D. Vassell REBOUND (Off:1 Def:0),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,
47,PT07M30.00S,2025-01-14T03:51:22.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630170,94.40999984741211,50.0,1610612759,12,9,2025-01-14T03:51:28Z,470000,False,0.0,0.0,1,right,MISS D. Vassell tip Layup - blocked,"[1630170, 203076]",1610612759.0,SAS,tip,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,Davis,203076.0
48,PT07M30.00S,2025-01-14T03:51:22.1Z,1,REGULAR,block,,[],203076,,,1610612759,12,9,2025-01-14T03:52:53Z,480000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2025-01-14T03:51:22.1Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,12,9,2025-01-14T03:51:28Z,490000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,47.0,2.0,1.0,1.0,,,,,,
50,PT07M26.00S,2025-01-14T03:51:26.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,94.40999984741211,50.0,1610612759,12,11,2025-01-14T03:51:26Z,500000,False,0.0,0.0,1,right,V. Wembanyama tip Layup (6 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,,,,,6.0,,,,,
51,PT07M20.00S,2025-01-14T03:51:32.2Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,12,11,2025-01-14T03:51:35Z,510000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1642264]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,Castle,1642264.0,,,,,,,,,,,,
52,PT07M20.00S,2025-01-14T03:51:32.2Z,1,REGULAR,steal,,[],1642264,,,1610612759,12,11,2025-01-14T03:51:33Z,520000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
53,PT07M14.00S,2025-01-14T03:51:38.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630170,93.74178712220763,4.166666666666657,1610612759,12,11,2025-01-14T03:51:46Z,530000,False,-229.0,6.0,1,right,MISS D. Vassell running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,,,,22.93,Missed,,,,,,,,,,
54,PT07M10.00S,2025-01-14T03:51:42.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,12,11,2025-01-14T03:51:46Z,540000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,,
55,PT07M06.00S,2025-01-14T03:51:45.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,3.465834428383701,96.56862745098039,1610612747,12,11,2025-01-14T03:51:53Z,550000,False,-233.0,-20.0,1,left,MISS M. Christie running 3PT,[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,,,,23.36,Missed,,,,,,,,,,
56,PT07M02.00S,2025-01-14T03:51:49.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,12,11,2025-01-14T03:54:25Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,55.0,,,,,,,,,
58,PT07M02.00S,2025-01-14T03:52:05.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,12,11,2025-01-14T03:54:25Z,580000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2025-01-14T03:55:02.7Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,12,11,2025-01-14T03:55:07Z,600000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 101108]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,1.0,Paul,101108.0,,,,,,,,,,,,
61,PT06M59.00S,2025-01-14T03:55:02.7Z,1,REGULAR,steal,,[],101108,,,1610612759,12,11,2025-01-14T03:55:04Z,610000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
62,PT06M41.00S,2025-01-14T03:55:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642264,92.42772667542707,54.16666666666667,1610612759,12,13,2025-01-14T03:59:04Z,620000,False,21.0,19.0,1,right,S. Castle driving reverse Layup (2 PTS),[1642264],1610612759.0,SAS,driving reverse,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,2.8,Made,,,,,2.0,,,,,
64,PT06M26.00S,2025-01-14T03:55:37.9Z,1,REGULAR,substitution,out,[],2544,,,1610612747,12,13,2025-01-14T03:55:48Z,640000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M26.00S,2025-01-14T03:55:37.9Z,1,REGULAR,substitution,out,[],1642264,,,1610612747,12,13,2025-01-14T03:55:48Z,650000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M26.00S,2025-01-14T03:55:37.9Z,1,REGULAR,substitution,in,[],1627827,,,1610612747,12,13,2025-01-14T03:55:48Z,660000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M26.00S,2025-01-14T03:55:37.9Z,1,REGULAR,substitution,in,[],1629640,,,1610612747,12,13,2025-01-14T03:55:48Z,670000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M17.00S,2025-01-14T03:56:09.5Z,1,REGULAR,2pt,Jump Shot,[],1630559,26.281208935611033,51.33655024509804,1610612747,12,13,2025-01-14T03:59:40Z,680000,False,-7.0,195.0,1,left,MISS A. Reaves 19' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,,19.46,Missed,,,,,,,,,,
69,PT06M15.00S,2025-01-14T03:56:11.5Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,12,13,2025-01-14T03:56:15Z,690000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,68.0,3.0,2.0,1.0,,,,,,
70,PT06M09.00S,2025-01-14T03:56:17.4Z,1,REGULAR,3pt,Jump Shot,[],1641705,65.22051576872536,79.87898284313725,1610612759,12,16,2025-01-14T03:56:22Z,700000,False,149.0,274.0,1,right,V. Wembanyama 31' 3PT  (9 PTS) (C. Paul 2 AST),"[1641705, 101108]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,31.24,Made,,,,,9.0,C. Paul,101108.0,2.0,,
72,PT05M53.00S,2025-01-14T03:56:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,10.82457293035479,53.431372549019606,1610612747,14,16,2025-01-14T03:56:38Z,720000,False,-17.0,49.0,1,left,A. Davis driving Layup (6 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.22,Made,,,,,6.0,,,,,
73,PT05M37.00S,2025-01-14T03:56:50.4Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,14,16,2025-01-14T03:57:25Z,730000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1629060]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,,,
74,PT05M37.00S,2025-01-14T03:56:50.4Z,1,REGULAR,steal,,[],1629060,,,1610612747,14,16,2025-01-14T03:56:52Z,740000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M32.00S,2025-01-14T03:56:54.8Z,1,REGULAR,turnover,bad pass,[],1631108,,,1610612747,14,16,2025-01-14T03:56:58Z,750000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 101108]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,,,,,,1.0,Paul,101108.0,,,,,,,,,,,,
76,PT05M32.00S,2025-01-14T03:56:54.8Z,1,REGULAR,steal,,[],101108,,,1610612759,14,16,2025-01-14T03:56:56Z,760000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2025-01-14T03:57:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,92.55913272010513,53.431372549019606,1610612759,14,18,2025-01-14T03:57:04Z,770000,False,17.0,17.0,1,right,K. Johnson running Layup (2 PTS) (C. Paul 3 AST),"[1629640, 101108]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.45,Made,,,,,2.0,C. Paul,101108.0,3.0,,
79,PT05M12.00S,2025-01-14T03:57:14.6Z,1,REGULAR,3pt,Jump Shot,[],203076,33.03219448094612,73.0392156862745,1610612747,17,18,2025-01-14T03:57:19Z,790000,False,-115.0,258.0,1,left,A. Davis 28' 3PT  (9 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,28.26,Made,,,,,9.0,A. Reaves,1630559.0,1.0,,
81,PT04M50.00S,2025-01-14T03:57:43.4Z,1,REGULAR,3pt,Jump Shot,[],203084,88.96189224704337,95.3201593137255,1610612759,17,21,2025-01-14T04:45:36Z,810000,False,227.0,51.0,1,right,H. Barnes 3PT  (3 PTS) (C. Paul 4 AST),"[203084, 101108]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,23.23,Made,,,,,3.0,C. Paul,101108.0,4.0,,
83,PT04M39.00S,2025-01-14T03:57:47.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,7.933639947437584,96.07843137254902,1610612747,20,21,2025-01-14T03:57:56Z,830000,False,-230.0,22.0,1,left,D. Finney-Smith 3PT  (3 PTS) (A. Reaves 2 AST),"[1627827, 1630559]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,23.15,Made,,,,,3.0,A. Reaves,1630559.0,2.0,,
85,PT04M24.00S,2025-01-14T03:58:02.8Z,1,REGULAR,3pt,Jump Shot,[],1641705,66.01511169513799,53.18627450980392,1610612759,20,21,2025-01-14T03:58:07Z,850000,False,16.0,267.0,1,right,MISS V. Wembanyama 26' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,26.75,Missed,,,,,,,,,,
86,PT04M21.00S,2025-01-14T03:58:05.8Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,20,21,2025-01-14T03:58:07Z,860000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,
87,PT04M11.00S,2025-01-14T03:58:15.6Z,1,REGULAR,3pt,Jump Shot,[],203076,31.45532194480947,75.73529411764706,1610612747,20,21,2025-01-14T03:58:21Z,870000,False,-129.0,243.0,1,left,MISS A. Davis 27' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.52,Missed,,,,,,,,,,
88,PT04M08.00S,2025-01-14T03:58:18.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,20,21,2025-01-14T03:58:21Z,880000,False,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,87.0,2.0,1.0,1.0,,,,,,
