actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
18,PT10M45.00S,2022-03-27T22:12:14.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,33.820630749014455,48.774509803921575,1610612764,3,3,2022-03-27T22:12:19Z,180000,6.0,265.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M41.00S,2022-03-27T22:12:18.9Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,3,3,2022-03-27T22:12:19Z,190000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M27.00S,2022-03-27T22:12:32.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,66.67214191852825,69.11764705882354,1610612744,3,3,2022-03-27T22:15:36Z,200000,96.0,261.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2022-03-27T22:12:34.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,3,3,2022-03-27T22:12:36Z,210000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,,
22,PT10M20.00S,2022-03-27T22:12:41.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,3,3,2022-03-27T22:12:41Z,220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2022-03-27T22:13:00.5Z,1,REGULAR,foul,personal,[],1630228,,,1610612764,3,3,2022-03-27T22:13:07Z,230000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 204001]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,1179.0,1.0,0.0,Porzingis,204001.0,,,,,,
25,PT10M11.00S,2022-03-27T22:13:25.0Z,1,REGULAR,2pt,Jump Shot,[],203484,24.6222076215506,30.637254901960787,1610612764,5,3,2022-03-27T22:13:29Z,250000,97.0,179.0,1,left,K. Caldwell-Pope 20' pullup Jump Shot (2 PTS) (C. Kispert 1 AST),"[203484, 1630557]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,20.34,Made,2.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,,,,
27,PT09M52.00S,2022-03-27T22:13:43.4Z,1,REGULAR,2pt,Jump Shot,[],203952,87.69710906701708,76.9607843137255,1610612744,5,3,2022-03-27T22:13:47Z,270000,135.0,63.0,1,right,MISS A. Wiggins 14' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,14.88,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M49.00S,2022-03-27T22:13:46.4Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,5,3,2022-03-27T22:13:47Z,280000,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M37.00S,2022-03-27T22:13:58.6Z,1,REGULAR,3pt,Jump Shot,[],204001,35.26609724047306,50.245098039215684,1610612764,5,3,2022-03-27T22:14:05Z,290000,-1.0,279.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M33.00S,2022-03-27T22:14:02.6Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,5,3,2022-03-27T22:14:05Z,300000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,
31,PT09M24.00S,2022-03-27T22:14:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,90.5880420499343,34.55882352941177,1610612744,5,3,2022-03-27T22:18:19Z,310000,-77.0,36.0,1,right,MISS J. Kuminga 8' driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M22.00S,2022-03-27T22:14:13.5Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,5,3,2022-03-27T22:14:13Z,320000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,
33,PT09M08.00S,2022-03-27T22:14:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,15.949408672798953,50.73529411764706,1610612764,7,3,2022-03-27T22:14:33Z,330000,-4.0,97.0,1,left,K. Porzingis 9' turnaround Jump Shot (2 PTS) (K. Caldwell-Pope 1 AST),"[204001, 203484]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,9.75,Made,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,,
35,PT08M45.00S,2022-03-27T22:14:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,82.17805519053877,35.78431372549019,1610612744,7,5,2022-03-27T22:14:55Z,350000,-71.0,115.0,1,right,A. Wiggins 13' turnaround fadeaway Jump Shot (2 PTS),[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,13.52,Made,2.0,,,,,,,,,,,,,,,,,,
36,PT08M26.00S,2022-03-27T22:15:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,9.247700394218143,61.51960784313725,1610612764,7,5,2022-03-27T22:15:15Z,360000,-58.0,34.0,1,left,MISS R. Hachimura 6' driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,6.71,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M23.00S,2022-03-27T22:15:12.1Z,1,REGULAR,rebound,offensive,[],204001,,,1610612764,7,5,2022-03-27T22:15:15Z,370000,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,
38,PT08M22.00S,2022-03-27T22:15:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,6.750985545335084,46.568627450980394,1610612764,7,5,2022-03-27T22:44:54Z,380000,17.0,11.0,1,left,MISS K. Porzingis tip Layup,[204001],1610612764.0,WAS,tip,,,Porzingis,K. Porzingis,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2022-03-27T22:15:15.3Z,1,REGULAR,rebound,offensive,[],204001,,,1610612764,7,5,2022-03-27T22:15:18Z,390000,,,0,,K. Porzingis REBOUND (Off:2 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,38.0,3.0,1.0,2.0,,,,,,,,,,,
40,PT08M20.00S,2022-03-27T22:15:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,8.722076215505908,50.245098039215684,1610612764,7,5,2022-03-27T22:44:59Z,400000,-1.0,29.0,1,left,MISS K. Porzingis putback Layup,[204001],1610612764.0,WAS,putback,,,Porzingis,K. Porzingis,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M20.00S,2022-03-27T22:15:15.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,7,5,2022-03-27T22:15:20Z,410000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,
42,PT08M15.00S,2022-03-27T22:15:20.1Z,1,REGULAR,3pt,Jump Shot,[],203952,77.05321944809461,9.803921568627445,1610612744,7,5,2022-03-27T22:15:26Z,420000,-201.0,163.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M13.00S,2022-03-27T22:15:22.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,7,5,2022-03-27T22:15:26Z,430000,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,42.0,4.0,2.0,2.0,,,,,,,,,,,
44,PT08M05.00S,2022-03-27T22:15:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,9.116294349540084,54.411764705882355,1610612764,7,5,2022-03-27T22:15:34Z,440000,-22.0,33.0,1,left,MISS R. Hachimura cutting Layup,[1629060],1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2022-03-27T22:15:32.3Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,7,5,2022-03-27T22:15:34Z,450000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,
46,PT08M00.00S,2022-03-27T22:15:35.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,68.77463863337714,27.941176470588232,1610612744,7,5,2022-03-27T22:21:12Z,460000,-110.0,241.0,1,right,MISS K. Thompson 26' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M57.00S,2022-03-27T22:15:38.4Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,7,5,2022-03-27T22:15:38Z,470000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,
48,PT07M53.00S,2022-03-27T22:15:41.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,68.38042049934297,25.490196078431367,1610612744,7,5,2022-03-27T22:15:47Z,480000,-123.0,245.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M51.00S,2022-03-27T22:15:43.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,7,5,2022-03-27T22:15:47Z,490000,,,0,,K. Porzingis REBOUND (Off:2 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,48.0,5.0,3.0,2.0,,,,,,,,,,,
50,PT07M41.00S,2022-03-27T22:15:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,6.093955321944804,55.63725490196079,1610612764,9,5,2022-03-27T22:15:58Z,500000,-28.0,5.0,1,left,K. Caldwell-Pope cutting Layup (4 PTS) (T. Satoransky 2 AST),"[203484, 203107]",1610612764.0,WAS,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.86,Made,4.0,T. Satoransky,203107.0,2.0,,,,,,,,,,,,,,,
52,PT07M41.00S,2022-03-27T22:15:59.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,9,5,2022-03-27T22:15:59Z,520000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M25.00S,2022-03-27T22:19:16.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,73.50525624178712,85.29411764705883,1610612744,9,5,2022-03-27T22:19:20Z,530000,176.0,197.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M23.00S,2022-03-27T22:19:18.1Z,1,REGULAR,rebound,defensive,[],203107,,,1610612764,9,5,2022-03-27T22:19:20Z,540000,,,0,,T. Satoransky REBOUND (Off:0 Def:2),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,
55,PT07M09.00S,2022-03-27T22:19:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,12.795663600525614,61.029411764705884,1610612764,11,5,2022-03-27T22:19:37Z,550000,-55.0,68.0,1,left,K. Porzingis 8' turnaround Jump Shot (4 PTS),[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,8.74,Made,4.0,,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2022-03-27T22:19:49.1Z,1,REGULAR,foul,offensive,[],203952,,,1610612744,11,5,2022-03-27T22:22:30Z,560000,,,0,,A. Wiggins offensive FOUL (1 PF),"[203952, 203484]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1179.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,
58,PT06M55.00S,2022-03-27T22:19:49.1Z,1,REGULAR,turnover,offensive foul,[],203952,,,1610612744,11,5,2022-03-27T22:19:49Z,580000,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1179.0,,,,,1.0,,,,,
59,PT06M42.00S,2022-03-27T22:20:12.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,18.05190538764782,3.4313725490196134,1610612764,14,5,2022-03-27T22:20:16Z,590000,233.0,117.0,1,left,C. Kispert 26' 3PT  (3 PTS) (T. Satoransky 3 AST),"[1630557, 203107]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.06,Made,3.0,T. Satoransky,203107.0,3.0,,,,,,,,,,,,,,,
61,PT06M18.00S,2022-03-27T22:20:38.4Z,1,REGULAR,foul,personal,['2freethrow'],203107,,,1610612744,14,5,2022-03-27T22:20:44Z,610000,,,0,,T. Satoransky shooting personal FOUL (1 PF) (Kuminga 2 FT),"[203107, 1630228]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,202007.0,1.0,0.0,Kuminga,1630228.0,,,,,,
63,PT06M18.00S,2022-03-27T22:20:59.6Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,14,6,2022-03-27T22:20:59Z,630000,,,0,,J. Kuminga Free Throw 1 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
64,PT06M18.00S,2022-03-27T22:21:00.3Z,1,REGULAR,substitution,out,[],203110,,,1610612744,14,6,2022-03-27T22:21:06Z,640000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M18.00S,2022-03-27T22:21:00.3Z,1,REGULAR,substitution,out,[],202691,,,1610612744,14,6,2022-03-27T22:21:06Z,650000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2022-03-27T22:21:00.3Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,14,6,2022-03-27T22:21:06Z,660000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M18.00S,2022-03-27T22:21:00.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,14,6,2022-03-27T22:21:06Z,670000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2022-03-27T22:21:19.2Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,14,7,2022-03-27T22:21:19Z,680000,,,0,,J. Kuminga Free Throw 2 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
69,PT06M04.00S,2022-03-27T22:21:34.5Z,1,REGULAR,2pt,Jump Shot,[],204001,28.56438896189225,43.13725490196079,1610612764,14,7,2022-03-27T22:21:39Z,690000,34.0,216.0,1,left,MISS K. Porzingis 21' Jump Shot,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,21.87,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M01.00S,2022-03-27T22:21:37.5Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,14,7,2022-03-27T22:21:39Z,700000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,
71,PT05M50.00S,2022-03-27T22:21:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.77069645203679,47.549019607843135,1610612744,14,9,2022-03-27T22:23:45Z,710000,-12.0,25.0,1,right,A. Wiggins cutting finger roll Layup (4 PTS) (J. Kuminga 1 AST),"[203952, 1630228]",1610612744.0,GSW,cutting finger roll,,,Wiggins,A. Wiggins,,,,,2.78,Made,4.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,,
73,PT05M37.00S,2022-03-27T22:22:01.1Z,1,REGULAR,3pt,Jump Shot,[],1629060,25.016425755584763,11.274509803921575,1610612764,17,9,2022-03-27T22:22:09Z,730000,194.0,183.0,1,left,R. Hachimura 26' 3PT  (6 PTS) (C. Kispert 2 AST),"[1629060, 1630557]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,26.62,Made,6.0,C. Kispert,1630557.0,2.0,,,,,,,,,,,,,,,
75,PT05M27.00S,2022-03-27T22:22:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.82194480946123,39.21568627450981,1610612744,17,11,2022-03-27T22:24:24Z,750000,-54.0,15.0,1,right,J. Poole running Layup (2 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,5.59,Made,2.0,,,,,,,,,,,,,,,,,,
76,PT05M14.00S,2022-03-27T22:22:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630557,30.66688567674113,22.058823529411768,1610612764,20,11,2022-03-27T22:22:29Z,760000,140.0,236.0,1,left,C. Kispert 27' 3PT  (6 PTS) (K. Porzingis 1 AST),"[1630557, 204001]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,27.41,Made,6.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,,
78,PT05M01.00S,2022-03-27T22:22:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630228,72.58541392904074,15.196078431372555,1610612744,20,11,2022-03-27T22:22:43Z,780000,-174.0,205.0,1,right,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
79,PT04M58.00S,2022-03-27T22:22:41.2Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,20,11,2022-03-27T22:22:41Z,790000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,78.0,1.0,0.0,1.0,,,,,,,,,,,
80,PT04M51.00S,2022-03-27T22:22:50.7Z,1,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612744,20,11,2022-03-27T22:23:44Z,800000,,,0,,C. Kispert shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630557, 1630228]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Kuminga,1630228.0,,,,,,
82,PT04M51.00S,2022-03-27T22:23:13.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,20,12,2022-03-27T22:23:40Z,820000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
87,PT04M51.00S,2022-03-27T22:23:13.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,20,13,2022-03-27T22:23:40Z,825000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
83,PT04M51.00S,2022-03-27T22:23:14.6Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,20,13,2022-03-27T22:23:40Z,830000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M51.00S,2022-03-27T22:23:14.6Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,20,13,2022-03-27T22:23:40Z,840000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M51.00S,2022-03-27T22:23:14.6Z,1,REGULAR,substitution,out,[],203107,,,1610612764,20,13,2022-03-27T22:23:40Z,850000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M51.00S,2022-03-27T22:23:14.6Z,1,REGULAR,substitution,in,[],202397,,,1610612764,20,13,2022-03-27T22:23:40Z,860000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M35.00S,2022-03-27T22:23:48.5Z,1,REGULAR,2pt,Jump Shot,[],1629060,17.000657030223394,75.0,1610612764,20,13,2022-03-27T22:23:54Z,870000,-125.0,107.0,1,left,MISS R. Hachimura 16' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,16.47,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M34.00S,2022-03-27T22:23:49.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,20,13,2022-03-27T22:23:54Z,880000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,
