actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M23.00S,2022-01-17T19:13:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,5,2,2022-01-17T19:13:22Z,170000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,
18,PT10M23.00S,2022-01-17T19:13:24.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,5,2,2022-01-17T19:13:24Z,180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M18.00S,2022-01-17T19:13:36.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202699,19.66162943495401,23.52941176470588,1610612755,5,2,2022-01-17T19:13:41Z,190000,132.0,132.0,1,left,MISS T. Harris 18' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,18.72,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M15.00S,2022-01-17T19:13:39.9Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,5,2,2022-01-17T19:13:41Z,200000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M06.00S,2022-01-17T19:13:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,94.95729303547962,56.372549019607845,1610612764,7,2,2022-01-17T19:13:54Z,210000,32.0,-5.0,1,right,B. Beal floating Jump Shot (5 PTS),[203078],1610612764.0,WAS,floating,,,Beal,B. Beal,,,,,3.23,Made,5.0,,,,,,,,,,,,,,,,,,
22,PT09M54.00S,2022-01-17T19:14:00.6Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,7,2,2022-01-17T19:14:03Z,220000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 203484]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,,
23,PT09M54.00S,2022-01-17T19:14:00.6Z,1,REGULAR,steal,,[],203484,,,1610612764,7,2,2022-01-17T19:14:02Z,230000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M51.00S,2022-01-17T19:14:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,93.9060446780552,46.07843137254902,1610612764,9,2,2022-01-17T19:14:11Z,240000,-20.0,5.0,1,right,K. Caldwell-Pope running Layup (2 PTS),[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.02,Made,2.0,,,,,,,,,,,,,,,,,,
25,PT09M35.00S,2022-01-17T19:14:19.8Z,1,REGULAR,3pt,Jump Shot,[],1627788,31.882391590013142,66.91176470588235,1610612755,9,2,2022-01-17T19:14:24Z,250000,-85.0,247.0,1,left,MISS F. Korkmaz 26' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2022-01-17T19:14:22.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,9,2,2022-01-17T19:14:24Z,260000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,
27,PT09M26.00S,2022-01-17T19:14:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.11760840998686,40.19607843137255,1610612764,11,2,2022-01-17T19:14:33Z,270000,-49.0,12.0,1,right,K. Kuzma driving Layup (2 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,5.05,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT09M20.00S,2022-01-17T19:14:39.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,2,2022-01-17T19:14:39Z,280000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M05.00S,2022-01-17T19:17:47.7Z,1,REGULAR,foul,personal,[],1629655,,,1610612755,11,2,2022-01-17T19:17:54Z,290000,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 203954]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Embiid,203954.0,,,
31,PT08M59.00S,2022-01-17T19:18:10.1Z,1,REGULAR,3pt,Jump Shot,[],202699,20.18725361366623,94.85294117647058,1610612755,11,5,2022-01-17T19:18:14Z,310000,-224.0,137.0,1,left,T. Harris 26' 3PT  (3 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.3,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,,
33,PT08M38.00S,2022-01-17T19:18:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,79.84559789750328,60.049019607843135,1610612764,11,5,2022-01-17T19:18:32Z,330000,50.0,137.0,1,right,MISS B. Beal 14' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M37.00S,2022-01-17T19:18:31.1Z,1,REGULAR,rebound,offensive,[],203078,,,1610612764,11,5,2022-01-17T19:18:31Z,340000,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,,
35,PT08M37.00S,2022-01-17T19:18:32.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203078,77.08607095926413,42.15686274509804,1610612764,11,5,2022-01-17T19:18:40Z,350000,-39.0,163.0,1,right,MISS B. Beal 16' pullup Shot - blocked,"[203078, 203552]",1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,16.76,Missed,,,,,,,,,,,,,,,,,Curry,203552.0,
36,PT08M37.00S,2022-01-17T19:18:32.4Z,1,REGULAR,block,,[],203552,,,1610612764,11,5,2022-01-17T19:18:35Z,360000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M33.00S,2022-01-17T19:18:36.4Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,11,5,2022-01-17T19:18:40Z,370000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
38,PT08M32.00S,2022-01-17T19:18:39.1Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612755,11,5,2022-01-17T19:18:45Z,380000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Maxey 2 FT),"[203484, 1630178]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Maxey,1630178.0,,,
40,PT08M32.00S,2022-01-17T19:19:11.9Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,11,6,2022-01-17T19:19:11Z,400000,,,0,,T. Maxey Free Throw 1 of 2 (1 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
41,PT08M32.00S,2022-01-17T19:19:30.5Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,11,7,2022-01-17T19:19:30Z,410000,,,0,,T. Maxey Free Throw 2 of 2 (2 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
42,PT08M13.00S,2022-01-17T19:19:51.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.94152431011827,51.470588235294116,1610612764,13,7,2022-01-17T19:19:57Z,420000,7.0,70.0,1,right,K. Kuzma 7' running Jump Shot (4 PTS) (B. Beal 1 AST),"[1628398, 203078]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,7.06,Made,4.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,,
44,PT07M59.00S,2022-01-17T19:20:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,10.200394218134035,52.69607843137255,1610612755,13,9,2022-01-17T19:20:09Z,440000,-13.0,43.0,1,left,J. Embiid Layup (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,4.55,Made,2.0,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2022-01-17T19:20:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,80.50262812089356,37.5,1610612764,13,9,2022-01-17T19:22:57Z,450000,-62.0,131.0,1,right,MISS K. Caldwell-Pope 14' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.5,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M44.00S,2022-01-17T19:20:20.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,13,9,2022-01-17T19:20:23Z,460000,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,45.0,2.0,1.0,1.0,,,,,,,,,,,
47,PT07M38.00S,2022-01-17T19:20:27.0Z,1,REGULAR,3pt,Jump Shot,[],1627788,4.418528252299605,98.52941176470588,1610612755,13,9,2022-01-17T19:20:31Z,470000,-243.0,-11.0,1,left,MISS F. Korkmaz 24' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M35.00S,2022-01-17T19:20:30.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,13,9,2022-01-17T19:20:31Z,480000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,47.0,3.0,3.0,0.0,,,,,,,,,,,
49,PT07M28.00S,2022-01-17T19:20:37.3Z,1,REGULAR,2pt,Jump Shot,[],203078,76.95466491458606,48.28431372549019,1610612764,15,9,2022-01-17T19:20:41Z,490000,-9.0,164.0,1,right,B. Beal 16' pullup Jump Shot (7 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,16.43,Made,7.0,,,,,,,,,,,,,,,,,,
50,PT07M08.00S,2022-01-17T19:21:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612755,15,9,2022-01-17T19:24:30Z,500000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Embiid 2 FT),"[1629655, 203954]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Embiid,203954.0,,,
53,PT07M08.00S,2022-01-17T19:21:05.0Z,1,REGULAR,substitution,out,[],1627788,,,1610612755,15,9,2022-01-17T19:24:30Z,530000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M08.00S,2022-01-17T19:21:05.0Z,1,REGULAR,substitution,in,[],1629718,,,1610612755,15,9,2022-01-17T19:24:30Z,540000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M08.00S,2022-01-17T19:22:31.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,15,9,2022-01-17T19:24:30Z,560000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M08.00S,2022-01-17T19:22:35.6Z,1,REGULAR,instantreplay,challenge,[],0,,,1610612755,15,9,2022-01-17T19:25:25Z,570000,,,0,,,[],1610612755.0,PHI,overturned,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,Corrected to Personal Foul on D. Gafford
58,PT07M08.00S,2022-01-17T19:22:35.7Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,15,10,2022-01-17T19:25:20Z,580000,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2022-01-17T19:22:35.7Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,15,11,2022-01-17T19:25:20Z,590000,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2022-01-17T19:25:36.5Z,1,REGULAR,3pt,Jump Shot,[],203915,71.69842312746385,76.9607843137255,1610612764,18,11,2022-01-17T19:25:41Z,600000,135.0,214.0,1,right,S. Dinwiddie 25' 3PT pullup (3 PTS),[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.25,Made,3.0,,,,,,,,,,,,,,,,,,
61,PT06M31.00S,2022-01-17T19:26:00.2Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612755,18,11,2022-01-17T19:26:07Z,610000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Embiid 2 FT),"[1629655, 203954]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Embiid,203954.0,,,
63,PT06M31.00S,2022-01-17T19:26:32.3Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,18,12,2022-01-17T19:26:32Z,630000,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2022-01-17T19:26:33.0Z,1,REGULAR,substitution,out,[],1629655,,,1610612755,18,12,2022-01-17T19:26:46Z,640000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2022-01-17T19:26:33.0Z,1,REGULAR,substitution,out,[],203915,,,1610612755,18,12,2022-01-17T19:26:46Z,650000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2022-01-17T19:26:33.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612755,18,12,2022-01-17T19:26:46Z,660000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2022-01-17T19:26:33.0Z,1,REGULAR,substitution,in,[],1628418,,,1610612755,18,12,2022-01-17T19:26:46Z,670000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2022-01-17T19:26:54.7Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,18,13,2022-01-17T19:26:54Z,680000,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
69,PT06M15.00S,2022-01-17T19:27:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,92.19776609724047,45.34313725490196,1610612764,18,13,2022-01-17T19:27:16Z,690000,-23.0,21.0,1,right,MISS C. Kispert floating Shot,[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2022-01-17T19:27:14.9Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,18,13,2022-01-17T19:27:16Z,700000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,
71,PT06M10.00S,2022-01-17T19:27:20.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628418,,,1610612755,18,13,2022-01-17T19:27:49Z,710000,,,0,,T. Bryant shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628418, 203954]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Embiid,203954.0,,,
73,PT06M10.00S,2022-01-17T19:27:50.9Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,18,13,2022-01-17T19:27:50Z,730000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2022-01-17T19:27:50.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,18,13,2022-01-17T19:27:50Z,740000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,
75,PT06M10.00S,2022-01-17T19:28:19.3Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,18,14,2022-01-17T19:28:19Z,750000,,,0,,J. Embiid Free Throw 2 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
76,PT05M56.00S,2022-01-17T19:28:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,91.27792378449409,58.333333333333336,1610612764,18,14,2022-01-17T19:28:39Z,760000,42.0,29.0,1,right,MISS T. Bryant driving Layup,[1628418],1610612764.0,WAS,driving,,,Bryant,T. Bryant,,,,,5.11,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2022-01-17T19:28:35.6Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,18,14,2022-01-17T19:28:39Z,770000,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,76.0,3.0,2.0,1.0,,,,,,,,,,,
78,PT05M46.00S,2022-01-17T19:28:47.8Z,1,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,18,14,2022-01-17T19:28:53Z,780000,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2.0,,,1148.0,,,,,,,
79,PT05M37.00S,2022-01-17T19:29:04.9Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612764,18,14,2022-01-17T19:29:10Z,790000,,,0,,T. Harris shooting personal FOUL (1 PF) (Kuzma 2 FT),"[202699, 1628398]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Kuzma,1628398.0,,,
81,PT05M37.00S,2022-01-17T19:29:29.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,18,14,2022-01-17T19:29:29Z,810000,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M37.00S,2022-01-17T19:29:29.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,18,14,2022-01-17T19:29:29Z,820000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,
83,PT05M37.00S,2022-01-17T19:29:47.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,19,14,2022-01-17T19:29:47Z,830000,,,0,,K. Kuzma Free Throw 2 of 2 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
84,PT05M28.00S,2022-01-17T19:29:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.440867279894875,58.333333333333336,1610612755,19,14,2022-01-17T19:30:26Z,840000,-42.0,17.0,1,left,MISS T. Maxey Layup - blocked,"[1630178, 203078]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,4.52,Missed,,,,,,,,,,,,,,,,,Beal,203078.0,
85,PT05M28.00S,2022-01-17T19:29:59.3Z,1,REGULAR,block,,[],203078,,,1610612755,19,14,2022-01-17T19:30:01Z,850000,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2022-01-17T19:30:05.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612764,19,14,2022-01-17T19:30:29Z,860000,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
87,PT05M20.00S,2022-01-17T19:30:06.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203078,70.38436268068331,77.45098039215686,1610612764,19,14,2022-01-17T19:30:11Z,870000,137.0,226.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M18.00S,2022-01-17T19:30:08.1Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612764,19,14,2022-01-17T19:30:08Z,880000,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,87.0,2.0,1.0,1.0,,,,,,,,,,,
89,PT05M13.00S,2022-01-17T19:30:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,90.75229960578186,55.14705882352941,1610612764,21,14,2022-01-17T19:30:20Z,890000,26.0,34.0,1,right,T. Bryant Layup (2 PTS),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,4.29,Made,2.0,,,,,,,,,,,,,,,,,,
