actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-01-23T20:41:03.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-23T20:41:03Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-01-23T20:41:06.1Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612738,0,0,2022-01-23T20:41:06Z,40000,,,0,,Jump Ball R. Williams III vs. D. Gafford: Tip to M. Smart,"[203935, 1629057, 1629655]",1610612738.0,BOS,startperiod,M. Smart,203935.0,Smart,M. Smart,Williams III,1629057.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-01-23T20:41:19.4Z,1,REGULAR,3pt,Jump Shot,[],201143,94.56307490144546,3.6764705882352944,1610612738,0,0,2022-01-23T20:41:24Z,70000,-232.0,-1.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-01-23T20:41:22.4Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,0,0,2022-01-23T20:41:24Z,80000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2022-01-23T20:41:28.6Z,1,REGULAR,3pt,Jump Shot,[],203484,6.652431011826544,97.30392156862744,1610612764,0,0,2022-01-23T20:41:32Z,90000,-237.0,10.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,
10,PT11M31.00S,2022-01-23T20:41:31.6Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,0,0,2022-01-23T20:41:31Z,100000,,,0,,K. Kuzma REBOUND (Off:1 Def:0),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M29.00S,2022-01-23T20:41:34.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628398,14.011169513797633,51.9607843137255,1610612764,0,0,2022-01-23T20:41:38Z,110000,-10.0,79.0,1,left,MISS K. Kuzma 7' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,7.98,Missed,,,,,,,,,,,,,,,,,,
12,PT11M26.00S,2022-01-23T20:41:36.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,0,2022-01-23T20:41:36Z,120000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M21.00S,2022-01-23T20:41:40.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629057,93.77463863337714,46.81372549019608,1610612738,0,2,2022-01-23T20:41:45Z,130000,-16.0,6.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (J. Tatum 1 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.7,Made,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
15,PT10M54.00S,2022-01-23T20:42:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,9.149145860709593,49.50980392156863,1610612764,0,2,2022-01-23T20:42:31Z,150000,2.0,34.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,3.36,Missed,,,,,,,,,,,,,,,,,,
