actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M52.00S,2021-12-26T23:12:17.1Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,2,2,2021-12-26T23:12:19Z,170000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
18,PT10M42.00S,2021-12-26T23:12:27.6Z,1,REGULAR,3pt,Jump Shot,[],203954,28.991458607095925,81.86274509803921,1610612755,2,5,2021-12-26T23:12:32Z,180000,-159.0,220.0,1,left,J. Embiid 27' 3PT  (5 PTS) (M. Thybulle 1 AST),"[203954, 1629680]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,27.16,Made,,,,,5.0,M. Thybulle,1629680.0,1.0,,,,,,,
20,PT10M25.00S,2021-12-26T23:12:44.1Z,1,REGULAR,turnover,lost ball,[],203915,,,1610612764,2,5,2021-12-26T23:12:49Z,200000,,,0,,S. Dinwiddie lost ball TURNOVER (1 TO),"[203915, 1629680]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2021-12-26T23:12:44.1Z,1,REGULAR,steal,,[],1629680,,,1610612755,2,5,2021-12-26T23:12:47Z,210000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M17.00S,2021-12-26T23:12:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,6.258212877792378,57.84313725490197,1610612755,2,7,2021-12-26T23:14:02Z,220000,-39.0,6.0,1,left,J. Embiid Layup (7 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,3.97,Made,,,,,7.0,T. Harris,202699.0,1.0,,,,,,,
24,PT10M17.00S,2021-12-26T23:12:57.1Z,1,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612755,2,7,2021-12-26T23:13:05Z,240000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Embiid 1 FT),"[1629655, 203954]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Embiid,203954.0,,
26,PT10M17.00S,2021-12-26T23:13:24.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203954,,,1610612755,2,8,2021-12-26T23:13:24Z,260000,,,0,,J. Embiid Free Throw 1 of 1 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
27,PT10M04.00S,2021-12-26T23:13:39.8Z,1,REGULAR,2pt,Jump Shot,[],203915,85.49605781865965,68.87254901960785,1610612764,4,8,2021-12-26T23:13:47Z,270000,94.0,84.0,1,right,S. Dinwiddie 12' pullup bank Jump Shot (2 PTS),[203915],1610612764.0,WAS,pullup bank,,,Dinwiddie,S. Dinwiddie,,,,,,,,12.62,Made,,,,,2.0,,,,,,,,,,
28,PT09M51.00S,2021-12-26T23:13:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.5722733245729295,45.34313725490196,1610612755,4,8,2021-12-26T23:13:57Z,280000,23.0,19.0,1,left,MISS T. Maxey Layup,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,2.99,Missed,,,,,,,,,,,,,,,
29,PT09M48.00S,2021-12-26T23:13:55.7Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,4,8,2021-12-26T23:13:57Z,290000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,
30,PT09M34.00S,2021-12-26T23:14:09.1Z,1,REGULAR,2pt,Jump Shot,[],1628398,85.75886990801577,24.264705882352942,1610612764,4,8,2021-12-26T23:14:14Z,300000,-129.0,81.0,1,right,MISS K. Kuzma 15' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,,,,15.23,Missed,,,,,,,,,,,,,,,
31,PT09M31.00S,2021-12-26T23:14:12.1Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,4,8,2021-12-26T23:14:14Z,310000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,
32,PT09M21.00S,2021-12-26T23:14:22.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202699,11.383048620236531,53.18627450980392,1610612755,4,10,2021-12-26T23:14:26Z,320000,-16.0,55.0,1,left,T. Harris turnaround Hook (2 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,,,,5.68,Made,,,,,2.0,,,,,,,,,,
33,PT09M07.00S,2021-12-26T23:14:40.2Z,1,REGULAR,foul,offensive,[],1629655,,,1610612764,4,10,2021-12-26T23:14:49Z,330000,,,0,,D. Gafford offensive FOUL (2 PF),"[1629655, 1629680]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Thybulle,1629680.0,,
35,PT09M07.00S,2021-12-26T23:14:40.2Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,4,10,2021-12-26T23:14:40Z,350000,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1.0,,,,,,,,,,,,,1199.0,,,,,,
36,PT09M07.00S,2021-12-26T23:14:56.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612755,4,10,2021-12-26T23:15:04Z,360000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2021-12-26T23:14:56.5Z,1,REGULAR,substitution,in,[],1626149,,,1610612755,4,10,2021-12-26T23:15:04Z,370000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M53.00S,2021-12-26T23:15:29.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202699,10.988830486202366,31.862745098039213,1610612755,4,10,2021-12-26T23:15:35Z,380000,91.0,51.0,1,left,MISS T. Harris 10' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,,,,10.4,Missed,,,,,,,,,,,,,,,
39,PT08M49.00S,2021-12-26T23:15:33.9Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,4,10,2021-12-26T23:15:35Z,390000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,
40,PT08M41.00S,2021-12-26T23:15:41.0Z,1,REGULAR,2pt,Jump Shot,[],1626149,78.66294349540078,65.44117647058823,1610612764,6,10,2021-12-26T23:18:58Z,400000,77.0,148.0,1,right,M. Harrell 16' Jump Shot (2 PTS) (S. Dinwiddie 2 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,16.7,Made,,,,,2.0,S. Dinwiddie,203915.0,2.0,,,,,,,
42,PT08M25.00S,2021-12-26T23:15:56.4Z,1,REGULAR,2pt,Jump Shot,[],1630178,14.668199737187912,76.9607843137255,1610612755,6,12,2021-12-26T23:16:00Z,420000,-135.0,85.0,1,left,T. Maxey 15' pullup Jump Shot (2 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,15.96,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,
44,PT08M12.00S,2021-12-26T23:16:10.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,92.06636005256242,37.5,1610612764,8,12,2021-12-26T23:16:14Z,440000,-62.0,22.0,1,right,M. Harrell 6' Hook (4 PTS) (K. Kuzma 1 AST),"[1626149, 1628398]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,6.63,Made,,,,,4.0,K. Kuzma,1628398.0,1.0,,,,,,,
46,PT07M58.00S,2021-12-26T23:16:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.046649145860711,58.333333333333336,1610612755,8,14,2021-12-26T23:16:29Z,460000,-42.0,14.0,1,left,T. Harris cutting finger roll Layup (4 PTS) (S. Curry 1 AST),"[202699, 203552]",1610612755.0,PHI,cutting finger roll,,,Harris,T. Harris,,,,,,,,4.39,Made,,,,,4.0,S. Curry,203552.0,1.0,,,,,,,
48,PT07M58.00S,2021-12-26T23:16:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,8,14,2021-12-26T23:16:28Z,480000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M44.00S,2021-12-26T23:19:37.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,66.5735873850197,68.87254901960785,1610612764,11,14,2021-12-26T23:20:18Z,490000,94.0,262.0,1,right,K. Kuzma 27' 3PT  (3 PTS) (S. Dinwiddie 3 AST),"[1628398, 203915]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,27.82,Made,,,,,3.0,S. Dinwiddie,203915.0,3.0,,,,,,,
51,PT07M26.00S,2021-12-26T23:19:56.8Z,1,REGULAR,2pt,Jump Shot,[],203954,10.5946123521682,76.22549019607843,1610612755,11,16,2021-12-26T23:21:16Z,510000,-131.0,47.0,1,left,J. Embiid 13' Jump Shot (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,13.93,Made,,,,,10.0,,,,,,,,,,
52,PT07M16.00S,2021-12-26T23:20:20.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,11,16,2021-12-26T23:20:20Z,520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M07.00S,2021-12-26T23:20:33.3Z,1,REGULAR,3pt,Jump Shot,[],1628988,69.07030223390277,18.38235294117647,1610612764,11,16,2021-12-26T23:20:38Z,530000,-158.0,238.0,1,right,MISS A. Holiday 28' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,28.59,Missed,,,,,,,,,,,,,,,
54,PT07M03.00S,2021-12-26T23:20:37.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,11,16,2021-12-26T23:20:38Z,540000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,
55,PT06M43.00S,2021-12-26T23:20:56.4Z,1,REGULAR,2pt,Jump Shot,[],203552,25.04927726675427,37.254901960784316,1610612755,11,16,2021-12-26T23:21:01Z,550000,64.0,183.0,1,left,MISS S. Curry 19' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,19.38,Missed,,,,,,,,,,,,,,,
56,PT06M39.00S,2021-12-26T23:21:00.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,16,2021-12-26T23:21:01Z,560000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,
57,PT06M29.00S,2021-12-26T23:21:12.9Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612764,11,16,2021-12-26T23:21:20Z,570000,,,0,,T. Harris shooting personal FOUL (1 PF) (Kuzma 2 FT),"[202699, 1628398]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Kuzma,1628398.0,,
59,PT06M29.00S,2021-12-26T23:21:51.6Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,11,16,2021-12-26T23:21:51Z,590000,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,
60,PT06M29.00S,2021-12-26T23:21:51.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,11,16,2021-12-26T23:21:51Z,600000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,
61,PT06M29.00S,2021-12-26T23:21:52.2Z,1,REGULAR,substitution,out,[],1628988,,,1610612764,11,16,2021-12-26T23:21:54Z,610000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M29.00S,2021-12-26T23:21:52.2Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,11,16,2021-12-26T23:21:54Z,620000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M29.00S,2021-12-26T23:22:11.5Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,12,16,2021-12-26T23:22:11Z,630000,,,0,,K. Kuzma Free Throw 2 of 2 (4 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
64,PT06M21.00S,2021-12-26T23:22:20.1Z,1,REGULAR,2pt,Jump Shot,[],203954,7.703679369250986,79.65686274509804,1610612755,12,16,2021-12-26T23:22:26Z,640000,-148.0,20.0,1,left,MISS J. Embiid 14' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,,,,14.96,Missed,,,,,,,,,,,,,,,
65,PT06M18.00S,2021-12-26T23:22:23.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,12,16,2021-12-26T23:22:26Z,650000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,
66,PT06M07.00S,2021-12-26T23:22:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.64323258869908,56.86274509803921,1610612764,14,16,2021-12-26T23:22:38Z,660000,34.0,7.0,1,right,D. Avdija driving Layup (2 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,,,,3.51,Made,,,,,2.0,,,,,,,,,,
67,PT05M53.00S,2021-12-26T23:22:47.7Z,1,REGULAR,3pt,Jump Shot,[],203552,23.340998685939553,90.68627450980392,1610612755,14,16,2021-12-26T23:22:54Z,670000,-203.0,167.0,1,left,MISS S. Curry 26' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,26.31,Missed,,,,,,,,,,,,,,,
68,PT05M50.00S,2021-12-26T23:22:50.7Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,14,16,2021-12-26T23:22:54Z,680000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,
69,PT05M38.00S,2021-12-26T23:23:03.2Z,1,REGULAR,2pt,Jump Shot,[],1626149,89.96386333771353,22.794117647058822,1610612764,14,16,2021-12-26T23:23:11Z,690000,-136.0,42.0,1,right,MISS M. Harrell 14' fadeaway Shot,[1626149],1610612764.0,WAS,fadeaway,,,Harrell,M. Harrell,,,,,,,,14.23,Missed,,,,,,,,,,,,,,,
70,PT05M35.00S,2021-12-26T23:23:06.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,14,16,2021-12-26T23:23:11Z,700000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,
71,PT05M29.00S,2021-12-26T23:23:12.8Z,1,REGULAR,3pt,Jump Shot,[],203954,27.151773981603156,13.970588235294118,1610612755,14,16,2021-12-26T23:24:00Z,710000,180.0,203.0,1,left,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,27.12,Missed,,,,,,,,,,,,,,,
72,PT05M25.00S,2021-12-26T23:23:16.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,14,16,2021-12-26T23:23:17Z,720000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,
73,PT05M09.00S,2021-12-26T23:23:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.03745072273325,56.61764705882353,1610612764,16,16,2021-12-26T23:23:36Z,730000,33.0,4.0,1,right,S. Dinwiddie driving Layup (4 PTS) (M. Harrell 1 AST),"[203915, 1626149]",1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,3.33,Made,,,,,4.0,M. Harrell,1626149.0,1.0,,,,,,,
74,PT04M49.00S,2021-12-26T23:23:53.0Z,1,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612755,16,16,2021-12-26T23:24:02Z,740000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Harris 2 FT),"[1628398, 202699]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Harris,202699.0,,
76,PT04M49.00S,2021-12-26T23:24:24.4Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,16,16,2021-12-26T23:24:24Z,760000,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Missed,,,,,,,,,,,,,,,
77,PT04M49.00S,2021-12-26T23:24:24.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,16,16,2021-12-26T23:24:24Z,770000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,
78,PT04M49.00S,2021-12-26T23:24:32.1Z,1,REGULAR,substitution,out,[],1628398,,,1610612755,16,16,2021-12-26T23:24:45Z,780000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M49.00S,2021-12-26T23:24:32.1Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,16,16,2021-12-26T23:24:45Z,790000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M49.00S,2021-12-26T23:24:32.1Z,1,REGULAR,substitution,in,[],202722,,,1610612755,16,16,2021-12-26T23:24:45Z,800000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M49.00S,2021-12-26T23:24:32.1Z,1,REGULAR,substitution,in,[],1627788,,,1610612755,16,16,2021-12-26T23:24:45Z,810000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M49.00S,2021-12-26T23:24:49.2Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,16,17,2021-12-26T23:24:49Z,820000,,,0,,T. Harris Free Throw 2 of 2 (5 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
83,PT04M29.00S,2021-12-26T23:25:10.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.69448094612353,43.872549019607845,1610612764,18,17,2021-12-26T23:25:14Z,830000,-31.0,-3.0,1,right,S. Dinwiddie driving Layup (6 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,3.07,Made,,,,,6.0,,,,,,,,,,
84,PT04M17.00S,2021-12-26T23:25:22.1Z,1,REGULAR,2pt,Jump Shot,[],203552,24.655059132720105,42.64705882352941,1610612755,18,17,2021-12-26T23:25:26Z,840000,37.0,179.0,1,left,MISS S. Curry 18' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,18.3,Missed,,,,,,,,,,,,,,,
85,PT04M14.00S,2021-12-26T23:25:25.1Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,18,17,2021-12-26T23:25:26Z,850000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT04M11.00S,2021-12-26T23:25:29.7Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612764,18,17,2021-12-26T23:25:43Z,860000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Harrell 2 FT),"[203954, 1626149]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Harrell,1626149.0,,
88,PT04M11.00S,2021-12-26T23:26:05.6Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,18,17,2021-12-26T23:26:05Z,880000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,Missed,,,,,,,,,,,,,,,
89,PT04M11.00S,2021-12-26T23:26:05.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,18,17,2021-12-26T23:26:05Z,890000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,
