actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
98,PT03M21.00S,2022-03-29T23:26:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,89.83245729303549,53.67647058823529,1610612741,17,18,2022-03-29T23:26:24Z,960000,18.0,43.0,1,right,MISS N. Vucevic driving Layup - blocked,"[202696, 202397]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,4.69,Missed,,,,,Smith,202397.0,,,,,,,,,,,,
99,PT03M21.00S,2022-03-29T23:26:18.4Z,1,REGULAR,block,,[],202397,,,1610612741,17,18,2022-03-29T23:26:21Z,970000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M21.00S,2022-03-29T23:26:18.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,17,18,2022-03-29T23:26:24Z,980000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2022-03-29T23:26:23.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,17,18,2022-03-29T23:26:23Z,990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M16.00S,2022-03-29T23:26:36.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,88.04204993429697,42.22196691176471,1610612741,17,20,2022-03-29T23:26:43Z,1000000,-39.0,60.0,1,right,N. Vucevic 7' Hook (15 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,7.14,Made,,,,,,,15.0,A. Dosunmu,1630245.0,3.0,,,,,,,,
104,PT02M58.00S,2022-03-29T23:26:56.1Z,1,REGULAR,turnover,out-of-bounds,[],202397,,,1610612764,17,20,2022-03-29T23:27:02Z,1020000,,,0,,I. Smith bad pass out-of-bounds TURNOVER (1 TO),[202397],1610612764.0,WAS,bad pass,,,Smith,I. Smith,,,,,,,,,,,,,,,,,1.0,,,1627963.0,,,,
106,PT02M58.00S,2022-03-29T23:27:02.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,17,20,2022-03-29T23:27:02Z,1040000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M58.00S,2022-03-29T23:27:18.3Z,1,REGULAR,substitution,out,[],203484,,,1610612741,17,20,2022-03-29T23:29:36Z,1050000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M58.00S,2022-03-29T23:27:18.3Z,1,REGULAR,substitution,in,[],1630557,,,1610612741,17,20,2022-03-29T23:29:36Z,1060000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M47.00S,2022-03-29T23:30:06.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630245,83.52496714848883,80.3921568627451,1610612741,17,20,2022-03-29T23:32:37Z,1070000,152.0,102.0,1,right,MISS A. Dosunmu 18' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,18.33,Missed,,,,,,,,,,,,,,,,,,
111,PT02M39.00S,2022-03-29T23:30:14.0Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,17,20,2022-03-29T23:30:16Z,1080000,,,0,,P. Williams REBOUND (Off:1 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,,,,
112,PT02M37.00S,2022-03-29T23:30:16.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629632,74.37582128777925,14.238664215686276,1610612741,17,20,2022-03-29T23:30:24Z,1090000,-179.0,188.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
113,PT02M33.00S,2022-03-29T23:30:20.8Z,1,REGULAR,rebound,defensive,[],202397,,,1610612764,17,20,2022-03-29T23:30:24Z,1100000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT02M28.00S,2022-03-29T23:30:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.835085413929041,59.068627450980394,1610612764,19,20,2022-03-29T23:30:35Z,1110000,-45.0,21.0,1,left,D. Gafford Layup (2 PTS) (I. Smith 2 AST),"[1629655, 202397]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,5.0,Made,,,,,,,2.0,I. Smith,202397.0,2.0,,,,,,,,
116,PT02M06.00S,2022-03-29T23:30:49.1Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,19,20,2022-03-29T23:30:58Z,1130000,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,1.0,,,1627963.0,,,,
118,PT02M06.00S,2022-03-29T23:30:53.8Z,1,REGULAR,substitution,out,[],203897,,,1610612764,19,20,2022-03-29T23:31:03Z,1150000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M06.00S,2022-03-29T23:30:53.8Z,1,REGULAR,substitution,out,[],202696,,,1610612764,19,20,2022-03-29T23:31:03Z,1160000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M06.00S,2022-03-29T23:30:53.8Z,1,REGULAR,substitution,out,[],1630245,,,1610612764,19,20,2022-03-29T23:31:03Z,1170000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M06.00S,2022-03-29T23:30:53.8Z,1,REGULAR,substitution,in,[],202684,,,1610612764,19,20,2022-03-29T23:31:03Z,1180000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M06.00S,2022-03-29T23:30:53.8Z,1,REGULAR,substitution,in,[],1627936,,,1610612764,19,20,2022-03-29T23:31:03Z,1190000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M06.00S,2022-03-29T23:30:53.8Z,1,REGULAR,substitution,in,[],201942,,,1610612764,19,20,2022-03-29T23:31:03Z,1200000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M54.00S,2022-03-29T23:31:24.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,31.488173455978973,72.30392156862744,1610612764,19,20,2022-03-29T23:31:31Z,1210000,-112.0,243.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
125,PT01M52.00S,2022-03-29T23:31:26.8Z,1,REGULAR,rebound,offensive,[],1630264,,,1610612764,19,20,2022-03-29T23:31:31Z,1220000,,,0,,A. Gill REBOUND (Off:1 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,
126,PT01M52.00S,2022-03-29T23:31:29.9Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612764,19,20,2022-03-29T23:31:36Z,1230000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Gill 2 FT),"[1627936, 1630264]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Gill,1630264.0
128,PT01M52.00S,2022-03-29T23:31:56.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630264,,,1610612764,20,20,2022-03-29T23:31:56Z,1250000,,,0,,A. Gill Free Throw 1 of 2 (1 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
129,PT01M52.00S,2022-03-29T23:32:09.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630264,,,1610612764,21,20,2022-03-29T23:32:09Z,1260000,,,0,,A. Gill Free Throw 2 of 2 (2 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
130,PT01M37.00S,2022-03-29T23:32:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,93.24901445466492,45.83333333333333,1610612741,21,22,2022-03-29T23:32:34Z,1270000,-21.0,11.0,1,right,P. Williams driving Layup (2 PTS),[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,2.35,Made,,,,,,,2.0,,,,,,,,,,,
131,PT01M37.00S,2022-03-29T23:32:32.3Z,1,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612741,21,22,2022-03-29T23:32:39Z,1280000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Williams 1 FT),"[1629655, 1630172]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Williams,1630172.0
133,PT01M37.00S,2022-03-29T23:32:57.2Z,1,REGULAR,freethrow,1 of 1,[],1630172,,,1610612741,21,23,2022-03-29T23:32:57Z,1300000,,,0,,P. Williams Free Throw 1 of 1 (3 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
134,PT01M14.00S,2022-03-29T23:33:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,20.05584756898817,36.76470588235294,1610612764,21,23,2022-03-29T23:33:25Z,1310000,66.0,136.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,15.13,Missed,,,,,,,,,,,,,,,,,,
135,PT01M11.00S,2022-03-29T23:33:24.1Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,21,23,2022-03-29T23:33:25Z,1320000,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,,,,,,,
136,PT00M58.90S,2022-03-29T23:33:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,89.56964520367937,57.59803921568627,1610612741,21,23,2022-03-29T23:33:43Z,1330000,38.0,46.0,1,right,MISS C. White driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,5.93,Missed,,,,,,,,,,,,,,,,,,
137,PT00M55.80S,2022-03-29T23:33:40.0Z,1,REGULAR,rebound,offensive,[],202684,,,1610612741,21,23,2022-03-29T23:33:40Z,1340000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,
138,PT00M50.00S,2022-03-29T23:33:45.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,76.42904073587385,37.254901960784316,1610612741,21,23,2022-03-29T23:33:50Z,1350000,-64.0,169.0,1,right,MISS D. DeRozan 18' turnaround fadeaway Shot - blocked,"[201942, 202397]",1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,18.07,Missed,,,,,Smith,202397.0,,,,,,,,,,,,
139,PT00M50.00S,2022-03-29T23:33:45.8Z,1,REGULAR,block,,[],202397,,,1610612741,21,23,2022-03-29T23:33:48Z,1360000,,,0,,I. Smith BLOCK (2 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M47.30S,2022-03-29T23:33:48.5Z,1,REGULAR,rebound,defensive,[],202397,,,1610612764,21,23,2022-03-29T23:33:50Z,1370000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
141,PT00M44.30S,2022-03-29T23:33:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630557,6.652431011826544,43.38235294117647,1610612764,21,23,2022-03-29T23:35:06Z,1380000,33.0,10.0,1,left,MISS C. Kispert running Layup,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,
142,PT00M42.80S,2022-03-29T23:33:53.7Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,21,23,2022-03-29T23:33:57Z,1390000,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,141.0,4.0,3.0,1.0,,,,,,,,,,,,,,
143,PT00M42.80S,2022-03-29T23:33:56.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630166,5.590000152587891,50.0,1610612764,23,23,2022-03-29T23:34:00Z,1400000,0.0,0.0,1,left,D. Avdija tip Layup (2 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,
144,PT00M32.60S,2022-03-29T23:34:06.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,86.41590013140605,35.049019607843135,1610612741,23,25,2022-03-29T23:34:10Z,1410000,-75.0,75.0,1,right,C. White 10' driving floating bank Jump Shot (2 PTS),[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,10.61,Made,,,,,,,2.0,,,,,,,,,,,
145,PT00M17.00S,2022-03-29T23:34:27.0Z,1,REGULAR,3pt,Jump Shot,[],1630557,8.360709592641262,6.127450980392156,1610612764,23,25,2022-03-29T23:34:34Z,1420000,219.0,26.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,22.09,Missed,,,,,,,,,,,,,,,,,,
146,PT00M13.90S,2022-03-29T23:34:30.1Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,23,25,2022-03-29T23:34:30Z,1430000,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,145.0,3.0,2.0,1.0,,,,,,,,,,,,,,
147,PT00M02.90S,2022-03-29T23:34:41.1Z,1,REGULAR,3pt,Jump Shot,[],1629632,77.4802890932983,91.66666666666666,1610612741,23,28,2022-03-29T23:34:45Z,1440000,208.0,159.0,1,right,C. White 26' 3PT  (5 PTS) (D. DeRozan 2 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,26.22,Made,,,,,,,5.0,D. DeRozan,201942.0,2.0,,,,,,,,
149,PT00M00.20S,2022-03-29T23:34:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629655,33.98488830486202,66.17647058823529,1610612764,23,28,2022-03-29T23:34:59Z,1460000,-81.0,267.0,1,left,MISS D. Gafford 27' 3PT,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.20S,2022-03-29T23:34:53.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,23,28,2022-03-29T23:34:58Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2022-03-29T23:35:01.5Z,1,REGULAR,period,end,[],0,,,1610612764,23,28,2022-03-29T23:35:01Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-29T23:37:33.6Z,2,REGULAR,period,start,[],0,,,1610612741,23,28,2022-03-29T23:37:33Z,1490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M39.00S,2022-03-29T23:37:57.3Z,2,REGULAR,foul,personal,[],1630264,,,1610612741,23,28,2022-03-29T23:38:07Z,1500000,,,0,,A. Gill personal FOUL (1 PF),"[1630264, 202684]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Thompson,202684.0
155,PT11M32.00S,2022-03-29T23:38:22.5Z,2,REGULAR,2pt,Jump Shot,[],201942,79.31997371879106,31.127450980392158,1610612741,23,28,2022-03-29T23:38:28Z,1520000,-94.0,142.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.04,Missed,,,,,,,,,,,,,,,,,,
156,PT11M30.00S,2022-03-29T23:38:24.5Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,23,28,2022-03-29T23:38:28Z,1530000,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,,,
157,PT11M15.00S,2022-03-29T23:38:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,6.521024967148489,41.911764705882355,1610612764,23,28,2022-03-29T23:38:46Z,1540000,40.0,9.0,1,left,MISS D. Avdija driving bank Shot,[1630166],1610612764.0,WAS,driving bank,,,Avdija,D. Avdija,,,,,4.13,Missed,,,,,,,,,,,,,,,,,,
158,PT11M13.00S,2022-03-29T23:38:41.2Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,23,28,2022-03-29T23:38:41Z,1550000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT11M07.00S,2022-03-29T23:38:47.8Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,23,28,2022-03-29T23:38:52Z,1560000,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1629655]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,1.0,Gafford,1629655.0,,,,,
160,PT11M07.00S,2022-03-29T23:38:47.8Z,2,REGULAR,steal,,[],1629655,,,1610612764,23,28,2022-03-29T23:38:50Z,1570000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M02.00S,2022-03-29T23:38:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,7.835085413929041,48.28431372549019,1610612764,25,28,2022-03-29T23:39:05Z,1580000,9.0,21.0,1,left,D. Avdija running Layup (4 PTS) (D. Gafford 1 AST),"[1630166, 1629655]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,2.28,Made,,,,,,,4.0,D. Gafford,1629655.0,1.0,,,,,,,,
162,PT10M37.00S,2022-03-29T23:39:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,81.8166885676741,54.41176470588235,1610612741,25,30,2022-03-29T23:39:23Z,1590000,22.0,118.0,1,right,C. White 12' floating Jump Shot (7 PTS),[1629632],1610612741.0,CHI,floating,,,White,C. White,,,,,12.04,Made,,,,,,,7.0,,,,,,,,,,,
163,PT10M27.00S,2022-03-29T23:39:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.835085413929041,58.82352941176471,1610612764,27,30,2022-03-29T23:39:36Z,1600000,-44.0,21.0,1,left,I. Smith driving Layup (2 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,4.89,Made,,,,,,,2.0,,,,,,,,,,,
165,PT10M04.00S,2022-03-29T23:39:54.6Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612741,27,30,2022-03-29T23:40:02Z,1620000,,,0,,D. Avdija shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630166, 201942]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,DeRozan,201942.0
168,PT10M04.00S,2022-03-29T23:40:25.5Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,27,31,2022-03-29T23:40:25Z,1640000,,,0,,D. DeRozan Free Throw 1 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
169,PT10M04.00S,2022-03-29T23:40:26.3Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,27,31,2022-03-29T23:40:29Z,1650000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M04.00S,2022-03-29T23:40:26.3Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,27,31,2022-03-29T23:40:29Z,1660000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M04.00S,2022-03-29T23:40:47.5Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,27,32,2022-03-29T23:40:47Z,1670000,,,0,,D. DeRozan Free Throw 2 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
172,PT09M51.00S,2022-03-29T23:41:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.5722733245729295,43.13725490196079,1610612764,29,32,2022-03-29T23:41:11Z,1680000,34.0,19.0,1,left,D. Avdija driving Layup (6 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,3.91,Made,,,,,,,6.0,,,,,,,,,,,
173,PT09M27.00S,2022-03-29T23:41:26.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,68.15045992115637,58.08823529411765,1610612741,29,32,2022-03-29T23:41:35Z,1690000,40.0,247.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,
174,PT09M27.00S,2022-03-29T23:41:26.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,29,32,2022-03-29T23:41:35Z,1700000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,
175,PT09M27.00S,2022-03-29T23:41:31.5Z,2,REGULAR,foul,personal,[],202684,,,1610612764,29,32,2022-03-29T23:41:55Z,1710000,,,0,,T. Thompson loose ball personal FOUL (1 PF),"[202684, 1629655]",1610612741.0,CHI,loose ball,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Gafford,1629655.0
177,PT09M12.00S,2022-03-29T23:41:59.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,12.171484888304862,38.48039215686275,1610612764,29,32,2022-03-29T23:42:03Z,1730000,58.0,62.0,1,left,MISS D. Gafford 8' turnaround Hook,[1629655],1610612764.0,WAS,turnaround,,,Gafford,D. Gafford,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,
178,PT09M10.00S,2022-03-29T23:42:01.7Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,29,32,2022-03-29T23:42:01Z,1740000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT09M04.00S,2022-03-29T23:42:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.02168199737189,38.970588235294116,1610612741,29,32,2022-03-29T23:42:14Z,1750000,-55.0,79.0,1,right,MISS D. DeRozan 9' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,
180,PT09M03.00S,2022-03-29T23:42:13.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,29,32,2022-03-29T23:42:12Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,
181,PT09M03.00S,2022-03-29T23:42:14.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,29,32,2022-03-29T23:42:14Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M59.00S,2022-03-29T23:42:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,93.38042049934296,43.627450980392155,1610612741,29,34,2022-03-29T23:42:34Z,1780000,-32.0,10.0,1,right,D. DeRozan driving Layup (7 PTS) (A. Caruso 2 AST),"[201942, 1627936]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,3.33,Made,,,,,,,7.0,A. Caruso,1627936.0,2.0,,,,,,,,
184,PT08M37.00S,2022-03-29T23:42:50.8Z,2,REGULAR,3pt,Jump Shot,[],202397,32.14520367936925,63.48039215686274,1610612764,29,34,2022-03-29T23:42:55Z,1800000,-67.0,250.0,1,left,MISS I. Smith 25' pullup 3PT,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
185,PT08M34.00S,2022-03-29T23:42:53.8Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,29,34,2022-03-29T23:42:55Z,1810000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT08M21.00S,2022-03-29T23:43:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202684,92.06636005256242,56.127450980392155,1610612741,29,36,2022-03-29T23:43:13Z,1820000,31.0,22.0,1,right,T. Thompson cutting Layup (2 PTS) (D. DeRozan 3 AST),"[202684, 201942]",1610612741.0,CHI,cutting,,,Thompson,T. Thompson,,,,,3.77,Made,,,,,,,2.0,D. DeRozan,201942.0,3.0,,,,,,,,
188,PT08M21.00S,2022-03-29T23:43:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,29,36,2022-03-29T23:43:12Z,1840000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
