actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
29,PT09M01.00S,2022-02-06T00:14:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.95335085413929,51.470588235294116,1610612764,10,5,2022-02-06T00:16:34Z,290000,7.0,14.0,1,right,A. Holiday driving Layup (4 PTS),[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,1.56,Made,,,,,4.0,,,,,,,,,,,,,
30,PT08M46.00S,2022-02-06T00:14:32.5Z,1,REGULAR,2pt,Jump Shot,[],203109,8.459264126149804,7.843137254901961,1610612756,10,5,2022-02-06T00:20:04Z,300000,211.0,27.0,1,left,MISS J. Crowder 21' Jump Shot,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,21.25,Missed,,,,,,,,,,,,,,,,,,
31,PT08M43.00S,2022-02-06T00:14:35.5Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612756,10,5,2022-02-06T00:20:04Z,310000,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT08M38.00S,2022-02-06T00:14:40.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,7.408015768725363,4.901960784313729,1610612756,10,5,2022-02-06T00:14:48Z,320000,225.0,17.0,1,left,MISS C. Paul 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,22.61,Missed,,,,,,,,,,,,,,,,,,
33,PT08M35.00S,2022-02-06T00:14:43.7Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612764,10,5,2022-02-06T00:14:48Z,330000,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,
34,PT08M28.00S,2022-02-06T00:14:50.3Z,1,REGULAR,2pt,Jump Shot,[],203484,82.83508541392904,21.568627450980387,1610612764,10,5,2022-02-06T00:14:55Z,340000,-142.0,109.0,1,right,MISS K. Caldwell-Pope 17' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,17.91,Missed,,,,,,,,,,,,,,,,,,
35,PT08M26.00S,2022-02-06T00:14:52.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,10,5,2022-02-06T00:14:55Z,350000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT08M21.00S,2022-02-06T00:14:58.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.606438896189218,38.48039215686274,1610612756,10,7,2022-02-06T00:15:04Z,360000,58.0,104.0,1,left,D. Booker 11' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.85,Made,,,,,2.0,,,,,,,,,,,,,
37,PT07M57.00S,2022-02-06T00:15:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.42772667542707,41.42156862745098,1610612764,10,7,2022-02-06T00:19:08Z,370000,-43.0,19.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,
38,PT07M55.00S,2022-02-06T00:15:23.5Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,10,7,2022-02-06T00:15:26Z,380000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M51.00S,2022-02-06T00:15:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,7.539421813403408,48.28431372549019,1610612756,10,9,2022-02-06T00:19:52Z,390000,9.0,18.0,1,left,D. Ayton cutting finger roll Layup (2 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,cutting finger roll,,,Ayton,D. Ayton,,,,,2.03,Made,,,,,2.0,M. Bridges,1628969.0,2.0,,,,,,,,,,
41,PT07M51.00S,2022-02-06T00:15:32.7Z,1,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612756,10,9,2022-02-06T00:15:39Z,410000,,,0,,T. Bryant shooting personal FOUL (1 PF) (Bridges 1 FT),"[1628418, 1628969]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,,1199.0,1.0,0.0,Bridges,1628969.0,,,,,
43,PT07M51.00S,2022-02-06T00:16:04.8Z,1,REGULAR,freethrow,1 of 1,[],1629028,,,1610612756,10,10,2022-02-06T00:21:01Z,430000,,,0,,D. Ayton Free Throw 1 of 1 (3 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
44,PT07M30.00S,2022-02-06T00:16:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,92.42772667542707,54.411764705882355,1610612764,12,10,2022-02-06T00:16:35Z,440000,22.0,19.0,1,right,A. Holiday driving bank Jump Shot (6 PTS) (S. Dinwiddie 2 AST),"[1628988, 203915]",1610612764.0,WAS,driving bank,,,Holiday,A. Holiday,,,,,2.89,Made,,,,,6.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
46,PT07M14.00S,2022-02-06T00:16:43.1Z,1,REGULAR,3pt,Jump Shot,[],203109,28.56438896189225,83.33333333333334,1610612756,12,10,2022-02-06T00:16:49Z,460000,-167.0,216.0,1,left,MISS J. Crowder 27' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,
47,PT07M11.00S,2022-02-06T00:16:46.1Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,12,10,2022-02-06T00:16:49Z,470000,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,
48,PT07M11.00S,2022-02-06T00:16:47.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,7.013797634691201,50.0,1610612756,12,10,2022-02-06T01:16:13Z,480000,0.0,13.0,1,left,MISS D. Ayton tip DUNK,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,
49,PT07M11.00S,2022-02-06T00:16:47.0Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,12,10,2022-02-06T00:16:55Z,490000,,,0,,D. Ayton REBOUND (Off:2 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,48.0,3.0,1.0,2.0,,,,,,,,,,,,,,
50,PT07M04.00S,2022-02-06T00:16:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612756,12,12,2022-02-06T00:16:52Z,500000,0.0,0.0,1,left,D. Ayton putback Layup (5 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,
51,PT06M50.00S,2022-02-06T00:17:07.1Z,1,REGULAR,turnover,bad pass,[],1628418,,,1610612764,12,12,2022-02-06T00:17:17Z,510000,,,0,,T. Bryant bad pass TURNOVER (1 TO),"[1628418, 1628969]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,
52,PT06M50.00S,2022-02-06T00:17:07.1Z,1,REGULAR,steal,,[],1628969,,,1610612756,12,12,2022-02-06T00:17:10Z,520000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M46.00S,2022-02-06T00:17:10.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.750985545335084,49.754901960784316,1610612756,12,14,2022-02-06T00:17:23Z,530000,1.0,11.0,1,left,M. Bridges running DUNK (5 PTS),[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.11,Made,,,,,5.0,,,,,,,,,,,,,
54,PT06M26.00S,2022-02-06T00:17:30.8Z,1,REGULAR,3pt,Jump Shot,[],203484,68.11760840998686,33.82352941176471,1610612764,12,14,2022-02-06T00:17:35Z,540000,-81.0,247.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
55,PT06M24.00S,2022-02-06T00:17:32.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,12,14,2022-02-06T00:17:35Z,550000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,54.0,4.0,2.0,2.0,,,,,,,,,,,,,,
56,PT06M20.00S,2022-02-06T00:17:37.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,29.221419185282528,85.04901960784314,1610612756,12,17,2022-02-06T00:21:58Z,560000,-175.0,222.0,1,left,D. Booker 28' 3PT running pullup (5 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,28.3,Made,,,,,5.0,,,,,,,,,,,,,
57,PT06M19.00S,2022-02-06T00:17:43.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,17,2022-02-06T00:17:43Z,570000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M19.00S,2022-02-06T00:19:54.0Z,1,REGULAR,substitution,out,[],1628988,,,1610612764,12,17,2022-02-06T00:20:25Z,580000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M19.00S,2022-02-06T00:19:54.0Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,12,17,2022-02-06T00:20:25Z,590000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M19.00S,2022-02-06T00:19:54.0Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,12,17,2022-02-06T00:20:25Z,600000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M19.00S,2022-02-06T00:19:54.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,12,17,2022-02-06T00:20:25Z,610000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M05.00S,2022-02-06T00:20:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,81.12680683311433,63.970588235294116,1610612764,14,17,2022-02-06T01:16:25Z,620000,70.0,125.0,1,right,S. Dinwiddie 14' pullup Jump Shot (2 PTS),[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,14.31,Made,,,,,2.0,,,,,,,,,,,,,
63,PT05M50.00S,2022-02-06T00:21:07.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,7.013797634691201,55.3921568627451,1610612756,14,19,2022-02-06T00:21:13Z,630000,-27.0,13.0,1,left,D. Ayton alley-oop DUNK (7 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,3.01,Made,,,,,7.0,C. Paul,101108.0,2.0,,,,,,,,,,
65,PT05M30.00S,2022-02-06T00:21:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,83.09789750328515,59.55882352941176,1610612764,16,19,2022-02-06T00:23:22Z,650000,48.0,106.0,1,right,K. Caldwell-Pope 11' pullup bank Jump Shot (2 PTS),[203484],1610612764.0,WAS,pullup bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,11.66,Made,,,,,2.0,,,,,,,,,,,,,
66,PT05M30.00S,2022-02-06T00:21:37.8Z,1,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612764,16,19,2022-02-06T00:21:48Z,660000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Caldwell-Pope 1 FT),"[1628969, 203484]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202053.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,
68,PT05M30.00S,2022-02-06T00:21:52.3Z,1,REGULAR,substitution,out,[],1628418,,,1610612764,16,19,2022-02-06T00:22:01Z,680000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M30.00S,2022-02-06T00:21:52.3Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,16,19,2022-02-06T00:22:01Z,690000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M30.00S,2022-02-06T00:22:19.7Z,1,REGULAR,freethrow,1 of 1,[],203484,,,1610612764,17,19,2022-02-06T00:22:19Z,700000,,,0,,K. Caldwell-Pope Free Throw 1 of 1 (3 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
71,PT05M24.00S,2022-02-06T00:22:29.9Z,1,REGULAR,3pt,Jump Shot,[],101108,33.6892247043364,55.3921568627451,1610612756,17,22,2022-02-06T00:22:35Z,710000,-27.0,264.0,1,left,C. Paul 26' 3PT pullup (3 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,26.56,Made,,,,,3.0,,,,,,,,,,,,,
72,PT05M04.00S,2022-02-06T00:22:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,80.73258869908015,37.745098039215684,1610612764,17,22,2022-02-06T00:22:52Z,720000,-61.0,129.0,1,right,MISS K. Caldwell-Pope 14' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.25,Missed,,,,,,,,,,,,,,,,,,
73,PT05M02.00S,2022-02-06T00:22:50.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,17,22,2022-02-06T00:22:52Z,730000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT04M44.00S,2022-02-06T00:23:08.9Z,1,REGULAR,3pt,Jump Shot,[],203109,34.21484888304862,78.92156862745098,1610612756,17,22,2022-02-06T00:23:16Z,740000,-145.0,269.0,1,left,MISS J. Crowder 30' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,30.55,Missed,,,,,,,,,,,,,,,,,,
75,PT04M41.00S,2022-02-06T00:23:11.9Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,17,22,2022-02-06T00:23:16Z,750000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT04M21.00S,2022-02-06T00:23:32.2Z,1,REGULAR,turnover,lost ball,[],1626149,,,1610612764,17,22,2022-02-06T00:23:42Z,760000,,,0,,M. Harrell lost ball TURNOVER (1 TO),"[1626149, 1629028]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,1.0,Ayton,1629028.0,,
77,PT04M21.00S,2022-02-06T00:23:32.2Z,1,REGULAR,steal,,[],1629028,,,1610612756,17,22,2022-02-06T00:23:39Z,770000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M12.00S,2022-02-06T00:23:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,8.196452036793687,48.0392156862745,1610612756,17,24,2022-02-06T00:25:09Z,780000,10.0,25.0,1,left,D. Ayton alley-oop Layup (9 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,2.64,Made,,,,,9.0,M. Bridges,1628969.0,3.0,,,,,,,,,,
79,PT04M03.00S,2022-02-06T00:23:52.8Z,1,REGULAR,turnover,out-of-bounds,[],203915,,,1610612764,17,24,2022-02-06T00:27:10Z,790000,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612764.0,WAS,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1146.0,,,,,1.0,,,,
82,PT04M03.00S,2022-02-06T00:23:58.9Z,1,REGULAR,substitution,out,[],203484,,,1610612756,17,24,2022-02-06T00:24:19Z,810000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M03.00S,2022-02-06T00:23:58.9Z,1,REGULAR,substitution,out,[],203109,,,1610612756,17,24,2022-02-06T00:24:19Z,820000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M03.00S,2022-02-06T00:23:58.9Z,1,REGULAR,substitution,in,[],1629060,,,1610612756,17,24,2022-02-06T00:24:19Z,830000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M03.00S,2022-02-06T00:23:58.9Z,1,REGULAR,substitution,in,[],1629661,,,1610612756,17,24,2022-02-06T00:24:19Z,840000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M52.00S,2022-02-06T00:24:36.0Z,1,REGULAR,foul,personal,[],1630166,,,1610612756,17,24,2022-02-06T00:24:44Z,850000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 101108]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,1146.0,1.0,0.0,Paul,101108.0,,,,,
