actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
84,PT04M53.00S,2022-01-13T00:23:12.2Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,21,10,2022-01-13T00:32:22Z,840000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT04M49.00S,2022-01-13T00:23:16.9Z,1,REGULAR,3pt,Jump Shot,[],203914,88.51839684625493,95.83333333333334,1610612753,21,10,2022-01-13T00:23:24Z,850000,229.0,55.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M45.00S,2022-01-13T00:23:20.9Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,21,10,2022-01-13T00:23:24Z,860000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
87,PT04M31.00S,2022-01-13T00:23:35.7Z,1,REGULAR,turnover,traveling,[],1629060,,,1610612764,21,10,2022-01-13T00:23:42Z,870000,,,0,,R. Hachimura traveling TURNOVER (1 TO),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,1.0,,,,,,1830.0,,,,,,,
88,PT04M31.00S,2022-01-13T00:23:39.1Z,1,REGULAR,substitution,out,[],203484,,,1610612753,21,10,2022-01-13T00:23:45Z,880000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M31.00S,2022-01-13T00:23:39.1Z,1,REGULAR,substitution,in,[],1630166,,,1610612753,21,10,2022-01-13T00:23:45Z,890000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M20.00S,2022-01-13T00:24:02.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629021,90.09526938239159,58.57843137254902,1610612753,21,12,2022-01-13T00:24:10Z,900000,43.0,41.0,1,right,M. Wagner turnaround Jump Shot (2 PTS) (T. Ross 1 AST),"[1629021, 203082]",1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,5.91,Made,,,,,2.0,,,,T. Ross,203082.0,1.0,,,,,,,,
92,PT04M02.00S,2022-01-13T00:24:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,13.87976346911958,43.627450980392155,1610612764,23,12,2022-01-13T00:24:30Z,920000,32.0,78.0,1,left,D. Avdija 8' Layup (2 PTS) (R. Neto 1 AST),"[1630166, 203526]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,8.43,Made,,,,,2.0,,,,R. Neto,203526.0,1.0,,,,,,,,
94,PT03M53.00S,2022-01-13T00:24:29.2Z,1,REGULAR,3pt,Jump Shot,[],1629643,69.99014454664915,18.872549019607842,1610612753,23,12,2022-01-13T00:24:35Z,940000,-156.0,230.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,,
95,PT03M49.00S,2022-01-13T00:24:33.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,23,12,2022-01-13T00:24:35Z,950000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
96,PT03M37.00S,2022-01-13T00:24:45.8Z,1,REGULAR,turnover,bad pass,[],203526,,,1610612764,23,12,2022-01-13T00:24:51Z,960000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 203914]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,1.0,Harris,203914.0,,,,,,,,,,,
97,PT03M37.00S,2022-01-13T00:24:45.8Z,1,REGULAR,steal,,[],203914,,,1610612753,23,12,2022-01-13T00:24:48Z,970000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M29.00S,2022-01-13T00:24:53.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,75.64060446780552,88.23529411764706,1610612753,23,12,2022-01-13T00:24:58Z,980000,191.0,176.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M25.00S,2022-01-13T00:24:57.9Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,23,12,2022-01-13T00:24:58Z,990000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
100,PT03M16.00S,2022-01-13T00:25:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,7.046649145860711,48.529411764705884,1610612764,25,12,2022-01-13T00:25:11Z,1000000,7.0,14.0,1,left,M. Harrell cutting Layup (2 PTS) (K. Kuzma 4 AST),"[1626149, 1628398]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,1.56,Made,,,,,2.0,,,,K. Kuzma,1628398.0,4.0,,,,,,,,
102,PT02M59.00S,2022-01-13T00:25:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.59198423127464,53.431372549019606,1610612753,25,14,2022-01-13T00:25:28Z,1020000,17.0,17.0,1,right,M. Wagner driving Layup (4 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,2.43,Made,,,,,4.0,,,,C. Anthony,1630175.0,1.0,,,,,,,,
104,PT02M49.00S,2022-01-13T00:25:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,8.886333771353483,95.83333333333334,1610612764,25,14,2022-01-13T00:25:44Z,1040000,-229.0,31.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
105,PT02M46.00S,2022-01-13T00:25:36.2Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,25,14,2022-01-13T00:25:44Z,1050000,,,0,,C. Okeke REBOUND (Off:2 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,104.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
106,PT02M41.00S,2022-01-13T00:25:41.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203914,74.06373193166885,13.970588235294118,1610612753,25,14,2022-01-13T00:25:50Z,1060000,-180.0,191.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M38.00S,2022-01-13T00:25:44.0Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,25,14,2022-01-13T00:25:50Z,1070000,,,0,,M. Harrell REBOUND (Off:0 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
108,PT02M35.00S,2022-01-13T00:25:51.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,25,14,2022-01-13T00:25:51Z,1080000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,out,[],1629060,,,1610612764,25,14,2022-01-13T00:28:36Z,1090000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,25,14,2022-01-13T00:28:36Z,1100000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,out,[],1629643,,,1610612764,25,14,2022-01-13T00:28:36Z,1110000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,out,[],1630175,,,1610612764,25,14,2022-01-13T00:28:36Z,1120000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,in,[],203915,,,1610612764,25,14,2022-01-13T00:28:36Z,1130000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,in,[],202722,,,1610612764,25,14,2022-01-13T00:28:36Z,1140000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,in,[],1629678,,,1610612764,25,14,2022-01-13T00:28:36Z,1150000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2022-01-13T00:27:50.9Z,1,REGULAR,substitution,in,[],1630181,,,1610612764,25,14,2022-01-13T00:28:36Z,1160000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M27.00S,2022-01-13T00:28:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.835085413929041,51.9607843137255,1610612764,27,14,2022-01-13T00:29:06Z,1170000,-10.0,21.0,1,left,S. Dinwiddie driving Layup (7 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.33,Made,,,,,7.0,,,,,,,,,,,,,,
118,PT02M27.00S,2022-01-13T00:29:06.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,27,14,2022-01-13T00:29:12Z,1180000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
119,PT02M24.00S,2022-01-13T00:29:10.8Z,1,REGULAR,turnover,lost ball,[],1629021,,,1610612753,27,14,2022-01-13T00:39:37Z,1190000,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 203526]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,1.0,Neto,203526.0,,,,,,,,,,,
120,PT02M24.00S,2022-01-13T00:29:10.8Z,1,REGULAR,steal,,[],203526,,,1610612764,27,14,2022-01-13T00:29:15Z,1200000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M14.00S,2022-01-13T00:29:21.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203526,28.597240473061763,78.92156862745098,1610612764,27,14,2022-01-13T00:29:26Z,1210000,-145.0,216.0,1,left,MISS R. Neto 26' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M10.00S,2022-01-13T00:29:24.7Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,27,14,2022-01-13T00:29:24Z,1220000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
123,PT02M06.00S,2022-01-13T00:29:29.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203526,6.521024967148489,53.92156862745098,1610612764,29,14,2022-01-13T00:29:36Z,1230000,-20.0,9.0,1,left,R. Neto Layup (5 PTS) (M. Harrell 1 AST),"[203526, 1626149]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,2.15,Made,,,,,5.0,,,,M. Harrell,1626149.0,1.0,,,,,,,,
125,PT01M45.00S,2022-01-13T00:29:49.4Z,1,REGULAR,2pt,Jump Shot,[],203082,80.89684625492772,29.65686274509804,1610612753,29,14,2022-01-13T00:29:55Z,1250000,-102.0,127.0,1,right,MISS T. Ross 16' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,16.28,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M42.00S,2022-01-13T00:29:52.4Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,29,14,2022-01-13T00:29:55Z,1260000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,125.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
127,PT01M33.00S,2022-01-13T00:30:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,7.5722733245729295,49.26470588235294,1610612764,31,14,2022-01-13T00:30:07Z,1270000,4.0,19.0,1,left,R. Neto driving Layup (7 PTS),[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,1.91,Made,,,,,7.0,,,,,,,,,,,,,,
128,PT01M19.00S,2022-01-13T00:30:18.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,31,14,2022-01-13T00:30:18Z,1280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M19.00S,2022-01-13T00:30:19.3Z,1,REGULAR,substitution,out,[],203914,,,1610612753,31,14,2022-01-13T00:30:28Z,1290000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M19.00S,2022-01-13T00:30:19.3Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,31,14,2022-01-13T00:30:28Z,1300000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M12.00S,2022-01-13T00:30:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.67214191852825,55.88235294117647,1610612753,31,16,2022-01-13T00:30:48Z,1310000,29.0,26.0,1,right,M. Wagner driving Layup (6 PTS) (F. Wagner 3 AST),"[1629021, 1630532]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,3.91,Made,,,,,6.0,,,,F. Wagner,1630532.0,3.0,,,,,,,,
133,PT01M03.00S,2022-01-13T00:30:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,7.30946123521682,50.73529411764706,1610612764,31,16,2022-01-13T00:31:05Z,1330000,-4.0,16.0,1,left,MISS R. Neto Layup,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M03.00S,2022-01-13T00:30:52.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,31,16,2022-01-13T00:31:05Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,
136,PT01M03.00S,2022-01-13T00:31:01.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,31,16,2022-01-13T00:31:01Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M53.90S,2022-01-13T00:31:21.7Z,1,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612764,31,16,2022-01-13T00:31:37Z,1370000,,,0,,M. Wagner shooting personal FOUL (2 PF) (Harrell 2 FT),"[1629021, 1626149]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Harrell,1626149.0,,,
139,PT00M53.90S,2022-01-13T00:31:58.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612764,32,16,2022-01-13T00:31:58Z,1390000,,,0,,M. Harrell Free Throw 1 of 2 (3 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
140,PT00M53.90S,2022-01-13T00:32:22.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612764,33,16,2022-01-13T00:32:22Z,1400000,,,0,,M. Harrell Free Throw 2 of 2 (4 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
141,PT00M35.60S,2022-01-13T00:32:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.96386333771353,62.254901960784316,1610612753,33,16,2022-01-13T00:32:46Z,1410000,61.0,42.0,1,right,MISS F. Wagner 7' Layup - blocked,"[1630532, 202722]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,7.42,Missed,,,,,,,,,,,,,,,,,Bertans,202722.0,
142,PT00M35.60S,2022-01-13T00:32:41.2Z,1,REGULAR,block,,[],202722,,,1610612753,33,16,2022-01-13T00:32:44Z,1420000,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M32.10S,2022-01-13T00:32:44.7Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,33,16,2022-01-13T00:32:46Z,1430000,,,0,,M. Harrell REBOUND (Off:1 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,141.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
144,PT00M30.30S,2022-01-13T00:32:46.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,30.042706964520367,80.63725490196079,1610612764,33,16,2022-01-13T00:32:54Z,1440000,-153.0,230.0,1,left,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,27.63,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M25.70S,2022-01-13T00:32:51.1Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,33,16,2022-01-13T00:32:54Z,1450000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
146,PT00M07.70S,2022-01-13T00:33:09.2Z,1,REGULAR,2pt,Jump Shot,[],203082,78.0059132720105,35.53921568627451,1610612753,33,16,2022-01-13T00:33:15Z,1460000,-72.0,154.0,1,right,MISS T. Ross 17' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,17.03,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M04.20S,2022-01-13T00:33:12.7Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,33,16,2022-01-13T00:33:15Z,1470000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
151,PT00M00.00S,2022-01-13T00:33:52.3Z,1,REGULAR,instantreplay,request,[],0,,,1610612764,33,16,2022-01-13T00:34:16Z,1510000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,End Period - No Basket
152,PT00M00.00S,2022-01-13T00:34:19.8Z,1,REGULAR,period,end,[],0,,,1610612764,33,16,2022-01-13T00:34:19Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-13T00:35:07.8Z,2,REGULAR,substitution,out,['startperiod'],1626149,,,1610612764,33,16,2022-01-13T00:35:46Z,1530000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-13T00:35:07.8Z,2,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,33,16,2022-01-13T00:35:46Z,1540000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-13T00:35:07.8Z,2,REGULAR,substitution,out,['startperiod'],1629021,,,1610612764,33,16,2022-01-13T00:35:46Z,1550000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-13T00:35:07.8Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612764,33,16,2022-01-13T00:35:46Z,1560000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-13T00:35:07.8Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,33,16,2022-01-13T00:35:46Z,1570000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-13T00:35:07.8Z,2,REGULAR,substitution,in,['startperiod'],201577,,,1610612764,33,16,2022-01-13T00:35:46Z,1580000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-13T00:35:56.2Z,2,REGULAR,period,start,[],0,,,1610612764,33,16,2022-01-13T00:35:56Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2022-01-13T00:36:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.33180026281209,43.627450980392155,1610612764,35,16,2022-01-13T00:36:20Z,1600000,32.0,45.0,1,left,S. Dinwiddie Layup (9 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,5.48,Made,,,,,9.0,,,,,,,,,,,,,,
163,PT11M25.00S,2022-01-13T00:36:30.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,90.48948751642575,60.29411764705882,1610612753,35,18,2022-01-13T00:36:34Z,1610000,51.0,37.0,1,right,R. Lopez 6' Hook (2 PTS) (F. Wagner 4 AST),"[201577, 1630532]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,6.34,Made,,,,,2.0,,,,F. Wagner,1630532.0,4.0,,,,,,,,
165,PT10M55.00S,2022-01-13T00:36:59.4Z,2,REGULAR,3pt,Jump Shot,[],1628418,9.149145860709593,4.166666666666666,1610612764,38,18,2022-01-13T00:37:04Z,1630000,229.0,34.0,1,left,T. Bryant 3PT  (3 PTS) (D. Avdija 1 AST),"[1628418, 1630166]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,23.16,Made,,,,,3.0,,,,D. Avdija,1630166.0,1.0,,,,,,,,
167,PT10M38.00S,2022-01-13T00:37:17.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,90.62089356110381,60.049019607843135,1610612753,38,18,2022-01-13T00:37:22Z,1650000,50.0,36.0,1,right,MISS R. Lopez 6' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,6.16,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M34.00S,2022-01-13T00:37:20.5Z,2,REGULAR,rebound,defensive,[],202722,,,1610612764,38,18,2022-01-13T00:37:20Z,1660000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
169,PT10M28.00S,2022-01-13T00:37:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.360709592641262,49.50980392156863,1610612764,38,18,2022-01-13T00:37:32Z,1670000,2.0,26.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M25.00S,2022-01-13T00:37:30.2Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,38,18,2022-01-13T00:37:32Z,1680000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
171,PT10M17.00S,2022-01-13T00:37:38.1Z,2,REGULAR,3pt,Jump Shot,[],1630181,82.86793692509855,95.34313725490196,1610612753,38,18,2022-01-13T00:37:43Z,1690000,227.0,109.0,1,right,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M14.00S,2022-01-13T00:37:41.3Z,2,REGULAR,rebound,offensive,[],1629678,,,1610612753,38,18,2022-01-13T00:37:41Z,1700000,,,0,,A. Schofield REBOUND (Off:1 Def:0),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
173,PT10M11.00S,2022-01-13T00:37:44.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203082,68.15045992115637,26.96078431372549,1610612753,38,21,2022-01-13T00:37:49Z,1710000,-115.0,247.0,1,right,T. Ross 27' 3PT  (3 PTS) (F. Wagner 5 AST),"[203082, 1630532]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,27.25,Made,,,,,3.0,,,,F. Wagner,1630532.0,5.0,,,,,,,,
175,PT09M46.00S,2022-01-13T00:38:08.9Z,2,REGULAR,2pt,Jump Shot,[],203915,4.5499342969776615,17.892156862745097,1610612764,38,21,2022-01-13T00:38:15Z,1730000,161.0,-10.0,1,left,MISS S. Dinwiddie 16' step back Shot,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,16.08,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M43.00S,2022-01-13T00:38:11.9Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,38,21,2022-01-13T00:38:15Z,1740000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
