actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT09M59.00S,2021-10-28T23:13:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,92.59198423127464,40.68627450980392,1610612764,7,9,2021-10-28T23:13:15Z,180000,-47.0,17.0,1,right,A. Holiday driving floating bank Jump Shot (4 PTS) (M. Harrell 1 AST),"[1628988, 1626149]",1610612764.0,WAS,driving floating bank,,,Holiday,A. Holiday,,,,,4.96,Made,4.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,,
20,PT09M47.00S,2021-10-28T23:13:23.7Z,1,REGULAR,foul,personal,[],203484,,,1610612737,7,9,2021-10-28T23:13:29Z,200000,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1629631]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,202056.0,1.0,0.0,Hunter,1629631.0,,,,,,
22,PT09M37.00S,2021-10-28T23:13:49.7Z,1,REGULAR,2pt,Jump Shot,[],203992,15.062417871222076,83.82352941176471,1610612737,7,9,2021-10-28T23:18:13Z,220000,-169.0,89.0,1,left,MISS B. Bogdanovic 19' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,19.11,Missed,,,,,,,,,,,,,,,,,,,
23,PT09M34.00S,2021-10-28T23:13:52.7Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,7,9,2021-10-28T23:13:56Z,230000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,
24,PT09M21.00S,2021-10-28T23:14:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.43823915900131,54.41176470588235,1610612764,7,9,2021-10-28T23:14:13Z,240000,22.0,47.0,1,right,MISS K. Kuzma turnaround Shot,[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M14.00S,2021-10-28T23:14:12.5Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,7,9,2021-10-28T23:18:25Z,250000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
26,PT09M11.00S,2021-10-28T23:14:18.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,7,9,2021-10-28T23:14:18Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M09.00S,2021-10-28T23:14:43.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,9.937582128777924,49.50980392156863,1610612737,7,11,2021-10-28T23:14:49Z,270000,2.0,41.0,1,left,J. Collins alley-oop DUNK (2 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,4.1,Made,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,,
30,PT08M52.00S,2021-10-28T23:14:59.7Z,1,REGULAR,3pt,Jump Shot,[],203484,95.48291721419186,3.431372549019608,1610612764,10,11,2021-10-28T23:15:04Z,290000,-233.0,-10.0,1,right,K. Caldwell-Pope 3PT  (6 PTS) (A. Holiday 1 AST),"[203484, 1628988]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.3,Made,6.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,,
32,PT08M42.00S,2021-10-28T23:15:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.915243101182654,46.568627450980394,1610612737,10,13,2021-10-28T23:30:56Z,310000,17.0,13.0,1,left,B. Bogdanovic driving reverse Layup (2 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,2.13,Made,2.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,,
34,PT08M33.00S,2021-10-28T23:15:20.0Z,1,REGULAR,3pt,Jump Shot,[],203078,95.3515111695138,2.450980392156863,1610612764,10,13,2021-10-28T23:15:25Z,330000,-238.0,-9.0,1,right,MISS B. Beal 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M28.00S,2021-10-28T23:15:25.0Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,10,13,2021-10-28T23:20:39Z,340000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT08M26.00S,2021-10-28T23:15:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,7.835085413929041,51.71568627450981,1610612737,10,15,2021-10-28T23:19:56Z,350000,-9.0,21.0,1,left,B. Bogdanovic running Layup (4 PTS),[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,2.28,Made,4.0,,,,,,,,,,,,,,,,,,
37,PT08M26.00S,2021-10-28T23:15:31.7Z,1,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612737,10,15,2021-10-28T23:15:38Z,360000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[1628988, 203992]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,1204.0,1.0,0.0,Bogdanovic,203992.0,,,,,,
39,PT08M26.00S,2021-10-28T23:15:54.8Z,1,REGULAR,freethrow,1 of 1,[],203992,,,1610612737,10,16,2021-10-28T23:15:54Z,380000,,,0,,B. Bogdanovic Free Throw 1 of 1 (5 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
40,PT08M17.00S,2021-10-28T23:16:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,85.3646517739816,55.88235294117647,1610612764,12,16,2021-10-28T23:16:12Z,390000,29.0,85.0,1,right,K. Kuzma 9' floating Jump Shot (2 PTS) (B. Beal 1 AST),"[1628398, 203078]",1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,9.0,Made,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,,
42,PT07M58.00S,2021-10-28T23:16:26.3Z,1,REGULAR,2pt,Jump Shot,[],1628381,11.383048620236531,69.36274509803921,1610612737,12,16,2021-10-28T23:16:34Z,410000,-97.0,55.0,1,left,MISS J. Collins 11' turnaround Shot,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M55.00S,2021-10-28T23:16:29.3Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,12,16,2021-10-28T23:16:34Z,420000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT07M45.00S,2021-10-28T23:16:39.2Z,1,REGULAR,3pt,Jump Shot,[],203484,96.13994743758212,97.05882352941177,1610612764,12,16,2021-10-28T23:16:45Z,430000,235.0,-16.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M42.00S,2021-10-28T23:16:42.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,12,16,2021-10-28T23:16:45Z,440000,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,
46,PT07M28.00S,2021-10-28T23:16:56.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,10.5946123521682,53.67647058823529,1610612737,12,16,2021-10-28T23:17:02Z,450000,-18.0,47.0,1,left,MISS C. Capela turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M23.00S,2021-10-28T23:17:01.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,12,16,2021-10-28T23:17:02Z,470000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT07M17.00S,2021-10-28T23:17:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,89.70105124835742,44.11764705882353,1610612764,14,16,2021-10-28T23:17:30Z,480000,-29.0,44.0,1,right,M. Harrell alley-oop Layup (2 PTS) (K. Caldwell-Pope 1 AST),"[1626149, 203484]",1610612764.0,WAS,alley-oop,,,Harrell,M. Harrell,,,,,5.32,Made,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,,
51,PT07M10.00S,2021-10-28T23:17:14.1Z,1,REGULAR,3pt,Jump Shot,[],1629631,33.98488830486202,14.705882352941178,1610612737,14,16,2021-10-28T23:17:25Z,500000,176.0,267.0,1,left,MISS D. Hunter 32' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,32.01,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M10.00S,2021-10-28T23:17:14.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,14,16,2021-10-28T23:17:25Z,510000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,
53,PT06M54.00S,2021-10-28T23:17:33.2Z,1,REGULAR,foul,personal,[],1629631,,,1610612764,14,16,2021-10-28T23:17:39Z,520000,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628988]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,1204.0,1.0,0.0,Holiday,1628988.0,,,,,,
55,PT06M54.00S,2021-10-28T23:17:43.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,14,16,2021-10-28T23:17:43Z,540000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M54.00S,2021-10-28T23:18:31.0Z,1,REGULAR,substitution,out,[],203078,,,1610612764,14,16,2021-10-28T23:20:24Z,550000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M54.00S,2021-10-28T23:18:31.0Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,14,16,2021-10-28T23:20:24Z,560000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M54.00S,2021-10-28T23:18:31.0Z,1,REGULAR,substitution,in,[],202722,,,1610612764,14,16,2021-10-28T23:20:24Z,570000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M54.00S,2021-10-28T23:18:31.0Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,14,16,2021-10-28T23:20:24Z,580000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M39.00S,2021-10-28T23:20:55.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,14,16,2021-10-28T23:21:03Z,590000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,
61,PT06M27.00S,2021-10-28T23:21:21.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,21.76412614980289,36.029411764705884,1610612737,14,16,2021-10-28T23:21:27Z,600000,70.0,152.0,1,left,MISS D. Hunter 16' fadeaway Shot,[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,16.74,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M24.00S,2021-10-28T23:21:24.5Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,14,16,2021-10-28T23:21:27Z,610000,,,0,,M. Harrell REBOUND (Off:0 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,,
63,PT06M16.00S,2021-10-28T23:21:33.4Z,1,REGULAR,turnover,bad pass,[],202722,,,1610612764,14,16,2021-10-28T23:29:16Z,620000,,,0,,D. Bertans bad pass TURNOVER (1 TO),"[202722, 203992]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,
64,PT06M16.00S,2021-10-28T23:21:33.4Z,1,REGULAR,steal,,[],203992,,,1610612737,14,16,2021-10-28T23:28:47Z,630000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M10.00S,2021-10-28T23:21:37.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629631,8.229303547963205,56.127450980392155,1610612737,14,18,2021-10-28T23:26:05Z,640000,-31.0,25.0,1,left,D. Hunter running finger roll Layup (2 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,running finger roll,,,Hunter,D. Hunter,,,,,3.95,Made,2.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
67,PT05M50.00S,2021-10-28T23:22:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,90.09526938239159,52.20588235294118,1610612764,14,18,2021-10-28T23:22:06Z,660000,11.0,41.0,1,right,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,4.21,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M50.00S,2021-10-28T23:22:00.4Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,14,18,2021-10-28T23:22:06Z,670000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,,
69,PT05M50.00S,2021-10-28T23:22:08.2Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612764,14,18,2021-10-28T23:22:17Z,680000,,,0,,C. Capela shooting personal FOUL (1 PF) (Harrell 2 FT),"[203991, 1626149]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,202056.0,1.0,0.0,Harrell,1626149.0,,,,,,
71,PT05M50.00S,2021-10-28T23:22:34.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612764,15,18,2021-10-28T23:22:34Z,700000,,,0,,M. Harrell Free Throw 1 of 2 (3 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2021-10-28T23:22:37.8Z,1,REGULAR,substitution,out,[],1628988,,,1610612764,15,18,2021-10-28T23:22:40Z,710000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2021-10-28T23:22:37.8Z,1,REGULAR,substitution,in,[],203526,,,1610612764,15,18,2021-10-28T23:22:40Z,720000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M50.00S,2021-10-28T23:22:57.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612764,16,18,2021-10-28T23:22:57Z,730000,,,0,,M. Harrell Free Throw 2 of 2 (4 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
75,PT05M30.00S,2021-10-28T23:23:19.5Z,1,REGULAR,3pt,Jump Shot,[],203992,10.988830486202366,3.6764705882352944,1610612737,16,18,2021-10-28T23:27:56Z,740000,232.0,51.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M26.00S,2021-10-28T23:23:23.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,16,18,2021-10-28T23:27:56Z,750000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,
77,PT05M24.00S,2021-10-28T23:23:25.7Z,1,REGULAR,3pt,Jump Shot,[],202722,80.23981603153744,94.36274509803921,1610612764,19,18,2021-10-28T23:28:38Z,760000,222.0,133.0,1,right,D. Bertans 25' 3PT running (3 PTS) (K. Caldwell-Pope 2 AST),"[202722, 203484]",1610612764.0,WAS,running,,,Bertans,D. Bertans,,,,,25.87,Made,3.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,,
79,PT05M08.00S,2021-10-28T23:23:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,17.95335085413929,40.68627450980392,1610612737,19,20,2021-10-28T23:23:45Z,780000,47.0,116.0,1,left,J. Collins 12' floating Jump Shot (4 PTS) (T. Young 6 AST),"[1628381, 1629027]",1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,12.53,Made,4.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
81,PT04M49.00S,2021-10-28T23:24:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202722,90.75229960578186,42.8921568627451,1610612764,19,20,2021-10-28T23:24:08Z,800000,-36.0,34.0,1,right,MISS D. Bertans reverse Layup,[202722],1610612764.0,WAS,reverse,,,Bertans,D. Bertans,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M47.00S,2021-10-28T23:24:03.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,19,20,2021-10-28T23:24:08Z,810000,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,
83,PT04M34.00S,2021-10-28T23:24:16.1Z,1,REGULAR,2pt,Jump Shot,[],1629631,14.931011826544022,85.29411764705883,1610612737,19,20,2021-10-28T23:24:20Z,820000,-176.0,88.0,1,left,MISS D. Hunter 19' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,19.72,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2021-10-28T23:24:19.0Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,19,20,2021-10-28T23:24:19Z,830000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,
85,PT04M28.00S,2021-10-28T23:24:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,95.22010512483574,57.107843137254896,1610612764,19,20,2021-10-28T23:24:31Z,840000,36.0,-8.0,1,right,MISS D. Avdija Layup,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M21.00S,2021-10-28T23:24:28.3Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,19,20,2021-10-28T23:24:28Z,850000,,,0,,M. Harrell REBOUND (Off:2 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,85.0,4.0,2.0,2.0,,,,,,,,,,,
87,PT04M21.00S,2021-10-28T23:24:28.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626149,94.40999984741211,50.0,1610612764,21,20,2021-10-28T23:24:35Z,860000,0.0,0.0,1,right,M. Harrell putback Layup (6 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
88,PT04M16.00S,2021-10-28T23:24:34.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,36.87582128777924,60.5392156862745,1610612737,21,20,2021-10-28T23:30:01Z,870000,-53.0,294.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,29.88,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M13.00S,2021-10-28T23:24:37.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,21,20,2021-10-28T23:24:40Z,880000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT04M05.00S,2021-10-28T23:24:48.1Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612764,21,20,2021-10-28T23:25:10Z,890000,,,0,,J. Collins shooting personal FOUL (1 PF) (Avdija 2 FT),"[1628381, 1630166]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,202056.0,1.0,0.0,Avdija,1630166.0,,,,,,
92,PT04M05.00S,2021-10-28T23:25:25.8Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,22,20,2021-10-28T23:25:25Z,910000,,,0,,D. Avdija Free Throw 1 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2021-10-28T23:25:27.1Z,1,REGULAR,substitution,out,[],203484,,,1610612764,22,20,2021-10-28T23:25:44Z,920000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
