actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
35,PT08M36.00S,2022-04-01T23:17:10.2Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,11,4,2022-04-01T23:17:17Z,340000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT08M23.00S,2022-04-01T23:17:23.9Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612742,11,4,2022-04-01T23:17:35Z,350000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Bullock 2 FT),"[204001, 203493]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Bullock,203493.0,,,
38,PT08M23.00S,2022-04-01T23:17:50.8Z,1,REGULAR,freethrow,1 of 2,[],203493,,,1610612742,11,5,2022-04-01T23:17:50Z,370000,,,0,,R. Bullock Free Throw 1 of 2 (1 PTS),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
39,PT08M23.00S,2022-04-01T23:18:05.7Z,1,REGULAR,freethrow,2 of 2,[],203493,,,1610612742,11,6,2022-04-01T23:18:05Z,380000,,,0,,R. Bullock Free Throw 2 of 2 (2 PTS),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
40,PT08M05.00S,2022-04-01T23:18:26.5Z,1,REGULAR,2pt,Layup,[],204001,9.116294349540084,33.08823529411765,1610612764,13,6,2022-04-01T23:18:32Z,390000,85.0,33.0,1,left,K. Porzingis 9' driving Layup (4 PTS) (T. Satoransky 3 AST),"[204001, 203107]",1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,9.09,Made,,,,,4.0,T. Satoransky,203107.0,3.0,,,,,,,,,,,
42,PT07M47.00S,2022-04-01T23:18:43.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.4316688567674,72.79411764705883,1610612742,13,9,2022-04-01T23:18:53Z,410000,114.0,235.0,1,right,J. Brunson 26' 3PT pullup (5 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,26.1,Made,,,,,5.0,,,,,,,,,,,,,,
44,PT07M34.00S,2022-04-01T23:18:58.2Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612764,13,9,2022-04-01T23:19:10Z,430000,,,0,,D. Powell shooting personal FOUL (1 PF) (Porzingis 2 FT),"[203939, 204001]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Porzingis,204001.0,,,
47,PT07M34.00S,2022-04-01T23:19:30.5Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,14,9,2022-04-01T23:19:30Z,450000,,,0,,K. Porzingis Free Throw 1 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
48,PT07M34.00S,2022-04-01T23:19:52.9Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,15,9,2022-04-01T23:19:53Z,460000,,,0,,K. Porzingis Free Throw 2 of 2 (6 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
49,PT07M23.00S,2022-04-01T23:20:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.46977660972405,59.31372549019608,1610612742,15,9,2022-04-01T23:20:15Z,470000,47.0,131.0,1,right,MISS L. Doncic 13' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,13.91,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M20.00S,2022-04-01T23:20:09.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,15,9,2022-04-01T23:20:15Z,480000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
51,PT07M12.00S,2022-04-01T23:20:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,11.350197109067011,46.568627450980394,1610612764,15,9,2022-04-01T23:20:26Z,490000,17.0,54.0,1,left,MISS R. Hachimura Layup,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,5.69,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M10.00S,2022-04-01T23:20:18.7Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612764,15,9,2022-04-01T23:20:18Z,500000,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
53,PT07M06.00S,2022-04-01T23:20:22.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203484,13.058475689881732,74.75490196078431,1610612764,17,9,2022-04-01T23:20:30Z,510000,-124.0,70.0,1,left,K. Caldwell-Pope 14' pullup Jump Shot (7 PTS) (R. Hachimura 1 AST),"[203484, 1629060]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.23,Made,,,,,7.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,
55,PT06M52.00S,2022-04-01T23:20:37.2Z,1,REGULAR,3pt,Jump Shot,[],203493,92.0335085413929,94.6078431372549,1610612742,17,12,2022-04-01T23:20:42Z,530000,223.0,22.0,1,right,R. Bullock 3PT  (5 PTS) (D. Finney-Smith 1 AST),"[203493, 1627827]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.41,Made,,,,,5.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,
57,PT06M33.00S,2022-04-01T23:20:55.2Z,1,REGULAR,2pt,Jump Shot,[],204001,23.570959264126145,74.26470588235294,1610612764,19,12,2022-04-01T23:21:04Z,550000,-121.0,169.0,1,left,K. Porzingis 20' step back Jump Shot (8 PTS) (T. Satoransky 4 AST),"[204001, 203107]",1610612764.0,WAS,step back,,,Porzingis,K. Porzingis,,,,,20.81,Made,,,,,8.0,T. Satoransky,203107.0,4.0,,,,,,,,,,,
59,PT06M20.00S,2022-04-01T23:21:08.3Z,1,REGULAR,2pt,Jump Shot,[],1629029,80.73258869908015,70.34313725490196,1610612742,19,12,2022-04-01T23:21:14Z,570000,102.0,129.0,1,right,MISS L. Doncic 16' pullup Shot,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M17.00S,2022-04-01T23:21:11.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,19,12,2022-04-01T23:21:14Z,580000,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
61,PT06M13.00S,2022-04-01T23:21:15.9Z,1,REGULAR,3pt,Jump Shot,[],204001,32.769382391590014,25.24509803921569,1610612764,19,12,2022-04-01T23:21:24Z,590000,124.0,256.0,1,left,MISS K. Porzingis 28' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M09.00S,2022-04-01T23:21:19.9Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,19,12,2022-04-01T23:21:21Z,600000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
63,PT06M06.00S,2022-04-01T23:21:24.8Z,1,REGULAR,foul,personal,[],203107,,,1610612742,19,12,2022-04-01T23:21:42Z,610000,,,0,,T. Satoransky personal FOUL (2 PF),"[203107, 1629029]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Doncic,1629029.0,,,
65,PT06M06.00S,2022-04-01T23:21:34.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,19,12,2022-04-01T23:21:34Z,630000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M06.00S,2022-04-01T23:21:36.9Z,1,REGULAR,substitution,out,[],1630557,,,1610612742,19,12,2022-04-01T23:24:24Z,640000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M06.00S,2022-04-01T23:21:36.9Z,1,REGULAR,substitution,in,[],1630166,,,1610612742,19,12,2022-04-01T23:24:24Z,650000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2022-04-01T23:24:45.9Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612742,19,12,2022-04-01T23:24:56Z,660000,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Powell 2 FT),"[204001, 203939]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Powell,203939.0,,,
70,PT05M56.00S,2022-04-01T23:25:19.0Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,19,13,2022-04-01T23:25:19Z,680000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
71,PT05M56.00S,2022-04-01T23:25:40.0Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,19,14,2022-04-01T23:25:40Z,690000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
72,PT05M40.00S,2022-04-01T23:25:57.8Z,1,REGULAR,2pt,Jump Shot,[],204001,22.913929040735866,57.1078431372549,1610612764,19,14,2022-04-01T23:26:04Z,700000,-36.0,163.0,1,left,MISS K. Porzingis 16' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,16.67,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M37.00S,2022-04-01T23:26:00.8Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,19,14,2022-04-01T23:26:04Z,710000,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
74,PT05M30.00S,2022-04-01T23:26:09.6Z,1,REGULAR,turnover,traveling,[],1629029,,,1610612742,19,14,2022-04-01T23:26:17Z,720000,,,0,,L. Doncic traveling TURNOVER (2 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,2.0,,,1146.0,,,,,,,
75,PT05M30.00S,2022-04-01T23:26:15.1Z,1,REGULAR,substitution,out,[],204001,,,1610612764,19,14,2022-04-01T23:26:24Z,730000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M30.00S,2022-04-01T23:26:15.1Z,1,REGULAR,substitution,out,[],203107,,,1610612764,19,14,2022-04-01T23:26:24Z,740000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M30.00S,2022-04-01T23:26:15.1Z,1,REGULAR,substitution,in,[],202397,,,1610612764,19,14,2022-04-01T23:26:24Z,750000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M30.00S,2022-04-01T23:26:15.1Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,19,14,2022-04-01T23:26:24Z,760000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M18.00S,2022-04-01T23:26:41.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629060,21.0742444152431,30.882352941176478,1610612764,21,14,2022-04-01T23:26:47Z,770000,96.0,146.0,1,left,R. Hachimura 17' pullup Jump Shot (2 PTS),[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,17.42,Made,,,,,2.0,,,,,,,,,,,,,,
81,PT05M05.00S,2022-04-01T23:26:55.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612742,21,14,2022-04-01T23:27:06Z,790000,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Powell 2 FT),"[1629060, 203939]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Powell,203939.0,,,
83,PT05M05.00S,2022-04-01T23:27:33.5Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,21,15,2022-04-01T23:27:33Z,810000,,,0,,D. Powell Free Throw 1 of 2 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
84,PT05M05.00S,2022-04-01T23:27:53.7Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,21,16,2022-04-01T23:27:53Z,820000,,,0,,D. Powell Free Throw 2 of 2 (4 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
85,PT04M56.00S,2022-04-01T23:28:11.3Z,1,REGULAR,foul,personal,[],1629029,,,1610612764,21,16,2022-04-01T23:28:28Z,830000,,,0,,L. Doncic personal FOUL (2 PF),"[1629029, 1630166]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Avdija,1630166.0,,,
87,PT04M56.00S,2022-04-01T23:28:22.8Z,1,REGULAR,substitution,out,[],203939,,,1610612764,21,16,2022-04-01T23:28:27Z,850000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M56.00S,2022-04-01T23:28:22.8Z,1,REGULAR,substitution,in,[],1628467,,,1610612764,21,16,2022-04-01T23:28:27Z,860000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M48.00S,2022-04-01T23:28:49.1Z,1,REGULAR,2pt,Jump Shot,[],203484,23.570959264126145,66.17647058823529,1610612764,21,16,2022-04-01T23:28:54Z,870000,-81.0,169.0,1,left,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.75,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M45.00S,2022-04-01T23:28:52.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,21,16,2022-04-01T23:28:54Z,880000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
91,PT04M38.00S,2022-04-01T23:28:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,91.50788436268068,63.23529411764706,1610612742,21,18,2022-04-01T23:29:31Z,890000,66.0,27.0,1,right,L. Doncic 7' driving Layup (4 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,7.16,Made,,,,,4.0,,,,,,,,,,,,,,
92,PT04M28.00S,2022-04-01T23:29:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629060,7.276609724047319,94.8529411764706,1610612764,24,18,2022-04-01T23:29:15Z,900000,-224.0,16.0,1,left,R. Hachimura 3PT  (5 PTS) (I. Smith 1 AST),"[1629060, 202397]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,22.49,Made,,,,,5.0,I. Smith,202397.0,1.0,,,,,,,,,,,
94,PT04M13.00S,2022-04-01T23:29:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.55913272010513,53.92156862745098,1610612742,24,20,2022-04-01T23:30:01Z,920000,20.0,17.0,1,right,L. Doncic driving Layup (6 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,2.62,Made,,,,,6.0,,,,,,,,,,,,,,
