actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M54.00S,2022-03-02T00:12:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,6.258212877792378,96.56862745098039,1610612765,2,3,2022-03-02T00:12:30Z,170000,-233.0,6.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M51.00S,2022-03-02T00:12:28.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,3,2022-03-02T00:12:30Z,180000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M37.00S,2022-03-02T00:12:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,81.42247043363994,37.00980392156863,1610612764,4,3,2022-03-02T00:12:48Z,190000,-65.0,122.0,1,right,C. Kispert 13' pullup Jump Shot (2 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,13.83,Made,,,,,2.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,
21,PT10M25.00S,2022-03-02T00:12:54.6Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,4,3,2022-03-02T00:13:00Z,210000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1629655]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,1.0,Gafford,1629655.0,,,,,,,,
22,PT10M25.00S,2022-03-02T00:12:54.6Z,1,REGULAR,steal,,[],1629655,,,1610612764,4,3,2022-03-02T00:12:56Z,220000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2022-03-02T00:13:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,92.9862023653088,53.18627450980392,1610612764,6,3,2022-03-02T00:19:14Z,230000,16.0,13.0,1,right,D. Gafford driving reverse Layup (4 PTS) (K. Caldwell-Pope 1 AST),"[1629655, 203484]",1610612764.0,WAS,driving reverse,,,Gafford,D. Gafford,,,,,2.08,Made,,,,,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,
25,PT09M58.00S,2022-03-02T00:13:22.4Z,1,REGULAR,foul,personal,['2freethrow'],203526,,,1610612765,6,3,2022-03-02T00:13:34Z,250000,,,0,,R. Neto shooting personal FOUL (1 PF) (Joseph 2 FT),"[203526, 202709]",1610612764.0,WAS,shooting,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Joseph,202709.0,,,
27,PT09M58.00S,2022-03-02T00:13:49.4Z,1,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,6,4,2022-03-02T00:13:49Z,270000,,,0,,C. Joseph Free Throw 1 of 2 (1 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
28,PT09M58.00S,2022-03-02T00:14:03.4Z,1,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,6,5,2022-03-02T00:14:03Z,280000,,,0,,C. Joseph Free Throw 2 of 2 (2 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
29,PT09M38.00S,2022-03-02T00:14:26.3Z,1,REGULAR,3pt,Jump Shot,[],203484,80.23981603153744,94.85294117647058,1610612764,9,5,2022-03-02T00:20:16Z,290000,224.0,133.0,1,right,K. Caldwell-Pope 26' 3PT step back (3 PTS),[203484],1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.09,Made,,,,,3.0,,,,,,,,,,,,,,
30,PT09M25.00S,2022-03-02T00:14:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630595,7.5722733245729295,53.18627450980392,1610612765,9,7,2022-03-02T00:20:50Z,300000,-16.0,19.0,1,left,C. Cunningham driving Layup (2 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.45,Made,,,,,2.0,,,,,,,,,,,,,,
31,PT09M25.00S,2022-03-02T00:14:43.8Z,1,REGULAR,violation,defensive goaltending,[],1629655,,,1610612765,9,7,2022-03-02T00:15:04Z,310000,,,0,,D. Gafford defensive goaltending VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,
32,PT09M10.00S,2022-03-02T00:15:07.0Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,9,7,2022-03-02T00:15:13Z,320000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1.0,,,1627964.0,,,,,,,
33,PT09M02.00S,2022-03-02T00:15:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,6.783837056504599,50.245098039215684,1610612765,9,7,2022-03-02T00:23:07Z,330000,-1.0,11.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1630557]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.14,Missed,,,,,,,,,,,,,,,,,Kispert,1630557.0,
34,PT09M02.00S,2022-03-02T00:15:17.7Z,1,REGULAR,block,,[],1630557,,,1610612765,9,7,2022-03-02T01:21:19Z,340000,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M57.00S,2022-03-02T00:15:22.7Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,9,7,2022-03-02T00:15:23Z,350000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT08M41.00S,2022-03-02T00:15:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,93.51182654402102,54.41176470588235,1610612764,9,7,2022-03-02T00:24:22Z,360000,22.0,8.0,1,right,MISS R. Neto driving Layup - blocked,"[203526, 1630191]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,2.37,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
37,PT08M41.00S,2022-03-02T00:15:37.0Z,1,REGULAR,block,,[],1630191,,,1610612764,9,7,2022-03-02T00:15:39Z,370000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M38.00S,2022-03-02T00:15:40.0Z,1,REGULAR,rebound,offensive,[],203484,,,1610612764,9,7,2022-03-02T00:15:48Z,380000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:0),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
39,PT08M37.00S,2022-03-02T00:15:42.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,84.31340341655716,96.32352941176471,1610612764,9,7,2022-03-02T00:15:51Z,390000,232.0,95.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M34.00S,2022-03-02T00:15:45.2Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,9,7,2022-03-02T00:15:51Z,400000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
41,PT08M26.00S,2022-03-02T00:15:53.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,27.020367936925098,85.29411764705883,1610612765,9,7,2022-03-02T00:15:58Z,410000,-176.0,201.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M23.00S,2022-03-02T00:15:56.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,9,7,2022-03-02T00:15:58Z,420000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
43,PT08M14.00S,2022-03-02T00:16:04.7Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,9,7,2022-03-02T00:16:12Z,430000,,,0,,K. Kuzma bad pass TURNOVER (2 TO),"[1628398, 1630191]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,2.0,Stewart,1630191.0,,,,,,,,
44,PT08M14.00S,2022-03-02T00:16:04.7Z,1,REGULAR,steal,,[],1630191,,,1610612765,9,7,2022-03-02T00:16:07Z,440000,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M09.00S,2022-03-02T00:16:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,6.1268068331143235,49.50980392156863,1610612765,9,9,2022-03-02T00:26:43Z,450000,2.0,5.0,1,left,S. Bey running Layup (5 PTS) (C. Cunningham 1 AST),"[1630180, 1630595]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,0.57,Made,,,,,5.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,
47,PT07M50.00S,2022-03-02T00:16:30.7Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612764,9,9,2022-03-02T00:16:38Z,470000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1630595, 203484]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Caldwell-Pope,203484.0,,,
49,PT07M50.00S,2022-03-02T00:17:01.8Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,10,9,2022-03-02T00:17:01Z,490000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (4 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
50,PT07M50.00S,2022-03-02T00:17:18.1Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,11,9,2022-03-02T00:17:18Z,500000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (5 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
51,PT07M41.00S,2022-03-02T00:17:28.6Z,1,REGULAR,3pt,Jump Shot,[],1630595,17.821944809461236,95.83333333333334,1610612765,11,9,2022-03-02T00:17:36Z,510000,-229.0,115.0,1,left,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M40.00S,2022-03-02T00:17:31.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,11,9,2022-03-02T00:17:31Z,520000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,
53,PT07M40.00S,2022-03-02T00:17:33.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,11,9,2022-03-02T00:17:33Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M33.00S,2022-03-02T00:17:52.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,23.078186596583443,42.64705882352941,1610612765,11,11,2022-03-02T00:17:57Z,540000,37.0,164.0,1,left,C. Cunningham 16' pullup Jump Shot (4 PTS) (J. Grant 2 AST),"[1630595, 203924]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,16.85,Made,,,,,4.0,J. Grant,203924.0,2.0,,,,,,,,,,,
56,PT07M20.00S,2022-03-02T00:18:05.2Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,11,11,2022-03-02T00:18:14Z,560000,,,0,,K. Kuzma lost ball TURNOVER (3 TO),"[1628398, 203924]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,3.0,Grant,203924.0,,,,,,,,
57,PT07M20.00S,2022-03-02T00:18:05.2Z,1,REGULAR,steal,,[],203924,,,1610612765,11,11,2022-03-02T00:18:07Z,570000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M16.00S,2022-03-02T00:18:09.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630595,6.783837056504599,50.98039215686274,1610612765,11,13,2022-03-02T00:28:02Z,580000,-5.0,11.0,1,left,C. Cunningham running DUNK (6 PTS) (S. Bey 1 AST),"[1630595, 1630180]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,1.23,Made,,,,,6.0,S. Bey,1630180.0,1.0,,,,,,,,,,,
60,PT06M57.00S,2022-03-02T00:18:28.0Z,1,REGULAR,2pt,Jump Shot,[],1628398,92.46057818659659,17.15686274509804,1610612764,11,13,2022-03-02T00:18:40Z,600000,-164.0,18.0,1,right,MISS K. Kuzma 16' step back Shot,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,16.52,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M54.00S,2022-03-02T00:18:31.0Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,11,13,2022-03-02T00:18:40Z,610000,,,0,,C. Cunningham REBOUND (Off:2 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,60.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
62,PT06M44.00S,2022-03-02T00:18:40.8Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,11,13,2022-03-02T00:18:49Z,620000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 203526]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,2.0,Neto,203526.0,,,,,,,,
63,PT06M44.00S,2022-03-02T00:18:40.8Z,1,REGULAR,steal,,[],203526,,,1610612764,11,13,2022-03-02T00:18:42Z,630000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M41.00S,2022-03-02T00:18:44.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203526,92.9862023653088,47.794117647058826,1610612764,13,13,2022-03-02T00:28:51Z,640000,-11.0,13.0,1,right,R. Neto running Layup (2 PTS),[203526],1610612764.0,WAS,running,,,Neto,R. Neto,,,,,1.73,Made,,,,,2.0,,,,,,,,,,,,,,
65,PT06M27.00S,2022-03-02T00:18:57.6Z,1,REGULAR,2pt,Jump Shot,[],1630180,9.149145860709593,20.588235294117645,1610612765,13,15,2022-03-02T00:19:04Z,650000,147.0,34.0,1,left,S. Bey 15' pullup Jump Shot (7 PTS),[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,15.09,Made,,,,,7.0,,,,,,,,,,,,,,
66,PT06M24.00S,2022-03-02T00:19:06.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,15,2022-03-02T00:19:06Z,660000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M24.00S,2022-03-02T00:20:26.6Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,13,15,2022-03-02T00:22:02Z,670000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M24.00S,2022-03-02T00:20:26.6Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,13,15,2022-03-02T00:22:02Z,680000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M07.00S,2022-03-02T00:22:22.1Z,1,REGULAR,3pt,Jump Shot,[],1628398,81.15965834428384,92.8921568627451,1610612764,16,15,2022-03-02T00:22:28Z,690000,214.0,125.0,1,right,K. Kuzma 24' 3PT  (3 PTS) (K. Caldwell-Pope 2 AST),"[1628398, 203484]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.81,Made,,,,,3.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,
71,PT05M45.00S,2022-03-02T00:22:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,7.30946123521682,53.92156862745098,1610612765,16,15,2022-03-02T00:22:48Z,710000,-20.0,16.0,1,left,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M42.00S,2022-03-02T00:22:47.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,16,15,2022-03-02T00:22:48Z,720000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
73,PT05M30.00S,2022-03-02T00:22:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,79.84559789750328,50.49019607843137,1610612764,16,15,2022-03-02T00:23:05Z,730000,2.0,137.0,1,right,MISS R. Neto 13' fadeaway Shot,[203526],1610612764.0,WAS,fadeaway,,,Neto,R. Neto,,,,,13.7,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2022-03-02T00:23:02.5Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,16,15,2022-03-02T00:23:05Z,740000,,,0,,C. Cunningham REBOUND (Off:2 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,73.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
75,PT05M22.00S,2022-03-02T00:23:24.6Z,1,REGULAR,substitution,out,[],203526,,,1610612765,16,15,2022-03-02T00:23:38Z,750000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M22.00S,2022-03-02T00:23:24.6Z,1,REGULAR,substitution,out,[],1629655,,,1610612765,16,15,2022-03-02T00:23:38Z,760000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M22.00S,2022-03-02T00:23:24.6Z,1,REGULAR,substitution,in,[],202397,,,1610612765,16,15,2022-03-02T00:23:38Z,770000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M22.00S,2022-03-02T00:23:24.6Z,1,REGULAR,substitution,in,[],1628418,,,1610612765,16,15,2022-03-02T00:23:38Z,780000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2022-03-02T00:23:42.3Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,16,15,2022-03-02T00:30:31Z,790000,,,0,,Jump Ball J. Grant vs. D. Avdija: Tip to C. Cunningham,"[1630595, 203924, 1630166]",1610612765.0,DET,heldball,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Grant,203924.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,,,,,
82,PT05M09.00S,2022-03-02T00:23:49.9Z,1,REGULAR,2pt,Jump Shot,[],1630595,22.28975032851511,59.55882352941176,1610612765,16,17,2022-03-02T00:24:06Z,820000,-48.0,157.0,1,left,C. Cunningham 16' pullup Jump Shot (8 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,16.41,Made,,,,,8.0,,,,,,,,,,,,,,
83,PT04M50.00S,2022-03-02T00:24:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.81011826544021,43.627450980392155,1610612764,18,17,2022-03-02T00:24:21Z,830000,-32.0,71.0,1,right,K. Kuzma 7' fadeaway Jump Shot (5 PTS) (T. Bryant 1 AST),"[1628398, 1628418]",1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,7.83,Made,,,,,5.0,T. Bryant,1628418.0,1.0,,,,,,,,,,,
85,PT04M34.00S,2022-03-02T00:24:25.4Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612765,18,17,2022-03-02T00:24:39Z,850000,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1630166]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,,,,,,,,
86,PT04M34.00S,2022-03-02T00:24:25.4Z,1,REGULAR,steal,,[],1630166,,,1610612764,18,17,2022-03-02T00:24:27Z,860000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M25.00S,2022-03-02T00:24:34.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628418,93.24901445466492,49.754901960784316,1610612764,18,17,2022-03-02T00:24:41Z,870000,-1.0,11.0,1,right,MISS T. Bryant DUNK,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,1.11,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M23.00S,2022-03-02T00:24:36.5Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,18,17,2022-03-02T00:24:36Z,880000,,,0,,C. Cunningham REBOUND (Off:2 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,87.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
