actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M13.00S,2022-02-08T00:12:49.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,8,2022-02-08T00:12:51Z,170000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M08.00S,2022-02-08T00:12:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,94.13600525624179,55.63725490196079,1610612748,2,8,2022-02-08T00:13:02Z,180000,28.0,3.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,
19,PT10M06.00S,2022-02-08T00:12:56.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,8,2022-02-08T00:13:02Z,190000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M01.00S,2022-02-08T00:13:01.5Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,2,8,2022-02-08T00:13:05Z,200000,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 1628389]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,
21,PT10M01.00S,2022-02-08T00:13:01.5Z,1,REGULAR,steal,,[],1628389,,,1610612748,2,8,2022-02-08T00:13:03Z,210000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
22,PT09M51.00S,2022-02-08T00:13:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,92.95335085413929,43.627450980392155,1610612748,2,10,2022-02-08T00:13:17Z,220000,-32.0,14.0,1,right,J. Butler driving reverse Layup (2 PTS),[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,3.47,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M28.00S,2022-02-08T00:13:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,6.750985545335084,50.245098039215684,1610612764,4,10,2022-02-08T00:13:39Z,230000,-1.0,11.0,1,left,T. Bryant cutting Layup (2 PTS) (S. Dinwiddie 2 AST),"[1628418, 203915]",1610612764.0,WAS,cutting,,,Bryant,T. Bryant,,,,,1.11,Made,2.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
25,PT09M17.00S,2022-02-08T00:13:47.9Z,1,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612748,4,10,2022-02-08T00:13:53Z,250000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Butler 2 FT),"[1628398, 202710]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Butler,202710.0,,
27,PT09M17.00S,2022-02-08T00:14:17.5Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,4,11,2022-02-08T00:14:17Z,270000,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT09M17.00S,2022-02-08T00:14:32.5Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,4,12,2022-02-08T00:14:32Z,280000,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M02.00S,2022-02-08T00:14:52.4Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612764,4,12,2022-02-08T00:14:59Z,290000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1629130, 203484]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Caldwell-Pope,203484.0,,
32,PT09M02.00S,2022-02-08T00:15:19.8Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,5,12,2022-02-08T00:15:19Z,310000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (1 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2022-02-08T00:15:35.9Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,6,12,2022-02-08T00:15:35Z,320000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (2 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2022-02-08T00:15:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,81.25821287779237,60.53921568627451,1610612748,6,14,2022-02-08T00:15:53Z,330000,53.0,124.0,1,right,J. Butler 13' turnaround Jump Shot (6 PTS),[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,13.45,Made,6.0,,,,,,,,,,,,,,,,,
35,PT08M30.00S,2022-02-08T00:16:09.6Z,1,REGULAR,3pt,Jump Shot,[],1628988,35.92312746386334,66.91176470588235,1610612764,6,14,2022-02-08T00:16:14Z,340000,-85.0,285.0,1,left,MISS A. Holiday 29' pullup 3PT,[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,29.75,Missed,,,,,,,,,,,,,,,,,,
36,PT08M26.00S,2022-02-08T00:16:13.6Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,6,14,2022-02-08T00:16:14Z,350000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
37,PT08M18.00S,2022-02-08T00:16:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,64.70105124835743,63.48039215686275,1610612748,6,14,2022-02-08T00:16:25Z,360000,67.0,279.0,1,right,MISS D. Robinson 28' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,
38,PT08M15.00S,2022-02-08T00:16:23.2Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,6,14,2022-02-08T00:16:25Z,370000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT08M04.00S,2022-02-08T00:16:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,3.9914586070959217,45.09803921568627,1610612764,8,14,2022-02-08T00:16:42Z,380000,25.0,-15.0,1,left,T. Bryant reverse Layup (4 PTS) (K. Kuzma 1 AST),"[1628418, 1628398]",1610612764.0,WAS,reverse,,,Bryant,T. Bryant,,,,,2.87,Made,4.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
41,PT07M53.00S,2022-02-08T00:16:45.5Z,1,REGULAR,2pt,Jump Shot,[],202710,91.50788436268068,77.45098039215686,1610612748,8,14,2022-02-08T00:16:54Z,400000,137.0,27.0,1,right,MISS J. Butler 14' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,14.0,Missed,,,,,,,,,,,,,,,,,,
42,PT07M51.00S,2022-02-08T00:16:47.5Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612764,8,14,2022-02-08T00:16:54Z,410000,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
44,PT07M44.00S,2022-02-08T00:16:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,7.670827858081481,41.17647058823529,1610612764,8,14,2022-02-08T00:16:59Z,420000,44.0,20.0,1,left,MISS K. Caldwell-Pope Layup,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,4.83,Missed,,,,,,,,,,,,,,,,,,
46,PT07M41.00S,2022-02-08T00:16:57.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,8,14,2022-02-08T00:16:59Z,440000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M34.00S,2022-02-08T00:17:04.3Z,1,REGULAR,2pt,Jump Shot,[],202710,91.77069645203679,71.56862745098039,1610612748,8,14,2022-02-08T00:17:12Z,450000,108.0,25.0,1,right,MISS J. Butler 11' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,11.06,Missed,,,,,,,,,,,,,,,,,,
48,PT07M31.00S,2022-02-08T00:17:07.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612764,8,14,2022-02-08T00:17:12Z,460000,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,
49,PT07M28.00S,2022-02-08T00:17:10.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,25.279237844940866,13.235294117647058,1610612764,8,14,2022-02-08T00:19:48Z,470000,184.0,185.0,1,left,MISS K. Caldwell-Pope 26' running 3PT,[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
50,PT07M25.00S,2022-02-08T00:17:13.7Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,8,14,2022-02-08T00:17:15Z,480000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,
54,PT07M20.00S,2022-02-08T00:17:33.3Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612748,8,14,2022-02-08T00:17:39Z,520000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Adebayo 2 FT),"[203484, 1628389]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Adebayo,1628389.0,,
56,PT07M20.00S,2022-02-08T00:17:59.1Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,8,15,2022-02-08T00:17:59Z,540000,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
57,PT07M20.00S,2022-02-08T00:18:29.3Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,8,16,2022-02-08T00:18:29Z,550000,,,0,,B. Adebayo Free Throw 2 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
58,PT07M09.00S,2022-02-08T00:18:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,6.093955321944804,36.76470588235294,1610612764,8,16,2022-02-08T00:18:51Z,560000,66.0,5.0,1,left,MISS A. Holiday 6' driving floating Shot,[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,6.64,Missed,,,,,,,,,,,,,,,,,,
59,PT07M05.00S,2022-02-08T00:18:46.4Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,8,16,2022-02-08T00:18:46Z,570000,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT06M59.00S,2022-02-08T00:18:52.4Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,8,16,2022-02-08T00:18:56Z,580000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1628988]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,1.0,Holiday,1628988.0,,,,,,,
61,PT06M59.00S,2022-02-08T00:18:52.4Z,1,REGULAR,steal,,[],1628988,,,1610612764,8,16,2022-02-08T00:18:54Z,590000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M55.00S,2022-02-08T00:18:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628988,6.356767411300922,54.90196078431372,1610612764,8,16,2022-02-08T00:19:01Z,600000,-25.0,7.0,1,left,MISS A. Holiday running Layup,[1628988],1610612764.0,WAS,running,,,Holiday,A. Holiday,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2022-02-08T00:19:00.0Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,8,16,2022-02-08T00:19:01Z,610000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,
64,PT06M48.00S,2022-02-08T00:19:03.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,70.61432325886992,19.85294117647058,1610612748,8,16,2022-02-08T00:21:44Z,620000,-151.0,224.0,1,right,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
65,PT06M45.00S,2022-02-08T00:19:06.1Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,8,16,2022-02-08T00:19:08Z,630000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,64.0,4.0,3.0,1.0,,,,,,,,,,
67,PT06M45.00S,2022-02-08T00:19:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,92.69053876478318,47.05882352941176,1610612748,8,18,2022-02-08T00:21:49Z,650000,-15.0,16.0,1,right,P. Tucker putback Layup (2 PTS),[200782],1610612748.0,MIA,putback,,,Tucker,P. Tucker,,,,,2.19,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M45.00S,2022-02-08T00:19:12.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,8,18,2022-02-08T00:19:12Z,660000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2022-02-08T00:19:16.6Z,1,REGULAR,foul,technical,['1freethrow'],1628988,,,1610612764,8,18,2022-02-08T00:22:03Z,670000,,,0,,A. Holiday technical FOUL (1 Tech),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,203591.0,0.0,1.0,,,,
70,PT06M45.00S,2022-02-08T00:22:23.6Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612764,8,18,2022-02-08T00:22:23Z,680000,,,0,,MISS J. Butler technical Free Throw 1 of 1,[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT06M45.00S,2022-02-08T00:22:23.6Z,1,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612764,8,18,2022-02-08T00:22:23Z,690000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,
72,PT06M45.00S,2022-02-08T00:22:28.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,8,18,2022-02-08T00:22:33Z,700000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M45.00S,2022-02-08T00:22:28.3Z,1,REGULAR,substitution,out,[],1628988,,,1610612764,8,18,2022-02-08T00:22:33Z,710000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M45.00S,2022-02-08T00:22:28.3Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,8,18,2022-02-08T00:22:33Z,720000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M45.00S,2022-02-08T00:22:28.3Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,8,18,2022-02-08T00:22:33Z,730000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M33.00S,2022-02-08T00:22:52.7Z,1,REGULAR,2pt,Jump Shot,[],203484,16.737844940867276,68.38235294117646,1610612764,8,18,2022-02-08T00:23:35Z,740000,-92.0,105.0,1,left,MISS K. Caldwell-Pope 13' fadeaway Shot,[203484],1610612764.0,WAS,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,13.94,Missed,,,,,,,,,,,,,,,,,,
77,PT06M30.00S,2022-02-08T00:22:55.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,8,18,2022-02-08T00:22:57Z,750000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,
78,PT06M20.00S,2022-02-08T00:23:05.7Z,1,REGULAR,3pt,Jump Shot,[],200768,95.84428383705651,1.9607843137254974,1610612748,8,18,2022-02-08T00:23:09Z,760000,-240.0,-13.0,1,right,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
79,PT06M17.00S,2022-02-08T00:23:08.7Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,8,18,2022-02-08T00:23:09Z,770000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,
80,PT06M03.00S,2022-02-08T00:23:22.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203915,6.356767411300922,53.18627450980392,1610612764,10,18,2022-02-08T00:23:26Z,780000,-16.0,7.0,1,left,S. Dinwiddie turnaround Hook (2 PTS),[203915],1610612764.0,WAS,turnaround,,,Dinwiddie,S. Dinwiddie,,,,,1.75,Made,2.0,,,,,,,,,,,,,,,,,
81,PT05M47.00S,2022-02-08T00:23:38.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,65.22667542706964,48.0392156862745,1610612748,10,21,2022-02-08T00:23:43Z,790000,-10.0,274.0,1,right,D. Robinson 27' 3PT pullup (9 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,27.46,Made,9.0,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2022-02-08T00:24:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,10.95597897503285,55.14705882352941,1610612764,10,21,2022-02-08T00:24:03Z,810000,-26.0,50.0,1,left,MISS K. Caldwell-Pope pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2022-02-08T00:24:02.3Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,10,21,2022-02-08T00:28:03Z,820000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,
85,PT05M16.00S,2022-02-08T00:24:09.6Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,10,21,2022-02-08T00:24:14Z,830000,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 203915]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,
86,PT05M16.00S,2022-02-08T00:24:09.6Z,1,REGULAR,steal,,[],203915,,,1610612764,10,21,2022-02-08T00:24:14Z,840000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M13.00S,2022-02-08T00:24:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,5.436925098554539,45.833333333333336,1610612764,12,21,2022-02-08T00:26:13Z,850000,21.0,-1.0,1,left,K. Caldwell-Pope running Layup (4 PTS) (S. Dinwiddie 3 AST),"[203484, 203915]",1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.08,Made,4.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
89,PT05M02.00S,2022-02-08T00:24:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.61038107752957,54.90196078431372,1610612748,12,23,2022-02-08T00:24:28Z,870000,25.0,8.0,1,right,J. Butler driving Layup (8 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.57,Made,8.0,,,,,,,,,,,,,,,,,
90,PT04M43.00S,2022-02-08T00:24:42.1Z,1,REGULAR,3pt,Jump Shot,[],203915,22.78252299605782,89.2156862745098,1610612764,12,23,2022-02-08T00:24:48Z,880000,-196.0,162.0,1,left,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
91,PT04M41.00S,2022-02-08T00:24:44.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,12,23,2022-02-08T00:24:48Z,890000,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,90.0,4.0,4.0,0.0,,,,,,,,,,
