actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-26T00:10:10.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-26T00:10:11Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-02-26T00:10:13.1Z,1,REGULAR,jumpball,recovered,[],1627749,,,1610612759,0,0,2022-02-26T00:10:13Z,40000,,,0,,Jump Ball J. Poeltl vs. D. Gafford: Tip to D. Murray,"[1627749, 1627751, 1629655]",1610612759.0,SAS,startperiod,D. Murray,1627749.0,Murray,D. Murray,Poeltl,1627751.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-02-26T00:10:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,6.389618922470433,58.57843137254902,1610612759,0,2,2022-02-26T00:10:32Z,70000,-43.0,8.0,1,left,D. McDermott cutting Layup (2 PTS) (J. Poeltl 1 AST),"[203926, 1627751]",1610612759.0,SAS,cutting,,,McDermott,D. McDermott,,,,,4.36,Made,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,,
9,PT11M26.00S,2022-02-26T00:10:43.6Z,1,REGULAR,3pt,Jump Shot,[],203484,71.04139290407359,78.92156862745098,1610612764,3,2,2022-02-26T00:10:48Z,90000,145.0,220.0,1,right,K. Caldwell-Pope 26' 3PT  (3 PTS) (R. Neto 1 AST),"[203484, 203526]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.3,Made,3.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,,
11,PT11M08.00S,2022-02-26T00:11:02.3Z,1,REGULAR,2pt,Jump Shot,[],1629640,17.427726675427067,32.1078431372549,1610612759,3,2,2022-02-26T00:11:07Z,110000,89.0,111.0,1,left,MISS K. Johnson 14' driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,14.28,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2022-02-26T00:11:04.3Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,3,2,2022-02-26T00:11:07Z,120000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT10M55.00S,2022-02-26T00:11:15.1Z,1,REGULAR,3pt,Jump Shot,[],203526,66.96780551905388,59.55882352941176,1610612764,3,2,2022-02-26T00:11:21Z,130000,48.0,258.0,1,right,MISS R. Neto 26' pullup 3PT,[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
14,PT10M50.00S,2022-02-26T00:11:20.1Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,3,2,2022-02-26T00:11:21Z,140000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M45.00S,2022-02-26T00:11:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.09789750328515,35.049019607843135,1610612759,3,4,2022-02-26T00:11:35Z,150000,75.0,24.0,1,left,D. Murray 7' driving Layup (2 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,7.84,Made,2.0,,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2022-02-26T00:11:39.0Z,1,REGULAR,2pt,Jump Shot,[],1628398,72.7496714848883,49.01960784313725,1610612764,3,4,2022-02-26T00:11:43Z,160000,-5.0,204.0,1,right,MISS K. Kuzma 20' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,20.38,Missed,,,,,,,,,,,,,,,,,,,
