actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
37,PT09M04.00S,2022-04-08T23:17:54.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,92.46057818659659,52.94117647058824,1610612764,10,2,2022-04-08T23:18:21Z,370000,15.0,18.0,1,right,MISS D. Avdija putback Layup,[1630166],1610612764.0,WAS,putback,,,Avdija,D. Avdija,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
38,PT09M04.00S,2022-04-08T23:17:54.1Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,10,2,2022-04-08T23:17:57Z,380000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
39,PT08M52.00S,2022-04-08T23:18:05.1Z,1,REGULAR,2pt,Jump Shot,[],1629628,23.340998685939553,50.49019607843137,1610612752,10,4,2022-04-08T23:18:09Z,390000,-2.0,167.0,1,left,R. Barrett 16' pullup Jump Shot (2 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,16.69,Made,,,,,2.0,,,,,,,,,,,,,,
40,PT08M41.00S,2022-04-08T23:18:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.30026281208936,51.71568627450981,1610612764,12,4,2022-04-08T23:18:21Z,400000,9.0,1.0,1,right,D. Avdija cutting Layup (2 PTS) (T. Satoransky 2 AST),"[1630166, 203107]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,0.87,Made,,,,,2.0,T. Satoransky,203107.0,2.0,,,,,,,,,,,
42,PT08M23.00S,2022-04-08T23:18:34.5Z,1,REGULAR,3pt,Jump Shot,[],203095,28.07161629434954,80.3921568627451,1610612752,12,4,2022-04-08T23:18:39Z,420000,-152.0,211.0,1,left,MISS E. Fournier 26' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M21.00S,2022-04-08T23:18:36.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,12,4,2022-04-08T23:18:39Z,430000,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
44,PT08M14.00S,2022-04-08T23:18:43.6Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,12,4,2022-04-08T23:18:48Z,440000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1630167]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,1.0,,,,,Toppin,1630167.0,,,
45,PT08M14.00S,2022-04-08T23:18:43.6Z,1,REGULAR,steal,,[],1630167,,,1610612752,12,4,2022-04-08T23:18:46Z,450000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M11.00S,2022-04-08T23:18:50.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,12,4,2022-04-08T23:18:50Z,460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M03.00S,2022-04-08T23:19:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,7.440867279894875,56.127450980392155,1610612752,12,6,2022-04-08T23:19:14Z,470000,-31.0,17.0,1,left,O. Toppin Layup (2 PTS) (R. Barrett 1 AST),"[1630167, 1629628]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,3.52,Made,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,
49,PT07M49.00S,2022-04-08T23:19:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,89.17542706964521,53.67647058823529,1610612764,14,6,2022-04-08T23:19:29Z,490000,18.0,49.0,1,right,D. Avdija driving floating Jump Shot (4 PTS) (T. Satoransky 3 AST),"[1630166, 203107]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,5.26,Made,,,,,4.0,T. Satoransky,203107.0,3.0,,,,,,,,,,,
51,PT07M34.00S,2022-04-08T23:19:40.2Z,1,REGULAR,foul,personal,[],1630557,,,1610612752,14,6,2022-04-08T23:19:53Z,510000,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 202692]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Burks,202692.0,,,,,
53,PT07M28.00S,2022-04-08T23:20:06.9Z,1,REGULAR,2pt,Jump Shot,[],1629628,24.917871222076215,51.9607843137255,1610612752,14,8,2022-04-08T23:20:11Z,530000,-10.0,182.0,1,left,R. Barrett 18' pullup Jump Shot (4 PTS) (J. Sims 1 AST),"[1629628, 1630579]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,18.2,Made,,,,,4.0,J. Sims,1630579.0,1.0,,,,,,,,,,,
55,PT07M15.00S,2022-04-08T23:20:19.5Z,1,REGULAR,3pt,Jump Shot,[],1630557,69.99014454664915,14.705882352941178,1610612764,14,8,2022-04-08T23:20:24Z,550000,-176.0,230.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,28.96,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M12.00S,2022-04-08T23:20:22.5Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,14,8,2022-04-08T23:20:24Z,560000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
57,PT07M05.00S,2022-04-08T23:20:30.1Z,1,REGULAR,3pt,Jump Shot,[],202692,31.09395532194481,71.32352941176471,1610612752,14,8,2022-04-08T23:20:34Z,570000,-107.0,240.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M02.00S,2022-04-08T23:20:33.1Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,14,8,2022-04-08T23:20:34Z,580000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
59,PT06M52.00S,2022-04-08T23:20:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629060,72.7496714848883,16.42156862745098,1610612764,14,8,2022-04-08T23:20:47Z,590000,-168.0,204.0,1,right,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M49.00S,2022-04-08T23:20:45.8Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,14,8,2022-04-08T23:20:47Z,600000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
61,PT06M43.00S,2022-04-08T23:20:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.440867279894875,49.26470588235294,1610612752,14,8,2022-04-08T23:20:57Z,610000,4.0,17.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2022-04-08T23:20:55.6Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,14,8,2022-04-08T23:20:57Z,620000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
63,PT06M39.00S,2022-04-08T23:21:00.5Z,1,REGULAR,foul,personal,[],203095,,,1610612764,14,8,2022-04-08T23:50:15Z,630000,,,0,,E. Fournier take personal FOUL (1 PF),"[203095, 1630166]",1610612752.0,NYK,take,,,Fournier,E. Fournier,,,,,,,,,,,,,,,101283.0,,1.0,0.0,Avdija,1630166.0,,,,,
66,PT06M39.00S,2022-04-08T23:21:09.6Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,14,8,2022-04-08T23:21:17Z,660000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M39.00S,2022-04-08T23:21:09.6Z,1,REGULAR,substitution,in,[],1630225,,,1610612764,14,8,2022-04-08T23:21:17Z,670000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2022-04-08T23:21:09.6Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,14,8,2022-04-08T23:21:17Z,680000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M39.00S,2022-04-08T23:21:09.6Z,1,REGULAR,substitution,out,[],1629060,,,1610612764,14,8,2022-04-08T23:22:13Z,685000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M36.00S,2022-04-08T23:21:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,93.77463863337714,47.05882352941176,1610612764,16,8,2022-04-08T23:21:33Z,690000,-15.0,6.0,1,right,A. Gill cutting Layup (2 PTS) (T. Satoransky 4 AST),"[1630264, 203107]",1610612764.0,WAS,cutting,,,Gill,A. Gill,,,,,1.59,Made,,,,,2.0,T. Satoransky,203107.0,4.0,,,,,,,,,,,
71,PT06M25.00S,2022-04-08T23:21:40.4Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612752,16,8,2022-04-08T23:22:04Z,710000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630166, 1629628]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,101283.0,,1.0,0.0,Barrett,1629628.0,,,,,
73,PT06M25.00S,2022-04-08T23:22:06.9Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,16,8,2022-04-08T23:22:06Z,730000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M25.00S,2022-04-08T23:22:06.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,16,8,2022-04-08T23:22:06Z,740000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,
76,PT06M25.00S,2022-04-08T23:22:24.7Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,16,9,2022-04-08T23:22:24Z,750000,,,0,,R. Barrett Free Throw 2 of 2 (5 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
77,PT06M07.00S,2022-04-08T23:22:46.6Z,1,REGULAR,turnover,traveling,[],1630264,,,1610612764,16,9,2022-04-08T23:22:52Z,760000,,,0,,A. Gill traveling TURNOVER (1 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,1627534.0,1.0,,,,,,,,,
78,PT05M54.00S,2022-04-08T23:23:09.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630167,8.360709592641262,56.61764705882353,1610612752,16,9,2022-04-08T23:23:14Z,770000,-33.0,26.0,1,left,MISS O. Toppin driving bank Shot,[1630167],1610612752.0,NYK,driving bank,,,Toppin,O. Toppin,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M51.00S,2022-04-08T23:23:12.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,16,9,2022-04-08T23:23:14Z,780000,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,78.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
80,PT05M47.00S,2022-04-08T23:23:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630225,94.56307490144546,45.83333333333333,1610612764,16,9,2022-04-08T23:23:23Z,790000,-21.0,-1.0,1,right,MISS I. Todd driving Layup - blocked,"[1630225, 1630579]",1610612764.0,WAS,driving,,,Todd,I. Todd,,,,,2.08,Missed,,,,,,,,,,,,,,,,,Sims,1630579.0,
81,PT05M47.00S,2022-04-08T23:23:16.0Z,1,REGULAR,block,,[],1630579,,,1610612764,16,9,2022-04-08T23:23:32Z,800000,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2022-04-08T23:23:21.0Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,16,9,2022-04-08T23:23:23Z,810000,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
83,PT05M40.00S,2022-04-08T23:23:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,7.440867279894875,49.50980392156863,1610612752,16,11,2022-04-08T23:23:27Z,820000,2.0,17.0,1,left,R. Barrett Layup (7 PTS) (E. Fournier 1 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,1.76,Made,,,,,7.0,E. Fournier,203095.0,1.0,,,,,,,,,,,
85,PT05M40.00S,2022-04-08T23:23:38.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,16,11,2022-04-08T23:23:38Z,840000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M16.00S,2022-04-08T23:26:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.9862023653088,51.470588235294116,1610612764,18,11,2022-04-08T23:26:48Z,850000,7.0,13.0,1,right,D. Avdija cutting finger roll Layup (6 PTS) (A. Gill 1 AST),"[1630166, 1630264]",1610612764.0,WAS,cutting finger roll,,,Avdija,D. Avdija,,,,,1.53,Made,,,,,6.0,A. Gill,1630264.0,1.0,,,,,,,,,,,
88,PT04M55.00S,2022-04-08T23:27:03.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,10.068988173455978,45.09803921568628,1610612752,18,11,2022-04-08T23:27:12Z,870000,25.0,42.0,1,left,MISS O. Toppin driving bank Shot,[1630167],1610612752.0,NYK,driving bank,,,Toppin,O. Toppin,,,,,4.87,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M53.00S,2022-04-08T23:27:05.4Z,1,REGULAR,rebound,defensive,[],1630264,,,1610612764,18,11,2022-04-08T23:27:12Z,880000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
90,PT04M49.00S,2022-04-08T23:27:09.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203107,80.50262812089356,28.186274509803923,1610612764,18,11,2022-04-08T23:27:14Z,890000,-109.0,131.0,1,right,MISS T. Satoransky 17' pullup Shot,[203107],1610612764.0,WAS,pullup,,,Satoransky,T. Satoransky,,,,,17.03,Missed,,,,,,,,,,,,,,,,,,,
